"plh0109","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","(0) in school","44","0.472291510883272","0.369719349989322","0.574863671777222"
"Very important","1990","Not Employed","(1a) inadequately completed","14","","",""
"Very important","1990","Not Employed","(1b) general elementary school","408","0.511923558922279","0.475933258831871","0.547913859012688"
"Very important","1990","Not Employed","(1c) basic vocational qualification","638","0.618890020153718","0.587909122688521","0.649870917618915"
"Very important","1990","Not Employed","(2b) intermediate general qualification","49","0.463204746722855","0.362933336622116","0.563476156823593"
"Very important","1990","Not Employed","(2a) intermediate vocational","206","0.566201357421648","0.51164466818361","0.620758046659686"
"Very important","1990","Not Employed","(2c_gen) general maturity certificate","54","0.480349395187629","0.386123438426249","0.574575351949008"
"Very important","1990","Not Employed","(2c_voc) vocational maturity certificate","43","0.485842486413774","0.37831861729899","0.593366355528559"
"Very important","1990","Not Employed","(3a) lower tertiary education","32","0.659945464711087","0.523047344360014","0.796843585062159"
"Very important","1990","Not Employed","(3b) higher tertiary education","50","0.575448115728782","0.467137364000552","0.683758867457012"
"Very important","1990","Employed","(0) in school","8","","",""
"Very important","1990","Employed","(1a) inadequately completed","19","","",""
"Very important","1990","Employed","(1b) general elementary school","352","0.559444029649682","0.519179694278637","0.599708365020727"
"Very important","1990","Employed","(1c) basic vocational qualification","1315","0.700311697283513","0.679165571367079","0.721457823199946"
"Very important","1990","Employed","(2b) intermediate general qualification","132","0.648994001227312","0.583011667360663","0.714976335093961"
"Very important","1990","Employed","(2a) intermediate vocational","666","0.705040302181333","0.67532965494394","0.734750949418725"
"Very important","1990","Employed","(2c_gen) general maturity certificate","98","0.689522862498812","0.613421388787673","0.76562433620995"
"Very important","1990","Employed","(2c_voc) vocational maturity certificate","181","0.748836407965923","0.693150930351611","0.804521885580234"
"Very important","1990","Employed","(3a) lower tertiary education","136","0.723174690415014","0.658171166131921","0.788178214698108"
"Very important","1990","Employed","(3b) higher tertiary education","246","0.684958490712502","0.636011493035906","0.733905488389099"
"Important","1990","Not Employed","(0) in school","36","0.413342530358256","0.312167173681277","0.514517887035236"
"Important","1990","Not Employed","(1a) inadequately completed","10","","",""
"Important","1990","Not Employed","(1b) general elementary school","212","0.293471457428938","0.260685582552935","0.326257332304941"
"Important","1990","Not Employed","(1c) basic vocational qualification","218","0.245440933772266","0.217988414066719","0.272893453477814"
"Important","1990","Not Employed","(2b) intermediate general qualification","31","0.304316255413805","0.211792171908506","0.396840338919104"
"Important","1990","Not Employed","(2a) intermediate vocational","69","0.240480058114754","0.193433529437042","0.287526586792467"
"Important","1990","Not Employed","(2c_gen) general maturity certificate","41","0.379847109930933","0.288311514175989","0.471382705685876"
"Important","1990","Not Employed","(2c_voc) vocational maturity certificate","27","","",""
"Important","1990","Not Employed","(3a) lower tertiary education","10","","",""
"Important","1990","Not Employed","(3b) higher tertiary education","20","","",""
"Important","1990","Employed","(0) in school","5","","",""
"Important","1990","Employed","(1a) inadequately completed","5","","",""
"Important","1990","Employed","(1b) general elementary school","182","0.336762951122318","0.298433004902235","0.375092897342401"
"Important","1990","Employed","(1c) basic vocational qualification","416","0.247128226235319","0.22721819638088","0.267038256089757"
"Important","1990","Employed","(2b) intermediate general qualification","54","0.28850363748814","0.225869363039386","0.351137911936893"
"Important","1990","Employed","(2a) intermediate vocational","206","0.246244034169956","0.218175350802512","0.2743127175374"
"Important","1990","Employed","(2c_gen) general maturity certificate","37","0.250873487915748","0.179570309991939","0.322176665839557"
"Important","1990","Employed","(2c_voc) vocational maturity certificate","38","0.17402704250471","0.125345826862768","0.222708258146652"
