"plh0109","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Schleswig-Holstein","in school","3","","","","2"
"Important","1990","Schleswig-Holstein","inadequately","1","","","","2"
"Important","1990","Schleswig-Holstein","general elemantary","12","","","","2"
"Important","1990","Schleswig-Holstein","middle vocational","30","0.200780540929989","0.137306490834821","0.264254591025156","2"
"Important","1990","Schleswig-Holstein","vocational + Abi","1","","","","2"
"Important","1990","Schleswig-Holstein","higher vocational","7","","","","2"
"Important","1990","Lower Saxony","vocational + Abi","1","","","","2"
"Important","1990","Lower Saxony","higher vocational","13","","","","2"
"Important","1990","Lower Saxony","higher education","13","","","","2"
"Important","1990","Bremen","in school","","","","","2"
"Important","1990","Bremen","inadequately","","","","","2"
"Important","1990","Bremen","general elemantary","4","","","","2"
"Important","1990","Bremen","middle vocational","6","","","","2"
"Important","1990","Bremen","vocational + Abi","1","","","","2"
"Important","1990","Bremen","higher vocational","1","","","","2"
"Important","1990","Bremen","higher education","","","","","2"
"Important","1990","North Rhine-Westphalia","in school","17","","","","2"
"Important","1990","North Rhine-Westphalia","inadequately","6","","","","2"
"Important","1990","North Rhine-Westphalia","general elemantary","113","0.280333999074657","0.235583695308253","0.325084302841061","2"
"Important","1990","Baden-Württemberg","inadequately","","","","","2"
"Important","1990","Baden-Württemberg","general elemantary","75","0.287015060928634","0.234587748420393","0.339442373436876","2"
"Important","1990","Baden-Württemberg","middle vocational","143","0.252491673612369","0.217816313283312","0.287167033941427","2"
"Important","1990","Baden-Württemberg","vocational + Abi","4","","","","2"
"Important","1990","Baden-Württemberg","higher vocational","19","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Important","1990","Saxony","in school","","","","","2"
"Important","1990","Saxony","inadequately","","","","","2"
"Important","1990","Saxony","general elemantary","","","","","2"
"Important","1990","Schleswig-Holstein","higher education","2","","","","2"
