"plh0109","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Full Time","Male","548","0.261304891207079","0.24299600561226","0.279613776801898","2"
"Important","1990","Full Time","Female","220","0.249288743031453","0.221966097652026","0.276611388410879","2"
"Important","1990","Part Time","Female","203","0.230249232703549","0.203796786981421","0.256701678425676","2"
"Important","1990","Part Time","Male","115","0.321560004600518","0.273511318880507","0.369608690320528","2"
"Important","1990","Not Working","Male","246","0.29673130246621","0.265690799266899","0.327771805665522","2"
"Important","1990","Not Working","Female","436","0.265946928059461","0.245150690789339","0.286743165329584","2"
"Less important","1990","Part Time","Female","25","","","","3"
"Less important","1990","Full Time","Female","33","0.042176956699512","0.0294824681587894","0.0548714452402346","3"
"Less important","1990","Full Time","Male","86","0.0484212206328568","0.039475902910626","0.0573665383550876","3"
"Less important","1990","Part Time","Male","21","","","","3"
"Less important","1990","Not Working","Male","48","0.0618991907598397","0.0455252328821011","0.0782731486375783","3"
"Less important","1990","Not Working","Female","81","0.0603586056493778","0.049149416078795","0.0715677952199606","3"
"Quite unimportant","1990","Full Time","Male","22","","","","4"
"Quite unimportant","1990","Full Time","Female","19","","","","4"
"Quite unimportant","1990","Part Time","Male","8","","","","4"
"Quite unimportant","1990","Part Time","Female","12","","","","4"
"Quite unimportant","1990","Not Working","Male","41","0.0550412903557616","0.0395446645139026","0.0705379161976206","4"
"Quite unimportant","1990","Not Working","Female","159","0.130260459117006","0.114417932183395","0.146102986050618","4"
"Very important","1990","Full Time","Male","1556","0.677738695832457","0.658263100094026","0.697214291570888","1"
"Very important","1990","Full Time","Female","691","0.682176913644967","0.652768189968971","0.711585637320962","1"
"Very important","1990","Part Time","Male","219","0.572178841933553","0.521281886405492","0.623075797461614","1"
"Very important","1990","Part Time","Female","733","0.729709638209629","0.701804640451185","0.757614635968074","1"
"Very important","1990","Not Working","Male","497","0.586328216418188","0.552863682968443","0.619792749867934","1"
"Very important","1990","Not Working","Female","1058","0.543434007174154","0.519989088496686","0.566878925851622","1"
"Important","1991","Full Time","Female","","","","","2"
"Important","1991","Full Time","Male","","","","","2"
"Important","1991","Part Time","Male","","","","","2"
"Important","1991","Part Time","Female","","","","","2"
"Important","1991","Not Working","Male","","","","","2"
"Important","1991","Not Working","Female","","","","","2"
"Less important","1991","Full Time","Male","","","","","3"
"Less important","1991","Full Time","Female","","","","","3"
"Less important","1991","Part Time","Male","","","","","3"
"Less important","1991","Part Time","Female","","","","","3"
"Less important","1991","Not Working","Male","","","","","3"
"Less important","1991","Not Working","Female","","","","","3"
"Quite unimportant","1991","Full Time","Female","","","","","4"
"Quite unimportant","1991","Full Time","Male","","","","","4"
"Quite unimportant","1991","Part Time","Male","","","","","4"
"Quite unimportant","1991","Part Time","Female","","","","","4"
"Quite unimportant","1991","Not Working","Male","","","","","4"
"Quite unimportant","1991","Not Working","Female","","","","","4"
"Very important","1991","Full Time","Male","","","","","1"
"Very important","1991","Full Time","Female","","","","","1"
"Very important","1991","Part Time","Male","","","","","1"
"Very important","1991","Part Time","Female","","","","","1"
"Very important","1991","Not Working","Male","","","","","1"
"Very important","1991","Not Working","Female","","","","","1"
"Important","1992","Full Time","Female","363","0.224929393143885","0.206020202442191","0.24383858384558","2"
"Important","1992","Full Time","Male","770","0.242568421711176","0.22826955781161","0.256867285610741","2"
"Important","1992","Part Time","Male","163","0.281549694621403","0.246540722550659","0.316558666692147","2"
"Important","1992","Part Time","Female","251","0.188458587232273","0.168614689126693","0.208302485337853","2"
"Important","1992","Not Working","Male","300","0.278091529134574","0.251897646069493","0.304285412199655","2"
"Important","1992","Not Working","Female","519","0.237316891193249","0.220148859359398","0.2544849230271","2"
"Less important","1992","Full Time","Male","102","0.0414132745690432","0.0347666952998085","0.0480598538382779","3"
"Less important","1992","Full Time","Female","67","0.0480316509084899","0.0383476635456256","0.0577156382713542","3"
"Less important","1992","Part Time","Male","30","0.036331041326651","0.0217661811426649","0.0508959015106371","3"
"Less important","1992","Part Time","Female","30","0.0213869582867829","0.0140461532437805","0.0287277633297852","3"
"Less important","1992","Not Working","Male","54","0.0460624444140921","0.0338078653145908","0.0583170235135934","3"
"Less important","1992","Not Working","Female","99","0.0488466935508777","0.0401485420589486","0.0575448450428069","3"
"Quite unimportant","1992","Full Time","Male","43","0.0161329537016646","0.0119301621701478","0.0203357452331813","4"
"Quite unimportant","1992","Full Time","Female","30","0.0229881011657944","0.0162010569478231","0.0297751453837657","4"
"Quite unimportant","1992","Part Time","Male","13","","","","4"
"Quite unimportant","1992","Part Time","Female","14","","","","4"
"Quite unimportant","1992","Not Working","Male","54","0.0612921932482321","0.047269458103584","0.0753149283928801","4"
"Quite unimportant","1992","Not Working","Female","259","0.153083494615024","0.138553394626463","0.167613594603586","4"
"Very important","1992","Full Time","Male","2537","0.699885350018117","0.684596678601847","0.715174021434386","1"
"Very important","1992","Full Time","Female","1413","0.70405085478183","0.683378508922354","0.724723200641307","1"
"Very important","1992","Part Time","Male","428","0.658421131333344","0.621506304092005","0.695335958574683","1"
"Very important","1992","Part Time","Female","1197","0.779258689825944","0.758213816576664","0.800303563075224","1"
"Very important","1992","Not Working","Male","716","0.614553833203102","0.58610091817711","0.643006748229094","1"
"Very important","1992","Not Working","Female","1482","0.560752920640849","0.540725531615038","0.580780309666659","1"
"Important","1993","Full Time","Male","","","","","2"
"Important","1993","Full Time","Female","","","","","2"
"Important","1993","Part Time","Male","","","","","2"
"Important","1993","Part Time","Female","","","","","2"
"Important","1993","Not Working","Male","","","","","2"
"Important","1993","Not Working","Female","","","","","2"
"Less important","1993","Full Time","Female","","","","","3"
"Less important","1993","Full Time","Male","","","","","3"
"Less important","1993","Part Time","Male","","","","","3"
"Less important","1993","Part Time","Female","","","","","3"
"Less important","1993","Not Working","Male","","","","","3"
"Less important","1993","Not Working","Female","","","","","3"
"Quite unimportant","1993","Full Time","Male","","","","","4"
"Quite unimportant","1993","Full Time","Female","","","","","4"
"Quite unimportant","1993","Part Time","Male","","","","","4"
"Quite unimportant","1993","Part Time","Female","","","","","4"
"Quite unimportant","1993","Not Working","Male","","","","","4"
"Quite unimportant","1993","Not Working","Female","","","","","4"
"Very important","1993","Full Time","Male","","","","","1"
"Very important","1993","Full Time","Female","","","","","1"
"Very important","1993","Part Time","Male","","","","","1"
"Very important","1993","Part Time","Female","","","","","1"
"Very important","1993","Not Working","Male","","","","","1"
"Very important","1993","Not Working","Female","","","","","1"
"Important","1994","Full Time","Male","","","","","2"
"Important","1994","Full Time","Female","","","","","2"
"Important","1994","Part Time","Male","","","","","2"
"Important","1994","Part Time","Female","","","","","2"
"Important","1994","Not Working","Male","","","","","2"
"Important","1994","Not Working","Female","","","","","2"
"Less important","1994","Full Time","Male","","","","","3"
"Less important","1994","Full Time","Female","","","","","3"
"Less important","1994","Part Time","Female","","","","","3"
"Less important","1994","Part Time","Male","","","","","3"
"Less important","1994","Not Working","Male","","","","","3"
"Less important","1994","Not Working","Female","","","","","3"
"Quite unimportant","1994","Full Time","Male","","","","","4"
"Quite unimportant","1994","Full Time","Female","","","","","4"
"Quite unimportant","1994","Part Time","Male","","","","","4"
"Quite unimportant","1994","Part Time","Female","","","","","4"
"Quite unimportant","1994","Not Working","Male","","","","","4"
"Quite unimportant","1994","Not Working","Female","","","","","4"
"Very important","1994","Full Time","Male","","","","","1"
"Very important","1994","Full Time","Female","","","","","1"
"Very important","1994","Part Time","Male","","","","","1"
"Very important","1994","Part Time","Female","","","","","1"
"Very important","1994","Not Working","Male","","","","","1"
"Very important","1994","Not Working","Female","","","","","1"
"Important","1995","Full Time","Male","737","0.242552097010466","0.227861037589407","0.257243156431525","2"
"Important","1995","Full Time","Female","307","0.186738367050272","0.168147750622729","0.205328983477815","2"
"Important","1995","Part Time","Female","287","0.216174447244778","0.19541920789042","0.236929686599135","2"
"Important","1995","Part Time","Male","186","0.287021985891447","0.253194838641936","0.320849133140958","2"
