"plh0109","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1990","West Germany","Male","2272","0.641922647989494","0.625823911189412","0.658021384789577"
"Very important","1990","West Germany","Female","2482","0.621712030671017","0.606022102353156","0.637401958988878"
"Very important","1990","East Germany","Male","","","",""
"Very important","1990","East Germany","Female","","","",""
"Important","1990","West Germany","Male","909","0.277241087398717","0.262210098677078","0.292272076120356"
"Important","1990","West Germany","Female","859","0.253371959061852","0.239300261840991","0.267443656282713"
"Important","1990","East Germany","Male","","","",""
"Important","1990","East Germany","Female","","","",""
"Less important","1990","West Germany","Male","155","0.0545570932075474","0.0469309441467455","0.0621832422683494"
"Less important","1990","West Germany","Female","139","0.0477922132762937","0.0408904589704344","0.0546939675821529"
"Less important","1990","East Germany","Male","","","",""
"Less important","1990","East Germany","Female","","","",""
"Quite unimportant","1990","West Germany","Male","71","0.0262791714042416","0.0209078011719149","0.0316505416365683"
"Quite unimportant","1990","West Germany","Female","190","0.0771237969908375","0.0684924021437312","0.0857551918379438"
"Quite unimportant","1990","East Germany","Male","","","",""
"Quite unimportant","1990","East Germany","Female","","","",""
"Very important","1991","West Germany","Male","","","",""
"Very important","1991","West Germany","Female","","","",""
"Very important","1991","East Germany","Male","","","",""
"Very important","1991","East Germany","Female","","","",""
"Important","1991","West Germany","Male","","","",""
"Important","1991","West Germany","Female","","","",""
"Important","1991","East Germany","Male","","","",""
"Important","1991","East Germany","Female","","","",""
"Less important","1991","West Germany","Male","","","",""
"Less important","1991","West Germany","Female","","","",""
"Less important","1991","East Germany","Male","","","",""
"Less important","1991","East Germany","Female","","","",""
"Quite unimportant","1991","West Germany","Male","","","",""
"Quite unimportant","1991","West Germany","Female","","","",""
"Quite unimportant","1991","East Germany","Male","","","",""
"Quite unimportant","1991","East Germany","Female","","","",""
"Very important","1992","West Germany","Male","2288","0.663323211035703","0.647262818564478","0.679383603506929"
"Very important","1992","West Germany","Female","2592","0.648127595899685","0.632670941491007","0.663584250308363"
"Very important","1992","East Germany","Male","1393","0.70703243947706","0.686481244513996","0.727583634440125"
"Very important","1992","East Germany","Female","1500","0.66711055463788","0.646745768020874","0.687475341254887"
"Important","1992","West Germany","Male","841","0.26483691291427","0.249841166992799","0.279832658835741"
"Important","1992","West Germany","Female","782","0.23388607524371","0.220185414981459","0.247586735505961"
"Important","1992","East Germany","Male","392","0.225825588826032","0.206945083069158","0.244706094582906"
"Important","1992","East Germany","Female","351","0.178941058057982","0.162376757075599","0.195505359040365"
"Less important","1992","West Germany","Male","118","0.0414375307941961","0.0346643274628432","0.048210734125549"
"Less important","1992","West Germany","Female","118","0.0413192029712474","0.0348774269868041","0.0477609789556907"
"Less important","1992","East Germany","Male","68","0.044179785448012","0.0349006492649816","0.0534589216310424"
"Less important","1992","East Germany","Female","78","0.0449335732207493","0.035981302385347","0.0538858440561516"
"Quite unimportant","1992","West Germany","Male","79","0.0304023452558302","0.0245674066601792","0.0362372838514813"
"Quite unimportant","1992","West Germany","Female","175","0.0766671258853569","0.0680556740569639","0.0852785777137499"
"Quite unimportant","1992","East Germany","Male","31","0.0229621862488954","0.0161987103691817","0.0297256621286092"
"Quite unimportant","1992","East Germany","Female","128","0.109014814083388","0.0955466330290196","0.122482995137757"
"Very important","1993","West Germany","Male","","","",""
"Very important","1993","West Germany","Female","","","",""
"Very important","1993","East Germany","Male","","","",""
"Very important","1993","East Germany","Female","","","",""
"Important","1993","West Germany","Male","","","",""
"Important","1993","West Germany","Female","","","",""
"Important","1993","East Germany","Male","","","",""
"Important","1993","East Germany","Female","","","",""
"Less important","1993","West Germany","Male","","","",""
"Less important","1993","West Germany","Female","","","",""
"Less important","1993","East Germany","Male","","","",""
"Less important","1993","East Germany","Female","","","",""
"Quite unimportant","1993","West Germany","Male","","","",""
"Quite unimportant","1993","West Germany","Female","","","",""
"Quite unimportant","1993","East Germany","Male","","","",""
"Quite unimportant","1993","East Germany","Female","","","",""
"Very important","1994","West Germany","Male","","","",""
"Very important","1994","West Germany","Female","","","",""
"Very important","1994","East Germany","Male","","","",""
"Very important","1994","East Germany","Female","","","",""
"Important","1994","West Germany","Male","","","",""
"Important","1994","West Germany","Female","","","",""
"Important","1994","East Germany","Male","","","",""
"Important","1994","East Germany","Female","","","",""
"Less important","1994","West Germany","Male","","","",""
"Less important","1994","West Germany","Female","","","",""
"Less important","1994","East Germany","Male","","","",""
"Less important","1994","East Germany","Female","","","",""
"Quite unimportant","1994","West Germany","Male","","","",""
"Quite unimportant","1994","West Germany","Female","","","",""
"Quite unimportant","1994","East Germany","Male","","","",""
"Quite unimportant","1994","East Germany","Female","","","",""
"Very important","1995","West Germany","Male","2491","0.673468308351907","0.658107013378599","0.688829603325215"
"Very important","1995","West Germany","Female","2831","0.662979381902471","0.648227144779705","0.677731619025237"
"Very important","1995","East Germany","Male","1244","0.701562037400808","0.680049914097433","0.723074160704182"
"Very important","1995","East Germany","Female","1371","0.657713056795694","0.636445502742678","0.678980610848709"
"Important","1995","West Germany","Male","901","0.259558856577921","0.245198349503791","0.273919363652051"
"Important","1995","West Germany","Female","792","0.21928831526195","0.206375149585373","0.232201480938528"
"Important","1995","East Germany","Male","395","0.236810529829601","0.21682388501815","0.256797174641053"
"Important","1995","East Germany","Female","373","0.194198717253083","0.176467387656327","0.211930046849839"
"Less important","1995","West Germany","Male","126","0.0419184942068294","0.0353538583147063","0.0484831300989525"
"Less important","1995","West Germany","Female","156","0.0538349979879072","0.0467913859285042","0.0608786100473103"
"Less important","1995","East Germany","Male","71","0.0430714227235877","0.0335268261649776","0.0526160192821978"
"Less important","1995","East Germany","Female","66","0.0505419353810869","0.0407229192165912","0.0603609515455827"
"Quite unimportant","1995","West Germany","Male","62","0.0250543408633425","0.0199347144205761","0.0301739673061089"
"Quite unimportant","1995","West Germany","Female","165","0.0638973048476712","0.0562645264126562","0.0715300832826862"
"Quite unimportant","1995","East Germany","Male","28","","",""
"Quite unimportant","1995","East Germany","Female","102","0.0975462905701366","0.0842471984674755","0.110845382672798"
"Very important","1996","West Germany","Male","","","",""
"Very important","1996","West Germany","Female","","","",""
"Very important","1996","East Germany","Male","","","",""
"Very important","1996","East Germany","Female","","","",""
"Important","1996","West Germany","Male","","","",""
"Important","1996","West Germany","Female","","","",""
"Important","1996","East Germany","Male","","","",""
"Important","1996","East Germany","Female","","","",""
"Less important","1996","West Germany","Male","","","",""
"Less important","1996","West Germany","Female","","","",""
"Less important","1996","East Germany","Male","","","",""
"Less important","1996","East Germany","Female","","","",""
"Quite unimportant","1996","West Germany","Male","","","",""
"Quite unimportant","1996","West Germany","Female","","","",""
"Quite unimportant","1996","East Germany","Male","","","",""
"Quite unimportant","1996","East Germany","Female","","","",""
"Very important","1997","West Germany","Male","","","",""
"Very important","1997","West Germany","Female","","","",""
"Very important","1997","East Germany","Male","","","",""
"Very important","1997","East Germany","Female","","","",""
"Important","1997","West Germany","Male","","","",""
"Important","1997","West Germany","Female","","","",""
"Important","1997","East Germany","Male","","","",""
"Important","1997","East Germany","Female","","","",""
"Less important","1997","West Germany","Male","","","",""
"Less important","1997","West Germany","Female","","","",""
"Less important","1997","East Germany","Male","","","",""
"Less important","1997","East Germany","Female","","","",""
"Quite unimportant","1997","West Germany","Male","","","",""
"Quite unimportant","1997","West Germany","Female","","","",""
"Quite unimportant","1997","East Germany","Male","","","",""
"Quite unimportant","1997","East Germany","Female","","","",""
"Very important","1998","West Germany","Male","","","",""
"Very important","1998","West Germany","Female","","","",""
"Very important","1998","East Germany","Male","","","",""
"Very important","1998","East Germany","Female","","","",""
"Important","1998","West Germany","Male","","","",""
"Important","1998","West Germany","Female","","","",""
"Important","1998","East Germany","Male","","","",""
"Important","1998","East Germany","Female","","","",""
"Less important","1998","West Germany","Male","","","",""
"Less important","1998","West Germany","Female","","","",""
"Less important","1998","East Germany","Male","","","",""
"Less important","1998","East Germany","Female","","","",""
"Quite unimportant","1998","West Germany","Male","","","",""
"Quite unimportant","1998","West Germany","Female","","","",""
"Quite unimportant","1998","East Germany","Male","","","",""
"Quite unimportant","1998","East Germany","Female","","","",""
"Very important","1999","West Germany","Male","","","",""
"Very important","1999","West Germany","Female","","","",""
"Very important","1999","East Germany","Male","","","",""
"Very important","1999","East Germany","Female","","","",""
"Important","1999","West Germany","Male","","","",""
"Important","1999","West Germany","Female","","","",""
"Important","1999","East Germany","Male","","","",""
"Important","1999","East Germany","Female","","","",""
"Less important","1999","West Germany","Male","","","",""
"Less important","1999","West Germany","Female","","","",""
"Less important","1999","East Germany","Male","","","",""
"Less important","1999","East Germany","Female","","","",""
"Quite unimportant","1999","West Germany","Male","","","",""
"Quite unimportant","1999","West Germany","Female","","","",""
"Quite unimportant","1999","East Germany","Male","","","",""
"Quite unimportant","1999","East Germany","Female","","","",""
"Very important","2000","West Germany","Male","","","",""
"Very important","2000","West Germany","Female","","","",""
"Very important","2000","East Germany","Male","","","",""
"Very important","2000","East Germany","Female","","","",""
"Important","2000","West Germany","Male","","","",""
"Important","2000","West Germany","Female","","","",""
"Important","2000","East Germany","Male","","","",""
"Important","2000","East Germany","Female","","","",""
"Less important","2000","West Germany","Male","","","",""
"Less important","2000","West Germany","Female","","","",""
"Less important","2000","East Germany","Male","","","",""
"Less important","2000","East Germany","Female","","","",""
"Quite unimportant","2000","West Germany","Male","","","",""
"Quite unimportant","2000","West Germany","Female","","","",""
"Quite unimportant","2000","East Germany","Male","","","",""
"Quite unimportant","2000","East Germany","Female","","","",""
"Very important","2001","West Germany","Male","","","",""
"Very important","2001","West Germany","Female","","","",""
"Very important","2001","East Germany","Male","","","",""
"Very important","2001","East Germany","Female","","","",""
"Important","2001","West Germany","Male","","","",""
"Important","2001","West Germany","Female","","","",""
"Important","2001","East Germany","Male","","","",""
"Important","2001","East Germany","Female","","","",""
"Less important","2001","West Germany","Male","","","",""
"Less important","2001","West Germany","Female","","","",""
"Less important","2001","East Germany","Male","","","",""
"Less important","2001","East Germany","Female","","","",""
"Quite unimportant","2001","West Germany","Male","","","",""
"Quite unimportant","2001","West Germany","Female","","","",""
"Quite unimportant","2001","East Germany","Male","","","",""
"Quite unimportant","2001","East Germany","Female","","","",""
"Very important","2002","West Germany","Male","","","",""
"Very important","2002","West Germany","Female","","","",""
"Very important","2002","East Germany","Male","","","",""
"Very important","2002","East Germany","Female","","","",""
"Important","2002","West Germany","Male","","","",""
"Important","2002","West Germany","Female","","","",""
"Important","2002","East Germany","Male","","","",""
"Important","2002","East Germany","Female","","","",""
"Less important","2002","West Germany","Male","","","",""
"Less important","2002","West Germany","Female","","","",""
"Less important","2002","East Germany","Male","","","",""
"Less important","2002","East Germany","Female","","","",""
"Quite unimportant","2002","West Germany","Male","","","",""
"Quite unimportant","2002","West Germany","Female","","","",""
"Quite unimportant","2002","East Germany","Male","","","",""
"Quite unimportant","2002","East Germany","Female","","","",""
"Very important","2003","West Germany","Male","","","",""
"Very important","2003","West Germany","Female","","","",""
"Very important","2003","East Germany","Male","","","",""
"Very important","2003","East Germany","Female","","","",""
"Important","2003","West Germany","Male","","","",""
"Important","2003","West Germany","Female","","","",""
"Important","2003","East Germany","Male","","","",""
"Important","2003","East Germany","Female","","","",""
