"plh0109","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Not Employed","Urban Area","510","0.267381578337203","0.247866995151295","0.28689616152311","2"
"Important","1990","Employed","Urban Area","846","0.261461583363828","0.246861714399055","0.2760614523286","2"
"Important","1990","Not Employed","Rural Area","172","0.303203219272038","0.266114481189864","0.340291957354213","2"
"Important","1990","Employed","Rural Area","240","0.243234397664617","0.217045817939621","0.269422977389613","2"
"Less important","1990","Employed","Rural Area","45","0.0592233960095011","0.0448152312442726","0.0736315607747296","3"
"Less important","1990","Not Employed","Urban Area","98","0.063666173934749","0.0529009181525503","0.0744314297169477","3"
"Less important","1990","Not Employed","Rural Area","31","0.0517725175329835","0.0338941444309445","0.0696508906350225","3"
"Less important","1990","Employed","Urban Area","120","0.040255017669673","0.0337245181029704","0.0467855172363756","3"
"Quite unimportant","1990","Not Employed","Urban Area","151","0.104098418706648","0.0906334037951901","0.117563433618107","4"
"Quite unimportant","1990","Not Employed","Rural Area","49","0.112401536962786","0.0869146683077124","0.137888405617859","4"
"Quite unimportant","1990","Employed","Urban Area","48","0.0185748119928592","0.0140889151506958","0.0230607088350225","4"
"Quite unimportant","1990","Employed","Rural Area","13","","","","4"
"Very important","1990","Not Employed","Urban Area","1217","0.5648538290214","0.5429943280824","0.5867133299604","1"
"Very important","1990","Not Employed","Rural Area","338","0.532622726232192","0.492363471851719","0.572881980612666","1"
"Very important","1990","Employed","Urban Area","2466","0.67970858697364","0.664206416977496","0.695210756969785","1"
"Very important","1990","Employed","Rural Area","733","0.683504450217375","0.655113937510267","0.711894962924483","1"
"Important","1991","Not Employed","Urban Area","","","","","2"
"Important","1991","Not Employed","Rural Area","","","","","2"
"Important","1991","Employed","Urban Area","","","","","2"
"Important","1991","Employed","Rural Area","","","","","2"
"Less important","1991","Not Employed","Urban Area","","","","","3"
"Less important","1991","Employed","Rural Area","","","","","3"
"Less important","1991","Not Employed","Rural Area","","","","","3"
"Less important","1991","Employed","Urban Area","","","","","3"
"Quite unimportant","1991","Not Employed","Urban Area","","","","","4"
"Quite unimportant","1991","Not Employed","Rural Area","","","","","4"
"Quite unimportant","1991","Employed","Rural Area","","","","","4"
"Quite unimportant","1991","Employed","Urban Area","","","","","4"
"Very important","1991","Not Employed","Rural Area","","","","","1"
"Very important","1991","Not Employed","Urban Area","","","","","1"
"Very important","1991","Employed","Urban Area","","","","","1"
"Very important","1991","Employed","Rural Area","","","","","1"
"Important","1992","Not Employed","Urban Area","550","0.257437404745445","0.239253959609324","0.275620849881565","2"
"Important","1992","Not Employed","Rural Area","267","0.238222589263424","0.214483242915783","0.261961935611065","2"
"Important","1992","Employed","Urban Area","969","0.23682930017008","0.224392694958199","0.249265905381961","2"
"Important","1992","Employed","Rural Area","565","0.221718674370295","0.206526311854005","0.236911036886584","2"
"Less important","1992","Employed","Rural Area","91","0.0394046993417378","0.0322892863702468","0.0465201123132288","3"
"Less important","1992","Not Employed","Urban Area","91","0.0469126064683137","0.038118636951414","0.0557065759852134","3"
"Less important","1992","Not Employed","Rural Area","62","0.0508630665650417","0.0386189079180124","0.0631072252120711","3"
"Less important","1992","Employed","Urban Area","136","0.0382975266842331","0.0326834412350945","0.0439116121333718","3"
"Quite unimportant","1992","Not Employed","Urban Area","175","0.110722562550895","0.0976725625168202","0.123772562584969","4"
"Quite unimportant","1992","Not Employed","Rural Area","134","0.148539718992261","0.128721403531208","0.168358034453314","4"
"Quite unimportant","1992","Employed","Urban Area","66","0.0185432202254028","0.0145968170117624","0.0224896234390432","4"
"Quite unimportant","1992","Employed","Rural Area","33","0.0150964520669932","0.0106369109713498","0.0195559931626366","4"
"Very important","1992","Not Employed","Rural Area","774","0.562374625179273","0.534728940678754","0.590020309679792","1"
"Very important","1992","Not Employed","Urban Area","1405","0.584927426235347","0.564435309400582","0.605419543070113","1"
"Very important","1992","Employed","Urban Area","3318","0.706329952920284","0.693006802643163","0.719653103197405","1"
"Very important","1992","Employed","Rural Area","2183","0.723780174220974","0.707427580829656","0.740132767612293","1"
"Important","1993","Not Employed","Urban Area","","","","","2"
"Important","1993","Not Employed","Rural Area","","","","","2"
"Important","1993","Employed","Urban Area","","","","","2"
"Important","1993","Employed","Rural Area","","","","","2"
"Less important","1993","Employed","Rural Area","","","","","3"
"Less important","1993","Not Employed","Urban Area","","","","","3"
"Less important","1993","Not Employed","Rural Area","","","","","3"
"Less important","1993","Employed","Urban Area","","","","","3"
"Quite unimportant","1993","Not Employed","Rural Area","","","","","4"
"Quite unimportant","1993","Not Employed","Urban Area","","","","","4"
"Quite unimportant","1993","Employed","Urban Area","","","","","4"
"Quite unimportant","1993","Employed","Rural Area","","","","","4"
"Very important","1993","Employed","Rural Area","","","","","1"
"Very important","1993","Not Employed","Rural Area","","","","","1"
"Very important","1993","Not Employed","Urban Area","","","","","1"
"Very important","1993","Employed","Urban Area","","","","","1"
"Important","1994","Not Employed","Rural Area","","","","","2"
"Important","1994","Not Employed","Urban Area","","","","","2"
"Important","1994","Employed","Urban Area","","","","","2"
"Important","1994","Employed","Rural Area","","","","","2"
"Less important","1994","Not Employed","Urban Area","","","","","3"
"Less important","1994","Not Employed","Rural Area","","","","","3"
"Less important","1994","Employed","Urban Area","","","","","3"
"Less important","1994","Employed","Rural Area","","","","","3"
"Quite unimportant","1994","Not Employed","Rural Area","","","","","4"
"Quite unimportant","1994","Not Employed","Urban Area","","","","","4"
"Quite unimportant","1994","Employed","Urban Area","","","","","4"
"Quite unimportant","1994","Employed","Rural Area","","","","","4"
"Very important","1994","Employed","Rural Area","","","","","1"
"Very important","1994","Not Employed","Urban Area","","","","","1"
"Very important","1994","Not Employed","Rural Area","","","","","1"
"Very important","1994","Employed","Urban Area","","","","","1"
"Important","1995","Not Employed","Rural Area","352","0.23360868824263","0.21194906552052","0.255268310964741","2"
"Important","1995","Employed","Urban Area","936","0.221898120365884","0.20968135846292","0.234114882268849","2"
"Important","1995","Not Employed","Urban Area","592","0.241711323034564","0.225101173614366","0.258321472454762","2"
