"plh0109","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","no migration background","(0) in school","48","0.479521828532935","0.380103221287436","0.578940435778433"
"Very important","1990","no migration background","(1a) inadequately completed","30","0.502067782635815","0.372267106823778","0.631868458447852"
"Very important","1990","no migration background","(1b) general elementary school","695","0.52617433009935","0.498190382200799","0.554158277997901"
"Very important","1990","no migration background","(1c) basic vocational qualification","1821","0.665093349005121","0.6468537285252","0.683332969485042"
"Very important","1990","no migration background","(2b) intermediate general qualification","166","0.58244258526768","0.523943183085254","0.640941987450106"
"Very important","1990","no migration background","(2a) intermediate vocational","824","0.667003071823587","0.639728972815278","0.694277170831896"
"Very important","1990","no migration background","(2c_gen) general maturity certificate","136","0.600734814517582","0.537164729874803","0.664304899160361"
"Very important","1990","no migration background","(2c_voc) vocational maturity certificate","209","0.671952179829394","0.61828457818224","0.725619781476549"
"Very important","1990","no migration background","(3a) lower tertiary education","151","0.700844445758302","0.638467763489742","0.763221128026861"
"Very important","1990","no migration background","(3b) higher tertiary education","272","0.657914845988188","0.611130399047044","0.704699292929332"
"Very important","1990","direct migration background","(0) in school","2","","",""
"Very important","1990","direct migration background","(1a) inadequately completed","2","","",""
"Very important","1990","direct migration background","(1b) general elementary school","56","0.573302049669717","0.470546541045317","0.676057558294116"
"Very important","1990","direct migration background","(1c) basic vocational qualification","120","0.735525821906148","0.666754060527324","0.804297583284973"
"Very important","1990","direct migration background","(2b) intermediate general qualification","14","","",""
"Very important","1990","direct migration background","(2a) intermediate vocational","44","0.615201432850967","0.499558518765164","0.730844346936769"
"Very important","1990","direct migration background","(2c_gen) general maturity certificate","13","","",""
"Very important","1990","direct migration background","(2c_voc) vocational maturity certificate","13","","",""
"Very important","1990","direct migration background","(3a) lower tertiary education","17","","",""
"Very important","1990","direct migration background","(3b) higher tertiary education","23","","",""
"Very important","1990","indirect migration background","(0) in school","2","","",""
"Very important","1990","indirect migration background","(1a) inadequately completed","1","","",""
"Very important","1990","indirect migration background","(1b) general elementary school","9","","",""
"Very important","1990","indirect migration background","(1c) basic vocational qualification","12","","",""
"Very important","1990","indirect migration background","(2b) intermediate general qualification","1","","",""
"Very important","1990","indirect migration background","(2a) intermediate vocational","4","","",""
"Very important","1990","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Very important","1990","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Very important","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Very important","1990","indirect migration background","(3b) higher tertiary education","1","","",""
"Important","1990","no migration background","(0) in school","38","0.409943463678594","0.312068633890003","0.507818293467186"
"Important","1990","no migration background","(1a) inadequately completed","15","","",""
"Important","1990","no migration background","(1b) general elementary school","372","0.318410047463813","0.292301071757886","0.344519023169741"
"Important","1990","no migration background","(1c) basic vocational qualification","597","0.248401492233418","0.231702792185758","0.265100192281078"
"Important","1990","no migration background","(2b) intermediate general qualification","79","0.293268552943625","0.239264454061145","0.347272651826104"
"Important","1990","no migration background","(2a) intermediate vocational","254","0.241463645115795","0.216696242818822","0.266231047412767"
"Important","1990","no migration background","(2c_gen) general maturity certificate","73","0.303961249707171","0.244256829187406","0.363665670226937"
"Important","1990","no migration background","(2c_voc) vocational maturity certificate","61","0.218329589734243","0.171107787146162","0.265551392322324"
"Important","1990","no migration background","(3a) lower tertiary education","47","0.238271922379828","0.180235673460703","0.296308171298954"
"Important","1990","no migration background","(3b) higher tertiary education","98","0.270116621232685","0.226328941348204","0.313904301117166"
"Important","1990","direct migration background","(0) in school","1","","",""
"Important","1990","direct migration background","(1a) inadequately completed","","","",""
"Important","1990","direct migration background","(1b) general elementary school","20","","",""
"Important","1990","direct migration background","(1c) basic vocational qualification","33","0.220807007036954","0.156130211800288","0.28548380227362"
"Important","1990","direct migration background","(2b) intermediate general qualification","6","","",""
"Important","1990","direct migration background","(2a) intermediate vocational","18","","",""
"Important","1990","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Important","1990","direct migration background","(2c_voc) vocational maturity certificate","3","","",""
"Important","1990","direct migration background","(3a) lower tertiary education","2","","",""
"Important","1990","direct migration background","(3b) higher tertiary education","3","","",""
"Important","1990","indirect migration background","(0) in school","2","","",""
"Important","1990","indirect migration background","(1a) inadequately completed","","","",""
"Important","1990","indirect migration background","(1b) general elementary school","2","","",""
"Important","1990","indirect migration background","(1c) basic vocational qualification","4","","",""
"Important","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Important","1990","indirect migration background","(2a) intermediate vocational","3","","",""
"Important","1990","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Important","1990","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Important","1990","indirect migration background","(3a) lower tertiary education","1","","",""
"Important","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Less important","1990","no migration background","(0) in school","8","","",""
"Less important","1990","no migration background","(1a) inadequately completed","7","","",""
"Less important","1990","no migration background","(1b) general elementary school","59","0.053433720030102","0.0408294388651528","0.0660380011950512"
"Less important","1990","no migration background","(1c) basic vocational qualification","86","0.0454851655196893","0.0374325152151304","0.0535378158242481"
"Less important","1990","no migration background","(2b) intermediate general qualification","16","","",""
"Less important","1990","no migration background","(2a) intermediate vocational","35","0.0420270107679496","0.0304150044165433","0.053639017119356"
"Less important","1990","no migration background","(2c_gen) general maturity certificate","15","","",""
"Less important","1990","no migration background","(2c_voc) vocational maturity certificate","20","","",""
"Less important","1990","no migration background","(3a) lower tertiary education","6","","",""
"Less important","1990","no migration background","(3b) higher tertiary education","14","","",""
"Less important","1990","direct migration background","(0) in school","","","",""
"Less important","1990","direct migration background","(1a) inadequately completed","","","",""
"Less important","1990","direct migration background","(1b) general elementary school","5","","",""
"Less important","1990","direct migration background","(1c) basic vocational qualification","3","","",""
"Less important","1990","direct migration background","(2b) intermediate general qualification","1","","",""
"Less important","1990","direct migration background","(2a) intermediate vocational","3","","",""
"Less important","1990","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Less important","1990","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Less important","1990","direct migration background","(3a) lower tertiary education","1","","",""
"Less important","1990","direct migration background","(3b) higher tertiary education","4","","",""
"Less important","1990","indirect migration background","(0) in school","","","",""
"Less important","1990","indirect migration background","(1a) inadequately completed","","","",""
"Less important","1990","indirect migration background","(1b) general elementary school","1","","",""
"Less important","1990","indirect migration background","(1c) basic vocational qualification","","","",""
"Less important","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Less important","1990","indirect migration background","(2a) intermediate vocational","","","",""
"Less important","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Less important","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Less important","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1990","no migration background","(0) in school","3","","",""
"Quite unimportant","1990","no migration background","(1a) inadequately completed","5","","",""
"Quite unimportant","1990","no migration background","(1b) general elementary school","97","0.101981902406735","0.0850213902855158","0.118942414527954"
"Quite unimportant","1990","no migration background","(1c) basic vocational qualification","68","0.0410199932417719","0.0333549399689994","0.0486850465145443"
"Quite unimportant","1990","no migration background","(2b) intermediate general qualification","12","","",""
"Quite unimportant","1990","no migration background","(2a) intermediate vocational","34","0.0495062722926691","0.03695259030497","0.0620599542803681"
"Quite unimportant","1990","no migration background","(2c_gen) general maturity certificate","4","","",""
"Quite unimportant","1990","no migration background","(2c_voc) vocational maturity certificate","4","","",""
"Quite unimportant","1990","no migration background","(3a) lower tertiary education","3","","",""
"Quite unimportant","1990","no migration background","(3b) higher tertiary education","11","","",""
"Quite unimportant","1990","direct migration background","(0) in school","","","",""
"Quite unimportant","1990","direct migration background","(1a) inadequately completed","1","","",""
"Quite unimportant","1990","direct migration background","(1b) general elementary school","8","","",""
"Quite unimportant","1990","direct migration background","(1c) basic vocational qualification","2","","",""
"Quite unimportant","1990","direct migration background","(2b) intermediate general qualification","1","","",""
"Quite unimportant","1990","direct migration background","(2a) intermediate vocational","3","","",""
"Quite unimportant","1990","direct migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Quite unimportant","1990","direct migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","direct migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1990","indirect migration background","(0) in school","1","","",""
"Quite unimportant","1990","indirect migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1990","indirect migration background","(1b) general elementary school","1","","",""
"Quite unimportant","1990","indirect migration background","(1c) basic vocational qualification","1","","",""
"Quite unimportant","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Quite unimportant","1990","indirect migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Very important","1991","no migration background","(0) in school","","","",""
"Very important","1991","no migration background","(1a) inadequately completed","","","",""
"Very important","1991","no migration background","(1b) general elementary school","","","",""
"Very important","1991","no migration background","(1c) basic vocational qualification","","","",""
"Very important","1991","no migration background","(2b) intermediate general qualification","","","",""
"Very important","1991","no migration background","(2a) intermediate vocational","","","",""
"Very important","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","no migration background","(3a) lower tertiary education","","","",""
"Very important","1991","no migration background","(3b) higher tertiary education","","","",""
"Very important","1991","direct migration background","(0) in school","","","",""
"Very important","1991","direct migration background","(1a) inadequately completed","","","",""
"Very important","1991","direct migration background","(1b) general elementary school","","","",""
"Very important","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Very important","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Very important","1991","direct migration background","(2a) intermediate vocational","","","",""
"Very important","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","direct migration background","(3a) lower tertiary education","","","",""
"Very important","1991","direct migration background","(3b) higher tertiary education","","","",""
"Very important","1991","indirect migration background","(0) in school","","","",""
"Very important","1991","indirect migration background","(1a) inadequately completed","","","",""
"Very important","1991","indirect migration background","(1b) general elementary school","","","",""
"Very important","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Very important","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Very important","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Very important","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Very important","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Important","1991","no migration background","(0) in school","","","",""
