"plh0109","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","West Germany","2690","0.624267893686879","0.60932444024405","0.639211347129708"
"Very important","1990","lower secondary degree","East Germany","","","",""
"Very important","1990","secondary school degree","West Germany","1095","0.650486867523059","0.626923641696401","0.674050093349717"
"Very important","1990","secondary school degree","East Germany","","","",""
"Very important","1990","college entrance qualification","West Germany","782","0.658987762960571","0.631505744139848","0.686469781781294"
"Very important","1990","college entrance qualification","East Germany","","","",""
"Very important","1990","Other degree","West Germany","35","0.568337170178856","0.436229945755141","0.700444394602571"
"Very important","1990","Other degree","East Germany","","","",""
"Very important","1990","no degree/no degree yet","West Germany","85","0.489089669080446","0.413046425363443","0.565132912797448"
"Very important","1990","no degree/no degree yet","East Germany","","","",""
"Important","1990","lower secondary degree","West Germany","1022","0.268122262617008","0.254454040501169","0.281790484732848"
"Important","1990","lower secondary degree","East Germany","","","",""
"Important","1990","secondary school degree","West Germany","372","0.254513893266438","0.232988095591238","0.276039690941638"
"Important","1990","secondary school degree","East Germany","","","",""
"Important","1990","college entrance qualification","West Germany","277","0.249413243427672","0.224329914136422","0.274496572718922"
"Important","1990","college entrance qualification","East Germany","","","",""
"Important","1990","Other degree","West Germany","10","","",""
"Important","1990","Other degree","East Germany","","","",""
"Important","1990","no degree/no degree yet","West Germany","56","0.350445866270776","0.277866663537749","0.423025069003803"
"Important","1990","no degree/no degree yet","East Germany","","","",""
"Less important","1990","lower secondary degree","West Germany","153","0.047817114834544","0.0412332911609988","0.0544009385080892"
"Less important","1990","lower secondary degree","East Germany","","","",""
"Less important","1990","secondary school degree","West Germany","56","0.0434720069848686","0.0333948640823","0.0535491498874373"
"Less important","1990","secondary school degree","East Germany","","","",""
"Less important","1990","college entrance qualification","West Germany","62","0.0664603833573169","0.0520201978237085","0.0809005688909253"
"Less important","1990","college entrance qualification","East Germany","","","",""
"Less important","1990","Other degree","West Germany","1","","",""
"Less important","1990","Other degree","East Germany","","","",""
"Less important","1990","no degree/no degree yet","West Germany","15","","",""
"Less important","1990","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1990","lower secondary degree","West Germany","170","0.0597927288615685","0.0524769206527315","0.0671085370704056"
"Quite unimportant","1990","lower secondary degree","East Germany","","","",""
"Quite unimportant","1990","secondary school degree","West Germany","50","0.0515272322256342","0.0406024051791412","0.0624520592721272"
"Quite unimportant","1990","secondary school degree","East Germany","","","",""
"Quite unimportant","1990","college entrance qualification","West Germany","22","","",""
"Quite unimportant","1990","college entrance qualification","East Germany","","","",""
"Quite unimportant","1990","Other degree","West Germany","8","","",""
"Quite unimportant","1990","Other degree","East Germany","","","",""
"Quite unimportant","1990","no degree/no degree yet","West Germany","10","","",""
"Quite unimportant","1990","no degree/no degree yet","East Germany","","","",""
"Very important","1991","lower secondary degree","West Germany","","","",""
"Very important","1991","lower secondary degree","East Germany","","","",""
"Very important","1991","secondary school degree","West Germany","","","",""
"Very important","1991","secondary school degree","East Germany","","","",""
"Very important","1991","college entrance qualification","West Germany","","","",""
"Very important","1991","college entrance qualification","East Germany","","","",""
"Very important","1991","Other degree","West Germany","","","",""
"Very important","1991","Other degree","East Germany","","","",""
"Very important","1991","no degree/no degree yet","West Germany","","","",""
"Very important","1991","no degree/no degree yet","East Germany","","","",""
"Important","1991","lower secondary degree","West Germany","","","",""
"Important","1991","lower secondary degree","East Germany","","","",""
"Important","1991","secondary school degree","West Germany","","","",""
"Important","1991","secondary school degree","East Germany","","","",""
"Important","1991","college entrance qualification","West Germany","","","",""
"Important","1991","college entrance qualification","East Germany","","","",""
"Important","1991","Other degree","West Germany","","","",""
"Important","1991","Other degree","East Germany","","","",""
"Important","1991","no degree/no degree yet","West Germany","","","",""
"Important","1991","no degree/no degree yet","East Germany","","","",""
"Less important","1991","lower secondary degree","West Germany","","","",""
"Less important","1991","lower secondary degree","East Germany","","","",""
"Less important","1991","secondary school degree","West Germany","","","",""
"Less important","1991","secondary school degree","East Germany","","","",""
"Less important","1991","college entrance qualification","West Germany","","","",""
"Less important","1991","college entrance qualification","East Germany","","","",""
"Less important","1991","Other degree","West Germany","","","",""
"Less important","1991","Other degree","East Germany","","","",""
"Less important","1991","no degree/no degree yet","West Germany","","","",""
"Less important","1991","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1991","lower secondary degree","West Germany","","","",""
"Quite unimportant","1991","lower secondary degree","East Germany","","","",""
"Quite unimportant","1991","secondary school degree","West Germany","","","",""
"Quite unimportant","1991","secondary school degree","East Germany","","","",""
"Quite unimportant","1991","college entrance qualification","West Germany","","","",""
"Quite unimportant","1991","college entrance qualification","East Germany","","","",""
"Quite unimportant","1991","Other degree","West Germany","","","",""
"Quite unimportant","1991","Other degree","East Germany","","","",""
"Quite unimportant","1991","no degree/no degree yet","West Germany","","","",""
"Quite unimportant","1991","no degree/no degree yet","East Germany","","","",""
"Very important","1992","lower secondary degree","West Germany","2648","0.641223228462911","0.626086220006475","0.656360236919348"
"Very important","1992","lower secondary degree","East Germany","1016","0.632680867010695","0.608087440697631","0.657274293323759"
"Very important","1992","secondary school degree","West Germany","1186","0.687433532327239","0.664819246625246","0.710047818029232"
"Very important","1992","secondary school degree","East Germany","1418","0.73668857571656","0.716602668050308","0.756774483382812"
"Very important","1992","college entrance qualification","West Germany","845","0.683007070594551","0.656480766734033","0.70953337445507"
"Very important","1992","college entrance qualification","East Germany","379","0.742712521960009","0.703646854321889","0.781778189598129"
"Very important","1992","Other degree","West Germany","30","0.576364759090728","0.438009777585803","0.714719740595652"
"Very important","1992","Other degree","East Germany","29","","",""
"Very important","1992","no degree/no degree yet","West Germany","86","0.51142609507038","0.434688026473775","0.588164163666986"
"Very important","1992","no degree/no degree yet","East Germany","30","0.533268826525915","0.403754692526079","0.662782960525751"
"Important","1992","lower secondary degree","West Germany","935","0.257910620156273","0.244104044004497","0.27171719630805"
"Important","1992","lower secondary degree","East Germany","292","0.198476745285525","0.178128929807806","0.218824560763244"
"Important","1992","secondary school degree","West Germany","333","0.231219567961484","0.210650728961482","0.251788406961486"
"Important","1992","secondary school degree","East Germany","335","0.200357915797309","0.182103593371817","0.2186122382228"
"Important","1992","college entrance qualification","West Germany","257","0.225789687396763","0.201954373272566","0.24962500152096"
"Important","1992","college entrance qualification","East Germany","82","0.201119021810691","0.165297571346607","0.236940472274776"
"Important","1992","Other degree","West Germany","11","","",""
"Important","1992","Other degree","East Germany","9","","",""
"Important","1992","no degree/no degree yet","West Germany","57","0.361902081025583","0.288129752236117","0.435674409815049"
"Important","1992","no degree/no degree yet","East Germany","17","","",""
"Less important","1992","lower secondary degree","West Germany","116","0.0373891956356676","0.0314020241341759","0.0433763671371593"
