"plh0109","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","(Married) couple without C. ","general elemantary","125","0.282565116710859","0.240685073251647","0.324445160170072","2"
"Important","1990","Couple + C. GT 16 ","inadequately","7","","","","2"
"Important","1990","1-pers.-HH","general elemantary","81","0.32117619536125","0.263640411165339","0.378711979557162","2"
"Important","1990","Couple + C. GT 16 ","in school","21","","","","2"
"Important","1990","1-pers.-HH","inadequately","1","","","","2"
"Important","1990","(Married) couple without C. ","middle vocational","216","0.205620002435704","0.182251283417774","0.228988721453635","2"
"Important","1990","Couple + C. LE 16 ","higher education","27","","","","2"
"Important","1990","Couple + C. LE and GT 16","middle vocational","53","0.258088175088614","0.198187549175436","0.317988801001793","2"
"Important","1990","1-pers.-HH","in school","1","","","","2"
"Important","1990","1-pers.-HH","middle vocational","154","0.338592675265273","0.294172719073877","0.383012631456668","2"
"Important","1990","1-pers.-HH","vocational + Abi","9","","","","2"
"Important","1990","1-pers.-HH","higher vocational","12","","","","2"
"Important","1990","1-pers.-HH","higher education","45","0.428619006981034","0.333508164415241","0.523729849546826","2"
"Important","1990","Couple + C. GT 16 ","general elemantary","117","0.316784499808531","0.270070568231815","0.363498431385247","2"
"Important","1990","Couple + C. GT 16 ","middle vocational","239","0.304243638381741","0.27294334625485","0.335543930508631","2"
"Important","1990","Couple + C. GT 16 ","vocational + Abi","11","","","","2"
"Important","1990","Couple + C. GT 16 ","higher vocational","20","","","","2"
"Important","1990","(Married) couple without C. ","in school","","","","","2"
"Important","1990","(Married) couple without C. ","inadequately","3","","","","2"
"Important","1990","(Married) couple without C. ","vocational + Abi","8","","","","2"
"Important","1990","(Married) couple without C. ","higher vocational","30","0.211940666736338","0.147183329569903","0.276698003902774","2"
"Important","1990","(Married) couple without C. ","higher education","26","","","","2"
"Important","1990","Couple + C. LE 16 ","higher vocational","21","","","","2"
"Important","1990","Couple + C. GT 16 ","higher education","34","0.334461867147299","0.242901445902487","0.426022288392112","2"
"Important","1990","Couple + C. LE and GT 16","in school","10","","","","2"
"Important","1990","Couple + C. LE and GT 16","inadequately","1","","","","2"
"Important","1990","Couple + C. LE and GT 16","general elemantary","38","0.332850392556036","0.247463479252848","0.418237305859224","2"
"Important","1990","Single parent ","in school","5","","","","2"
"Important","1990","Single parent ","inadequately","1","","","","2"
"Important","1990","Single parent ","general elemantary","38","0.388249980784531","0.292249543557424","0.484250418011638","2"
"Important","1990","Single parent ","middle vocational","66","0.344785035541506","0.275732678888933","0.41383739219408","2"
"Important","1990","Single parent ","vocational + Abi","3","","","","2"
"Important","1990","Single parent ","higher vocational","5","","","","2"
"Important","1990","Single parent ","higher education","10","","","","2"
"Important","1990","Couple + C. LE 16 ","in school","","","","","2"
"Important","1990","Couple + C. LE 16 ","inadequately","4","","","","2"
"Important","1990","Couple + C. LE 16 ","general elemantary","37","0.232484069899732","0.169899198280491","0.295068941518973","2"
"Important","1990","Couple + C. LE 16 ","middle vocational","159","0.19180507711748","0.165938367000972","0.217671787233987","2"
"Important","1990","Couple + C. LE 16 ","vocational + Abi","4","","","","2"
"Important","1990","Couple + C. LE and GT 16","vocational + Abi","3","","","","2"
"Important","1990","Couple + C. LE and GT 16","higher vocational","7","","","","2"
"Important","1990","Couple + C. LE and GT 16","higher education","5","","","","2"
"Less important","1990","1-pers.-HH","inadequately","1","","","","3"
"Less important","1990","1-pers.-HH","general elemantary","30","0.114103503466082","0.0749267167554405","0.153280290176724","3"
"Less important","1990","(Married) couple without C. ","in school","","","","","3"
"Less important","1990","(Married) couple without C. ","inadequately","","","","","3"
"Less important","1990","1-pers.-HH","in school","","","","","3"
"Less important","1990","Single parent ","in school","","","","","3"
"Less important","1990","Single parent ","inadequately","1","","","","3"
"Less important","1990","1-pers.-HH","middle vocational","69","0.160363721830535","0.125920520727949","0.194806922933121","3"
"Less important","1990","Single parent ","middle vocational","19","","","","3"
"Less important","1990","1-pers.-HH","higher vocational","10","","","","3"
"Less important","1990","Single parent ","higher vocational","4","","","","3"
"Less important","1990","Single parent ","higher education","3","","","","3"
"Less important","1990","Couple + C. LE 16 ","in school","","","","","3"
"Less important","1990","(Married) couple without C. ","general elemantary","","","","","3"
"Less important","1990","(Married) couple without C. ","middle vocational","4","","","","3"
"Less important","1990","(Married) couple without C. ","higher vocational","","","","","3"
"Less important","1990","Couple + C. LE 16 ","higher vocational","2","","","","3"
"Less important","1990","Couple + C. LE 16 ","higher education","1","","","","3"
"Less important","1990","Couple + C. GT 16 ","in school","5","","","","3"
"Less important","1990","Couple + C. GT 16 ","general elemantary","20","","","","3"
"Less important","1990","Couple + C. GT 16 ","vocational + Abi","6","","","","3"
"Less important","1990","Couple + C. GT 16 ","higher vocational","2","","","","3"
"Less important","1990","Couple + C. GT 16 ","higher education","3","","","","3"
"Less important","1990","Couple + C. LE 16 ","inadequately","","","","","3"
"Less important","1990","Couple + C. LE and GT 16","inadequately","","","","","3"
"Less important","1990","Couple + C. LE 16 ","middle vocational","2","","","","3"
"Less important","1990","Couple + C. LE and GT 16","middle vocational","3","","","","3"
"Less important","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Less important","1990","Couple + C. LE and GT 16","higher vocational","1","","","","3"
"Less important","1990","Couple + C. LE and GT 16","higher education","","","","","3"
"Less important","1990","1-pers.-HH","vocational + Abi","5","","","","3"
"Less important","1990","1-pers.-HH","higher education","14","","","","3"
"Less important","1990","(Married) couple without C. ","vocational + Abi","","","","","3"
