"plh0109","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","1-pers.-HH","146","0.285999435294514","0.246310880487674","0.325687990101353"
"Very important","1990","lower secondary degree","(Married) couple without C. ","968","0.766555995463458","0.743105264236883","0.790006726690032"
"Very important","1990","lower secondary degree","Single parent ","78","0.394393862675546","0.326320735200291","0.462466990150802"
"Very important","1990","lower secondary degree","Couple + C. LE 16 ","614","0.774203723151369","0.744786393554511","0.803621052748227"
"Very important","1990","lower secondary degree","Couple + C. GT 16 ","577","0.680461158440545","0.648795458757906","0.712126858123185"
"Very important","1990","lower secondary degree","Couple + C. LE and GT 16","155","0.645926759509695","0.585296792512512","0.706556726506879"
"Very important","1990","secondary school degree","1-pers.-HH","65","0.29991025412899","0.235760858209558","0.364059650048422"
"Very important","1990","secondary school degree","(Married) couple without C. ","342","0.769302537760121","0.729391208014911","0.809213867505331"
"Very important","1990","secondary school degree","Single parent ","39","0.558658220264432","0.442336801996347","0.674979638532517"
"Very important","1990","secondary school degree","Couple + C. LE 16 ","326","0.834750629502746","0.797747292329056","0.871753966676436"
"Very important","1990","secondary school degree","Couple + C. GT 16 ","207","0.641253180552515","0.589187915121111","0.69331844598392"
"Very important","1990","secondary school degree","Couple + C. LE and GT 16","77","0.76686939065095","0.684408550510281","0.849330230791618"
"Very important","1990","college entrance qualification","1-pers.-HH","71","0.409247202482495","0.336397996959386","0.482096408005605"
"Very important","1990","college entrance qualification","(Married) couple without C. ","259","0.835777573995723","0.79426793404091","0.877287213950537"
"Very important","1990","college entrance qualification","Single parent ","31","0.510720668460949","0.388251080666198","0.633190256255701"
"Very important","1990","college entrance qualification","Couple + C. LE 16 ","218","0.855229290037475","0.812041633781442","0.898416946293508"
"Very important","1990","college entrance qualification","Couple + C. GT 16 ","143","0.562664320847137","0.501539165789105","0.623789475905168"
"Very important","1990","college entrance qualification","Couple + C. LE and GT 16","29","","",""
"Very important","1990","Other degree","1-pers.-HH","1","","",""
"Very important","1990","Other degree","(Married) couple without C. ","7","","",""
"Very important","1990","Other degree","Single parent ","5","","",""
"Very important","1990","Other degree","Couple + C. LE 16 ","9","","",""
"Very important","1990","Other degree","Couple + C. GT 16 ","10","","",""
"Very important","1990","Other degree","Couple + C. LE and GT 16","2","","",""
"Very important","1990","no degree/no degree yet","1-pers.-HH","4","","",""
"Very important","1990","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Very important","1990","no degree/no degree yet","Single parent ","7","","",""
"Very important","1990","no degree/no degree yet","Couple + C. LE 16 ","19","","",""
"Very important","1990","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"Very important","1990","no degree/no degree yet","Couple + C. LE and GT 16","23","","",""
"Important","1990","lower secondary degree","1-pers.-HH","164","0.325792871734592","0.28463045373891","0.366955289730274"
"Important","1990","lower secondary degree","(Married) couple without C. ","273","0.2242175660381","0.201097031411205","0.247338100664994"
"Important","1990","lower secondary degree","Single parent ","73","0.364273466724476","0.297244205264814","0.431302728184138"
"Important","1990","lower secondary degree","Couple + C. LE 16 ","154","0.216298180174868","0.187330141557446","0.24526621879229"
