"plh0109","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","no migration background","2503","0.620954430771754","0.605467940884268","0.63644092065924"
"Very important","1990","lower secondary degree","direct migration background","168","0.668360324937489","0.608420911419929","0.72829973845505"
"Very important","1990","lower secondary degree","indirect migration background","19","","",""
"Very important","1990","secondary school degree","no migration background","1030","0.652552736378527","0.628236353501432","0.676869119255622"
"Very important","1990","secondary school degree","direct migration background","60","0.625657933471096","0.526766887137313","0.72454897980488"
"Very important","1990","secondary school degree","indirect migration background","5","","",""
"Very important","1990","college entrance qualification","no migration background","716","0.656761993808585","0.628084869623394","0.685439117993776"
"Very important","1990","college entrance qualification","direct migration background","61","0.703967676009713","0.605160817555708","0.802774534463717"
"Very important","1990","college entrance qualification","indirect migration background","5","","",""
"Very important","1990","Other degree","no migration background","22","","",""
"Very important","1990","Other degree","direct migration background","11","","",""
"Very important","1990","Other degree","indirect migration background","2","","",""
"Very important","1990","no degree/no degree yet","no migration background","78","0.488028876819049","0.40908231449624","0.566975439141859"
"Very important","1990","no degree/no degree yet","direct migration background","4","","",""
"Very important","1990","no degree/no degree yet","indirect migration background","3","","",""
"Important","1990","lower secondary degree","no migration background","965","0.271451844955548","0.257256271341947","0.285647418569149"
"Important","1990","lower secondary degree","direct migration background","51","0.222600479508953","0.169639123030823","0.275561835987083"
"Important","1990","lower secondary degree","indirect migration background","6","","",""
"Important","1990","secondary school degree","no migration background","345","0.252294092628734","0.230113882080018","0.27447430317745"
"Important","1990","secondary school degree","direct migration background","24","","",""
"Important","1990","secondary school degree","indirect migration background","3","","",""
"Important","1990","college entrance qualification","no migration background","262","0.255128929840926","0.228798720459422","0.28145913922243"
"Important","1990","college entrance qualification","direct migration background","12","","",""
"Important","1990","college entrance qualification","indirect migration background","3","","",""
"Important","1990","Other degree","no migration background","8","","",""
"Important","1990","Other degree","direct migration background","2","","",""
"Important","1990","Other degree","indirect migration background","","","",""
"Important","1990","no degree/no degree yet","no migration background","53","0.351337918288411","0.275939975190526","0.426735861386297"
"Important","1990","no degree/no degree yet","direct migration background","1","","",""
"Important","1990","no degree/no degree yet","indirect migration background","2","","",""
"Less important","1990","lower secondary degree","no migration background","144","0.0480118804805955","0.041187432332542","0.0548363286286489"
"Less important","1990","lower secondary degree","direct migration background","8","","",""
"Less important","1990","lower secondary degree","indirect migration background","1","","",""
"Less important","1990","secondary school degree","no migration background","52","0.0432240607573043","0.0328388665429778","0.0536092549716309"
"Less important","1990","secondary school degree","direct migration background","4","","",""
"Less important","1990","secondary school degree","indirect migration background","","","",""
"Less important","1990","college entrance qualification","no migration background","54","0.0630341672722999","0.0483555957778777","0.0777127387667221"
"Less important","1990","college entrance qualification","direct migration background","8","","",""
"Less important","1990","college entrance qualification","indirect migration background","","","",""
"Less important","1990","Other degree","no migration background","1","","",""
"Less important","1990","Other degree","direct migration background","","","",""
"Less important","1990","Other degree","indirect migration background","","","",""
"Less important","1990","no degree/no degree yet","no migration background","15","","",""
"Less important","1990","no degree/no degree yet","direct migration background","","","",""
"Less important","1990","no degree/no degree yet","indirect migration background","","","",""
