"plh0109","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","1-pers.-HH","(0) in school","2","","",""
"Very important","1990","1-pers.-HH","(1a) inadequately completed","2","","",""
"Very important","1990","1-pers.-HH","(1b) general elementary school","51","0.229512649709724","0.173171296423749","0.285854002995699"
"Very important","1990","1-pers.-HH","(1c) basic vocational qualification","96","0.328995440527199","0.274446874766115","0.383544006288283"
"Very important","1990","1-pers.-HH","(2b) intermediate general qualification","15","","",""
"Very important","1990","1-pers.-HH","(2a) intermediate vocational","47","0.28327415788111","0.210924752324842","0.355623563437379"
"Very important","1990","1-pers.-HH","(2c_gen) general maturity certificate","14","","",""
"Very important","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","27","","",""
"Very important","1990","1-pers.-HH","(3a) lower tertiary education","10","","",""
"Very important","1990","1-pers.-HH","(3b) higher tertiary education","25","","",""
"Very important","1990","(Married) couple without C. ","(0) in school","","","",""
"Very important","1990","(Married) couple without C. ","(1a) inadequately completed","7","","",""
"Very important","1990","(Married) couple without C. ","(1b) general elementary school","278","0.708214507290774","0.663385017073458","0.753043997508089"
"Very important","1990","(Married) couple without C. ","(1c) basic vocational qualification","689","0.791372589719407","0.764152635267278","0.818592544171535"
"Very important","1990","(Married) couple without C. ","(2b) intermediate general qualification","40","0.734723640776677","0.613559450520492","0.855887831032861"
"Very important","1990","(Married) couple without C. ","(2a) intermediate vocational","291","0.777763877952383","0.734936151963732","0.820591603941033"
"Very important","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","30","0.803181270356414","0.673302897503542","0.933059643209286"
"Very important","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","86","0.816172361335868","0.741368188521273","0.890976534150463"
"Very important","1990","(Married) couple without C. ","(3a) lower tertiary education","67","0.873082495283781","0.798243198533087","0.947921792034475"
"Very important","1990","(Married) couple without C. ","(3b) higher tertiary education","97","0.828855830160032","0.760316532577177","0.897395127742886"
"Very important","1990","Single parent ","(0) in school","6","","",""
"Very important","1990","Single parent ","(1a) inadequately completed","1","","",""
"Very important","1990","Single parent ","(1b) general elementary school","29","","",""
"Very important","1990","Single parent ","(1c) basic vocational qualification","53","0.419113089927285","0.333635058099033","0.504591121755537"
"Very important","1990","Single parent ","(2b) intermediate general qualification","14","","",""
"Very important","1990","Single parent ","(2a) intermediate vocational","23","","",""
"Very important","1990","Single parent ","(2c_gen) general maturity certificate","15","","",""
"Very important","1990","Single parent ","(2c_voc) vocational maturity certificate","9","","",""
"Very important","1990","Single parent ","(3a) lower tertiary education","5","","",""
"Very important","1990","Single parent ","(3b) higher tertiary education","5","","",""
"Very important","1990","Couple + C. LE 16 ","(0) in school","1","","",""
"Very important","1990","Couple + C. LE 16 ","(1a) inadequately completed","18","","",""
"Very important","1990","Couple + C. LE 16 ","(1b) general elementary school","113","0.720381167080749","0.648795841918369","0.79196649224313"
"Very important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","509","0.789513075603734","0.757756149338257","0.82127000186921"
"Very important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","24","","",""
"Very important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","293","0.830521922986372","0.791104268055845","0.8699395779169"
"Very important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","22","","",""
"Very important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","55","0.869277371500609","0.786690183870399","0.951864559130818"
"Very important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","45","0.814490428930125","0.712682821609836","0.916298036250414"
"Very important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","106","0.845887166708012","0.782337559742137","0.909436773673887"
"Very important","1990","Couple + C. GT 16 ","(0) in school","20","","",""
"Very important","1990","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Very important","1990","Couple + C. GT 16 ","(1b) general elementary school","181","0.619781871295863","0.563814486479412","0.675749256112315"
"Very important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","405","0.70767631910166","0.66993819377583","0.745414444427489"
"Very important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","59","0.602192590597597","0.506263080016464","0.69812210117873"
"Very important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","140","0.65069835894009","0.587119696920214","0.714277020959965"
"Very important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","53","0.470507706747082","0.376373079842283","0.56464233365188"
"Very important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","36","0.634660548137414","0.509654881394325","0.759666214880502"
"Very important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","25","","",""
"Very important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","38","0.61906279684075","0.499148251965688","0.738977341715813"
"Very important","1990","Couple + C. LE and GT 16","(0) in school","21","","",""
"Very important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Very important","1990","Couple + C. LE and GT 16","(1b) general elementary school","52","0.583647053462159","0.481233117405846","0.686060989518472"
"Very important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","105","0.676476092359939","0.602589243231022","0.750362941488856"
"Very important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","20","","",""
"Very important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","50","0.795860656656288","0.696329353346527","0.89539195996605"
"Very important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","9","","",""
"Very important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Very important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"Very important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","14","","",""
"Important","1990","1-pers.-HH","(0) in school","1","","",""
"Important","1990","1-pers.-HH","(1a) inadequately completed","1","","",""
"Important","1990","1-pers.-HH","(1b) general elementary school","67","0.319593761025365","0.257116138589485","0.382071383461244"
"Important","1990","1-pers.-HH","(1c) basic vocational qualification","97","0.328478273999089","0.273951598424077","0.383004949574101"
"Important","1990","1-pers.-HH","(2b) intermediate general qualification","14","","",""
"Important","1990","1-pers.-HH","(2a) intermediate vocational","55","0.350886919688352","0.27425693714115","0.427516902235554"
"Important","1990","1-pers.-HH","(2c_gen) general maturity certificate","8","","",""
"Important","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","14","","",""
"Important","1990","1-pers.-HH","(3a) lower tertiary education","17","","",""
"Important","1990","1-pers.-HH","(3b) higher tertiary education","28","","",""
"Important","1990","(Married) couple without C. ","(0) in school","","","",""
"Important","1990","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Important","1990","(Married) couple without C. ","(1b) general elementary school","115","0.286101779754028","0.241533284386401","0.330670275121655"
"Important","1990","(Married) couple without C. ","(1c) basic vocational qualification","160","0.197749911934835","0.171067551604034","0.224432272265636"
"Important","1990","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"Important","1990","(Married) couple without C. ","(2a) intermediate vocational","67","0.212627967108519","0.170478315270085","0.254777618946953"
"Important","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Important","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","17","","",""
"Important","1990","(Married) couple without C. ","(3a) lower tertiary education","9","","",""
"Important","1990","(Married) couple without C. ","(3b) higher tertiary education","17","","",""
"Important","1990","Single parent ","(0) in school","5","","",""
"Important","1990","Single parent ","(1a) inadequately completed","1","","",""
"Important","1990","Single parent ","(1b) general elementary school","28","","",""
"Important","1990","Single parent ","(1c) basic vocational qualification","45","0.33923821136653","0.257218554395814","0.421257868337246"
"Important","1990","Single parent ","(2b) intermediate general qualification","10","","",""
"Important","1990","Single parent ","(2a) intermediate vocational","13","","",""
"Important","1990","Single parent ","(2c_gen) general maturity certificate","12","","",""
"Important","1990","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Important","1990","Single parent ","(3a) lower tertiary education","1","","",""
"Important","1990","Single parent ","(3b) higher tertiary education","9","","",""
"Important","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Important","1990","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Important","1990","Couple + C. LE 16 ","(1b) general elementary school","34","0.252392382541431","0.183108120124332","0.32167664495853"
"Important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","120","0.205147515183976","0.173690128950826","0.236604901417125"
"Important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","53","0.163523006977516","0.124665502873378","0.202380511081655"
"Important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","11","","",""
"Important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","16","","",""
"Important","1990","Couple + C. GT 16 ","(0) in school","21","","",""
"Important","1990","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Important","1990","Couple + C. GT 16 ","(1b) general elementary school","92","0.327859320844132","0.273737421738096","0.381981219950167"
"Important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","138","0.266980253689722","0.23027498570235","0.303685521677093"
"Important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","28","","",""
"Important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","66","0.308477179379583","0.246883521793547","0.370070836965619"
"Important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","45","0.424683848218026","0.33146099978591","0.517906696650142"
"Important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","14","","",""
"Important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","12","","",""
"Important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","22","","",""
"Important","1990","Couple + C. LE and GT 16","(0) in school","10","","",""
"Important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Important","1990","Couple + C. LE and GT 16","(1b) general elementary school","28","","",""
"Important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","46","0.302615489296628","0.230060136869978","0.375170841723277"
"Important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","11","","",""
"Important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","5","","",""
"Less important","1990","1-pers.-HH","(0) in school","","","",""
"Less important","1990","1-pers.-HH","(1a) inadequately completed","2","","",""
"Less important","1990","1-pers.-HH","(1b) general elementary school","27","","",""
