"plh0109","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","(0) in school","","","",""
"Very important","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Very important","1990","lower secondary degree","(1b) general elementary school","749","0.533589177030174","0.506470766518549","0.560707587541798"
"Very important","1990","lower secondary degree","(1c) basic vocational qualification","1933","0.668068023898292","0.650384067810447","0.685751979986138"
"Very important","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very important","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Very important","1990","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Very important","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Very important","1990","lower secondary degree","(3a) lower tertiary education","7","","",""
"Very important","1990","lower secondary degree","(3b) higher tertiary education","1","","",""
"Very important","1990","secondary school degree","(0) in school","","","",""
"Very important","1990","secondary school degree","(1a) inadequately completed","","","",""
"Very important","1990","secondary school degree","(1b) general elementary school","","","",""
"Very important","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Very important","1990","secondary school degree","(2b) intermediate general qualification","181","0.585613601705183","0.529494519597037","0.641732683813329"
"Very important","1990","secondary school degree","(2a) intermediate vocational","872","0.663378627630147","0.636883618777681","0.689873636482612"
"Very important","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very important","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Very important","1990","secondary school degree","(3a) lower tertiary education","31","0.638066407697258","0.496072686790985","0.780060128603531"
"Very important","1990","secondary school degree","(3b) higher tertiary education","11","","",""
"Very important","1990","college entrance qualification","(0) in school","","","",""
"Very important","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Very important","1990","college entrance qualification","(1b) general elementary school","","","",""
"Very important","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very important","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very important","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Very important","1990","college entrance qualification","(2c_gen) general maturity certificate","151","0.598978172595355","0.538103320144786","0.659853025045925"
"Very important","1990","college entrance qualification","(2c_voc) vocational maturity certificate","223","0.673867748833901","0.622097884837102","0.725637612830701"
"Very important","1990","college entrance qualification","(3a) lower tertiary education","129","0.73300748486991","0.666894370550245","0.799120599189574"
"Very important","1990","college entrance qualification","(3b) higher tertiary education","279","0.651738849403234","0.605453855969877","0.69802384283659"
"Very important","1990","Other degree","(0) in school","","","",""
"Very important","1990","Other degree","(1a) inadequately completed","","","",""
"Very important","1990","Other degree","(1b) general elementary school","11","","",""
"Very important","1990","Other degree","(1c) basic vocational qualification","20","","",""
"Very important","1990","Other degree","(2b) intermediate general qualification","","","",""
"Very important","1990","Other degree","(2a) intermediate vocational","","","",""
"Very important","1990","Other degree","(2c_gen) general maturity certificate","1","","",""
"Very important","1990","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"Very important","1990","Other degree","(3a) lower tertiary education","1","","",""
"Very important","1990","Other degree","(3b) higher tertiary education","1","","",""
"Very important","1990","no degree/no degree yet","(0) in school","52","0.471841694720518","0.376357023784782","0.567326365656254"
"Very important","1990","no degree/no degree yet","(1a) inadequately completed","33","0.518085938657446","0.392694214123891","0.643477663191"
"Very important","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Very important","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very important","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very important","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very important","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very important","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very important","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very important","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Important","1990","lower secondary degree","(0) in school","","","",""
"Important","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Important","1990","lower secondary degree","(1b) general elementary school","387","0.310187645029935","0.28504249987785","0.335332790182019"
"Important","1990","lower secondary degree","(1c) basic vocational qualification","632","0.247498187824787","0.231291870952094","0.26370450469748"
"Important","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Important","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Important","1990","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Important","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Important","1990","lower secondary degree","(3a) lower tertiary education","2","","",""
"Important","1990","lower secondary degree","(3b) higher tertiary education","1","","",""
"Important","1990","secondary school degree","(0) in school","","","",""
"Important","1990","secondary school degree","(1a) inadequately completed","","","",""
"Important","1990","secondary school degree","(1b) general elementary school","","","",""
"Important","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Important","1990","secondary school degree","(2b) intermediate general qualification","85","0.293897975520727","0.242001930572206","0.345794020469248"
"Important","1990","secondary school degree","(2a) intermediate vocational","275","0.244514426566352","0.220416603027875","0.26861225010483"
"Important","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Important","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Important","1990","secondary school degree","(3a) lower tertiary education","12","","",""
"Important","1990","secondary school degree","(3b) higher tertiary education","","","",""
"Important","1990","college entrance qualification","(0) in school","","","",""
"Important","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Important","1990","college entrance qualification","(1b) general elementary school","","","",""
"Important","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Important","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Important","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Important","1990","college entrance qualification","(2c_gen) general maturity certificate","78","0.306762034658107","0.249483698786972","0.364040370529242"
"Important","1990","college entrance qualification","(2c_voc) vocational maturity certificate","65","0.212598622287801","0.167416032302518","0.257781212273085"
"Important","1990","college entrance qualification","(3a) lower tertiary education","34","0.19296590352809","0.13399061177247","0.25194119528371"
"Important","1990","college entrance qualification","(3b) higher tertiary education","100","0.268637210369138","0.225574595164461","0.311699825573815"
"Important","1990","Other degree","(0) in school","","","",""
"Important","1990","Other degree","(1a) inadequately completed","","","",""
"Important","1990","Other degree","(1b) general elementary school","7","","",""
"Important","1990","Other degree","(1c) basic vocational qualification","2","","",""
"Important","1990","Other degree","(2b) intermediate general qualification","","","",""
"Important","1990","Other degree","(2a) intermediate vocational","","","",""
"Important","1990","Other degree","(2c_gen) general maturity certificate","","","",""
"Important","1990","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Important","1990","Other degree","(3a) lower tertiary education","1","","",""
"Important","1990","Other degree","(3b) higher tertiary education","","","",""
"Important","1990","no degree/no degree yet","(0) in school","41","0.4145264161944","0.320297716154926","0.508755116233873"
"Important","1990","no degree/no degree yet","(1a) inadequately completed","15","","",""
