"plh0109","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","lower secondary degree","1160","0.667784239952102","0.645167042437732","0.690401437466472"
"Very important","1990","Full Time","secondary school degree","605","0.691755457988184","0.660416174667265","0.723094741309103"
"Very important","1990","Full Time","college entrance qualification","415","0.698718056549175","0.661216291893566","0.736219821204784"
"Very important","1990","Full Time","Other degree","19","","",""
"Very important","1990","Full Time","no degree/no degree yet","12","","",""
"Very important","1990","Part Time","lower secondary degree","487","0.664908270204332","0.629739452717389","0.700077087691276"
"Very important","1990","Part Time","secondary school degree","226","0.714325461312677","0.664200433506315","0.76445048911904"
"Very important","1990","Part Time","college entrance qualification","204","0.732295274611188","0.679869610090396","0.784720939131979"
"Very important","1990","Part Time","Other degree","7","","",""
"Very important","1990","Part Time","no degree/no degree yet","15","","",""
"Very important","1990","Not Working","lower secondary degree","1043","0.573296796029196","0.549624833267623","0.596968758790768"
"Very important","1990","Not Working","secondary school degree","264","0.543869038879355","0.496627275754406","0.591110802004305"
"Very important","1990","Not Working","college entrance qualification","163","0.525361155906364","0.46828101401003","0.582441297802697"
"Very important","1990","Not Working","Other degree","9","","",""
"Very important","1990","Not Working","no degree/no degree yet","58","0.46029742413836","0.372214433216086","0.548380415060635"
"Important","1990","Full Time","lower secondary degree","420","0.26865326530091","0.247368526864961","0.289938003736859"
"Important","1990","Full Time","secondary school degree","195","0.256385969316517","0.226752262429406","0.286019676203628"
"Important","1990","Full Time","college entrance qualification","129","0.2287131067508","0.194383591506601","0.263042621994999"
"Important","1990","Full Time","Other degree","7","","",""
"Important","1990","Full Time","no degree/no degree yet","3","","",""
"Important","1990","Part Time","lower secondary degree","173","0.271067642098315","0.237948620568091","0.304186663628538"
"Important","1990","Part Time","secondary school degree","72","0.243199605045576","0.195595664766179","0.290803545324973"
"Important","1990","Part Time","college entrance qualification","55","0.210016072730706","0.161787078659235","0.258245066802177"
"Important","1990","Part Time","Other degree","2","","",""
"Important","1990","Part Time","no degree/no degree yet","7","","",""
"Important","1990","Not Working","lower secondary degree","429","0.266646125610264","0.24548172400199","0.287810527218539"
"Important","1990","Not Working","secondary school degree","105","0.258091361807561","0.216586774305618","0.299595949309503"
"Important","1990","Not Working","college entrance qualification","93","0.320034938789726","0.266711712097702","0.37335816548175"
"Important","1990","Not Working","Other degree","1","","",""
"Important","1990","Not Working","no degree/no degree yet","46","0.376865707494993","0.29122511329429","0.462506301695696"
"Less important","1990","Full Time","lower secondary degree","59","0.0431895328395902","0.0334281172172603","0.0529509484619201"
"Less important","1990","Full Time","secondary school degree","25","","",""
"Less important","1990","Full Time","college entrance qualification","29","","",""
"Less important","1990","Full Time","Other degree","","","",""
"Less important","1990","Full Time","no degree/no degree yet","4","","",""
"Less important","1990","Part Time","lower secondary degree","19","","",""
"Less important","1990","Part Time","secondary school degree","11","","",""
"Less important","1990","Part Time","college entrance qualification","12","","",""
"Less important","1990","Part Time","Other degree","1","","",""
"Less important","1990","Part Time","no degree/no degree yet","1","","",""
"Less important","1990","Not Working","lower secondary degree","75","0.0555653789192818","0.0446013632031706","0.066529394635393"
"Less important","1990","Not Working","secondary school degree","20","","",""
"Less important","1990","Not Working","college entrance qualification","21","","",""
"Less important","1990","Not Working","Other degree","","","",""
"Less important","1990","Not Working","no degree/no degree yet","10","","",""
"Quite unimportant","1990","Full Time","lower secondary degree","27","","",""
"Quite unimportant","1990","Full Time","secondary school degree","9","","",""
"Quite unimportant","1990","Full Time","college entrance qualification","2","","",""
"Quite unimportant","1990","Full Time","Other degree","2","","",""
"Quite unimportant","1990","Full Time","no degree/no degree yet","1","","",""
"Quite unimportant","1990","Part Time","lower secondary degree","13","","",""
"Quite unimportant","1990","Part Time","secondary school degree","3","","",""
"Quite unimportant","1990","Part Time","college entrance qualification","3","","",""
"Quite unimportant","1990","Part Time","Other degree","1","","",""
"Quite unimportant","1990","Part Time","no degree/no degree yet","","","",""
"Quite unimportant","1990","Not Working","lower secondary degree","130","0.104491699441258","0.0898511537653416","0.119132245117175"
"Quite unimportant","1990","Not Working","secondary school degree","38","0.136260710861517","0.103721215296996","0.168800206426038"
"Quite unimportant","1990","Not Working","college entrance qualification","17","","",""
"Quite unimportant","1990","Not Working","Other degree","5","","",""
"Quite unimportant","1990","Not Working","no degree/no degree yet","9","","",""
"Very important","1991","Full Time","lower secondary degree","","","",""
"Very important","1991","Full Time","secondary school degree","","","",""
"Very important","1991","Full Time","college entrance qualification","","","",""
"Very important","1991","Full Time","Other degree","","","",""
"Very important","1991","Full Time","no degree/no degree yet","","","",""
"Very important","1991","Part Time","lower secondary degree","","","",""
"Very important","1991","Part Time","secondary school degree","","","",""
"Very important","1991","Part Time","college entrance qualification","","","",""
"Very important","1991","Part Time","Other degree","","","",""
"Very important","1991","Part Time","no degree/no degree yet","","","",""
"Very important","1991","Not Working","lower secondary degree","","","",""
"Very important","1991","Not Working","secondary school degree","","","",""
"Very important","1991","Not Working","college entrance qualification","","","",""
"Very important","1991","Not Working","Other degree","","","",""
"Very important","1991","Not Working","no degree/no degree yet","","","",""
"Important","1991","Full Time","lower secondary degree","","","",""
"Important","1991","Full Time","secondary school degree","","","",""
"Important","1991","Full Time","college entrance qualification","","","",""
"Important","1991","Full Time","Other degree","","","",""
"Important","1991","Full Time","no degree/no degree yet","","","",""
"Important","1991","Part Time","lower secondary degree","","","",""
"Important","1991","Part Time","secondary school degree","","","",""
"Important","1991","Part Time","college entrance qualification","","","",""
"Important","1991","Part Time","Other degree","","","",""
"Important","1991","Part Time","no degree/no degree yet","","","",""
"Important","1991","Not Working","lower secondary degree","","","",""
"Important","1991","Not Working","secondary school degree","","","",""
"Important","1991","Not Working","college entrance qualification","","","",""
"Important","1991","Not Working","Other degree","","","",""
"Important","1991","Not Working","no degree/no degree yet","","","",""
"Less important","1991","Full Time","lower secondary degree","","","",""
"Less important","1991","Full Time","secondary school degree","","","",""
"Less important","1991","Full Time","college entrance qualification","","","",""
"Less important","1991","Full Time","Other degree","","","",""
"Less important","1991","Full Time","no degree/no degree yet","","","",""
"Less important","1991","Part Time","lower secondary degree","","","",""
"Less important","1991","Part Time","secondary school degree","","","",""
"Less important","1991","Part Time","college entrance qualification","","","",""
"Less important","1991","Part Time","Other degree","","","",""
"Less important","1991","Part Time","no degree/no degree yet","","","",""
"Less important","1991","Not Working","lower secondary degree","","","",""
"Less important","1991","Not Working","secondary school degree","","","",""
"Less important","1991","Not Working","college entrance qualification","","","",""
"Less important","1991","Not Working","Other degree","","","",""
"Less important","1991","Not Working","no degree/no degree yet","","","",""
"Quite unimportant","1991","Full Time","lower secondary degree","","","",""
"Quite unimportant","1991","Full Time","secondary school degree","","","",""
"Quite unimportant","1991","Full Time","college entrance qualification","","","",""
"Quite unimportant","1991","Full Time","Other degree","","","",""
"Quite unimportant","1991","Full Time","no degree/no degree yet","","","",""
"Quite unimportant","1991","Part Time","lower secondary degree","","","",""
"Quite unimportant","1991","Part Time","secondary school degree","","","",""
"Quite unimportant","1991","Part Time","college entrance qualification","","","",""
"Quite unimportant","1991","Part Time","Other degree","","","",""
"Quite unimportant","1991","Part Time","no degree/no degree yet","","","",""
"Quite unimportant","1991","Not Working","lower secondary degree","","","",""
"Quite unimportant","1991","Not Working","secondary school degree","","","",""
"Quite unimportant","1991","Not Working","college entrance qualification","","","",""
"Quite unimportant","1991","Not Working","Other degree","","","",""
"Quite unimportant","1991","Not Working","no degree/no degree yet","","","",""
"Very important","1992","Full Time","lower secondary degree","1593","0.68912049557781","0.669836322845365","0.708404668310255"
"Very important","1992","Full Time","secondary school degree","1560","0.721968791186099","0.702536401616081","0.741401180756116"
"Very important","1992","Full Time","college entrance qualification","684","0.694089538478899","0.664200109635732","0.723978967322067"
"Very important","1992","Full Time","Other degree","30","0.774650017001203","0.645170930250837","0.904129103751569"
"Very important","1992","Full Time","no degree/no degree yet","18","","",""
"Very important","1992","Part Time","lower secondary degree","710","0.747731204823472","0.719742568193864","0.77571984145308"
"Very important","1992","Part Time","secondary school degree","580","0.770416059365578","0.740032223566453","0.800799895164703"
"Very important","1992","Part Time","college entrance qualification","284","0.714545797727918","0.669137047631979","0.759954547823856"
"Very important","1992","Part Time","Other degree","13","","",""
"Very important","1992","Part Time","no degree/no degree yet","20","","",""
"Very important","1992","Not Working","lower secondary degree","1361","0.563738815374793","0.542992399222697","0.58448523152689"
"Very important","1992","Not Working","secondary school degree","464","0.617850075301813","0.581408580732082","0.654291569871544"
"Very important","1992","Not Working","college entrance qualification","256","0.665699201511587","0.617631323098544","0.71376707992463"
"Very important","1992","Not Working","Other degree","16","","",""
"Very important","1992","Not Working","no degree/no degree yet","78","0.467387926357665","0.389590756945294","0.545185095770036"
"Important","1992","Full Time","lower secondary degree","526","0.254552636996516","0.23640355446167","0.272701719531363"
"Important","1992","Full Time","secondary school degree","393","0.221378071912897","0.203370679127691","0.239385464698103"
"Important","1992","Full Time","college entrance qualification","184","0.223147334458632","0.196140238712603","0.25015443020466"
"Important","1992","Full Time","Other degree","7","","",""
"Important","1992","Full Time","no degree/no degree yet","5","","",""
"Important","1992","Part Time","lower secondary degree","179","0.208354811293156","0.182182367261909","0.234527255324403"
"Important","1992","Part Time","secondary school degree","131","0.197808817272724","0.169030132044847","0.226587502500601"
"Important","1992","Part Time","college entrance qualification","80","0.249464821689204","0.205959090188261","0.292970553190147"
"Important","1992","Part Time","Other degree","4","","",""
"Important","1992","Part Time","no degree/no degree yet","11","","",""
"Important","1992","Not Working","lower secondary degree","522","0.254957536147879","0.236724656360841","0.273190415934918"
"Important","1992","Not Working","secondary school degree","144","0.236833483726375","0.204949766803618","0.268717200649132"
"Important","1992","Not Working","college entrance qualification","75","0.193719282958727","0.153449731514702","0.233988834402753"
"Important","1992","Not Working","Other degree","9","","",""
"Important","1992","Not Working","no degree/no degree yet","58","0.386545785653493","0.310616188439432","0.462475382867555"
"Less important","1992","Full Time","lower secondary degree","57","0.0344235501359205","0.0268276622626299","0.042019438009211"
"Less important","1992","Full Time","secondary school degree","67","0.040143435172516","0.0316294937346195","0.0486573766104126"
"Less important","1992","Full Time","college entrance qualification","38","0.0722821592570397","0.0554849854791898","0.0890793330348896"
"Less important","1992","Full Time","Other degree","3","","",""
"Less important","1992","Full Time","no degree/no degree yet","","","",""
"Less important","1992","Part Time","lower secondary degree","18","","",""
"Less important","1992","Part Time","secondary school degree","23","","",""
"Less important","1992","Part Time","college entrance qualification","12","","",""
"Less important","1992","Part Time","Other degree","1","","",""
"Less important","1992","Part Time","no degree/no degree yet","4","","",""
"Less important","1992","Not Working","lower secondary degree","90","0.0477978370511154","0.0388730156759742","0.0567226584262566"
"Less important","1992","Not Working","secondary school degree","25","","",""
"Less important","1992","Not Working","college entrance qualification","21","","",""
"Less important","1992","Not Working","Other degree","2","","",""
"Less important","1992","Not Working","no degree/no degree yet","11","","",""
"Quite unimportant","1992","Full Time","lower secondary degree","37","0.0219033172897528","0.0158050953764776","0.028001539203028"
"Quite unimportant","1992","Full Time","secondary school degree","22","","",""
"Quite unimportant","1992","Full Time","college entrance qualification","7","","",""
"Quite unimportant","1992","Full Time","Other degree","","","",""
"Quite unimportant","1992","Full Time","no degree/no degree yet","4","","",""
"Quite unimportant","1992","Part Time","lower secondary degree","18","","",""
"Quite unimportant","1992","Part Time","secondary school degree","2","","",""
"Quite unimportant","1992","Part Time","college entrance qualification","4","","",""
"Quite unimportant","1992","Part Time","Other degree","2","","",""
"Quite unimportant","1992","Part Time","no degree/no degree yet","","","",""
"Quite unimportant","1992","Not Working","lower secondary degree","222","0.133505811426212","0.119277159964369","0.147734462888055"
"Quite unimportant","1992","Not Working","secondary school degree","50","0.108796239271809","0.0854437497349291","0.13214872880869"
"Quite unimportant","1992","Not Working","college entrance qualification","18","","",""
"Quite unimportant","1992","Not Working","Other degree","8","","",""
"Quite unimportant","1992","Not Working","no degree/no degree yet","11","","",""
"Very important","1993","Full Time","lower secondary degree","","","",""
"Very important","1993","Full Time","secondary school degree","","","",""
"Very important","1993","Full Time","college entrance qualification","","","",""
"Very important","1993","Full Time","Other degree","","","",""
"Very important","1993","Full Time","no degree/no degree yet","","","",""
"Very important","1993","Part Time","lower secondary degree","","","",""
"Very important","1993","Part Time","secondary school degree","","","",""
"Very important","1993","Part Time","college entrance qualification","","","",""
"Very important","1993","Part Time","Other degree","","","",""
"Very important","1993","Part Time","no degree/no degree yet","","","",""
"Very important","1993","Not Working","lower secondary degree","","","",""
"Very important","1993","Not Working","secondary school degree","","","",""
"Very important","1993","Not Working","college entrance qualification","","","",""
"Very important","1993","Not Working","Other degree","","","",""
"Very important","1993","Not Working","no degree/no degree yet","","","",""
"Important","1993","Full Time","lower secondary degree","","","",""
"Important","1993","Full Time","secondary school degree","","","",""
"Important","1993","Full Time","college entrance qualification","","","",""
"Important","1993","Full Time","Other degree","","","",""
"Important","1993","Full Time","no degree/no degree yet","","","",""
"Important","1993","Part Time","lower secondary degree","","","",""
"Important","1993","Part Time","secondary school degree","","","",""
"Important","1993","Part Time","college entrance qualification","","","",""
"Important","1993","Part Time","Other degree","","","",""
"Important","1993","Part Time","no degree/no degree yet","","","",""
"Important","1993","Not Working","lower secondary degree","","","",""
"Important","1993","Not Working","secondary school degree","","","",""
"Important","1993","Not Working","college entrance qualification","","","",""
"Important","1993","Not Working","Other degree","","","",""
"Important","1993","Not Working","no degree/no degree yet","","","",""
"Less important","1993","Full Time","lower secondary degree","","","",""
"Less important","1993","Full Time","secondary school degree","","","",""
"Less important","1993","Full Time","college entrance qualification","","","",""
"Less important","1993","Full Time","Other degree","","","",""
"Less important","1993","Full Time","no degree/no degree yet","","","",""
"Less important","1993","Part Time","lower secondary degree","","","",""
"Less important","1993","Part Time","secondary school degree","","","",""
"Less important","1993","Part Time","college entrance qualification","","","",""
"Less important","1993","Part Time","Other degree","","","",""
"Less important","1993","Part Time","no degree/no degree yet","","","",""
"Less important","1993","Not Working","lower secondary degree","","","",""
"Less important","1993","Not Working","secondary school degree","","","",""
"Less important","1993","Not Working","college entrance qualification","","","",""
"Less important","1993","Not Working","Other degree","","","",""
"Less important","1993","Not Working","no degree/no degree yet","","","",""
"Quite unimportant","1993","Full Time","lower secondary degree","","","",""
"Quite unimportant","1993","Full Time","secondary school degree","","","",""
"Quite unimportant","1993","Full Time","college entrance qualification","","","",""
"Quite unimportant","1993","Full Time","Other degree","","","",""
"Quite unimportant","1993","Full Time","no degree/no degree yet","","","",""
"Quite unimportant","1993","Part Time","lower secondary degree","","","",""
"Quite unimportant","1993","Part Time","secondary school degree","","","",""
"Quite unimportant","1993","Part Time","college entrance qualification","","","",""
"Quite unimportant","1993","Part Time","Other degree","","","",""
"Quite unimportant","1993","Part Time","no degree/no degree yet","","","",""
"Quite unimportant","1993","Not Working","lower secondary degree","","","",""
"Quite unimportant","1993","Not Working","secondary school degree","","","",""
"Quite unimportant","1993","Not Working","college entrance qualification","","","",""
"Quite unimportant","1993","Not Working","Other degree","","","",""
"Quite unimportant","1993","Not Working","no degree/no degree yet","","","",""
"Very important","1994","Full Time","lower secondary degree","","","",""
"Very important","1994","Full Time","secondary school degree","","","",""
"Very important","1994","Full Time","college entrance qualification","","","",""
"Very important","1994","Full Time","Other degree","","","",""
"Very important","1994","Full Time","no degree/no degree yet","","","",""
"Very important","1994","Part Time","lower secondary degree","","","",""
"Very important","1994","Part Time","secondary school degree","","","",""
"Very important","1994","Part Time","college entrance qualification","","","",""
"Very important","1994","Part Time","Other degree","","","",""
"Very important","1994","Part Time","no degree/no degree yet","","","",""
"Very important","1994","Not Working","lower secondary degree","","","",""
"Very important","1994","Not Working","secondary school degree","","","",""
"Very important","1994","Not Working","college entrance qualification","","","",""
"Very important","1994","Not Working","Other degree","","","",""
"Very important","1994","Not Working","no degree/no degree yet","","","",""
"Important","1994","Full Time","lower secondary degree","","","",""
"Important","1994","Full Time","secondary school degree","","","",""
"Important","1994","Full Time","college entrance qualification","","","",""
"Important","1994","Full Time","Other degree","","","",""
"Important","1994","Full Time","no degree/no degree yet","","","",""
"Important","1994","Part Time","lower secondary degree","","","",""
"Important","1994","Part Time","secondary school degree","","","",""
"Important","1994","Part Time","college entrance qualification","","","",""
"Important","1994","Part Time","Other degree","","","",""
"Important","1994","Part Time","no degree/no degree yet","","","",""
"Important","1994","Not Working","lower secondary degree","","","",""
"Important","1994","Not Working","secondary school degree","","","",""
"Important","1994","Not Working","college entrance qualification","","","",""
"Important","1994","Not Working","Other degree","","","",""
"Important","1994","Not Working","no degree/no degree yet","","","",""
"Less important","1994","Full Time","lower secondary degree","","","",""
"Less important","1994","Full Time","secondary school degree","","","",""
"Less important","1994","Full Time","college entrance qualification","","","",""
"Less important","1994","Full Time","Other degree","","","",""
"Less important","1994","Full Time","no degree/no degree yet","","","",""
"Less important","1994","Part Time","lower secondary degree","","","",""
"Less important","1994","Part Time","secondary school degree","","","",""
"Less important","1994","Part Time","college entrance qualification","","","",""
"Less important","1994","Part Time","Other degree","","","",""
"Less important","1994","Part Time","no degree/no degree yet","","","",""
"Less important","1994","Not Working","lower secondary degree","","","",""
"Less important","1994","Not Working","secondary school degree","","","",""
"Less important","1994","Not Working","college entrance qualification","","","",""
"Less important","1994","Not Working","Other degree","","","",""
"Less important","1994","Not Working","no degree/no degree yet","","","",""
"Quite unimportant","1994","Full Time","lower secondary degree","","","",""
"Quite unimportant","1994","Full Time","secondary school degree","","","",""
"Quite unimportant","1994","Full Time","college entrance qualification","","","",""
"Quite unimportant","1994","Full Time","Other degree","","","",""
"Quite unimportant","1994","Full Time","no degree/no degree yet","","","",""
"Quite unimportant","1994","Part Time","lower secondary degree","","","",""
"Quite unimportant","1994","Part Time","secondary school degree","","","",""
"Quite unimportant","1994","Part Time","college entrance qualification","","","",""
"Quite unimportant","1994","Part Time","Other degree","","","",""
"Quite unimportant","1994","Part Time","no degree/no degree yet","","","",""
"Quite unimportant","1994","Not Working","lower secondary degree","","","",""
"Quite unimportant","1994","Not Working","secondary school degree","","","",""
"Quite unimportant","1994","Not Working","college entrance qualification","","","",""
"Quite unimportant","1994","Not Working","Other degree","","","",""
"Quite unimportant","1994","Not Working","no degree/no degree yet","","","",""
"Very important","1995","Full Time","lower secondary degree","1262","0.690161399857007","0.668600200747581","0.711722598966432"
"Very important","1995","Full Time","secondary school degree","1498","0.756486789460354","0.737278631122936","0.775694947797773"
"Very important","1995","Full Time","college entrance qualification","714","0.699191817236925","0.670181300401386","0.728202334072464"
"Very important","1995","Full Time","Other degree","134","0.728222615942413","0.66231011281656","0.794135119068265"
"Very important","1995","Full Time","no degree/no degree yet","21","","",""
"Very important","1995","Part Time","lower secondary degree","625","0.695243003494212","0.664673796728531","0.725812210259893"
"Very important","1995","Part Time","secondary school degree","579","0.74652565395546","0.715205177432956","0.777846130477965"
"Very important","1995","Part Time","college entrance qualification","289","0.689283978566978","0.644268073121621","0.734299884012336"
"Very important","1995","Part Time","Other degree","71","0.582630905286614","0.48919514910038","0.676066661472848"
"Very important","1995","Part Time","no degree/no degree yet","20","","",""
"Very important","1995","Not Working","lower secondary degree","1468","0.595669542005373","0.575634809324713","0.615704274686033"
"Very important","1995","Not Working","secondary school degree","560","0.650771261880026","0.617358383881783","0.68418413987827"
"Very important","1995","Not Working","college entrance qualification","314","0.688466709826357","0.645629751677646","0.731303667975068"
"Very important","1995","Not Working","Other degree","109","0.682268011035015","0.608005848348254","0.756530173721776"
"Very important","1995","Not Working","no degree/no degree yet","139","0.485637266714578","0.426350533834297","0.544923999594858"
"Important","1995","Full Time","lower secondary degree","430","0.256746361714348","0.236378263185255","0.277114460243442"
"Important","1995","Full Time","secondary school degree","340","0.183729170372919","0.166397916459749","0.201060424286089"
"Important","1995","Full Time","college entrance qualification","210","0.234389852093561","0.207592880393154","0.261186823793968"
"Important","1995","Full Time","Other degree","30","0.174859323553322","0.118581478157935","0.23113716894871"
"Important","1995","Full Time","no degree/no degree yet","7","","",""
"Important","1995","Part Time","lower secondary degree","197","0.246211531164438","0.217601524909356","0.27482153741952"
"Important","1995","Part Time","secondary school degree","135","0.211918281291168","0.182493799353917","0.241342763228418"
"Important","1995","Part Time","college entrance qualification","91","0.248952710255058","0.206891947403466","0.291013473106651"
"Important","1995","Part Time","Other degree","26","","",""
"Important","1995","Part Time","no degree/no degree yet","7","","",""
"Important","1995","Not Working","lower secondary degree","551","0.241729223010101","0.224251318441522","0.25920712757868"
"Important","1995","Not Working","secondary school degree","154","0.220457984344125","0.191402548494948","0.249513420193302"
"Important","1995","Not Working","college entrance qualification","98","0.20882247876129","0.171225710658353","0.246419246864228"
"Important","1995","Not Working","Other degree","27","","",""
"Important","1995","Not Working","no degree/no degree yet","100","0.379349665798236","0.321791079693765","0.436908251902706"
"Less important","1995","Full Time","lower secondary degree","48","0.0338754296156885","0.0254403577761263","0.0423105014552506"
"Less important","1995","Full Time","secondary school degree","68","0.0515877424006336","0.0416886442571884","0.0614868405440789"
"Less important","1995","Full Time","college entrance qualification","31","0.0560220230042301","0.0414750444216801","0.0705690015867802"
"Less important","1995","Full Time","Other degree","7","","",""
