"pli0092_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1985","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1985","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1985","(2a) intermediate vocational","middle vocational","404","0.348256938024615","0.320515994190965","0.375997881858266"
"Min 1x per week","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1985","(2a) intermediate vocational","higher vocational","56","0.282953710209735","0.220054343781867","0.345853076637603"
"Min 1x per week","1985","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","middle vocational","145","0.448063316835708","0.397864701212864","0.498261932458551"
"Min 1x per week","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","vocational + Abi","86","0.338569066703708","0.282434205058988","0.394703928348429"
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","higher vocational","54","0.405722924271715","0.321956420804089","0.489489427739342"
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","higher education","86","0.352763524473077","0.29293085529063","0.412596193655523"
"Min 1x per week","1985","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","higher education","213","0.420866728095548","0.377807726368912","0.463925729822184"
"Min 1x per month","1985","(0) in school","in school","15","","",""
"Min 1x per month","1985","(0) in school","inadequately","","","",""
"Min 1x per month","1985","(0) in school","general elemantary","","","",""
"Min 1x per month","1985","(0) in school","middle vocational","","","",""
"Min 1x per month","1985","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1985","(0) in school","higher vocational","","","",""
"Min 1x per month","1985","(0) in school","higher education","","","",""
"Min 1x per month","1985","(1a) inadequately completed","in school","","","",""
"Min 1x per month","1985","(1a) inadequately completed","inadequately","13","","",""
"Min 1x per month","1985","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1985","(1a) inadequately completed","middle vocational","4","","",""
"Min 1x per month","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1985","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1985","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1985","(1b) general elementary school","in school","","","",""
"Min 1x per month","1985","(1b) general elementary school","inadequately","2","","",""
"Min 1x per month","1985","(1b) general elementary school","general elemantary","84","0.0265559201321601","0.0203386144592241","0.032773225805096"
"Min 1x per month","1985","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1985","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1985","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1985","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","middle vocational","162","0.0424704656791071","0.03579625657987","0.0491446747783442"
"Min 1x per month","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","higher vocational","19","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","general elemantary","39","0.0791901626561162","0.054803170974027","0.103577154338205"
"Min 1x per month","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","middle vocational","70","0.0595867920091611","0.0458030384871327","0.0733705455311895"
"Min 1x per month","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","higher vocational","15","","",""
"Min 1x per month","1985","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","middle vocational","36","0.0815756486215604","0.0539457444387378","0.109205552804383"
"Min 1x per month","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","vocational + Abi","14","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","higher vocational","8","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","higher education","21","","",""
"Min 1x per month","1985","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","higher education","35","0.0683784855661834","0.0463653506371247","0.090391620495242"
"Rarely","1985","(0) in school","in school","23","","",""
"Rarely","1985","(0) in school","inadequately","","","",""
"Rarely","1985","(0) in school","general elemantary","","","",""
"Rarely","1985","(0) in school","middle vocational","","","",""
"Rarely","1985","(0) in school","vocational + Abi","","","",""
"Rarely","1985","(0) in school","higher vocational","","","",""
"Rarely","1985","(0) in school","higher education","","","",""
"Rarely","1985","(1a) inadequately completed","in school","","","",""
"Rarely","1985","(1a) inadequately completed","inadequately","52","0.0777934549016182","0.0593706519813858","0.0962162578218506"
"Rarely","1985","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1985","(1a) inadequately completed","middle vocational","6","","",""
"Rarely","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1985","(1a) inadequately completed","higher vocational","","","",""
"Rarely","1985","(1a) inadequately completed","higher education","","","",""
"Rarely","1985","(1b) general elementary school","in school","","","",""
"Rarely","1985","(1b) general elementary school","inadequately","2","","",""
"Rarely","1985","(1b) general elementary school","general elemantary","211","0.0648295550550703","0.0553082178600212","0.0743508922501195"
"Rarely","1985","(1b) general elementary school","middle vocational","","","",""
"Rarely","1985","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1985","(1b) general elementary school","higher vocational","","","",""
"Rarely","1985","(1b) general elementary school","higher education","","","",""
"Rarely","1985","(1c) basic vocational qualification","in school","","","",""
"Rarely","1985","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1985","(1c) basic vocational qualification","middle vocational","455","0.120743876727769","0.109960110448784","0.131527643006754"
"Rarely","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1985","(1c) basic vocational qualification","higher vocational","46","0.1537170892251","0.111395219014037","0.196038959436164"
"Rarely","1985","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1985","(2b) intermediate general qualification","in school","","","",""
"Rarely","1985","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1985","(2b) intermediate general qualification","general elemantary","85","0.166918290968946","0.133241290588511","0.20059529134938"
"Rarely","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1985","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1985","(2a) intermediate vocational","in school","","","",""
"Rarely","1985","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1985","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1985","(2a) intermediate vocational","middle vocational","212","0.181376391956299","0.158939347534209","0.203813436378389"
"Rarely","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1985","(2a) intermediate vocational","higher vocational","37","0.163239732747852","0.111630376671694","0.21484908882401"
"Rarely","1985","(2a) intermediate vocational","higher education","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","middle vocational","78","0.21672672253635","0.17513659015653","0.258316854916171"
"Rarely","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","vocational + Abi","48","0.187585935309251","0.141277978376962","0.233893892241539"
"Rarely","1985","(2c_voc) vocational maturity certificate","higher vocational","23","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1985","(3a) lower tertiary education","in school","","","",""
"Rarely","1985","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1985","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1985","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1985","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1985","(3a) lower tertiary education","higher education","45","0.167691383206402","0.120911124656683","0.214471641756121"
"Rarely","1985","(3b) higher tertiary education","in school","","","",""
"Rarely","1985","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1985","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1985","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1985","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1985","(3b) higher tertiary education","higher education","95","0.181006508119072","0.147425809856306","0.214587206381838"
"Never","1985","(0) in school","in school","40","0.183664065712505","0.128166511797529","0.239161619627481"
"Never","1985","(0) in school","inadequately","","","",""
"Never","1985","(0) in school","general elemantary","","","",""
"Never","1985","(0) in school","middle vocational","","","",""
"Never","1985","(0) in school","vocational + Abi","","","",""
"Never","1985","(0) in school","higher vocational","","","",""
"Never","1985","(0) in school","higher education","","","",""
"Never","1985","(1a) inadequately completed","in school","","","",""
"Never","1985","(1a) inadequately completed","inadequately","702","0.800716824491108","0.773241370905887","0.828192278076329"
"Never","1985","(1a) inadequately completed","general elemantary","","","",""
"Never","1985","(1a) inadequately completed","middle vocational","73","0.820028094269928","0.740660437255627","0.89939575128423"
"Never","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1985","(1a) inadequately completed","higher vocational","2","","",""
"Never","1985","(1a) inadequately completed","higher education","","","",""
"Never","1985","(1b) general elementary school","in school","","","",""
"Never","1985","(1b) general elementary school","inadequately","19","","",""
"Never","1985","(1b) general elementary school","general elemantary","1953","0.791292703452361","0.775578099661436","0.807007307243285"
"Never","1985","(1b) general elementary school","middle vocational","","","",""
"Never","1985","(1b) general elementary school","vocational + Abi","","","",""
"Never","1985","(1b) general elementary school","higher vocational","","","",""
"Never","1985","(1b) general elementary school","higher education","","","",""
"Never","1985","(1c) basic vocational qualification","in school","","","",""
"Never","1985","(1c) basic vocational qualification","inadequately","","","",""
"Never","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1985","(1c) basic vocational qualification","middle vocational","2248","0.658643181696675","0.642950050727865","0.674336312665485"
"Never","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1985","(1c) basic vocational qualification","higher vocational","150","0.550372483077742","0.492000992107608","0.608743974047877"
"Never","1985","(1c) basic vocational qualification","higher education","","","",""
"Never","1985","(2b) intermediate general qualification","in school","","","",""
"Never","1985","(2b) intermediate general qualification","inadequately","","","",""
"Never","1985","(2b) intermediate general qualification","general elemantary","141","0.338479052964773","0.295744876760602","0.381213229168945"
"Never","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1985","(2b) intermediate general qualification","higher education","","","",""
"Never","1985","(2a) intermediate vocational","in school","","","",""
"Never","1985","(2a) intermediate vocational","inadequately","","","",""
"Never","1985","(2a) intermediate vocational","general elemantary","","","",""
"Never","1985","(2a) intermediate vocational","middle vocational","447","0.410779878009924","0.382133052567547","0.439426703452302"
"Never","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1985","(2a) intermediate vocational","higher vocational","89","0.48183384620829","0.41205911845762","0.551608573958961"
"Never","1985","(2a) intermediate vocational","higher education","","","",""
"Never","1985","(2c_gen) general maturity certificate","in school","","","",""
"Never","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1985","(2c_gen) general maturity certificate","middle vocational","118","0.253634312006382","0.20971482574821","0.297553798264553"
"Never","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","vocational + Abi","125","0.41768534907637","0.359183411915058","0.476187286237683"
"Never","1985","(2c_voc) vocational maturity certificate","higher vocational","47","0.375843616796069","0.293218626218401","0.458468607373738"
"Never","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1985","(3a) lower tertiary education","in school","","","",""
"Never","1985","(3a) lower tertiary education","inadequately","","","",""
"Never","1985","(3a) lower tertiary education","general elemantary","","","",""
"Never","1985","(3a) lower tertiary education","middle vocational","","","",""
"Never","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1985","(3a) lower tertiary education","higher vocational","","","",""
"Never","1985","(3a) lower tertiary education","higher education","93","0.40719046066151","0.345669736601056","0.468711184721964"
"Never","1985","(3b) higher tertiary education","in school","","","",""
"Never","1985","(3b) higher tertiary education","inadequately","","","",""
"Never","1985","(3b) higher tertiary education","general elemantary","","","",""
"Never","1985","(3b) higher tertiary education","middle vocational","","","",""
"Never","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1985","(3b) higher tertiary education","higher vocational","","","",""
"Never","1985","(3b) higher tertiary education","higher education","162","0.329748278219196","0.288745560872996","0.370750995565396"
"Daily","1986","(0) in school","in school","","","",""
"Daily","1986","(0) in school","inadequately","","","",""
"Daily","1986","(0) in school","general elemantary","","","",""
"Daily","1986","(0) in school","middle vocational","","","",""
"Daily","1986","(0) in school","vocational + Abi","","","",""
"Daily","1986","(0) in school","higher vocational","","","",""
"Daily","1986","(0) in school","higher education","","","",""
"Daily","1986","(1a) inadequately completed","in school","","","",""
"Daily","1986","(1a) inadequately completed","inadequately","","","",""
"Daily","1986","(1a) inadequately completed","general elemantary","","","",""
"Daily","1986","(1a) inadequately completed","middle vocational","","","",""
"Daily","1986","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1986","(1a) inadequately completed","higher vocational","","","",""
"Daily","1986","(1a) inadequately completed","higher education","","","",""
"Daily","1986","(1b) general elementary school","in school","","","",""
"Daily","1986","(1b) general elementary school","inadequately","","","",""
"Daily","1986","(1b) general elementary school","general elemantary","","","",""
"Daily","1986","(1b) general elementary school","middle vocational","","","",""
"Daily","1986","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1986","(1b) general elementary school","higher vocational","","","",""
"Daily","1986","(1b) general elementary school","higher education","","","",""
"Daily","1986","(1c) basic vocational qualification","in school","","","",""
"Daily","1986","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1986","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1986","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","1986","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","1986","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","1986","(1c) basic vocational qualification","higher education","","","",""
"Daily","1986","(2b) intermediate general qualification","in school","","","",""
"Daily","1986","(2b) intermediate general qualification","inadequately","","","",""
"Daily","1986","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","1986","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","1986","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","1986","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","1986","(2b) intermediate general qualification","higher education","","","",""
"Daily","1986","(2a) intermediate vocational","in school","","","",""
"Daily","1986","(2a) intermediate vocational","inadequately","","","",""
"Daily","1986","(2a) intermediate vocational","general elemantary","","","",""
"Daily","1986","(2a) intermediate vocational","middle vocational","","","",""
"Daily","1986","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","1986","(2a) intermediate vocational","higher vocational","","","",""
"Daily","1986","(2a) intermediate vocational","higher education","","","",""
"Daily","1986","(2c_gen) general maturity certificate","in school","","","",""
"Daily","1986","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","1986","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","1986","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","1986","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","1986","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","1986","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
