"pli0092_h","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Daily","1988","Part Time","Urban Area","","","","","1"
"Daily","1988","Part Time","Rural Area","","","","","1"
"Daily","1988","Not Working","Urban Area","","","","","1"
"Daily","1988","Not Working","Rural Area","","","","","1"
"Min 1x per month","1988","Full Time","Urban Area","230","0.0712603176699791","0.06294286578222","0.0795777695577383","3"
"Min 1x per month","1988","Full Time","Rural Area","68","0.0804677589500183","0.0625464020236353","0.0983891158764013","3"
"Min 1x per month","1988","Part Time","Urban Area","72","0.0509761593688912","0.0394752535737546","0.0624770651640277","3"
"Min 1x per month","1988","Part Time","Rural Area","28","","","","3"
"Min 1x per month","1988","Not Working","Urban Area","103","0.0335938154114373","0.0269577450433354","0.0402298857795392","3"
"Min 1x per month","1988","Not Working","Rural Area","20","","","","3"
"Min 1x per week","1988","Full Time","Rural Area","238","0.271362042483043","0.242066138662429","0.300657946303657","2"
"Min 1x per week","1988","Full Time","Urban Area","956","0.299791525023842","0.284978533427021","0.314604516620663","2"
"Min 1x per week","1988","Part Time","Urban Area","403","0.306558809157499","0.282450228285674","0.330667390029324","2"
"Min 1x per week","1988","Part Time","Rural Area","111","0.264248178736424","0.222228804392343","0.306267553080505","2"
"Min 1x per week","1988","Not Working","Urban Area","579","0.187394144120507","0.173022070007276","0.201766218233738","2"
"Min 1x per week","1988","Not Working","Rural Area","132","0.177473620647879","0.149068442914632","0.205878798381126","2"
"Never","1988","Full Time","Urban Area","1914","0.457647219818262","0.441539807760758","0.473754631875765","5"
"Never","1988","Full Time","Rural Area","410","0.443066376916258","0.410338896510413","0.475793857322103","5"
"Never","1988","Part Time","Urban Area","737","0.497296772709554","0.471152679333203","0.523440866085904","5"
"Never","1988","Not Working","Urban Area","1901","0.698288587557816","0.681383601862369","0.715193573253262","5"
"Never","1988","Part Time","Rural Area","211","0.494541460525794","0.446895945047937","0.542186976003651","5"
"Never","1988","Not Working","Rural Area","470","0.702498728244039","0.668510942393349","0.736486514094729","5"
"Rarely","1988","Full Time","Rural Area","169","0.205103821650681","0.17850156148615","0.231706081815211","4"
"Rarely","1988","Full Time","Urban Area","575","0.171300937487917","0.159119523221669","0.183482351754166","4"
"Rarely","1988","Part Time","Urban Area","193","0.145168258764056","0.126748409044026","0.163588108484087","4"
"Rarely","1988","Part Time","Rural Area","73","0.175454066209043","0.139207484727152","0.211700647690933","4"
"Rarely","1988","Not Working","Urban Area","249","0.0807234529102401","0.0706906005380383","0.0907563052824419","4"
"Rarely","1988","Not Working","Rural Area","73","0.0926621324015327","0.0711049819835789","0.114219282819487","4"
"Daily","1989","Full Time","Urban Area","","","","","1"
"Daily","1989","Full Time","Rural Area","","","","","1"
"Daily","1989","Part Time","Urban Area","","","","","1"
"Daily","1989","Part Time","Rural Area","","","","","1"
"Daily","1989","Not Working","Urban Area","","","","","1"
"Daily","1989","Not Working","Rural Area","","","","","1"
"Min 1x per month","1989","Full Time","Rural Area","","","","","3"
"Min 1x per month","1989","Full Time","Urban Area","","","","","3"
"Min 1x per month","1989","Part Time","Urban Area","","","","","3"
"Min 1x per month","1989","Part Time","Rural Area","","","","","3"
"Min 1x per month","1989","Not Working","Urban Area","","","","","3"
"Min 1x per month","1989","Not Working","Rural Area","","","","","3"
"Min 1x per week","1989","Full Time","Urban Area","","","","","2"
"Min 1x per week","1989","Part Time","Urban Area","","","","","2"
"Min 1x per week","1989","Full Time","Rural Area","","","","","2"
"Min 1x per week","1989","Part Time","Rural Area","","","","","2"
"Min 1x per week","1989","Not Working","Urban Area","","","","","2"
"Min 1x per week","1989","Not Working","Rural Area","","","","","2"
"Never","1989","Full Time","Urban Area","","","","","5"
"Never","1989","Full Time","Rural Area","","","","","5"
"Never","1989","Part Time","Urban Area","","","","","5"
"Never","1989","Part Time","Rural Area","","","","","5"
"Never","1989","Not Working","Urban Area","","","","","5"
"Never","1989","Not Working","Rural Area","","","","","5"
"Rarely","1989","Full Time","Urban Area","","","","","4"
"Rarely","1989","Full Time","Rural Area","","","","","4"
"Rarely","1989","Part Time","Urban Area","","","","","4"
"Rarely","1989","Part Time","Rural Area","","","","","4"
"Rarely","1989","Not Working","Urban Area","","","","","4"
"Rarely","1989","Not Working","Rural Area","","","","","4"
"Daily","1990","Full Time","Urban Area","160","0.0503216077485332","0.0431131591703464","0.0575300563267201","1"
"Daily","1990","Full Time","Rural Area","42","0.0517786299682104","0.0371470817204396","0.0664101782159812","1"
"Daily","1990","Part Time","Urban Area","64","0.0466546969319504","0.0354419720954398","0.0578674217684611","1"
"Daily","1990","Part Time","Rural Area","11","","","","1"
"Daily","1990","Not Working","Urban Area","91","0.0327186445165693","0.0259568342211934","0.0394804548119452","1"
"Daily","1990","Not Working","Rural Area","24","","","","1"
"Min 1x per month","1990","Full Time","Urban Area","355","0.110583639831956","0.100242360493855","0.120924919170057","3"
"Min 1x per month","1990","Full Time","Rural Area","106","0.122059383481852","0.100443236061647","0.143675530902057","3"
"Min 1x per month","1990","Part Time","Urban Area","127","0.102009341940795","0.085917926590408","0.118100757291182","3"
"Min 1x per month","1990","Part Time","Rural Area","38","0.10636784518469","0.0746079997605552","0.138127690608825","3"
"Min 1x per month","1990","Not Working","Urban Area","142","0.0484155769843955","0.0402571742460281","0.056573979722763","3"
"Min 1x per month","1990","Not Working","Rural Area","37","0.0561249527087001","0.0385787715971101","0.0736711338202901","3"
"Min 1x per week","1990","Full Time","Urban Area","904","0.290666083076198","0.27569342818486","0.305638737967536","2"
"Min 1x per week","1990","Full Time","Rural Area","211","0.250071759640388","0.221475955356449","0.278667563924326","2"
"Min 1x per week","1990","Part Time","Urban Area","366","0.297770966255949","0.273459064702321","0.322082867809576","2"
"Min 1x per week","1990","Part Time","Rural Area","109","0.303244342324834","0.255893205393678","0.35059547925599","2"
"Min 1x per week","1990","Not Working","Urban Area","507","0.190105404695783","0.175191189514811","0.205019619876754","2"
"Min 1x per week","1990","Not Working","Rural Area","109","0.163434272222394","0.135245967202039","0.191622577242749","2"
"Never","1990","Full Time","Urban Area","1353","0.309725859677007","0.294479161338559","0.324972558015456","5"
"Never","1990","Full Time","Rural Area","280","0.272929122042627","0.24351381061113","0.302344433474124","5"
"Never","1990","Part Time","Urban Area","522","0.32122583546776","0.296399864209786","0.346051806725734","5"
"Never","1990","Part Time","Rural Area","115","0.301875368205991","0.254584844298964","0.349165892113017","5"
"Never","1990","Not Working","Urban Area","1587","0.612013795522864","0.593492230947546","0.630535360098181","5"
"Never","1990","Not Working","Rural Area","396","0.609742918682227","0.572555490870718","0.646930346493736","5"
"Rarely","1990","Full Time","Urban Area","761","0.238702809666306","0.224646149312463","0.252759470020148","4"
"Rarely","1990","Part Time","Urban Area","280","0.232339159403546","0.209885648251277","0.254792670555814","4"
"Rarely","1990","Full Time","Rural Area","242","0.303161104866923","0.272810799213558","0.333511410520287","4"
"Rarely","1990","Part Time","Rural Area","89","0.2505223417942","0.205885199528297","0.295159484060103","4"
"Rarely","1990","Not Working","Urban Area","332","0.116746578280389","0.104541131904768","0.128952024656009","4"
"Rarely","1990","Not Working","Rural Area","95","0.137518847280478","0.111264375824568","0.163773318736388","4"
"Daily","1991","Full Time","Urban Area","","","","","1"
"Daily","1991","Full Time","Rural Area","","","","","1"
"Daily","1991","Part Time","Urban Area","","","","","1"
"Daily","1991","Part Time","Rural Area","","","","","1"
"Daily","1991","Not Working","Urban Area","","","","","1"
"Daily","1991","Not Working","Rural Area","","","","","1"
"Min 1x per month","1991","Full Time","Urban Area","","","","","3"
"Min 1x per month","1991","Full Time","Rural Area","","","","","3"
"Min 1x per month","1991","Part Time","Urban Area","","","","","3"
"Min 1x per month","1991","Part Time","Rural Area","","","","","3"
"Min 1x per month","1991","Not Working","Urban Area","","","","","3"
"Min 1x per month","1991","Not Working","Rural Area","","","","","3"
"Min 1x per week","1991","Full Time","Urban Area","","","","","2"
"Min 1x per week","1991","Full Time","Rural Area","","","","","2"
"Min 1x per week","1991","Part Time","Urban Area","","","","","2"
"Min 1x per week","1991","Part Time","Rural Area","","","","","2"
"Min 1x per week","1991","Not Working","Urban Area","","","","","2"
"Min 1x per week","1991","Not Working","Rural Area","","","","","2"
"Never","1991","Full Time","Urban Area","","","","","5"
"Never","1991","Full Time","Rural Area","","","","","5"
"Never","1991","Part Time","Urban Area","","","","","5"
"Never","1991","Part Time","Rural Area","","","","","5"
"Never","1991","Not Working","Urban Area","","","","","5"
"Never","1991","Not Working","Rural Area","","","","","5"
"Rarely","1991","Full Time","Urban Area","","","","","4"
"Rarely","1991","Full Time","Rural Area","","","","","4"
"Rarely","1991","Part Time","Urban Area","","","","","4"
"Rarely","1991","Not Working","Urban Area","","","","","4"
"Rarely","1991","Part Time","Rural Area","","","","","4"
"Rarely","1991","Not Working","Rural Area","","","","","4"
"Daily","1992","Full Time","Urban Area","","","","","1"
"Daily","1992","Full Time","Rural Area","","","","","1"
"Daily","1992","Part Time","Urban Area","","","","","1"
"Daily","1992","Part Time","Rural Area","","","","","1"
"Daily","1992","Not Working","Urban Area","","","","","1"
"Daily","1992","Not Working","Rural Area","","","","","1"
"Min 1x per month","1992","Full Time","Rural Area","135","0.0724957275836722","0.0615577775351757","0.0834336776321688","3"
"Min 1x per month","1992","Full Time","Urban Area","330","0.0865308188811151","0.0781148580435356","0.0949467797186945","3"
"Min 1x per month","1992","Part Time","Urban Area","111","0.0801462052920077","0.0666552041486351","0.0936372064353804","3"
"Min 1x per month","1992","Part Time","Rural Area","38","0.0493615541298612","0.0351138887218244","0.063609219537898","3"
"Min 1x per month","1992","Not Working","Urban Area","114","0.0359892070774117","0.0291145565754227","0.0428638575794007","3"
"Min 1x per month","1992","Not Working","Rural Area","35","0.0208890454037608","0.0131681861142565","0.028609904693265","3"
"Min 1x per week","1992","Full Time","Urban Area","1063","0.278967998196517","0.265542642138436","0.292393354254598","2"
"Min 1x per week","1992","Full Time","Rural Area","389","0.221263706714418","0.203754274249692","0.238773139179144","2"
"Min 1x per week","1992","Part Time","Urban Area","390","0.284483360623354","0.262066148652294","0.306900572594414","2"
"Min 1x per week","1992","Part Time","Rural Area","169","0.226717901231422","0.199178563462771","0.254257239000074","2"
"Min 1x per week","1992","Not Working","Rural Area","199","0.143496716877339","0.124569973909196","0.162423459845481","2"
"Min 1x per week","1992","Not Working","Urban Area","561","0.187147563199886","0.172752237971174","0.201542888428598","2"
"Never","1992","Full Time","Urban Area","2050","0.425918069316889","0.411116037934618","0.440720100699161","5"
"Never","1992","Full Time","Rural Area","1149","0.477850313050176","0.456780279930746","0.498920346169606","5"
"Never","1992","Part Time","Urban Area","780","0.458496512116535","0.43373871829042","0.483254305942651","5"
"Never","1992","Part Time","Rural Area","504","0.525305665611761","0.492461769124111","0.558149562099412","5"
"Never","1992","Not Working","Urban Area","1875","0.692069671408534","0.675031433489999","0.709107909327068","5"
"Never","1992","Not Working","Rural Area","971","0.768918023241446","0.746161105311823","0.791674941171069","5"
"Rarely","1992","Full Time","Urban Area","844","0.208583113605479","0.196420873342849","0.220745353868109","4"
"Rarely","1992","Full Time","Rural Area","486","0.228390252651734","0.210682664807417","0.24609784049605","4"
"Rarely","1992","Part Time","Rural Area","177","0.198614879026955","0.172374618926292","0.224855139127619","4"
"Rarely","1992","Part Time","Urban Area","275","0.176873921968103","0.157915229660913","0.195832614275294","4"
"Rarely","1992","Not Working","Urban Area","270","0.0847935583141688","0.0745118684132175","0.0950752482151201","4"
"Rarely","1992","Not Working","Rural Area","113","0.0666962144774542","0.0532266829205751","0.0801657460343333","4"
"Daily","1993","Full Time","Urban Area","","","","","1"
"Daily","1993","Full Time","Rural Area","","","","","1"
"Daily","1993","Part Time","Urban Area","","","","","1"
"Daily","1993","Part Time","Rural Area","","","","","1"
"Daily","1993","Not Working","Urban Area","","","","","1"
"Daily","1993","Not Working","Rural Area","","","","","1"
"Min 1x per month","1993","Full Time","Urban Area","","","","","3"
"Min 1x per month","1993","Full Time","Rural Area","","","","","3"
"Min 1x per month","1993","Part Time","Urban Area","","","","","3"
"Min 1x per month","1993","Part Time","Rural Area","","","","","3"
"Min 1x per month","1993","Not Working","Urban Area","","","","","3"
"Min 1x per month","1993","Not Working","Rural Area","","","","","3"
"Min 1x per week","1993","Full Time","Urban Area","","","","","2"
"Min 1x per week","1993","Full Time","Rural Area","","","","","2"
"Min 1x per week","1993","Part Time","Urban Area","","","","","2"
"Min 1x per week","1993","Part Time","Rural Area","","","","","2"
"Min 1x per week","1993","Not Working","Urban Area","","","","","2"
"Min 1x per week","1993","Not Working","Rural Area","","","","","2"
"Never","1993","Full Time","Urban Area","","","","","5"
"Never","1993","Full Time","Rural Area","","","","","5"
"Never","1993","Part Time","Urban Area","","","","","5"
"Never","1993","Part Time","Rural Area","","","","","5"
"Never","1993","Not Working","Urban Area","","","","","5"
"Never","1993","Not Working","Rural Area","","","","","5"
"Rarely","1993","Full Time","Rural Area","","","","","4"
"Rarely","1993","Full Time","Urban Area","","","","","4"
"Rarely","1993","Part Time","Urban Area","","","","","4"
"Rarely","1993","Part Time","Rural Area","","","","","4"
"Rarely","1993","Not Working","Urban Area","","","","","4"
"Rarely","1993","Not Working","Rural Area","","","","","4"
"Daily","1994","Full Time","Urban Area","","","","","1"
"Daily","1994","Full Time","Rural Area","","","","","1"
"Daily","1994","Part Time","Urban Area","","","","","1"
"Daily","1994","Part Time","Rural Area","","","","","1"
"Daily","1994","Not Working","Urban Area","","","","","1"
"Daily","1994","Not Working","Rural Area","","","","","1"
"Min 1x per month","1994","Full Time","Urban Area","317","0.0794515811502291","0.0709855541751133","0.0879176081253449","3"
"Min 1x per month","1994","Full Time","Rural Area","145","0.0740795010859945","0.0625755153404356","0.0855834868315534","3"
"Min 1x per month","1994","Part Time","Urban Area","101","0.0654742670508599","0.0532579929959145","0.0776905411058053","3"
"Min 1x per month","1994","Not Working","Urban Area","128","0.0388295437131872","0.0319165077862284","0.0457425796401461","3"
"Min 1x per month","1994","Part Time","Rural Area","57","0.0950014175320421","0.074371085266997","0.115631749797087","3"
"Min 1x per month","1994","Not Working","Rural Area","30","0.021767094120639","0.0143075757985679","0.0292266124427101","3"
"Min 1x per week","1994","Full Time","Urban Area","969","0.283987170549132","0.269871067506805","0.298103273591458","2"
"Min 1x per week","1994","Part Time","Urban Area","394","0.295618960374597","0.273082911116613","0.318155009632581","2"
"Min 1x per week","1994","Full Time","Rural Area","387","0.233643906221689","0.215057090302017","0.252230722141361","2"
"Min 1x per week","1994","Not Working","Urban Area","552","0.174744033954892","0.161155175386363","0.188332892523422","2"
"Min 1x per week","1994","Part Time","Rural Area","155","0.214305473355075","0.185434546543017","0.243176400167133","2"
"Min 1x per week","1994","Not Working","Rural Area","204","0.136977094912538","0.11940091212875","0.154553277696326","2"
"Never","1994","Full Time","Urban Area","1757","0.403294059611694","0.3879374214736","0.418650697749788","5"
"Never","1994","Full Time","Rural Area","1003","0.47021352403014","0.448289995554703","0.492137052505578","5"
"Never","1994","Part Time","Urban Area","755","0.435427303941934","0.410940868028252","0.459913739855615","5"
"Never","1994","Part Time","Rural Area","401","0.464228690137174","0.429139532232535","0.499317848041813","5"
"Never","1994","Not Working","Urban Area","2011","0.691100263186191","0.674566688483155","0.707633837889226","5"
"Never","1994","Not Working","Rural Area","1082","0.746037541911774","0.72378628613986","0.768288797683688","5"
"Rarely","1994","Full Time","Urban Area","877","0.233267188688946","0.220028227483966","0.246506149893925","4"
"Rarely","1994","Part Time","Urban Area","325","0.20347946863261","0.183597169809946","0.223361767455273","4"
"Rarely","1994","Full Time","Rural Area","456","0.222063068662176","0.203806345749089","0.240319791575263","4"
"Rarely","1994","Not Working","Urban Area","309","0.09532615914573","0.0848176882092787","0.105834630082181","4"
"Rarely","1994","Part Time","Rural Area","163","0.226464418975709","0.197016313046707","0.255912524904712","4"
"Rarely","1994","Not Working","Rural Area","154","0.0952182690550489","0.0802137708387637","0.110222767271334","4"
"Daily","1995","Full Time","Urban Area","184","0.0505608197810283","0.0436146822501509","0.0575069573119057","1"
"Daily","1995","Full Time","Rural Area","85","0.0465436740112492","0.0374555555799197","0.0556317924425787","1"
"Daily","1995","Part Time","Urban Area","92","0.0606677990208353","0.0495903594148089","0.0717452386268617","1"
"Daily","1995","Part Time","Rural Area","41","0.0676613361731712","0.0503646576411657","0.0849580147051767","1"
"Daily","1995","Not Working","Urban Area","148","0.0431137695738885","0.0361037152706322","0.0501238238771448","1"
"Daily","1995","Not Working","Rural Area","69","0.0477215843224483","0.0371464464878411","0.0582967221570555","1"
"Min 1x per month","1995","Full Time","Rural Area","175","0.0829223946603177","0.0710255386210318","0.0948192506996036","3"
"Min 1x per month","1995","Full Time","Urban Area","358","0.106768025402364","0.0969775115656082","0.11655853923912","3"
"Min 1x per month","1995","Part Time","Urban Area","123","0.0736266588427123","0.0615078136810838","0.0857455040043408","3"
"Min 1x per month","1995","Part Time","Rural Area","67","0.0775275095970174","0.0591108775975043","0.0959441415965305","3"
"Min 1x per month","1995","Not Working","Urban Area","158","0.0440313523163883","0.0369504913322936","0.051112213300483","3"
"Min 1x per month","1995","Not Working","Rural Area","79","0.0516210754283817","0.040644898204694","0.0625972526520695","3"
"Min 1x per week","1995","Full Time","Urban Area","996","0.28938954372015","0.275012818772181","0.303766268668118","2"
"Min 1x per week","1995","Full Time","Rural Area","437","0.252869176905977","0.234117525586169","0.271620828225786","2"
"Min 1x per week","1995","Part Time","Urban Area","455","0.298979831997969","0.277735803807447","0.320223860188492","2"
"Min 1x per week","1995","Part Time","Rural Area","170","0.243590787359601","0.214030107641027","0.273151467078174","2"
"Min 1x per week","1995","Not Working","Rural Area","226","0.129804311132229","0.113131852000023","0.146476770264435","2"
"Min 1x per week","1995","Not Working","Urban Area","582","0.171962527681189","0.158939104967146","0.184985950395232","2"
"Never","1995","Full Time","Urban Area","1340","0.303497413413569","0.288921304204774","0.318073522622364","5"
"Never","1995","Full Time","Rural Area","714","0.317133416707154","0.297057185982801","0.337209647431507","5"
"Never","1995","Part Time","Urban Area","701","0.330743984118589","0.308912021218773","0.352575947018405","5"
"Never","1995","Part Time","Rural Area","312","0.351679098309962","0.318795913607291","0.384562283012633","5"
"Never","1995","Not Working","Urban Area","1901","0.605849436537043","0.588984035928407","0.622714837145679","5"
"Never","1995","Not Working","Rural Area","916","0.610920904994291","0.586735237313527","0.635106572675055","5"
"Rarely","1995","Full Time","Urban Area","944","0.249784197682889","0.236060272764874","0.263508122600905","4"
"Rarely","1995","Part Time","Urban Area","413","0.235981726019895","0.21627830098888","0.255685151050909","4"
"Rarely","1995","Full Time","Rural Area","653","0.300531337715302","0.280751521239179","0.320311154191425","4"
"Rarely","1995","Part Time","Rural Area","220","0.259541268560248","0.229351539014907","0.289730998105589","4"
"Rarely","1995","Not Working","Urban Area","436","0.135042913891491","0.123247412336212","0.14683841544677","4"
"Rarely","1995","Not Working","Rural Area","271","0.15993212412265","0.14174886695804","0.17811538128726","4"
"Daily","1996","Full Time","Urban Area","","","","","1"
"Daily","1996","Full Time","Rural Area","","","","","1"
"Daily","1996","Part Time","Urban Area","","","","","1"
"Daily","1996","Part Time","Rural Area","","","","","1"
"Daily","1996","Not Working","Rural Area","","","","","1"
"Daily","1996","Not Working","Urban Area","","","","","1"
"Min 1x per month","1996","Full Time","Urban Area","342","0.0912184645876928","0.0819424873422059","0.10049444183318","3"
"Min 1x per month","1996","Full Time","Rural Area","152","0.079560419798804","0.0677594260004024","0.0913614135972056","3"
"Min 1x per month","1996","Part Time","Urban Area","136","0.0740718227524462","0.0620828485773751","0.0860607969275173","3"
"Min 1x per month","1996","Part Time","Rural Area","54","0.0565757146961998","0.041098964998483","0.0720524643939166","3"
"Min 1x per month","1996","Not Working","Urban Area","159","0.0527111356667291","0.0448361361887711","0.0605861351446871","3"
"Min 1x per month","1996","Not Working","Rural Area","78","0.0539414432334907","0.0425736650503631","0.0653092214166183","3"
"Min 1x per week","1996","Full Time","Urban Area","1016","0.30291324447985","0.288108834774804","0.317717654184896","2"
"Min 1x per week","1996","Full Time","Rural Area","432","0.244378353987984","0.225638941573984","0.263117766401985","2"
"Min 1x per week","1996","Part Time","Urban Area","455","0.297620453410988","0.276689733134974","0.318551173687002","2"
"Min 1x per week","1996","Part Time","Rural Area","187","0.259786735382498","0.230410365585305","0.289163105179691","2"
"Min 1x per week","1996","Not Working","Urban Area","565","0.184055210078779","0.170397981579944","0.197712438577614","2"
"Min 1x per week","1996","Not Working","Rural Area","237","0.16090960715513","0.142419021696454","0.179400192613807","2"
