"pli0092_h","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1986","Couple + C. GT 16 ","280","0.136907209518566","0.12214520411987","0.151669214917262","4"
"Rarely","1986","Couple + C. LE and GT 16","181","0.149833099628033","0.131083825810723","0.168582373445342","4"
"Daily","1987","1-pers.-HH","","","","","1"
"Daily","1987","(Married) couple without C. ","","","","","1"
"Daily","1987","Single parent ","","","","","1"
"Daily","1987","Couple + C. LE 16 ","","","","","1"
"Daily","1987","Couple + C. GT 16 ","","","","","1"
"Daily","1987","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1987","1-pers.-HH","","","","","3"
"Min 1x per month","1987","Single parent ","","","","","3"
"Min 1x per month","1987","(Married) couple without C. ","","","","","3"
"Min 1x per month","1987","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1987","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1987","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","1987","(Married) couple without C. ","","","","","2"
"Min 1x per week","1987","1-pers.-HH","","","","","2"
"Min 1x per week","1987","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1987","Single parent ","","","","","2"
"Min 1x per week","1987","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1987","Couple + C. LE and GT 16","","","","","2"
"Never","1987","1-pers.-HH","","","","","5"
"Never","1987","(Married) couple without C. ","","","","","5"
"Never","1987","Single parent ","","","","","5"
"Never","1987","Couple + C. GT 16 ","","","","","5"
"Never","1987","Couple + C. LE 16 ","","","","","5"
"Never","1987","Couple + C. LE and GT 16","","","","","5"
"Rarely","1987","1-pers.-HH","","","","","4"
"Rarely","1987","(Married) couple without C. ","","","","","4"
"Rarely","1987","Single parent ","","","","","4"
"Rarely","1987","Couple + C. LE 16 ","","","","","4"
"Rarely","1987","Couple + C. GT 16 ","","","","","4"
"Rarely","1987","Couple + C. LE and GT 16","","","","","4"
"Daily","1988","1-pers.-HH","","","","","1"
"Daily","1988","(Married) couple without C. ","","","","","1"
"Daily","1988","Single parent ","","","","","1"
"Daily","1988","Couple + C. LE 16 ","","","","","1"
"Daily","1988","Couple + C. GT 16 ","","","","","1"
"Daily","1988","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1988","1-pers.-HH","50","0.0437570406493671","0.0314137783604749","0.0561003029382594","3"
"Min 1x per month","1988","(Married) couple without C. ","91","0.03787035298713","0.0300058317555855","0.0457348742186745","3"
"Min 1x per month","1988","Single parent ","29","","","","3"
"Min 1x per month","1988","Couple + C. LE 16 ","135","0.0700758479666798","0.0594401663369854","0.0807115295963742","3"
"Min 1x per month","1988","Couple + C. GT 16 ","137","0.0667832121240073","0.0563060133957032","0.0772604108523115","3"
"Min 1x per month","1988","Couple + C. LE and GT 16","53","0.055409851392476","0.0417781627080156","0.0690415400769365","3"
"Min 1x per week","1988","(Married) couple without C. ","512","0.228263921525135","0.210971378973155","0.245556464077116","2"
"Min 1x per week","1988","1-pers.-HH","232","0.209195872006525","0.184652576281387","0.233739167731663","2"
"Min 1x per week","1988","Single parent ","142","0.263224167983986","0.224966387896625","0.301481948071347","2"
"Min 1x per week","1988","Couple + C. LE 16 ","498","0.262371166412379","0.244042351762096","0.280699981062663","2"
"Min 1x per week","1988","Couple + C. GT 16 ","617","0.287895130178944","0.268892689060935","0.306897571296954","2"
"Min 1x per week","1988","Couple + C. LE and GT 16","293","0.317756354837502","0.290013488303108","0.345499221371897","2"
"Never","1988","1-pers.-HH","668","0.654353390654611","0.625655882348187","0.683050898961036","5"
"Never","1988","(Married) couple without C. ","1409","0.627522253346221","0.607603115115416","0.647441391577025","5"
"Never","1988","Single parent ","260","0.518198822082078","0.474790665870951","0.561606978293205","5"
"Never","1988","Couple + C. GT 16 ","1121","0.494111186906193","0.473128546425044","0.515093827387342","5"
"Never","1988","Couple + C. LE 16 ","1201","0.476437597811822","0.455628913430908","0.497246282192736","5"
"Never","1988","Couple + C. LE and GT 16","595","0.478582315126568","0.448817330521471","0.508347299731664","5"
"Rarely","1988","(Married) couple without C. ","251","0.106343472141514","0.0936422196927283","0.1190447245903","4"
"Rarely","1988","1-pers.-HH","105","0.0926936966894965","0.0751942657384994","0.110193127640494","4"
"Rarely","1988","Single parent ","78","0.159978273988893","0.128131535431699","0.191825012546086","4"
"Rarely","1988","Couple + C. LE 16 ","379","0.191115387809119","0.174734082715169","0.207496692903069","4"
"Rarely","1988","Couple + C. GT 16 ","306","0.151210470790855","0.136175201959375","0.166245739622336","4"
"Rarely","1988","Couple + C. LE and GT 16","141","0.148251478643454","0.127078124008917","0.16942483327799","4"
"Daily","1989","1-pers.-HH","","","","","1"
"Daily","1989","(Married) couple without C. ","","","","","1"
"Daily","1989","Single parent ","","","","","1"
"Daily","1989","Couple + C. LE 16 ","","","","","1"
"Daily","1989","Couple + C. GT 16 ","","","","","1"
"Daily","1989","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1989","(Married) couple without C. ","","","","","3"
"Min 1x per month","1989","1-pers.-HH","","","","","3"
"Min 1x per month","1989","Single parent ","","","","","3"
"Min 1x per month","1989","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1989","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1989","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","1989","1-pers.-HH","","","","","2"
"Min 1x per week","1989","Single parent ","","","","","2"
"Min 1x per week","1989","(Married) couple without C. ","","","","","2"
"Min 1x per week","1989","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1989","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1989","Couple + C. LE and GT 16","","","","","2"
"Never","1989","1-pers.-HH","","","","","5"
"Never","1989","(Married) couple without C. ","","","","","5"
"Never","1989","Single parent ","","","","","5"
"Never","1989","Couple + C. LE 16 ","","","","","5"
"Never","1989","Couple + C. GT 16 ","","","","","5"
"Never","1989","Couple + C. LE and GT 16","","","","","5"
"Rarely","1989","1-pers.-HH","","","","","4"
"Rarely","1989","(Married) couple without C. ","","","","","4"
"Rarely","1989","Single parent ","","","","","4"
"Rarely","1989","Couple + C. LE 16 ","","","","","4"
"Rarely","1989","Couple + C. GT 16 ","","","","","4"
"Rarely","1989","Couple + C. LE and GT 16","","","","","4"
"Daily","1990","1-pers.-HH","49","0.0372310456136771","0.0271614539082009","0.0473006373191532","1"
"Daily","1990","(Married) couple without C. ","92","0.0326810211199096","0.0265455407255245","0.0388165015142948","1"
"Daily","1990","Single parent ","26","","","","1"
"Daily","1990","Couple + C. LE 16 ","63","0.0237498332864757","0.0187267360928033","0.0287729304801481","1"
"Daily","1990","Couple + C. GT 16 ","100","0.0440456445155852","0.0365095183363768","0.0515817706947937","1"
"Daily","1990","Couple + C. LE and GT 16","43","0.0402347276670684","0.0290697551296765","0.0513997002044603","1"
"Min 1x per month","1990","1-pers.-HH","80","0.0597976405980415","0.0471866007285368","0.0724086804675461","3"
"Min 1x per month","1990","(Married) couple without C. ","208","0.0724804586660272","0.0635332429117392","0.0814276744203153","3"
"Min 1x per month","1990","Single parent ","55","0.0836373523426689","0.0623383348667773","0.10493636981856","3"
"Min 1x per month","1990","Couple + C. LE 16 ","232","0.0844490505516437","0.0752763042376755","0.093621796865612","3"
"Min 1x per month","1990","Couple + C. GT 16 ","226","0.0863278896611799","0.0760133738736011","0.0966424054487586","3"
"Min 1x per month","1990","Couple + C. LE and GT 16","85","0.0694341059041873","0.0549918645097704","0.0838763472986042","3"
"Min 1x per week","1990","1-pers.-HH","239","0.183268293472269","0.162691316011572","0.203845270932966","2"
"Min 1x per week","1990","(Married) couple without C. ","594","0.197458837198431","0.18372196507161","0.211195709325252","2"
"Min 1x per week","1990","Single parent ","148","0.256820939005039","0.223209454836055","0.290432423174023","2"
"Min 1x per week","1990","Couple + C. LE 16 ","703","0.237822418676165","0.223777629667806","0.251867207684523","2"
"Min 1x per week","1990","Couple + C. GT 16 ","668","0.256733087561269","0.240689871940733","0.272776303181806","2"
"Min 1x per week","1990","Couple + C. LE and GT 16","286","0.303396273080733","0.277276305837517","0.329516240323948","2"
"Never","1990","1-pers.-HH","824","0.593877792741947","0.567757675747303","0.619997909736591","5"
"Never","1990","(Married) couple without C. ","1836","0.53843257709468","0.521229776779881","0.555635377409478","5"
"Never","1990","Single parent ","304","0.420694077271483","0.382713380665891","0.458674773877075","5"
"Never","1990","Couple + C. LE 16 ","1762","0.399807857887492","0.383648222640518","0.415967493134465","5"
"Never","1990","Couple + C. GT 16 ","1324","0.409376850986978","0.391317798034511","0.427435903939445","5"
"Never","1990","Couple + C. LE and GT 16","571","0.397686616513107","0.369879474498032","0.425493758528181","5"
"Rarely","1990","1-pers.-HH","166","0.125825227574066","0.108185933408374","0.143464521739758","4"
"Rarely","1990","Single parent ","116","0.194712657417155","0.164247861642854","0.225177453191456","4"
"Rarely","1990","(Married) couple without C. ","496","0.158947105920952","0.146330170601366","0.171564041240539","4"
"Rarely","1990","Couple + C. LE 16 ","770","0.254170839598224","0.239807901796383","0.268533777400065","4"
"Rarely","1990","Couple + C. GT 16 ","530","0.203516527274987","0.188729995377278","0.218303059172697","4"
"Rarely","1990","Couple + C. LE and GT 16","205","0.189248276834905","0.166992922284753","0.211503631385056","4"
"Daily","1991","1-pers.-HH","","","","","1"
"Daily","1991","(Married) couple without C. ","","","","","1"
"Daily","1991","Single parent ","","","","","1"
"Daily","1991","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1991","1-pers.-HH","","","","","3"
"Min 1x per month","1991","(Married) couple without C. ","","","","","3"
"Min 1x per month","1991","Single parent ","","","","","3"
"Min 1x per month","1991","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1991","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","1991","1-pers.-HH","","","","","2"
"Min 1x per week","1991","(Married) couple without C. ","","","","","2"
"Min 1x per week","1991","Single parent ","","","","","2"
"Min 1x per week","1991","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1991","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1991","Couple + C. LE and GT 16","","","","","2"
"Never","1991","1-pers.-HH","","","","","5"
"Never","1991","(Married) couple without C. ","","","","","5"
"Never","1991","Single parent ","","","","","5"
"Never","1991","Couple + C. LE 16 ","","","","","5"
"Never","1991","Couple + C. GT 16 ","","","","","5"
"Never","1991","Couple + C. LE and GT 16","","","","","5"
"Rarely","1991","1-pers.-HH","","","","","4"
"Rarely","1991","(Married) couple without C. ","","","","","4"
"Rarely","1991","Single parent ","","","","","4"
"Rarely","1991","Couple + C. GT 16 ","","","","","4"
"Rarely","1991","Couple + C. LE 16 ","","","","","4"
"Rarely","1991","Couple + C. LE and GT 16","","","","","4"
"Daily","1992","1-pers.-HH","","","","","1"
"Daily","1992","(Married) couple without C. ","","","","","1"
"Daily","1992","Single parent ","","","","","1"
"Daily","1992","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1992","(Married) couple without C. ","163","0.0505735891737087","0.0429908965126762","0.0581562818347412","3"
"Min 1x per month","1992","1-pers.-HH","74","0.0538890645011342","0.0416942118577676","0.0660839171445007","3"
"Min 1x per month","1992","Single parent ","41","0.0677636111536454","0.0481216854164569","0.0874055368908339","3"
"Min 1x per month","1992","Couple + C. LE 16 ","181","0.0718356846871717","0.0629732051993907","0.0806981641749527","3"
"Min 1x per month","1992","Couple + C. GT 16 ","186","0.067582029957964","0.0580975794236148","0.0770664804923132","3"
"Min 1x per month","1992","Couple + C. LE and GT 16","84","0.0744396045107865","0.0591958958807541","0.0896833131408189","3"
"Min 1x per week","1992","1-pers.-HH","280","0.202075964106762","0.18038927233098","0.223762655882544","2"
"Min 1x per week","1992","(Married) couple without C. ","619","0.207248035608397","0.193221681914317","0.221274389302477","2"
"Min 1x per week","1992","Single parent ","159","0.255011514043094","0.220948941582738","0.289074086503449","2"
"Min 1x per week","1992","Couple + C. LE 16 ","633","0.230561271617961","0.216105113426794","0.245017429809129","2"
"Min 1x per week","1992","Couple + C. LE and GT 16","278","0.269873719917854","0.244094752535861","0.295652687299848","2"
"Min 1x per week","1992","Couple + C. GT 16 ","663","0.275154309679355","0.258280925981426","0.292027693377284","2"
"Never","1992","1-pers.-HH","821","0.635800228523541","0.609811479335518","0.661788977711565","5"
"Never","1992","(Married) couple without C. ","2025","0.619359712447357","0.60255775951506","0.636161665379653","5"
"Never","1992","Single parent ","333","0.509457757990797","0.47039030806667","0.548525207914924","5"
"Never","1992","Couple + C. LE 16 ","1714","0.461898513955761","0.444787408422315","0.479009619489207","5"
"Never","1992","Couple + C. GT 16 ","1374","0.489971733057057","0.471084259111249","0.508859207002864","5"
"Never","1992","Couple + C. LE and GT 16","560","0.447573659350029","0.418696419645563","0.476450899054496","5"
"Rarely","1992","1-pers.-HH","142","0.108234742868563","0.0914558298533045","0.125013655883821","4"
"Rarely","1992","(Married) couple without C. ","401","0.122818662770537","0.111460507926807","0.134176817614268","4"
"Rarely","1992","Couple + C. LE 16 ","733","0.235704529739106","0.221136953526145","0.250272105952067","4"
"Rarely","1992","Single parent ","96","0.167767116812464","0.138566056277864","0.196968177347065","4"
"Rarely","1992","Couple + C. GT 16 ","468","0.167291927305624","0.15319010876775","0.181393745843498","4"
"Rarely","1992","Couple + C. LE and GT 16","217","0.20811301622133","0.184537161153135","0.231688871289524","4"
"Daily","1993","1-pers.-HH","","","","","1"
"Daily","1993","(Married) couple without C. ","","","","","1"
"Daily","1993","Single parent ","","","","","1"
"Daily","1993","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1993","1-pers.-HH","","","","","3"
"Min 1x per month","1993","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Single parent ","","","","","3"
"Min 1x per month","1993","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1993","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","1993","1-pers.-HH","","","","","2"
"Min 1x per week","1993","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Single parent ","","","","","2"
"Min 1x per week","1993","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Couple + C. LE and GT 16","","","","","2"
"Never","1993","1-pers.-HH","","","","","5"
"Never","1993","(Married) couple without C. ","","","","","5"
"Never","1993","Single parent ","","","","","5"
"Never","1993","Couple + C. LE 16 ","","","","","5"
"Never","1993","Couple + C. GT 16 ","","","","","5"
"Never","1993","Couple + C. LE and GT 16","","","","","5"
"Rarely","1993","(Married) couple without C. ","","","","","4"
"Rarely","1993","1-pers.-HH","","","","","4"
"Rarely","1993","Single parent ","","","","","4"
"Rarely","1993","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Couple + C. GT 16 ","","","","","4"
"Rarely","1993","Couple + C. LE and GT 16","","","","","4"
"Daily","1994","1-pers.-HH","","","","","1"
"Daily","1994","(Married) couple without C. ","","","","","1"
"Daily","1994","Single parent ","","","","","1"
"Daily","1994","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Couple + C. GT 16 ","","","","","1"
"Daily","1994","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1994","1-pers.-HH","85","0.051374366486952","0.0397311782338891","0.0630175547400148","3"
"Min 1x per month","1994","(Married) couple without C. ","159","0.0456214944334763","0.0385502620709147","0.0526927267960379","3"
"Min 1x per month","1994","Single parent ","42","0.0849624132124194","0.0620725314275222","0.107852294997317","3"
"Min 1x per month","1994","Couple + C. GT 16 ","188","0.0757956900725022","0.065246328126024","0.0863450520189804","3"
"Min 1x per month","1994","Couple + C. LE 16 ","181","0.0656651534613681","0.056797198586189","0.0745331083365472","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","83","0.0827739921529821","0.0669584549941038","0.0985895293118604","3"
"Min 1x per week","1994","1-pers.-HH","277","0.196701336708082","0.175736406089314","0.21766626732685","2"
"Min 1x per week","1994","Single parent ","137","0.252528003746191","0.216861306172374","0.288194701320007","2"
"Min 1x per week","1994","(Married) couple without C. ","630","0.205515650601569","0.191822128934894","0.219209172268244","2"
"Min 1x per week","1994","Couple + C. GT 16 ","550","0.257605350007571","0.240174651197021","0.275036048818122","2"
"Min 1x per week","1994","Couple + C. LE 16 ","605","0.238293621631758","0.223040640796021","0.253546602467495","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","324","0.319142693064698","0.292386808111258","0.345898578018138","2"
"Never","1994","1-pers.-HH","826","0.621730554083988","0.596153354715201","0.647307753452776","5"
"Never","1994","(Married) couple without C. ","2072","0.613047206517674","0.596541809242484","0.629552603792863","5"
"Never","1994","Single parent ","297","0.494347063390055","0.453302758088165","0.535391368691945","5"
"Never","1994","Couple + C. LE 16 ","1530","0.454422404380422","0.436596037067547","0.472248771693297","5"
"Never","1994","Couple + C. GT 16 ","1232","0.471751890915612","0.451854517835855","0.491649263995368","5"
"Never","1994","Couple + C. LE and GT 16","532","0.400282289588188","0.372159691476663","0.428404887699714","5"
"Rarely","1994","1-pers.-HH","193","0.130193742720978","0.112445409597277","0.147942075844678","4"
"Rarely","1994","Single parent ","94","0.168162519651335","0.137458551389879","0.19886648791279","4"
"Rarely","1994","(Married) couple without C. ","484","0.135815648447281","0.124205757652465","0.147425539242098","4"
"Rarely","1994","Couple + C. GT 16 ","448","0.194847069004315","0.179059834119438","0.210634303889191","4"
"Rarely","1994","Couple + C. LE 16 ","681","0.241618820526452","0.22629334803554","0.256944293017364","4"
"Rarely","1994","Couple + C. LE and GT 16","227","0.197801025194131","0.174936923861711","0.220665126526552","4"
"Daily","1995","1-pers.-HH","75","0.0473188173118045","0.0363525815321096","0.0582850530914994","1"
"Daily","1995","(Married) couple without C. ","146","0.0489102873123301","0.041765934641425","0.0560546399832352","1"
"Daily","1995","Single parent ","43","0.0770484193501986","0.0558517499077658","0.0982450887926315","1"
"Daily","1995","Couple + C. LE 16 ","103","0.0348115629495267","0.028402230230778","0.0412208956682753","1"
"Daily","1995","Couple + C. GT 16 ","135","0.0590831718983032","0.0498203532376134","0.068345990558993","1"
"Daily","1995","Couple + C. LE and GT 16","92","0.073637997159697","0.0591184230708511","0.088157571248543","1"
"Min 1x per month","1995","(Married) couple without C. ","245","0.0651736719134149","0.0569974325295204","0.0733499112973093","3"
"Min 1x per month","1995","1-pers.-HH","84","0.0579678476076104","0.0458982359887473","0.0700374592264735","3"
"Min 1x per month","1995","Single parent ","52","0.0926395500446183","0.0695941398594521","0.115684960229784","3"
"Min 1x per month","1995","Couple + C. LE 16 ","248","0.0974536131788744","0.087083613583665","0.107823612774084","3"
"Min 1x per month","1995","Couple + C. GT 16 ","186","0.0707662159972827","0.0606920030876167","0.0808404289069488","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","94","0.0772212646045948","0.0623814057434343","0.0920611234657553","3"
"Min 1x per week","1995","1-pers.-HH","296","0.190282518109629","0.170008816607551","0.210556219611707","2"
"Min 1x per week","1995","(Married) couple without C. ","681","0.203579955609053","0.190241958030587","0.216917953187518","2"
"Min 1x per week","1995","Single parent ","149","0.272155632010494","0.236778369245805","0.307532894775183","2"
"Min 1x per week","1995","Couple + C. LE 16 ","669","0.254259633726182","0.239033924378559","0.269485343073806","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","328","0.301758415789","0.276240507210125","0.327276324367875","2"
"Min 1x per week","1995","Couple + C. GT 16 ","581","0.259763249537098","0.242536243008462","0.276990256065733","2"
"Never","1995","1-pers.-HH","761","0.552773757792896","0.52709321534054","0.578454300245251","5"
"Never","1995","(Married) couple without C. ","1744","0.488393513499292","0.471835623222244","0.50495140377634","5"
"Never","1995","Single parent ","247","0.385731231190811","0.347039521489095","0.424422940892527","5"
"Never","1995","Couple + C. LE 16 ","1192","0.32439708147848","0.308027814638008","0.340766348318952","5"
"Never","1995","Couple + C. GT 16 ","1059","0.39637569896005","0.377159277691441","0.41559212022866","5"
"Never","1995","Couple + C. LE and GT 16","449","0.30792965111387","0.282266297801306","0.333593004426434","5"
"Rarely","1995","1-pers.-HH","224","0.15165705917806","0.13313096424107","0.170183154115051","4"
"Rarely","1995","Single parent ","117","0.172425167403878","0.14239897473797","0.202451360069787","4"
"Rarely","1995","(Married) couple without C. ","685","0.19394257166591","0.180845578437507","0.207039564894313","4"
"Rarely","1995","Couple + C. LE 16 ","930","0.289078108666936","0.273226857527088","0.304929359806785","4"
"Rarely","1995","Couple + C. GT 16 ","528","0.214011663607266","0.197899182730552","0.23012414448398","4"
"Rarely","1995","Couple + C. LE and GT 16","280","0.239452671332838","0.215728803683422","0.263176538982254","4"
"Daily","1996","1-pers.-HH","","","","","1"
"Daily","1996","(Married) couple without C. ","","","","","1"
"Daily","1996","Single parent ","","","","","1"
"Daily","1996","Couple + C. LE 16 ","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","","","","","1"
"Daily","1996","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","1996","1-pers.-HH","105","0.067822829675033","0.0549516518701379","0.0806940074799282","3"
"Min 1x per month","1996","(Married) couple without C. ","205","0.0571016235465423","0.0494622471825069","0.0647409999105776","3"
"Min 1x per month","1996","Single parent ","53","0.0845330554704716","0.0631142520316075","0.105951858909336","3"
"Min 1x per month","1996","Couple + C. LE 16 ","228","0.0830679396061303","0.073178934646963","0.0929569445652977","3"
"Min 1x per month","1996","Couple + C. GT 16 ","188","0.0800701238277399","0.0691296289602673","0.0910106186952125","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","102","0.0746264729304727","0.0600293115684168","0.0892236342925286","3"
"Min 1x per week","1996","1-pers.-HH","342","0.224570011725656","0.20320868203573","0.245931341415583","2"
"Min 1x per week","1996","(Married) couple without C. ","743","0.22427227812534","0.210539965316795","0.238004590933885","2"
"Min 1x per week","1996","Single parent ","180","0.306532461498133","0.271033806978634","0.342031116017632","2"
"Min 1x per week","1996","Couple + C. LE 16 ","610","0.234655044166721","0.219470181947177","0.249839906386265","2"
