"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","Female","4.28","4","2769","2","3","6","7","7","4.21","4.35","1","7","4","4"
"2005","16-34 y.","Male","3.59","4","2540","1","2","5","6","7","3.52","3.66","1","7","4","4"
"2005","35-65 y.","Female","4.32","4","5962","2","3","6","7","7","4.27","4.37","1","7","4","5"
"2005","35-65 y.","Male","3.79","4","5599","1","2","5","6","7","3.74","3.84","1","7","4","4"
"2005","66 and older","Female","4.3","4","2017","2","3","6","7","7","4.22","4.38","1","7","4","5"
"2005","66 and older","Male","3.94","4","1715","1","2","5","7","7","3.85","4.03","1","7","4","4"
"2006","16-34 y.","Female","","","","","","","","","","","","","",""
"2006","16-34 y.","Male","","","","","","","","","","","","","",""
"2006","35-65 y.","Female","","","","","","","","","","","","","",""
"2006","35-65 y.","Male","","","","","","","","","","","","","",""
"2006","66 and older","Female","","","","","","","","","","","","","",""
"2006","66 and older","Male","","","","","","","","","","","","","",""
"2007","16-34 y.","Female","","","","","","","","","","","","","",""
"2007","16-34 y.","Male","","","","","","","","","","","","","",""
"2007","35-65 y.","Female","","","","","","","","","","","","","",""
"2007","35-65 y.","Male","","","","","","","","","","","","","",""
"2007","66 and older","Female","","","","","","","","","","","","","",""
"2007","66 and older","Male","","","","","","","","","","","","","",""
"2008","16-34 y.","Female","","","","","","","","","","","","","",""
"2008","16-34 y.","Male","","","","","","","","","","","","","",""
"2008","35-65 y.","Female","","","","","","","","","","","","","",""
"2008","35-65 y.","Male","","","","","","","","","","","","","",""
"2008","66 and older","Female","","","","","","","","","","","","","",""
"2008","66 and older","Male","","","","","","","","","","","","","",""
"2009","16-34 y.","Female","3.99","4","2065","1","3","5","7","7","3.91","4.07","1","7","4","4"
"2009","16-34 y.","Male","3.45","3","1913","1","2","5","6","7","3.37","3.53","1","7","3","4"
"2009","35-65 y.","Female","4.18","4","5128","1","3","6","7","7","4.13","4.23","1","7","4","4"
"2009","35-65 y.","Male","3.62","4","4700","1","2","5","6","7","3.57","3.67","1","7","3","4"
"2009","66 and older","Female","4.15","4","2167","1","3","6","7","7","4.07","4.23","1","7","4","4"
"2009","66 and older","Male","3.84","4","1950","1","2","5","6","7","3.76","3.92","1","7","4","4"
"2010","16-34 y.","Female","","","","","","","","","","","","","",""
"2010","16-34 y.","Male","","","","","","","","","","","","","",""
"2010","35-65 y.","Female","","","","","","","","","","","","","",""
"2010","35-65 y.","Male","","","","","","","","","","","","","",""
"2010","66 and older","Female","","","","","","","","","","","","","",""
"2010","66 and older","Male","","","","","","","","","","","","","",""
"2011","16-34 y.","Female","","","","","","","","","","","","","",""
"2011","16-34 y.","Male","","","","","","","","","","","","","",""
"2011","35-65 y.","Female","","","","","","","","","","","","","",""
"2011","35-65 y.","Male","","","","","","","","","","","","","",""
"2011","66 and older","Female","","","","","","","","","","","","","",""
"2011","66 and older","Male","","","","","","","","","","","","","",""
"2012","16-34 y.","Female","4.09","4","1390","1","3","6","7","7","3.99","4.19","1","7","4","4"
"2012","16-34 y.","Male","3.49","3","787","1","2","5","6","7","3.36","3.62","1","7","3","4"
"2012","35-65 y.","Female","4.45","5","2801","2","3","6","7","7","4.38","4.52","1","7","5","5"
"2012","35-65 y.","Male","3.72","4","2059","1","2","5","6","7","3.64","3.8","1","7","4","4"
"2012","66 and older","Female","","","","","","","","","","","","","",""
"2012","66 and older","Male","","","","","","","","","","","","","",""
"2013","16-34 y.","Female","4.29","4","1957","2","3","6","7","7","4.21","4.37","1","7","4","4"
"2013","16-34 y.","Male","3.69","3","1733","1","2","5","6","7","3.6","3.78","1","7","3","4"
"2013","35-65 y.","Female","4.5","5","5490","2","3","6","7","7","4.45","4.55","1","7","5","5"
"2013","35-65 y.","Male","3.84","4","4679","1","2","5","6","7","3.79","3.89","1","7","4","4"
"2013","66 and older","Female","4.59","5","2532","2","3","6","7","7","4.52","4.66","1","7","5","5"
"2013","66 and older","Male","4.1","4","2374","1","3","6","7","7","4.03","4.17","1","7","4","4"
"2014","16-34 y.","Female","","","","","","","","","","","","","",""
"2014","16-34 y.","Male","","","","","","","","","","","","","",""
"2014","35-65 y.","Female","","","","","","","","","","","","","",""
"2014","35-65 y.","Male","","","","","","","","","","","","","",""
"2014","66 and older","Female","","","","","","","","","","","","","",""
"2014","66 and older","Male","","","","","","","","","","","","","",""
"2015","16-34 y.","Female","","","","","","","","","","","","","",""
"2015","16-34 y.","Male","","","","","","","","","","","","","",""
"2015","35-65 y.","Female","","","","","","","","","","","","","",""
"2015","35-65 y.","Male","","","","","","","","","","","","","",""
"2015","66 and older","Female","","","","","","","","","","","","","",""
"2015","66 and older","Male","","","","","","","","","","","","","",""
"2016","16-34 y.","Female","","","","","","","","","","","","","",""
"2016","16-34 y.","Male","","","","","","","","","","","","","",""
"2016","35-65 y.","Female","","","","","","","","","","","","","",""
"2016","35-65 y.","Male","","","","","","","","","","","","","",""
"2016","66 and older","Female","","","","","","","","","","","","","",""
"2016","66 and older","Male","","","","","","","","","","","","","",""
"2017","16-34 y.","Female","4.37","5","3737","2","3","6","7","7","4.31","4.43","1","7","5","5"
"2017","16-34 y.","Male","3.85","4","3724","1","2","5","6","7","3.79","3.91","1","7","4","4"
