"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","3.75","4","946","1","2","5","6","7","3.63","3.87","1","7","4","4"
"2005","16-34 y.","1-pers.-HH","4.13","4","695","1","3","6","7","7","3.99","4.27","1","7","4","5"
"2005","16-34 y.","Couple + C. GT 16 ","4.02","4","1342","1","3","5","7","7","3.92","4.12","1","7","4","4"
"2005","16-34 y.","Couple + C. LE 16","3.79","4","1085","1","2","5","6","7","3.69","3.89","1","7","4","4"
"2005","16-34 y.","Couple + C. LE and GT 16","3.8","4","633","1","2","5","7","7","3.65","3.95","1","7","4","4"
"2005","16-34 y.","Single parent","4.06","4","463","1","3","5","7","7","3.89","4.23","1","7","4","4"
"2005","35-65 y.","(Married) couple without C.","4.11","4","3710","1","3","6","7","7","4.05","4.17","1","7","4","4"
"2005","35-65 y.","1-pers.-HH","4.18","4","1188","1","3","6","7","7","4.07","4.29","1","7","4","4"
"2005","35-65 y.","Couple + C. GT 16 ","3.91","4","2135","1","3","5","6","7","3.84","3.98","1","7","4","4"
"2005","35-65 y.","Couple + C. LE 16","3.95","4","2605","1","2","5","6","7","3.88","4.02","1","7","4","4"
"2005","35-65 y.","Couple + C. LE and GT 16","3.94","4","1062","1","2","5","7","7","3.83","4.05","1","7","4","4"
"2005","35-65 y.","Single parent","4.26","4.62","570","1","3","6","7","7","4.11","4.41","1","7","4","5"
"2005","66 and older","(Married) couple without C.","4.15","4","2323","1","3","6","7","7","4.08","4.22","1","7","4","4"
"2005","66 and older","1-pers.-HH","4.25","4","1059","1","3","6","7","7","4.14","4.36","1","7","4","4"
"2005","66 and older","Couple + C. GT 16 ","3.52","3.75","164","1","2","5","6","7","3.24","3.8","1","7","4","4"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","3.7","4","60","1","2","5","6","7","3.24","4.16","1","7","3","4"
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
