"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","East Germany","Female","4.37","4.16","2618","2","3","6","7","7","4.3","4.44","1","7","4","5"
"2005","East Germany","Male","3.65","4","2415","1","2","5","6","7","3.58","3.72","1","7","4","4"
"2005","West Germany","Female","4.29","4","8130","2","3","6","7","7","4.25","4.33","1","7","4","5"
"2005","West Germany","Male","3.79","4","7439","1","2","5","6","7","3.75","3.83","1","7","4","4"
"2006","East Germany","Female","","","","","","","","","","","","","",""
"2006","East Germany","Male","","","","","","","","","","","","","",""
"2006","West Germany","Female","","","","","","","","","","","","","",""
"2006","West Germany","Male","","","","","","","","","","","","","",""
"2007","East Germany","Female","","","","","","","","","","","","","",""
"2007","East Germany","Male","","","","","","","","","","","","","",""
"2007","West Germany","Female","","","","","","","","","","","","","",""
"2007","West Germany","Male","","","","","","","","","","","","","",""
"2008","East Germany","Female","","","","","","","","","","","","","",""
"2008","East Germany","Male","","","","","","","","","","","","","",""
"2008","West Germany","Female","","","","","","","","","","","","","",""
"2008","West Germany","Male","","","","","","","","","","","","","",""
"2009","East Germany","Female","4.32","4","2349","2","3","6","7","7","4.25","4.39","1","7","4","4"
"2009","East Germany","Male","3.68","4","2179","1","2","5","6","7","3.61","3.75","1","7","4","4"
"2009","West Germany","Female","4.08","4","7011","1","3","6","7","7","4.04","4.12","1","7","4","4"
"2009","West Germany","Male","3.61","4","6384","1","2","5","6","7","3.57","3.65","1","7","4","4"
"2010","East Germany","Female","","","","","","","","","","","","","",""
"2010","East Germany","Male","","","","","","","","","","","","","",""
"2010","West Germany","Female","","","","","","","","","","","","","",""
"2010","West Germany","Male","","","","","","","","","","","","","",""
"2011","East Germany","Female","","","","","","","","","","","","","",""
"2011","East Germany","Male","","","","","","","","","","","","","",""
"2011","West Germany","Female","","","","","","","","","","","","","",""
"2011","West Germany","Male","","","","","","","","","","","","","",""
"2012","East Germany","Female","4.27","4","805","1","3","6","7","7","4.14","4.4","1","7","4","5"
"2012","East Germany","Male","3.81","4","527","1","2","5","6","7","3.65","3.97","1","7","4","4"
"2012","West Germany","Female","4.32","5","3395","2","3","6","7","7","4.26","4.38","1","7","5","5"
"2012","West Germany","Male","3.62","4","2334","1","2","5","6","7","3.54","3.7","1","7","4","4"
"2013","East Germany","Female","4.61","5","2354","2","3","6","7","7","4.54","4.68","1","7","5","5"
"2013","East Germany","Male","3.93","4","2097","1","3","5","6","7","3.86","4","1","7","4","4"
"2013","West Germany","Female","4.46","5","7625","2","3","6","7","7","4.42","4.5","1","7","5","5"
"2013","West Germany","Male","3.86","4","6689","1","2","5","6","7","3.82","3.9","1","7","4","4"
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","","","","","","","","","","","","","",""
"2015","East Germany","Male","","","","","","","","","","","","","",""
"2015","West Germany","Female","","","","","","","","","","","","","",""
"2015","West Germany","Male","","","","","","","","","","","","","",""
"2016","East Germany","Female","","","","","","","","","","","","","",""
"2016","East Germany","Male","","","","","","","","","","","","","",""
"2016","West Germany","Female","","","","","","","","","","","","","",""
"2016","West Germany","Male","","","","","","","","","","","","","",""
"2017","East Germany","Female","4.71","5","3172","2","4","6","7","7","4.65","4.77","1","7","5","5"
"2017","East Germany","Male","3.91","4","2860","1","2","5","6","7","3.84","3.98","1","7","4","4"
"2017","West Germany","Female","4.55","5","11994","2","3","6","7","7","4.52","4.58","1","7","5","5"
"2017","West Germany","Male","3.97","4","10962","1","2","6","7","7","3.93","4.01","1","7","4","4"
"2018","East Germany","Female","","","","","","","","","","","","","",""
"2018","East Germany","Male","","","","","","","","","","","","","",""
"2018","West Germany","Female","","","","","","","","","","","","","",""
"2018","West Germany","Male","","","","","","","","","","","","","",""
"2019","East Germany","Female","4.61","5","2899","2","3","6","7","7","4.55","4.67","1","7","5","5"
"2019","East Germany","Male","3.9","4","2624","1","2","5","6","7","3.83","3.97","1","7","4","4"
"2019","West Germany","Female","4.44","5","10453","2","3","6","7","7","4.4","4.48","1","7","5","5"
"2019","West Germany","Male","3.87","4","9559","1","2","5","6","7","3.83","3.91","1","7","4","4"
