"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","general elemantary","3.54","4","558","1","2","5","6","7","3.4","3.68","1","7","3","4"
"2005","direct migration background","higher education","4.79","5","336","2","3","6","7","7","4.6","4.98","1","7","5","5"
"2005","direct migration background","higher vocational","4.48","4.01","130","2","3","6","7","7","4.18","4.78","1","7","4","5"
"2005","direct migration background","in school","4.62","5","54","2","3","6","7","7","4.1","5.14","1","7","4","5"
"2005","direct migration background","inadequately","3.07","3","143","1","2","4","5","7","2.8","3.34","1","7","2","3"
"2005","direct migration background","middle vocational","3.77","4","863","1","2","5","6","7","3.65","3.89","1","7","4","4"
"2005","direct migration background","vocational + Abi","4.16","4","216","2","3","6","7","7","3.92","4.4","1","7","4","5"
"2005","indirect migration background","general elemantary","3.99","4","181","1","3","6","7","7","3.72","4.26","1","7","4","4"
"2005","indirect migration background","higher education","4.87","5","69","2","4","6","7","7","4.47","5.27","1","7","4","6"
"2005","indirect migration background","higher vocational","4.46","4","40","2","3","6","6","7","3.92","5","1","7","4","6"
"2005","indirect migration background","in school","4.38","4","90","2","3","6","7","7","4.01","4.75","1","7","4","5"
"2005","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","4.12","4","336","2","3","6","7","7","3.94","4.3","1","7","4","4"
"2005","indirect migration background","vocational + Abi","4.39","4.3","45","2","3","6","7","7","3.86","4.92","1","7","3","5"
"2005","no migration background","general elemantary","3.75","4","1639","1","2","5","6","7","3.66","3.84","1","7","4","4"
"2005","no migration background","higher education","4.58","5","3755","2","3","6","7","7","4.52","4.64","1","7","5","5"
"2005","no migration background","higher vocational","4.1","4","1380","2","3","6","7","7","4.01","4.19","1","7","4","4"
"2005","no migration background","in school","4.15","4","504","1","2","6","7","7","3.98","4.32","1","7","4","5"
"2005","no migration background","inadequately","3.2","3","81","1","1","4","6","7","2.74","3.66","1","7","2","4"
"2005","no migration background","middle vocational","3.94","4","9005","1","2","5","6","7","3.9","3.98","1","7","4","4"
"2005","no migration background","vocational + Abi","4.31","4","867","2","3","6","7","7","4.19","4.43","1","7","4","5"
"2006","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2006","direct migration background","higher education","","","","","","","","","","","","","",""
"2006","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2006","direct migration background","in school","","","","","","","","","","","","","",""
"2006","direct migration background","inadequately","","","","","","","","","","","","","",""
"2006","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2006","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2006","indirect migration background","higher education","","","","","","","","","","","","","",""
"2006","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","in school","","","","","","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","no migration background","general elemantary","","","","","","","","","","","","","",""
"2006","no migration background","higher education","","","","","","","","","","","","","",""
"2006","no migration background","higher vocational","","","","","","","","","","","","","",""
"2006","no migration background","in school","","","","","","","","","","","","","",""
"2006","no migration background","inadequately","","","","","","","","","","","","","",""
"2006","no migration background","middle vocational","","","","","","","","","","","","","",""
"2006","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2007","direct migration background","higher education","","","","","","","","","","","","","",""
"2007","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2007","direct migration background","in school","","","","","","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","","","","","","",""
"2007","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2007","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2007","indirect migration background","higher education","","","","","","","","","","","","","",""
"2007","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","in school","","","","","","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","no migration background","general elemantary","","","","","","","","","","","","","",""
"2007","no migration background","higher education","","","","","","","","","","","","","",""
"2007","no migration background","higher vocational","","","","","","","","","","","","","",""
"2007","no migration background","in school","","","","","","","","","","","","","",""
"2007","no migration background","inadequately","","","","","","","","","","","","","",""
"2007","no migration background","middle vocational","","","","","","","","","","","","","",""
"2007","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2008","direct migration background","higher education","","","","","","","","","","","","","",""
"2008","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2008","direct migration background","in school","","","","","","","","","","","","","",""
"2008","direct migration background","inadequately","","","","","","","","","","","","","",""
"2008","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2008","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2008","indirect migration background","higher education","","","","","","","","","","","","","",""
"2008","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2008","indirect migration background","in school","","","","","","","","","","","","","",""
"2008","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2008","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2008","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","no migration background","general elemantary","","","","","","","","","","","","","",""
"2008","no migration background","higher education","","","","","","","","","","","","","",""
"2008","no migration background","higher vocational","","","","","","","","","","","","","",""
"2008","no migration background","in school","","","","","","","","","","","","","",""
"2008","no migration background","inadequately","","","","","","","","","","","","","",""
"2008","no migration background","middle vocational","","","","","","","","","","","","","",""
"2008","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2009","direct migration background","general elemantary","3.15","3","350","1","2","4","6","7","2.97","3.33","1","7","3","3"
"2009","direct migration background","higher education","4.46","5","294","2","3","6","7","7","4.25","4.67","1","7","5","5"
"2009","direct migration background","higher vocational","4.33","4","94","1","3","6","7","7","3.97","4.69","1","7","4","5"
"2009","direct migration background","in school","","","","","","","","","","","","","",""
"2009","direct migration background","inadequately","2.51","2","86","1","1","4","4","5","2.21","2.81","1","6","2","3"
"2009","direct migration background","middle vocational","3.73","4","609","1","2","5","6","7","3.58","3.88","1","7","4","4"
"2009","direct migration background","vocational + Abi","4.43","4.6","168","2","3","6","7","7","4.15","4.71","1","7","4","5"
"2009","indirect migration background","general elemantary","3.99","4","143","2","3","6","7","7","3.7","4.28","1","7","3","4"
"2009","indirect migration background","higher education","4.71","5","88","2","3","6","7","7","4.33","5.09","1","7","4","6"
"2009","indirect migration background","higher vocational","4.63","4","30","1","3","7","7","7","3.88","5.38","1","7","3","5"
"2009","indirect migration background","in school","3.67","4","49","1","2","5","6","7","3.17","4.17","1","7","3","5"
"2009","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2009","indirect migration background","middle vocational","4.06","4","287","2","3","5","6","7","3.85","4.27","1","7","4","4"
"2009","indirect migration background","vocational + Abi","4.09","4","36","1","3","6","7","7","3.4","4.78","1","7","3","5"
"2009","no migration background","general elemantary","3.36","3","1280","1","2","4","6","7","3.26","3.46","1","7","3","4"
"2009","no migration background","higher education","4.57","5","3647","2","3","6","7","7","4.51","4.63","1","7","5","5"
"2009","no migration background","higher vocational","4.07","4","1202","2","3","5","7","7","3.97","4.17","1","7","4","4"
"2009","no migration background","in school","4.05","4","248","2","2","5","7","7","3.82","4.28","1","7","4","5"
"2009","no migration background","inadequately","2.72","2","67","1","1","4","6","6","2.3","3.14","1","7","2","3"
"2009","no migration background","middle vocational","3.68","4","8104","1","2","5","6","7","3.64","3.72","1","7","4","4"
"2009","no migration background","vocational + Abi","4.21","4","795","2","3","6","7","7","4.08","4.34","1","7","4","4"
"2010","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2010","direct migration background","higher education","","","","","","","","","","","","","",""
"2010","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2010","direct migration background","in school","","","","","","","","","","","","","",""
"2010","direct migration background","inadequately","","","","","","","","","","","","","",""
"2010","direct migration background","middle vocational","","","","","","","","","","","","","",""
