"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","Rural Area","3.7","4","2630","1","2","5","6","7","3.63","3.77","1","7","4","4"
"2005","Full Time","Urban Area","3.96","4","5373","1","2","5","6","7","3.91","4.01","1","7","4","4"
"2005","Not Working","Rural Area","4.03","4","2649","1","3","5","6","7","3.96","4.1","1","7","4","4"
"2005","Not Working","Urban Area","4.16","4","5151","1","3","6","7","7","4.11","4.21","1","7","4","4"
"2005","Part Time","Rural Area","4.09","4","1554","1","3","5","7","7","4","4.18","1","7","4","4"
"2005","Part Time","Urban Area","4.21","4","3245","1","3","6","7","7","4.15","4.27","1","7","4","5"
"2006","Full Time","Rural Area","","","","","","","","","","","","","",""
"2006","Full Time","Urban Area","","","","","","","","","","","","","",""
"2006","Not Working","Rural Area","","","","","","","","","","","","","",""
"2006","Not Working","Urban Area","","","","","","","","","","","","","",""
"2006","Part Time","Rural Area","","","","","","","","","","","","","",""
"2006","Part Time","Urban Area","","","","","","","","","","","","","",""
"2007","Full Time","Rural Area","","","","","","","","","","","","","",""
"2007","Full Time","Urban Area","","","","","","","","","","","","","",""
"2007","Not Working","Rural Area","","","","","","","","","","","","","",""
"2007","Not Working","Urban Area","","","","","","","","","","","","","",""
"2007","Part Time","Rural Area","","","","","","","","","","","","","",""
"2007","Part Time","Urban Area","","","","","","","","","","","","","",""
"2008","Full Time","Rural Area","","","","","","","","","","","","","",""
"2008","Full Time","Urban Area","","","","","","","","","","","","","",""
"2008","Not Working","Rural Area","","","","","","","","","","","","","",""
"2008","Not Working","Urban Area","","","","","","","","","","","","","",""
"2008","Part Time","Rural Area","","","","","","","","","","","","","",""
"2008","Part Time","Urban Area","","","","","","","","","","","","","",""
"2009","Full Time","Rural Area","3.66","4","2436","1","2","5","6","7","3.59","3.73","1","7","3","4"
"2009","Full Time","Urban Area","3.81","4","4545","1","2","5","7","7","3.76","3.86","1","7","4","4"
"2009","Not Working","Rural Area","3.86","4","2359","1","2","5","6","7","3.79","3.93","1","7","4","4"
"2009","Not Working","Urban Area","3.97","4","4376","1","2","5","7","7","3.92","4.02","1","7","4","4"
"2009","Part Time","Rural Area","3.77","4","1398","1","2","5","6","7","3.68","3.86","1","7","4","4"
"2009","Part Time","Urban Area","4.08","4","2809","1","3","6","7","7","4.01","4.15","1","7","4","4"
"2010","Full Time","Rural Area","","","","","","","","","","","","","",""
"2010","Full Time","Urban Area","","","","","","","","","","","","","",""
"2010","Not Working","Rural Area","","","","","","","","","","","","","",""
"2010","Not Working","Urban Area","","","","","","","","","","","","","",""
"2010","Part Time","Rural Area","","","","","","","","","","","","","",""
"2010","Part Time","Urban Area","","","","","","","","","","","","","",""
"2011","Full Time","Rural Area","","","","","","","","","","","","","",""
"2011","Full Time","Urban Area","","","","","","","","","","","","","",""
"2011","Not Working","Rural Area","","","","","","","","","","","","","",""
"2011","Not Working","Urban Area","","","","","","","","","","","","","",""
"2011","Part Time","Rural Area","","","","","","","","","","","","","",""
"2011","Part Time","Urban Area","","","","","","","","","","","","","",""
"2012","Full Time","Rural Area","3.7","4","1057","1","2","5","6","7","3.59","3.81","1","7","4","4"
"2012","Full Time","Urban Area","3.8","4","1719","1","2","5","6","7","3.71","3.89","1","7","4","4"
"2012","Not Working","Rural Area","4.1","4","637","1","3","6","7","7","3.95","4.25","1","7","4","4"
"2012","Not Working","Urban Area","4.21","4","1087","1","2","6","7","7","4.1","4.32","1","7","4","5"
"2012","Part Time","Rural Area","4.07","4","951","1","3","6","7","7","3.95","4.19","1","7","4","4"
"2012","Part Time","Urban Area","4.27","5","1610","1","3","6","7","7","4.18","4.36","1","7","5","5"
"2013","Full Time","Rural Area","3.95","4","2431","1","2","5","6","7","3.88","4.02","1","7","4","4"
"2013","Full Time","Urban Area","4.06","4","4519","1","3","6","7","7","4.01","4.11","1","7","4","4"
"2013","Not Working","Rural Area","4.24","4","2592","2","3","6","7","7","4.17","4.31","1","7","4","5"
"2013","Not Working","Urban Area","4.32","4","4659","1","3","6","7","7","4.27","4.37","1","7","5","5"
"2013","Part Time","Rural Area","4.09","4","1583","2","3","6","7","7","4","4.18","1","7","4","4"
"2013","Part Time","Urban Area","4.39","5","2981","2","3","6","7","7","4.33","4.45","1","7","4","5"
"2014","Full Time","Rural Area","","","","","","","","","","","","","",""
"2014","Full Time","Urban Area","","","","","","","","","","","","","",""
"2014","Not Working","Rural Area","","","","","","","","","","","","","",""
"2014","Not Working","Urban Area","","","","","","","","","","","","","",""
"2014","Part Time","Rural Area","","","","","","","","","","","","","",""
"2014","Part Time","Urban Area","","","","","","","","","","","","","",""
"2015","Full Time","Rural Area","","","","","","","","","","","","","",""
"2015","Full Time","Urban Area","","","","","","","","","","","","","",""
"2015","Not Working","Rural Area","","","","","","","","","","","","","",""
"2015","Not Working","Urban Area","","","","","","","","","","","","","",""
"2015","Part Time","Rural Area","","","","","","","","","","","","","",""
"2015","Part Time","Urban Area","","","","","","","","","","","","","",""
"2016","Full Time","Rural Area","","","","","","","","","","","","","",""
"2016","Full Time","Urban Area","","","","","","","","","","","","","",""
"2016","Not Working","Rural Area","","","","","","","","","","","","","",""
"2016","Not Working","Urban Area","","","","","","","","","","","","","",""
"2016","Part Time","Rural Area","","","","","","","","","","","","","",""
"2016","Part Time","Urban Area","","","","","","","","","","","","","",""
"2017","Full Time","Rural Area","3.92","4","3728","2","2","5","6","7","3.86","3.98","1","7","4","4"
"2017","Full Time","Urban Area","4.11","4","6688","1","3","6","7","7","4.07","4.15","1","7","4","4"
"2017","Not Working","Rural Area","4.34","4","3675","2","3","6","7","7","4.28","4.4","1","7","5","5"
"2017","Not Working","Urban Area","4.43","5","7109","2","3","6","7","7","4.39","4.47","1","7","5","5"
"2017","Part Time","Rural Area","4.31","5","2635","2","3","6","7","7","4.24","4.38","1","7","4","5"
"2017","Part Time","Urban Area","4.49","5","5153","2","3","6","7","7","4.44","4.54","1","7","5","5"
"2018","Full Time","Rural Area","","","","","","","","","","","","","",""
"2018","Full Time","Urban Area","","","","","","","","","","","","","",""
"2018","Not Working","Rural Area","","","","","","","","","","","","","",""
"2018","Not Working","Urban Area","","","","","","","","","","","","","",""
"2018","Part Time","Rural Area","","","","","","","","","","","","","",""
"2018","Part Time","Urban Area","","","","","","","","","","","","","",""
"2019","Full Time","Rural Area","3.79","4","3599","1","2","5","6","7","3.73","3.85","1","7","4","4"
"2019","Full Time","Urban Area","4.01","4","6231","1","2","6","7","7","3.96","4.06","1","7","4","4"
"2019","Not Working","Rural Area","4.24","4","2812","1","3","6","7","7","4.17","4.31","1","7","4","5"
"2019","Not Working","Urban Area","4.32","4","4729","1","3","6","7","7","4.27","4.37","1","7","4","5"
"2019","Part Time","Rural Area","4.13","4","2363","1","3","6","7","7","4.06","4.2","1","7","4","4"
"2019","Part Time","Urban Area","4.31","4","4371","2","3","6","7","7","4.25","4.37","1","7","5","5"
