"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Ostdeutschland, neue Bundeslaender","4.58","5","1125","2","3","6","7","7","4.48","4.68","1","7","5","5"
"2005","college entrance qualification","Westdeutschland, alte Bundeslaender","4.52","5","4057","2","3","6","7","7","4.47","4.57","1","7","5","5"
"2005","lower secondary degree","Ostdeutschland, neue Bundeslaender","3.84","4","1381","1","2","5","6","7","3.75","3.93","1","7","4","4"
"2005","lower secondary degree","Westdeutschland, alte Bundeslaender","3.82","4","5647","1","2","5","6","7","3.77","3.87","1","7","4","4"
"2005","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","3.93","4","167","1","2","6","7","7","3.64","4.22","1","7","4","4"
"2005","no degree/no degree yet","Westdeutschland, alte Bundeslaender","3.84","4","729","1","2","5","7","7","3.7","3.98","1","7","4","4"
"2005","Other degree","Ostdeutschland, neue Bundeslaender","3.79","4","49","1","2","5","6","7","3.24","4.34","1","7","3","5"
"2005","Other degree","Westdeutschland, alte Bundeslaender","3.73","4","1050","1","2","5","6","7","3.62","3.84","1","7","4","4"
"2005","secondary school degree","Ostdeutschland, neue Bundeslaender","3.93","4","2220","1","2","5","6","7","3.86","4","1","7","4","4"
"2005","secondary school degree","Westdeutschland, alte Bundeslaender","4.15","4","3791","2","3","6","7","7","4.09","4.21","1","7","4","4"
"2006","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
