"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","college entrance qualification","4.23","4","2566","2","3","6","7","7","4.16","4.3","1","7","4","4"
"2005","Full Time","lower secondary degree","3.68","4","1999","1","2","5","6","7","3.6","3.76","1","7","4","4"
"2005","Full Time","no degree/no degree yet","3.15","3","55","1","2","4","6","7","2.69","3.61","1","7","2","4"
"2005","Full Time","Other degree","3.8","4","379","1","2","5","6","7","3.62","3.98","1","7","4","4"
"2005","Full Time","secondary school degree","3.84","4","2878","1","2","5","6","7","3.78","3.9","1","7","4","4"
"2005","Not Working","college entrance qualification","4.82","5","1236","2","4","6","7","7","4.72","4.92","1","7","5","5"
"2005","Not Working","lower secondary degree","3.91","4","3724","1","3","5","6","7","3.85","3.97","1","7","4","4"
"2005","Not Working","no degree/no degree yet","4","4","703","1","2","5","7","7","3.86","4.14","1","7","4","4"
"2005","Not Working","Other degree","3.67","4","468","1","2","5","6","7","3.5","3.84","1","7","3","4"
"2005","Not Working","secondary school degree","4.39","4","1523","2","3","6","7","7","4.3","4.48","1","7","4","5"
"2005","Part Time","college entrance qualification","4.76","5","1380","2","4","6","7","7","4.67","4.85","1","7","5","5"
"2005","Part Time","lower secondary degree","3.82","4","1305","1","2","5","6","7","3.72","3.92","1","7","4","4"
"2005","Part Time","no degree/no degree yet","3.56","4","138","1","2","5","6","7","3.22","3.9","1","7","3","5"
"2005","Part Time","Other degree","3.76","4","252","1","2","5","6","7","3.53","3.99","1","7","4","4"
"2005","Part Time","secondary school degree","4.21","4","1610","2","3","6","7","7","4.12","4.3","1","7","4","4"
"2006","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Full Time","Other degree","","","","","","","","","","","","","",""
"2006","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2006","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2006","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Not Working","Other degree","","","","","","","","","","","","","",""
"2006","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2006","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Part Time","Other degree","","","","","","","","","","","","","",""
"2006","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Full Time","Other degree","","","","","","","","","","","","","",""
"2007","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Working","Other degree","","","","","","","","","","","","","",""
"2007","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2007","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Part Time","Other degree","","","","","","","","","","","","","",""
"2007","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2008","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Full Time","Other degree","","","","","","","","","","","","","",""
"2008","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2008","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2008","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Not Working","Other degree","","","","","","","","","","","","","",""
"2008","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2008","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2008","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Part Time","Other degree","","","","","","","","","","","","","",""
"2008","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2009","Full Time","college entrance qualification","4.27","4","2365","2","3","6","7","7","4.2","4.34","1","7","4","4"
"2009","Full Time","lower secondary degree","3.42","3","1583","1","2","5","6","7","3.33","3.51","1","7","3","3"
"2009","Full Time","no degree/no degree yet","2.69","2","34","1","1","4","5","7","2.13","3.25","1","7","2","4"
"2009","Full Time","Other degree","3.91","4","248","1","2","6","7","7","3.67","4.15","1","7","4","4"
"2009","Full Time","secondary school degree","3.59","3","2574","1","2","5","6","7","3.52","3.66","1","7","4","4"
"2009","Not Working","college entrance qualification","4.67","5","1247","2","3","6","7","7","4.57","4.77","1","7","5","5"
"2009","Not Working","lower secondary degree","3.67","4","3222","1","2","5","6","7","3.61","3.73","1","7","4","4"
"2009","Not Working","no degree/no degree yet","3.54","3","349","1","2","5","6","7","3.34","3.74","1","7","4","4"
"2009","Not Working","Other degree","3.28","3","334","1","2","4","6","7","3.09","3.47","1","7","3","4"
