"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-W?rttemberg","Rural Area","3.57","4","212","1","2","5","6","7","3.32","3.82","1","7","4","4"
"2005","Baden-W?rttemberg","Urban Area","3.94","4","2300","2","3","5","6","7","3.87","4.01","1","7","4","4"
"2005","Bavaria","Rural Area","4.02","4","1451","1","3","6","7","7","3.92","4.12","1","7","4","4"
"2005","Bavaria","Urban Area","4.09","4","1443","1","3","6","7","7","4","4.18","1","7","4","4"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","4.59","5","756","2","3","6","7","7","4.46","4.72","1","7","5","5"
"2005","Brandenburg","Rural Area","3.95","4","810","2","3","5","6","7","3.83","4.07","1","7","4","4"
"2005","Brandenburg","Urban Area","4.81","5","77","2","4","7","7","7","4.4","5.22","1","7","4","6"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","3.96","4","146","1","2","6","7","7","3.61","4.31","1","7","4","5"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","4.41","5","291","2","3","6","7","7","4.19","4.63","1","7","4","5"
"2005","Hesse","Rural Area","4.07","4","248","2","3","6","7","7","3.85","4.29","1","7","4","4"
"2005","Hesse","Urban Area","4.04","4","1105","1","2","6","7","7","3.93","4.15","1","7","4","4"
"2005","Lower Saxony","Rural Area","3.87","4","876","1","2","6","7","7","3.74","4","1","7","4","4"
"2005","Lower Saxony","Urban Area","4.26","4","905","1","3","6","7","7","4.13","4.39","1","7","4","5"
"2005","Mecklenburg-Western Pomerania","Rural Area","4.03","4","436","2","2","5","7","7","3.87","4.19","1","7","4","5"
"2005","Mecklenburg-Western Pomerania","Urban Area","4.35","4.47","68","2","3","5","7","7","3.94","4.76","1","7","4","5"
"2005","North Rhine-Westphalia","Rural Area","4.11","4","102","2","3","5","6","7","3.79","4.43","1","7","4","5"
"2005","North Rhine-Westphalia","Urban Area","4.13","4","4211","1","3","6","7","7","4.08","4.18","1","7","4","4"
"2005","Rhineland-Palatinate,Saarland","Rural Area","3.78","4","293","1","2","5","7","7","3.58","3.98","1","7","3","4"
"2005","Rhineland-Palatinate,Saarland","Urban Area","3.85","4","929","1","2","5","7","7","3.73","3.97","1","7","4","4"
"2005","Saxony","Rural Area","3.98","4","759","1","3","5","6","7","3.86","4.1","1","7","4","4"
"2005","Saxony","Urban Area","3.91","4","757","1","2","5","6","7","3.78","4.04","1","7","4","4"
"2005","Saxony-Anhalt","Rural Area","4","4","660","1","2","6","7","7","3.86","4.14","1","7","4","4"
"2005","Saxony-Anhalt","Urban Area","4.21","4","233","1","3","6","7","7","3.98","4.44","1","7","4","5"
"2005","Schleswig-Holstein","Rural Area","3.75","4","370","1","2","5","6","7","3.56","3.94","1","7","4","4"
"2005","Schleswig-Holstein","Urban Area","3.76","4","275","1","2","5","7","7","3.54","3.98","1","7","4","4"
"2005","Thuringia","Rural Area","3.71","4","616","1","2","5","6","7","3.58","3.84","1","7","4","4"
"2005","Thuringia","Urban Area","4.17","4","273","2","3","5","7","7","3.96","4.38","1","7","4","5"
"2006","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2006","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2006","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2006","Berlin","Rural Area","","","","","","","","","","","","","",""
"2006","Berlin","Urban Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2006","Bremen","Rural Area","","","","","","","","","","","","","",""
"2006","Bremen","Urban Area","","","","","","","","","","","","","",""
"2006","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2006","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2006","Hesse","Rural Area","","","","","","","","","","","","","",""
"2006","Hesse","Urban Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2006","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2006","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2007","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2007","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2007","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2007","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2007","Berlin","Rural Area","","","","","","","","","","","","","",""
"2007","Berlin","Urban Area","","","","","","","","","","","","","",""
"2007","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2007","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2007","Bremen","Rural Area","","","","","","","","","","","","","",""
"2007","Bremen","Urban Area","","","","","","","","","","","","","",""
"2007","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2007","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2007","Hesse","Rural Area","","","","","","","","","","","","","",""
"2007","Hesse","Urban Area","","","","","","","","","","","","","",""
"2007","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2007","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2007","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2007","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2007","Saxony","Rural Area","","","","","","","","","","","","","",""
"2007","Saxony","Urban Area","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2007","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2007","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2008","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2008","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2008","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2008","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2008","Berlin","Rural Area","","","","","","","","","","","","","",""
"2008","Berlin","Urban Area","","","","","","","","","","","","","",""
"2008","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2008","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2008","Bremen","Rural Area","","","","","","","","","","","","","",""
"2008","Bremen","Urban Area","","","","","","","","","","","","","",""
"2008","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2008","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2008","Hesse","Rural Area","","","","","","","","","","","","","",""
"2008","Hesse","Urban Area","","","","","","","","","","","","","",""
"2008","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2008","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2008","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2008","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2008","Saxony","Rural Area","","","","","","","","","","","","","",""
"2008","Saxony","Urban Area","","","","","","","","","","","","","",""
"2008","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2008","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2008","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2008","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2008","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2008","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2009","Baden-W?rttemberg","Rural Area","3.88","4","191","1","2","6","7","7","3.6","4.16","1","7","3","4"
"2009","Baden-W?rttemberg","Urban Area","3.93","4","1901","2","3","5","6","7","3.85","4.01","1","7","4","4"
"2009","Bavaria","Rural Area","3.76","4","1372","1","2","5","6","7","3.67","3.85","1","7","4","4"
"2009","Bavaria","Urban Area","4.09","4","1227","1","3","6","6","7","3.99","4.19","1","7","4","4"
"2009","Berlin","Rural Area","","","","","","","","","","","","","",""
"2009","Berlin","Urban Area","4.33","4","685","1","3","6","7","7","4.19","4.47","1","7","4","5"
"2009","Brandenburg","Rural Area","4","4","725","1","3","5","6","7","3.87","4.13","1","7","4","4"
"2009","Brandenburg","Urban Area","4.98","5.82","65","3","4","6","7","7","4.58","5.38","1","7","4","6"
"2009","Bremen","Rural Area","","","","","","","","","","","","","",""
"2009","Bremen","Urban Area","3.91","4","118","2","2","5","7","7","3.54","4.28","1","7","4","5"
"2009","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2009","Hamburg","Urban Area","4.33","4","266","1","3","6","7","7","4.09","4.57","1","7","4","5"
"2009","Hesse","Rural Area","3.74","4","216","1","2","5","6","7","3.5","3.98","1","7","3","4"
"2009","Hesse","Urban Area","3.83","4","993","1","2","5","7","7","3.71","3.95","1","7","4","4"
"2009","Lower Saxony","Rural Area","3.47","3","809","1","2","5","6","7","3.34","3.6","1","7","3","4"
"2009","Lower Saxony","Urban Area","4.01","4","817","2","2","5","7","7","3.88","4.14","1","7","4","5"
