"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","direct migration background","4.9","5","266","2","4","6","7","7","4.69","5.11","1","7","5","5"
"2005","college entrance qualification","indirect migration background","4.49","4","196","2","3","6","7","7","4.25","4.73","1","7","4","5"
"2005","college entrance qualification","no migration background","4.5","5","4720","2","3","6","7","7","4.45","4.55","1","7","5","5"
"2005","lower secondary degree","direct migration background","3.73","4","595","1","2","5","6","7","3.59","3.87","1","7","4","4"
"2005","lower secondary degree","indirect migration background","3.85","4","251","2","2","5","7","7","3.62","4.08","1","7","4","4"
"2005","lower secondary degree","no migration background","3.83","4","6182","1","2","5","6","7","3.79","3.87","1","7","4","4"
"2005","no degree/no degree yet","direct migration background","3.48","3","214","1","2","5","6","7","3.23","3.73","1","7","3","4"
"2005","no degree/no degree yet","indirect migration background","4.19","4","98","2","3","6","7","7","3.83","4.55","1","7","4","5"
"2005","no degree/no degree yet","no migration background","3.96","4","584","1","2","6","7","7","3.8","4.12","1","7","4","4"
"2005","Other degree","direct migration background","3.71","4","972","1","2","5","6","7","3.6","3.82","1","7","4","4"
"2005","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2005","Other degree","no migration background","3.85","4","109","1","2","6","6","7","3.47","4.23","1","7","4","5"
"2005","secondary school degree","direct migration background","4.54","4.7","239","2","3","6","7","7","4.32","4.76","1","7","4","5"
"2005","secondary school degree","indirect migration background","4.3","4","202","2","3","6","7","7","4.07","4.53","1","7","4","5"
"2005","secondary school degree","no migration background","4.05","4","5570","1","3","5","7","7","4","4.1","1","7","4","4"
"2006","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2006","Other degree","direct migration background","","","","","","","","","","","","","",""
"2006","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2006","Other degree","no migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2007","Other degree","direct migration background","","","","","","","","","","","","","",""
"2007","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2007","Other degree","no migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2008","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2008","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2008","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2008","Other degree","direct migration background","","","","","","","","","","","","","",""
"2008","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2008","Other degree","no migration background","","","","","","","","","","","","","",""
"2008","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2008","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2008","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2009","college entrance qualification","direct migration background","4.59","5","224","2","3","6","7","7","4.35","4.83","1","7","5","5"
"2009","college entrance qualification","indirect migration background","4.4","5","182","2","3","6","7","7","4.12","4.68","1","7","4","5"
"2009","college entrance qualification","no migration background","4.44","5","4480","2","3","6","7","7","4.39","4.49","1","7","5","5"
"2009","lower secondary degree","direct migration background","3.63","4","406","1","2","5","6","7","3.46","3.8","1","7","3","4"
"2009","lower secondary degree","indirect migration background","3.96","4","204","1","2","5","7","7","3.71","4.21","1","7","3","4"
"2009","lower secondary degree","no migration background","3.54","4","5268","1","2","5","6","7","3.49","3.59","1","7","4","4"
"2009","no degree/no degree yet","direct migration background","2.95","3","108","1","1","4","6","7","2.64","3.26","1","7","2","3"
"2009","no degree/no degree yet","indirect migration background","3.6","3.24","56","1","2","5","6","7","3.13","4.07","1","7","3","5"
"2009","no degree/no degree yet","no migration background","3.72","4","313","1","2","5","6","7","3.51","3.93","1","7","4","4"
"2009","Other degree","direct migration background","3.7","4","674","1","2","5","6","7","3.56","3.84","1","7","3","4"
"2009","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2009","Other degree","no migration background","3.5","4","108","1","2","5","6","7","3.15","3.85","1","7","3","4"
"2009","secondary school degree","direct migration background","3.9","4","179","1","2","5","6","7","3.64","4.16","1","7","4","5"
"2009","secondary school degree","indirect migration background","4.1","4","174","2","3","5","6","7","3.84","4.36","1","7","4","4"
"2009","secondary school degree","no migration background","3.86","4","5031","1","2","5","6","7","3.81","3.91","1","7","4","4"
"2010","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2010","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2010","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2010","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2010","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2010","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2010","Other degree","direct migration background","","","","","","","","","","","","","",""
"2010","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2010","Other degree","no migration background","","","","","","","","","","","","","",""
"2010","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2010","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2010","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2011","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2011","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2011","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2011","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2011","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2011","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2011","Other degree","direct migration background","","","","","","","","","","","","","",""
"2011","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2011","Other degree","no migration background","","","","","","","","","","","","","",""
"2011","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2011","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2011","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2012","college entrance qualification","direct migration background","4.68","5","105","3","3","6","7","7","4.34","5.02","1","7","4","5"
"2012","college entrance qualification","indirect migration background","4.51","5","139","2","3","6","7","7","4.22","4.8","1","7","5","5"
"2012","college entrance qualification","no migration background","4.48","5","1898","2","3","6","7","7","4.4","4.56","1","7","5","5"
"2012","lower secondary degree","direct migration background","3.95","4","150","1","2","5","7","7","3.64","4.26","1","7","4","5"
"2012","lower secondary degree","indirect migration background","3.87","4","110","1","2","6","7","7","3.49","4.25","1","7","3","4"
"2012","lower secondary degree","no migration background","3.4","3","1128","1","2","5","6","7","3.29","3.51","1","7","3","4"
"2012","no degree/no degree yet","direct migration background","3.19","2","78","1","2","5","6","7","2.79","3.59","1","7","2","3"
"2012","no degree/no degree yet","indirect migration background","4.13","4","46","1","2","6","7","7","3.61","4.65","1","7","3","5"
"2012","no degree/no degree yet","no migration background","4.2","4","222","2","3","6","7","7","3.93","4.47","1","7","4","5"
"2012","Other degree","direct migration background","4.23","4","600","1","3","6","7","7","4.08","4.38","1","7","4","5"
"2012","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2012","Other degree","no migration background","3.5","3","42","1","1","6","7","7","2.84","4.16","1","7","2","4"
"2012","secondary school degree","direct migration background","4.17","4","109","1","2","6","7","7","3.79","4.55","1","7","4","5"
"2012","secondary school degree","indirect migration background","4.46","5","143","1","3","6","7","7","4.15","4.77","1","7","4","5"
"2012","secondary school degree","no migration background","3.86","4","2120","1","2","5","6","7","3.78","3.94","1","7","4","4"
"2013","college entrance qualification","direct migration background","4.8","5","217","2","4","6","7","7","4.58","5.02","1","7","5","6"
"2013","college entrance qualification","indirect migration background","4.82","5","228","2","4","6","7","7","4.59","5.05","1","7","5","5"
"2013","college entrance qualification","no migration background","4.65","5","4930","2","3","6","7","7","4.6","4.7","1","7","5","5"
"2013","lower secondary degree","direct migration background","3.94","4","301","1","3","5","6","7","3.73","4.15","1","7","4","4"
"2013","lower secondary degree","indirect migration background","4.08","4","178","1","3","5","6","7","3.83","4.33","1","7","4","4"
"2013","lower secondary degree","no migration background","3.83","4","5306","1","2","5","6","7","3.78","3.88","1","7","4","4"
"2013","no degree/no degree yet","direct migration background","3.5","3","94","1","2","5","6","7","3.1","3.9","1","7","3","4"
"2013","no degree/no degree yet","indirect migration background","3.72","3","63","1","2","5","6","7","3.29","4.15","1","7","4","5"
"2013","no degree/no degree yet","no migration background","3.81","4","321","1","2","5","7","7","3.6","4.02","1","7","4","4"
"2013","Other degree","direct migration background","4.26","4","831","2","3","6","7","7","4.13","4.39","1","7","4","5"
"2013","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2013","Other degree","no migration background","4.26","5","160","1","3","6","7","7","3.96","4.56","1","7","4","5"
"2013","secondary school degree","direct migration background","4.17","4","170","1","3","6","7","7","3.89","4.45","1","7","4","5"
"2013","secondary school degree","indirect migration background","4.22","4","166","2","3","6","7","7","3.95","4.49","1","7","4","5"
"2013","secondary school degree","no migration background","4.18","4","5272","2","3","6","7","7","4.13","4.23","1","7","4","4"
"2014","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2014","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2014","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2014","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2014","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2014","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2014","Other degree","direct migration background","","","","","","","","","","","","","",""
"2014","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2014","Other degree","no migration background","","","","","","","","","","","","","",""
"2014","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2014","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2014","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2015","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2015","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2015","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2015","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2015","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2015","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2015","Other degree","direct migration background","","","","","","","","","","","","","",""
"2015","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2015","Other degree","no migration background","","","","","","","","","","","","","",""
"2015","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2015","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2015","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2016","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2016","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2016","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2016","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2016","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2016","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2016","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2016","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
