"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","3.82","4","688","1","2","5","7","7","3.68","3.96","1","7","4","4"
"2005","(Married) couple without C.","indirect migration background","4.41","4","113","2","3","6","7","7","4.09","4.73","1","7","4","5"
"2005","(Married) couple without C.","no migration background","4.11","4","6178","1","3","6","7","7","4.07","4.15","1","7","4","4"
"2005","1-pers.-HH","direct migration background","4.09","4","211","1","3","6","7","7","3.82","4.36","1","7","4","5"
"2005","1-pers.-HH","indirect migration background","4.64","4","93","2","4","6","7","7","4.28","5","1","7","4","5"
"2005","1-pers.-HH","no migration background","4.19","4","2638","1","3","6","7","7","4.12","4.26","1","7","4","4"
"2005","Couple + C. GT 16 ","direct migration background","3.87","4","401","1","3","5","6","7","3.69","4.05","1","7","4","4"
"2005","Couple + C. GT 16 ","indirect migration background","3.98","4","206","1","2","5","7","7","3.73","4.23","1","7","4","4"
"2005","Couple + C. GT 16 ","no migration background","3.94","4","3034","1","3","5","6","7","3.88","4","1","7","4","4"
"2005","Couple + C. LE 16","direct migration background","4.08","4","520","1","3","5","7","7","3.92","4.24","1","7","4","4"
"2005","Couple + C. LE 16","indirect migration background","4.14","4","174","2","3","6","7","7","3.88","4.4","1","7","4","5"
"2005","Couple + C. LE 16","no migration background","3.85","4","3000","1","2","5","6","7","3.79","3.91","1","7","4","4"
"2005","Couple + C. LE and GT 16","direct migration background","3.92","4","283","2","3","5","6","7","3.71","4.13","1","7","4","4"
"2005","Couple + C. LE and GT 16","indirect migration background","4.1","4","127","2","3","5","7","7","3.77","4.43","1","7","4","5"
"2005","Couple + C. LE and GT 16","no migration background","3.85","4","1288","1","2","5","7","7","3.75","3.95","1","7","4","4"
"2005","Single parent","direct migration background","4.16","4","123","2","3","6","7","7","3.84","4.48","1","7","4","5"
"2005","Single parent","indirect migration background","3.6","3.52","78","1","2","5","7","7","3.2","4","1","7","3","4"
"2005","Single parent","no migration background","4.19","4","892","1","3","6","7","7","4.07","4.31","1","7","4","5"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2006","Single parent","direct migration background","","","","","","","","","","","","","",""
"2006","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2006","Single parent","no migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2007","Single parent","direct migration background","","","","","","","","","","","","","",""
"2007","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2007","Single parent","no migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2008","Single parent","direct migration background","","","","","","","","","","","","","",""
"2008","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2008","Single parent","no migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","direct migration background","3.81","4","509","1","2","5","7","7","3.64","3.98","1","7","4","4"
"2009","(Married) couple without C.","indirect migration background","4.24","4","113","2","3","6","7","7","3.88","4.6","1","7","4","5"
"2009","(Married) couple without C.","no migration background","3.94","4","5975","1","3","5","6","7","3.89","3.99","1","7","4","4"
"2009","1-pers.-HH","direct migration background","3.68","4","182","1","2","5","6","7","3.4","3.96","1","7","3","4"
"2009","1-pers.-HH","indirect migration background","4.4","5","77","1","3","6","7","7","3.98","4.82","1","7","4","5"
"2009","1-pers.-HH","no migration background","4.07","4","2603","1","3","6","7","7","4","4.14","1","7","4","4"
"2009","Couple + C. GT 16 ","direct migration background","3.84","4","311","1","2","5","6","7","3.63","4.05","1","7","4","4"
"2009","Couple + C. GT 16 ","indirect migration background","3.68","4","163","1","2","5","6","7","3.4","3.96","1","7","3","4"
"2009","Couple + C. GT 16 ","no migration background","3.65","4","2666","1","2","5","6","7","3.58","3.72","1","7","4","4"
"2009","Couple + C. LE 16","direct migration background","3.58","4","335","1","2","5","6","7","3.39","3.77","1","7","4","4"
"2009","Couple + C. LE 16","indirect migration background","4.13","4","166","1","3","6","7","7","3.85","4.41","1","7","4","4"
"2009","Couple + C. LE 16","no migration background","3.58","3","2337","1","2","5","6","7","3.51","3.65","1","7","4","4"
"2009","Couple + C. LE and GT 16","direct migration background","4.09","4","169","1","2","5","7","7","3.8","4.38","1","7","3","4"
"2009","Couple + C. LE and GT 16","indirect migration background","4.24","4","101","2","3","6","7","7","3.89","4.59","1","7","4","5"
"2009","Couple + C. LE and GT 16","no migration background","3.65","4","903","1","2","5","6","7","3.53","3.77","1","7","4","4"
"2009","Single parent","direct migration background","4.21","4","86","1","2","6","7","7","3.8","4.62","1","7","3","5"
"2009","Single parent","indirect migration background","4.04","4","74","1","3","5","7","7","3.59","4.49","1","7","3","4"
"2009","Single parent","no migration background","4","4","827","1","3","5","7","7","3.88","4.12","1","7","4","4"
"2010","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2010","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2010","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2010","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
