"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","direct migration background","general elemantary","4.6","5","580","0","3","7","8","10","4.38","4.82","0","10","5","5"
"2004","direct migration background","higher education","5.27","6","344","1","3","8","8","10","4.99","5.55","0","10","6","7"
"2004","direct migration background","higher vocational","5.49","6","138","1","4","8","9","10","5.04","5.94","0","10","6","7"
"2004","direct migration background","in school","3.52","3","52","0","2","6","7","9","2.83","4.21","0","9","3","5"
"2004","direct migration background","inadequately","4.45","4","146","0","3","6","8","9","4.02","4.88","0","9","4","5"
"2004","direct migration background","middle vocational","5.01","5","908","1","3","7","8","10","4.84","5.18","0","10","5","6"
"2004","direct migration background","vocational + Abi","4.99","5","217","1","3","7","8","10","4.63","5.35","0","10","5","6"
"2004","indirect migration background","general elemantary","4.61","4","184","1","3","7","9","10","4.2","5.02","0","10","4","5"
"2004","indirect migration background","higher education","6.43","7","60","3","5","8","9","10","5.81","7.05","0","10","5","7"
"2004","indirect migration background","higher vocational","5.57","5.94","43","3","5","6","8","8","4.98","6.16","2","9","5","7"
"2004","indirect migration background","in school","4.21","5","64","0","2","6","7","10","3.4","5.02","0","10","2","6"
"2004","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2004","indirect migration background","middle vocational","4.79","5","308","1","3","7","8","10","4.51","5.07","0","10","5","5"
"2004","indirect migration background","vocational + Abi","5.25","5","46","2","3","7","7","8","4.62","5.88","0","8","4","6"
"2004","no migration background","general elemantary","5.03","5","1706","1","3","7","8","10","4.9","5.16","0","10","5","5"
"2004","no migration background","higher education","6.43","7","3834","3","5","8","9","10","6.35","6.51","0","10","7","7"
"2004","no migration background","higher vocational","5.92","6","1435","3","4","8","9","10","5.8","6.04","0","10","6","7"
"2004","no migration background","in school","4.79","5","378","0","2","7","9","10","4.48","5.1","0","10","5","6"
"2004","no migration background","inadequately","3.83","3","75","0","2","5","9","10","3.19","4.47","0","10","3","5"
"2004","no migration background","middle vocational","5.55","6","9286","2","4","8","8","10","5.5","5.6","0","10","6","6"
"2004","no migration background","vocational + Abi","5.84","6","862","2","4","8","9","10","5.67","6.01","0","10","6","7"
"2005","direct migration background","general elemantary","4.31","4.08","536","0","2","6","8","10","4.08","4.54","0","10","4","5"
"2005","direct migration background","higher education","5.18","5","327","0","3","8","9","10","4.87","5.49","0","10","6","7"
"2005","direct migration background","higher vocational","5.59","6","133","2","4","8","9","10","5.12","6.06","0","10","5","7"
"2005","direct migration background","in school","2.72","1","48","0","0","6","7","10","1.81","3.63","0","10","0","5"
"2005","direct migration background","inadequately","4.36","4","135","1","3","6","8","10","3.9","4.82","0","10","3","5"
"2005","direct migration background","middle vocational","4.93","5","837","1","3","7","8","10","4.76","5.1","0","10","5","6"
"2005","direct migration background","vocational + Abi","4.91","6","209","0","3","7","8","10","4.55","5.27","0","10","5","6"
"2005","indirect migration background","general elemantary","4.53","4","173","0","2","7","8","10","4.09","4.97","0","10","4","5"
"2005","indirect migration background","higher education","6.12","6","68","2","5","8","9","10","5.5","6.74","0","10","6","7"
"2005","indirect migration background","higher vocational","6.02","6.16","41","4","4","7","8","9","5.21","6.83","0","9","6","8"
"2005","indirect migration background","in school","4.17","5","70","0","0","7","8","10","3.41","4.93","0","10","2","5"
"2005","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","5.09","5","318","1","4","7","8","10","4.8","5.38","0","10","5","5"
"2005","indirect migration background","vocational + Abi","5.14","5","45","2","4","8","8","9","4.44","5.84","0","9","4","6"
"2005","no migration background","general elemantary","4.98","5","1596","1","3","7","9","10","4.85","5.11","0","10","5","5"
"2005","no migration background","higher education","6.53","7","3715","3","5","8","9","10","6.45","6.61","0","10","7","7"
"2005","no migration background","higher vocational","5.97","7","1368","2","4","8","9","10","5.84","6.1","0","10","6","7"
"2005","no migration background","in school","4.9","5","381","0","3","7","9","10","4.58","5.22","0","10","5","5"
"2005","no migration background","inadequately","3.82","4","79","0","1","6","7","10","3.18","4.46","0","10","3","5"
"2005","no migration background","middle vocational","5.59","6","8835","2","4","8","9","10","5.54","5.64","0","10","6","6"
"2005","no migration background","vocational + Abi","5.72","6","852","2","4","8","9","10","5.55","5.89","0","10","6","6"
"2006","direct migration background","general elemantary","4.43","5","512","1","3","6","8","10","4.21","4.65","0","10","4","5"
"2006","direct migration background","higher education","5.02","5","357","0","3","7","9","10","4.72","5.32","0","10","6","6"
"2006","direct migration background","higher vocational","5.41","5","141","1","4","8","9","10","4.95","5.87","0","10","5","7"
"2006","direct migration background","in school","","","","","","","","","","","","","",""
"2006","direct migration background","inadequately","3.84","4","120","0","1","5","8","9","3.35","4.33","0","10","3","5"
"2006","direct migration background","middle vocational","4.89","5","865","1","3","7","8","10","4.72","5.06","0","10","5","5"
"2006","direct migration background","vocational + Abi","5.29","6","209","2","3","7","8","10","4.96","5.62","0","10","5","6"
"2006","indirect migration background","general elemantary","4.53","5","165","0","2","7","9","10","4.08","4.98","0","10","4","5"
"2006","indirect migration background","higher education","6.01","6","76","2","5","8","9","10","5.4","6.62","0","10","6","7"
"2006","indirect migration background","higher vocational","6.18","6","41","5","5","8","8","9","5.59","6.77","2","9","6","8"
"2006","indirect migration background","in school","4.62","5","41","0","3","6","8","10","3.65","5.59","0","10","2","5"
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","4.96","5","333","1","3","7","8","10","4.67","5.25","0","10","5","6"
"2006","indirect migration background","vocational + Abi","6.02","7","50","3","5","7","8","10","5.35","6.69","0","10","5","7"
"2006","no migration background","general elemantary","5.05","5","1718","1","3","7","8","10","4.92","5.18","0","10","5","5"
"2006","no migration background","higher education","6.46","7","4092","3","5","8","9","10","6.39","6.53","0","10","7","7"
"2006","no migration background","higher vocational","5.83","6","1452","2","4","8","9","10","5.71","5.95","0","10","6","7"
"2006","no migration background","in school","5.2","5","253","1","3","8","9","10","4.81","5.59","0","10","5","6"
"2006","no migration background","inadequately","4.27","4","90","0","2","7","8","10","3.7","4.84","0","10","3","5"
"2006","no migration background","middle vocational","5.59","6","9616","2","4","8","9","10","5.54","5.64","0","10","6","6"
"2006","no migration background","vocational + Abi","5.55","6","923","2","4","8","8","10","5.38","5.72","0","10","6","6"
"2007","direct migration background","general elemantary","4.33","4.71","449","1","2","6","8","10","4.09","4.57","0","10","4","5"
"2007","direct migration background","higher education","5.28","6","337","1","3","8","9","10","5","5.56","0","10","6","6"
"2007","direct migration background","higher vocational","4.88","5","124","2","3","7","8","9","4.45","5.31","0","10","5","6"
"2007","direct migration background","in school","","","","","","","","","","","","","",""
"2007","direct migration background","inadequately","3.82","4","106","0","2","6","7","9","3.31","4.33","0","10","3","5"
"2007","direct migration background","middle vocational","4.81","5","778","1","3","7","8","10","4.63","4.99","0","10","5","5"
"2007","direct migration background","vocational + Abi","4.99","5","195","0","3","7","8","10","4.63","5.35","0","10","5","6"
"2007","indirect migration background","general elemantary","4.01","4","152","0","2","6","9","10","3.54","4.48","0","10","4","5"
"2007","indirect migration background","higher education","6.26","7","83","3","5","8","9","10","5.75","6.77","0","10","6","7"
"2007","indirect migration background","higher vocational","6.28","6","37","4","5","8","9","10","5.54","7.02","1","10","5","7"
