"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","direct migration background","4.9","5","2416","1","3","7","8","10","4.79","5.01","0","10","5","5"
"2004","indirect migration background","4.81","5","757","1","3","7","8","10","4.62","5","0","10","5","5"
"2004","no migration background","5.65","6","17752","2","4","8","9","10","5.61","5.69","0","10","6","6"
"2005","direct migration background","4.74","5","2262","0","3","7","8","10","4.63","4.85","0","10","5","5"
"2005","indirect migration background","4.9","5","771","0","3","7","8","10","4.7","5.1","0","10","5","5"
"2005","no migration background","5.68","6","17026","2","4","8","9","10","5.64","5.72","0","10","6","6"
"2006","direct migration background","4.78","5","2273","0","3","7","8","10","4.67","4.89","0","10","5","5"
"2006","indirect migration background","4.94","5","771","0","3","7","8","10","4.74","5.14","0","10","5","5"
"2006","no migration background","5.67","6","18361","2","4","8","9","10","5.63","5.71","0","10","6","6"
"2007","direct migration background","4.7","5","2040","1","3","7","8","10","4.59","4.81","0","10","5","5"
"2007","indirect migration background","4.97","5","737","1","3","7","8","10","4.77","5.17","0","10","5","6"
"2007","no migration background","5.65","6","17250","2","4","8","9","10","5.61","5.69","0","10","6","6"
"2008","direct migration background","4.85","5","1836","1","3","7","8","10","4.73","4.97","0","10","5","5"
"2008","indirect migration background","5.08","5","735","1","3","7","8","10","4.88","5.28","0","10","5","6"
"2008","no migration background","5.72","6","16315","2","4","8","9","10","5.68","5.76","0","10","6","6"
"2009","direct migration background","4.83","5","1623","1","3","7","8","10","4.7","4.96","0","10","5","5"
"2009","indirect migration background","5.06","5","689","1","3","7","8","10","4.85","5.27","0","10","5","6"
"2009","no migration background","5.79","6","15413","2","4","8","9","10","5.75","5.83","0","10","6","6"
"2010","direct migration background","5","5","2837","1","3","7","8","10","4.9","5.1","0","10","5","5"
"2010","indirect migration background","4.95","5","1096","1","3","7","8","10","4.78","5.12","0","10","5","6"
"2010","no migration background","5.92","6","19576","2","4","8","9","10","5.88","5.96","0","10","6","6"
"2011","direct migration background","5.4","6","2710","2","4","8","9","10","5.3","5.5","0","10","5","6"
"2011","indirect migration background","5.44","6","1142","1","3","8","9","10","5.27","5.61","0","10","6","6"
"2011","no migration background","6.05","7","21137","2","5","8","9","10","6.02","6.08","0","10","6","7"
"2012","direct migration background","5.64","6","2752","2","4","8","9","10","5.54","5.74","0","10","6","6"
"2012","indirect migration background","5.74","6","1140","2","4","8","9","10","5.58","5.9","0","10","6","7"
"2012","no migration background","6.13","7","21736","2","5","8","9","10","6.1","6.16","0","10","7","7"
"2013","direct migration background","5.75","6","2537","2","4","8","9","10","5.65","5.85","0","10","6","6"
"2013","indirect migration background","5.81","6","1121","2","4","8","9","10","5.65","5.97","0","10","6","6"
"2013","no migration background","6.22","7","21170","2","5","8","9","10","6.19","6.25","0","10","7","7"
"2014","direct migration background","5.65","6","4851","2","4","8","9","10","5.58","5.72","0","10","6","6"
"2014","indirect migration background","5.74","6","1646","1","4","8","9","10","5.61","5.87","0","10","6","6"
"2014","no migration background","6.28","7","19742","3","5","8","9","10","6.25","6.31","0","10","7","7"
"2015","direct migration background","5.84","6","5672","2","4","8","9","10","5.77","5.91","0","10","6","6"
"2015","indirect migration background","5.91","7","1558","2","4","8","9","10","5.77","6.05","0","10","6","7"
"2015","no migration background","6.41","7","18768","3","5","8","9","10","6.37","6.45","0","10","7","7"
"2016","direct migration background","5.9","6","5128","2","4","8","9","10","5.83","5.97","0","10","6","6"
"2016","indirect migration background","6.1","7","1476","2","5","8","9","10","5.96","6.24","0","10","6","7"
"2016","no migration background","6.51","7","17504","3","5","8","9","10","6.47","6.55","0","10","7","7"
"2017","direct migration background","5.86","6","7272","2","4","8","9","10","5.8","5.92","0","10","6","6"
"2017","indirect migration background","6.17","7","1624","2","5","8","9","10","6.04","6.3","0","10","7","7"
"2017","no migration background","6.55","7","19799","3","5","8","9","10","6.52","6.58","0","10","7","7"
"2018","direct migration background","5.77","6","8173","2","4","8","9","10","5.71","5.83","0","10","6","6"
"2018","indirect migration background","6.3","7","1612","3","5","8","9","10","6.17","6.43","0","10","7","7"
"2018","no migration background","6.53","7","19167","3","5","8","9","10","6.5","6.56","0","10","7","7"
"2019","direct migration background","6.02","6","7318","2","5","8","9","10","5.97","6.07","0","10","6","6"
"2019","indirect migration background","6.45","7","1628","3","5","8","9","10","6.32","6.58","0","10","7","7"
"2019","no migration background","6.74","7","19882","3","5","8","9","10","6.71","6.77","0","10","7","7"
