"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","direct migration background","East Germany","4.8","5","101","2","3","6","8","10","4.32","5.28","0","10","5","5"
"2004","direct migration background","West Germany","4.9","5","2315","1","3","7","8","10","4.79","5.01","0","10","5","5"
"2004","indirect migration background","East Germany","3.88","5","34","0","1","6","7","8","2.99","4.77","0","8","2","5"
"2004","indirect migration background","West Germany","4.85","5","723","1","3","7","8","10","4.66","5.04","0","10","5","5"
"2004","no migration background","East Germany","4.92","5","5024","1","3","7","8","10","4.85","4.99","0","10","5","5"
"2004","no migration background","West Germany","5.86","6","12728","2","4","8","9","10","5.82","5.9","0","10","6","7"
"2005","direct migration background","East Germany","4.44","4","100","1","3","6","8","9","3.95","4.93","0","9","4","6"
"2005","direct migration background","West Germany","4.76","5","2162","0","3","7","8","10","4.64","4.88","0","10","5","5"
"2005","indirect migration background","East Germany","4.29","4.84","35","0","3","6","8","10","3.38","5.2","0","10","3","5"
"2005","indirect migration background","West Germany","4.92","5","736","0","3","7","8","10","4.72","5.12","0","10","5","5"
"2005","no migration background","East Germany","5.07","5","4829","1","3","7","8","10","5","5.14","0","10","5","5"
"2005","no migration background","West Germany","5.84","6","12197","2","4","8","9","10","5.79","5.89","0","10","7","7"
"2006","direct migration background","East Germany","4.17","4","109","1","3","5","8","10","3.71","4.63","0","10","4","5"
"2006","direct migration background","West Germany","4.81","5","2164","0","3","7","8","10","4.7","4.92","0","10","5","5"
"2006","indirect migration background","East Germany","4.62","4","38","1","3","7","9","10","3.7","5.54","0","10","3","5"
"2006","indirect migration background","West Germany","4.95","5","733","0","3","7","8","10","4.75","5.15","0","10","5","6"
"2006","no migration background","East Germany","5.02","5","5083","1","3","7","8","10","4.95","5.09","0","10","5","5"
"2006","no migration background","West Germany","5.85","6","13278","2","4","8","9","10","5.81","5.89","0","10","6","7"
"2007","direct migration background","East Germany","3.74","3","94","0","2","6","8","9","3.22","4.26","0","9","3","5"
"2007","direct migration background","West Germany","4.74","5","1946","1","3","7","8","10","4.62","4.86","0","10","5","5"
"2007","indirect migration background","East Germany","4.01","4","39","0","2","6","8","10","3.09","4.93","0","10","3","6"
"2007","indirect migration background","West Germany","5","5","698","1","3","7","8","10","4.79","5.21","0","10","5","6"
"2007","no migration background","East Germany","5.06","5","4818","1","3","7","8","10","4.99","5.13","0","10","5","5"
"2007","no migration background","West Germany","5.82","6","12432","2","4","8","9","10","5.78","5.86","0","10","6","7"
"2008","direct migration background","East Germany","4.49","4.79","80","1","2","7","8","10","3.91","5.07","0","10","5","6"
"2008","direct migration background","West Germany","4.87","5","1756","1","3","7","8","10","4.75","4.99","0","10","5","6"
"2008","indirect migration background","East Germany","4.25","4","40","1","3","7","8","10","3.31","5.19","0","10","3","6"
"2008","indirect migration background","West Germany","5.11","5","695","1","3","7","8","10","4.91","5.31","0","10","5","6"
"2008","no migration background","East Germany","5.09","5","4601","1","3","7","8","10","5.02","5.16","0","10","5","5"
"2008","no migration background","West Germany","5.9","6","11714","2","4","8","9","10","5.85","5.95","0","10","6","7"
"2009","direct migration background","East Germany","4.46","5","73","1","3","6","7","9","3.93","4.99","0","10","5","6"
"2009","direct migration background","West Germany","4.84","5","1550","1","3","7","8","10","4.71","4.97","0","10","5","5"
"2009","indirect migration background","East Germany","6.59","6.16","38","3","5","9","10","10","5.74","7.44","0","10","4","7"
"2009","indirect migration background","West Germany","5.01","5","651","1","3","7","8","10","4.8","5.22","0","10","5","6"
"2009","no migration background","East Germany","5.22","5","4392","2","3","7","8","10","5.15","5.29","0","10","5","6"
"2009","no migration background","West Germany","5.95","6","11021","2","4","8","9","10","5.9","6","0","10","7","7"
