"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","direct migration background","(0) in school","3.52","3","52","0","2","6","7","9","2.83","4.21","0","9","3","5"
"2004","direct migration background","(1a) inadequately completed","4.44","5","165","0","3","6","8","9","4.03","4.85","0","9","4","5"
"2004","direct migration background","(1b) general elementary school","4.69","5","535","1","3","7","8","10","4.47","4.91","0","10","5","5"
"2004","direct migration background","(1c) basic vocational qualification","5.08","5","703","2","4","7","8","10","4.9","5.26","0","10","5","6"
"2004","direct migration background","(2a) intermediate vocational","5.42","6","150","2","4","7","8","10","5.01","5.83","0","10","6","7"
"2004","direct migration background","(2b) intermediate general qualification","3.82","4","46","0","2","5","8","10","2.96","4.68","0","10","3","5"
"2004","direct migration background","(2c_gen) general maturity certificate","4.17","4","108","0","2","6","8","10","3.63","4.71","0","10","3","5"
"2004","direct migration background","(2c_voc) vocational maturity certificate","5.17","5","275","1","3","8","8","10","4.84","5.5","0","10","5","6"
"2004","direct migration background","(3a) lower tertiary education","5.34","6","78","2","4","7","8","9","4.79","5.89","0","9","5","7"
"2004","direct migration background","(3b) higher tertiary education","5.25","6","266","1","3","8","9","10","4.92","5.58","0","10","6","7"
"2004","indirect migration background","(0) in school","4.21","5","64","0","2","6","7","10","3.4","5.02","0","10","2","6"
"2004","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","indirect migration background","(1b) general elementary school","4.34","4","120","0","2","6","10","10","3.84","4.84","0","10","3","5"
"2004","indirect migration background","(1c) basic vocational qualification","4.79","5","130","1","3","6","8","10","4.33","5.25","0","10","5","6"
"2004","indirect migration background","(2a) intermediate vocational","4.7","5","127","2","3","6","7","8","4.3","5.1","0","10","5","6"
"2004","indirect migration background","(2b) intermediate general qualification","5.05","5","68","1","3","7","9","10","4.35","5.75","0","10","4","6"
"2004","indirect migration background","(2c_gen) general maturity certificate","5.32","5","78","2","4","7","9","10","4.74","5.9","0","10","5","6"
"2004","indirect migration background","(2c_voc) vocational maturity certificate","5.22","5","58","3","3","7","7","8","4.67","5.77","0","8","5","6"
"2004","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","indirect migration background","(3b) higher tertiary education","6.51","7","42","4","5","8","9","10","5.77","7.25","0","10","5","8"
"2004","no migration background","(0) in school","4.78","5","380","0","2","7","9","10","4.47","5.09","0","10","5","5"
"2004","no migration background","(1a) inadequately completed","4.37","4.84","78","0","2","6","8","10","3.79","4.95","0","10","4","5"
"2004","no migration background","(1b) general elementary school","5.03","5","1268","1","3","7","8","10","4.88","5.18","0","10","5","5"
"2004","no migration background","(1c) basic vocational qualification","5.67","6","5101","2","4","8","8","10","5.6","5.74","0","10","6","6"
"2004","no migration background","(2a) intermediate vocational","5.51","6","4607","2","4","8","8","10","5.44","5.58","0","10","6","6"
"2004","no migration background","(2b) intermediate general qualification","4.98","5","466","1","3","7","8","10","4.74","5.22","0","10","5","5"
"2004","no migration background","(2c_gen) general maturity certificate","5.21","5","611","2","3","8","9","10","4.99","5.43","0","10","5","5"
"2004","no migration background","(2c_voc) vocational maturity certificate","5.93","6","1188","2","4","8","9","10","5.79","6.07","0","10","6","7"
"2004","no migration background","(3a) lower tertiary education","6.12","7","1594","2","5","8","9","10","6","6.24","0","10","7","7"
"2004","no migration background","(3b) higher tertiary education","6.7","7","2240","3","5","8","9","10","6.61","6.79","0","10","7","8"
"2005","direct migration background","(0) in school","2.72","1","48","0","0","6","7","10","1.81","3.63","0","10","0","5"
"2005","direct migration background","(1a) inadequately completed","4.24","4","149","1","3","6","8","10","3.8","4.68","0","10","3","5"
"2005","direct migration background","(1b) general elementary school","4.34","5","491","0","2","6","8","10","4.1","4.58","0","10","4","5"
"2005","direct migration background","(1c) basic vocational qualification","4.89","5","651","2","3","7","8","10","4.7","5.08","0","10","5","6"
"2005","direct migration background","(2a) intermediate vocational","5.6","5.33","145","2","4","8","9","10","5.18","6.02","0","10","5","6"
"2005","direct migration background","(2b) intermediate general qualification","4.15","4","45","0","3","6","8","10","3.27","5.03","0","10","3","5"
"2005","direct migration background","(2c_gen) general maturity certificate","4.87","5","97","0","3","7","8","10","4.28","5.46","0","10","5","6"
"2005","direct migration background","(2c_voc) vocational maturity certificate","5.11","6","261","0","3","7","8","10","4.77","5.45","0","10","5","6"
"2005","direct migration background","(3a) lower tertiary education","5.28","5.18","75","1","3","8","8","10","4.63","5.93","0","10","5","7"
"2005","direct migration background","(3b) higher tertiary education","5.15","5","252","0","3","8","9","10","4.8","5.5","0","10","6","7"
"2005","indirect migration background","(0) in school","4.17","5","71","0","1","7","8","10","3.42","4.92","0","10","2","5"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","4.09","4","111","0","1","7","8","10","3.52","4.66","0","10","3","5"
"2005","indirect migration background","(1c) basic vocational qualification","5.21","5","143","1","4","7","8","10","4.75","5.67","0","10","5","6"
"2005","indirect migration background","(2a) intermediate vocational","5.37","5.88","123","1","4","7","8","10","4.94","5.8","0","10","5","6"
"2005","indirect migration background","(2b) intermediate general qualification","5.09","5","65","1","3","8","10","10","4.4","5.78","0","10","5","6"
"2005","indirect migration background","(2c_gen) general maturity certificate","4.84","5","75","1","3","6","8","9","4.25","5.43","0","9","4","5"
"2005","indirect migration background","(2c_voc) vocational maturity certificate","5.17","5","56","2","4","7","8","9","4.52","5.82","0","9","4","6"
"2005","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","indirect migration background","(3b) higher tertiary education","6.4","6","48","3","6","8","9","10","5.63","7.17","0","10","6","8"
"2005","no migration background","(0) in school","4.89","5","384","0","3","7","9","10","4.57","5.21","0","10","5","5"
"2005","no migration background","(1a) inadequately completed","4.62","5","76","1","2","6","8","10","4","5.24","0","10","4","6"
"2005","no migration background","(1b) general elementary school","4.92","5","1189","1","3","7","9","10","4.76","5.08","0","10","5","5"
"2005","no migration background","(1c) basic vocational qualification","5.73","6","4807","2","4","8","9","10","5.66","5.8","0","10","6","6"
"2005","no migration background","(2a) intermediate vocational","5.55","6","4435","2","4","8","9","10","5.47","5.63","0","10","6","6"
"2005","no migration background","(2b) intermediate general qualification","5.04","5","438","1","3","7","8","10","4.8","5.28","0","10","5","6"
"2005","no migration background","(2c_gen) general maturity certificate","5.18","6","563","2","3","7","8","10","4.96","5.4","0","10","5","6"
"2005","no migration background","(2c_voc) vocational maturity certificate","5.78","6","1165","2","4","8","9","10","5.63","5.93","0","10","6","7"
"2005","no migration background","(3a) lower tertiary education","6.31","7","1539","3","5","8","9","10","6.19","6.43","0","10","7","7"
"2005","no migration background","(3b) higher tertiary education","6.72","7","2176","3","5","8","9","10","6.62","6.82","0","10","7","8"
"2006","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2006","direct migration background","(1a) inadequately completed","3.96","4","134","0","2","6","8","9","3.5","4.42","0","10","3","5"
"2006","direct migration background","(1b) general elementary school","4.46","5","469","1","3","6","8","10","4.23","4.69","0","10","5","5"
"2006","direct migration background","(1c) basic vocational qualification","4.94","5","656","2","3","7","8","10","4.75","5.13","0","10","5","6"
"2006","direct migration background","(2a) intermediate vocational","5.39","5","148","2","4","8","8","10","4.96","5.82","0","10","5","6"
"2006","direct migration background","(2b) intermediate general qualification","4","4","44","0","2","6","8","9","3.2","4.8","0","9","3","5"
"2006","direct migration background","(2c_gen) general maturity certificate","4.53","5","107","0","2","7","9","10","4","5.06","0","10","5","5"
"2006","direct migration background","(2c_voc) vocational maturity certificate","5.34","6","275","1","3","7","8","10","5.03","5.65","0","10","5","6"
"2006","direct migration background","(3a) lower tertiary education","5.21","6","75","0","4","7","8","10","4.6","5.82","0","10","5","7"
"2006","direct migration background","(3b) higher tertiary education","4.97","5","282","0","2","8","9","10","4.62","5.32","0","10","6","7"
"2006","indirect migration background","(0) in school","4.62","5","41","0","3","6","8","10","3.65","5.59","0","10","2","5"
"2006","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","indirect migration background","(1b) general elementary school","3.96","4","104","0","2","5","8","10","3.42","4.5","0","10","4","5"
"2006","indirect migration background","(1c) basic vocational qualification","5.05","5.61","138","1","3","7","8","10","4.6","5.5","0","10","5","6"
"2006","indirect migration background","(2a) intermediate vocational","4.75","5","133","0","3","7","8","9","4.32","5.18","0","10","5","6"
"2006","indirect migration background","(2b) intermediate general qualification","5.4","6","64","0","2","9","10","10","4.63","6.17","0","10","5","7"
"2006","indirect migration background","(2c_gen) general maturity certificate","5.81","7","79","2","4","8","9","10","5.19","6.43","0","10","4","6"
"2006","indirect migration background","(2c_voc) vocational maturity certificate","6.11","7","63","3","5","7","8","10","5.52","6.7","0","10","5","7"
"2006","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","indirect migration background","(3b) higher tertiary education","6.26","6.69","47","3","5","8","9","10","5.46","7.06","0","10","5","7"
"2006","no migration background","(0) in school","5.18","5","264","1","3","8","9","10","4.8","5.56","0","10","5","6"
"2006","no migration background","(1a) inadequately completed","4.6","5","84","0","2","7","9","10","4","5.2","0","10","4","6"
"2006","no migration background","(1b) general elementary school","5.04","5","1301","1","3","7","8","10","4.9","5.18","0","10","5","5"
"2006","no migration background","(1c) basic vocational qualification","5.67","6","5255","2","4","8","9","10","5.6","5.74","0","10","6","6"
"2006","no migration background","(2a) intermediate vocational","5.56","6","4766","2","4","8","9","10","5.49","5.63","0","10","6","6"
"2006","no migration background","(2b) intermediate general qualification","5.07","5","456","1","3","7","9","10","4.81","5.33","0","10","5","6"
"2006","no migration background","(2c_gen) general maturity certificate","5.39","5","590","2","4","8","9","10","5.16","5.62","0","10","5","6"
"2006","no migration background","(2c_voc) vocational maturity certificate","5.65","6","1256","2","4","8","8","10","5.51","5.79","0","10","6","7"
"2006","no migration background","(3a) lower tertiary education","6.23","7","1675","2","5","8","9","10","6.11","6.35","0","10","7","7"
"2006","no migration background","(3b) higher tertiary education","6.64","7","2417","3","5","8","9","10","6.55","6.73","0","10","7","8"
"2007","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2007","direct migration background","(1a) inadequately completed","3.95","4","118","0","2","6","7","9","3.46","4.44","0","10","3","5"
"2007","direct migration background","(1b) general elementary school","4.35","5","419","1","2","6","8","10","4.1","4.6","0","10","4","5"
"2007","direct migration background","(1c) basic vocational qualification","4.87","5","574","1","3","7","8","10","4.68","5.06","0","10","5","6"
"2007","direct migration background","(2a) intermediate vocational","5.32","6","139","0","3","8","9","10","4.86","5.78","0","10","5","6"
"2007","direct migration background","(2b) intermediate general qualification","4.05","4.14","31","1","3","5","6","8","3.12","4.98","0","10","3","5"
"2007","direct migration background","(2c_gen) general maturity certificate","4","4","109","0","2","6","8","9","3.48","4.52","0","10","4","5"
"2007","direct migration background","(2c_voc) vocational maturity certificate","5.01","5","247","2","3","7","8","10","4.69","5.33","0","10","5","6"
"2007","direct migration background","(3a) lower tertiary education","5.49","5","74","2","3","8","8","10","4.91","6.07","0","10","5","7"
"2007","direct migration background","(3b) higher tertiary education","5.22","6","263","1","3","8","9","10","4.89","5.55","0","10","6","6"
"2007","indirect migration background","(0) in school","5.38","6","33","1","4","8","9","10","4.22","6.54","0","10","3","6"
"2007","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","indirect migration background","(1b) general elementary school","4.02","4","95","0","2","6","8","10","3.43","4.61","0","10","3","5"
"2007","indirect migration background","(1c) basic vocational qualification","5.28","5","134","2","3","7","8","10","4.82","5.74","0","10","5","6"
