"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Baden-W?rttemberg","Rural Area","5.59","6","224","1","4","8","9","10","5.2","5.98","0","10","5","7"
"2004","Baden-W?rttemberg","Urban Area","5.49","5","2257","2","4","7","8","10","5.39","5.59","0","10","6","6"
"2004","Bavaria","Rural Area","5.76","6","1498","1","4","8","9","10","5.63","5.89","0","10","6","7"
"2004","Bavaria","Urban Area","5.84","6","1451","2","4","8","9","10","5.71","5.97","0","10","6","7"
"2004","Berlin","Rural Area","","","","","","","","","","","","","",""
"2004","Berlin","Urban Area","5","5","792","1","3","7","8","10","4.81","5.19","0","10","5","6"
"2004","Brandenburg","Rural Area","4.84","5","823","1","3","7","8","9","4.67","5.01","0","10","5","5"
"2004","Brandenburg","Urban Area","5.29","6","74","1","4","7","8","10","4.68","5.9","0","10","5","7"
"2004","Bremen","Rural Area","","","","","","","","","","","","","",""
"2004","Bremen","Urban Area","5.66","6","161","1","3","9","10","10","5.16","6.16","0","10","5","7"
"2004","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2004","Hamburg","Urban Area","5.68","6","287","2","3","8","9","10","5.39","5.97","0","10","6","7"
"2004","Hesse","Rural Area","5.43","5.5","250","2","4","7","8","10","5.12","5.74","0","10","5","7"
"2004","Hesse","Urban Area","5.62","6","1146","2","4","8","9","10","5.47","5.77","0","10","6","7"
"2004","Lower Saxony","Rural Area","5.82","6","885","2","4","8","9","10","5.65","5.99","0","10","6","7"
"2004","Lower Saxony","Urban Area","5.75","6","925","2","4","8","9","10","5.58","5.92","0","10","6","7"
"2004","Mecklenburg-Western Pomerania","Rural Area","4.85","5","436","1","3","7","8","10","4.6","5.1","0","10","5","6"
"2004","Mecklenburg-Western Pomerania","Urban Area","5.13","6","71","0","3","7","8","9","4.59","5.67","0","9","5","7"
"2004","North Rhine-Westphalia","Rural Area","4.79","6","104","0","2","7","8","10","4.26","5.32","0","10","5","6"
"2004","North Rhine-Westphalia","Urban Area","5.76","6","4262","2","4","8","9","10","5.68","5.84","0","10","6","6"
"2004","Rhineland-Palatinate,Saarland","Rural Area","5.73","6","292","3","4","8","9","10","5.44","6.02","0","10","5","6"
"2004","Rhineland-Palatinate,Saarland","Urban Area","5.59","6","940","2","4","8","9","10","5.42","5.76","0","10","6","7"
"2004","Saxony","Rural Area","5.16","5","785","2","3","7","8","10","4.98","5.34","0","10","5","6"
"2004","Saxony","Urban Area","4.9","5","773","1","3","7","8","10","4.72","5.08","0","10","5","5"
"2004","Saxony-Anhalt","Rural Area","4.98","5","667","1","3","7","8","10","4.78","5.18","0","10","5","6"
"2004","Saxony-Anhalt","Urban Area","4.71","5","240","1","3","7","8","9","4.38","5.04","0","10","5","6"
"2004","Schleswig-Holstein","Rural Area","5.53","6","375","1","4","8","8","10","5.26","5.8","0","10","6","7"
"2004","Schleswig-Holstein","Urban Area","5.9","6","278","2","4","8","9","10","5.62","6.18","0","10","6","7"
"2004","Thuringia","Rural Area","4.94","5","648","1","3","7","8","10","4.75","5.13","0","10","5","5"
"2004","Thuringia","Urban Area","4.65","5","281","0","3","7","8","10","4.35","4.95","0","10","5","5"
"2005","Baden-W?rttemberg","Rural Area","5.58","6","209","1","4","8","8","10","5.2","5.96","0","10","5","7"
"2005","Baden-W?rttemberg","Urban Area","5.49","6","2185","2","4","8","9","10","5.38","5.6","0","10","6","6"
"2005","Bavaria","Rural Area","5.65","6","1404","2","4","8","9","10","5.51","5.79","0","10","6","7"
"2005","Bavaria","Urban Area","5.73","6","1393","2","4","8","9","10","5.59","5.87","0","10","6","7"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","5.11","5","745","2","3","7","8","10","4.93","5.29","0","10","5","6"
"2005","Brandenburg","Rural Area","4.8","5","788","1","3","7","8","10","4.61","4.99","0","10","5","5"
"2005","Brandenburg","Urban Area","5.88","7","78","2","5","8","8","10","5.35","6.41","0","10","5","7"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","6.11","7","141","1","4","8","10","10","5.6","6.62","0","10","5","7"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","5.71","6","288","2","4","8","9","10","5.41","6.01","0","10","6","7"
"2005","Hesse","Rural Area","5.48","6","239","1","4","8","9","10","5.14","5.82","0","10","5","6"
"2005","Hesse","Urban Area","5.47","6","1085","1","3","8","9","10","5.31","5.63","0","10","6","7"
"2005","Lower Saxony","Rural Area","5.77","6","851","2","4","8","9","10","5.58","5.96","0","10","6","7"
"2005","Lower Saxony","Urban Area","5.76","6","877","2","4","8","9","10","5.59","5.93","0","10","6","7"
