"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2004","(0) in school","Female","5.12","5","246","4.73","5.51","0","3","8","9"
"2004","(0) in school","Male","3.98","4","250","3.61","4.35","0","2","6","8"
"2004","(1a) inadequately completed","Female","4.2","4","141","3.75","4.65","0","2","6","8"
"2004","(1a) inadequately completed","Male","4.6","5","111","4.13","5.07","0","3","6","8"
"2004","(1b) general elementary school","Female","4.9","5","1314","4.75","5.05","1","3","7","8"
"2004","(1b) general elementary school","Male","4.96","5","609","4.75","5.17","1","3","7","8"
"2004","(1c) basic vocational qualification","Female","5.36","5","2654","5.26","5.46","2","4","7","8"
"2004","(1c) basic vocational qualification","Male","5.78","6","3280","5.7","5.86","2","4","8","8"
"2004","(2a) intermediate vocational","Female","5.27","5","2742","5.17","5.37","1","3","7","8"
"2004","(2a) intermediate vocational","Male","5.74","6","2142","5.64","5.84","2","4","8","8"
"2004","(2b) intermediate general qualification","Female","4.75","5","341","4.45","5.05","0","3","7","8"
"2004","(2b) intermediate general qualification","Male","5.01","5","239","4.68","5.34","1","3","7","8"
"2004","(2c_gen) general maturity certificate","Female","5.13","5","419","4.85","5.41","1","3","8","9"
"2004","(2c_gen) general maturity certificate","Male","4.94","5","378","4.67","5.21","1","3","7","8"
"2004","(2c_voc) vocational maturity certificate","Female","5.61","6","824","5.43","5.79","2","4","8","9"
"2004","(2c_voc) vocational maturity certificate","Male","5.89","7","697","5.7","6.08","2","4","8","9"
"2004","(3a) lower tertiary education","Female","5.55","6","771","5.37","5.73","2","4","8","9"
"2004","(3a) lower tertiary education","Male","6.44","7","919","6.29","6.59","3","5","8","9"
"2004","(3b) higher tertiary education","Female","6.1","7","1056","5.95","6.25","2","5","8","9"
"2004","(3b) higher tertiary education","Male","6.73","7","1492","6.62","6.84","3","6","8","9"
"2005","(0) in school","Female","4.58","5","259","4.17","4.99","0","2","7","9"
"2005","(0) in school","Male","4.46","5","244","4.06","4.86","0","2","7","8"
"2005","(1a) inadequately completed","Female","4.2","4","126","3.72","4.68","1","2","6","7"
"2005","(1a) inadequately completed","Male","4.48","5","106","3.99","4.97","0","3","6","8"
"2005","(1b) general elementary school","Female","4.78","5","1222","4.62","4.94","1","3","7","8"
"2005","(1b) general elementary school","Male","4.65","5","569","4.42","4.88","1","2","7","8"
"2005","(1c) basic vocational qualification","Female","5.45","5","2516","5.35","5.55","2","4","7","9"
"2005","(1c) basic vocational qualification","Male","5.77","6","3085","5.68","5.86","2","4","8","9"
"2005","(2a) intermediate vocational","Female","5.3","5","2639","5.2","5.4","1","3","7","9"
"2005","(2a) intermediate vocational","Male","5.83","6","2064","5.72","5.94","2","4","8","8"
"2005","(2b) intermediate general qualification","Female","4.95","5","329","4.66","5.24","1","3","7","8"
"2005","(2b) intermediate general qualification","Male","4.92","5","219","4.56","5.28","1","3","7","8"
"2005","(2c_gen) general maturity certificate","Female","5.44","6","387","5.16","5.72","2","4","7","9"
"2005","(2c_gen) general maturity certificate","Male","4.76","5","348","4.48","5.04","1","3","7","8"
"2005","(2c_voc) vocational maturity certificate","Female","5.53","6","814","5.34","5.72","2","4","7","9"
"2005","(2c_voc) vocational maturity certificate","Male","5.73","6","668","5.55","5.91","2","4","8","9"
"2005","(3a) lower tertiary education","Female","5.83","6","754","5.65","6.01","2","4","8","9"
"2005","(3a) lower tertiary education","Male","6.53","7","880","6.38","6.68","3","5","8","9"
"2005","(3b) higher tertiary education","Female","5.96","7","1047","5.8","6.12","1","4","8","9"
"2005","(3b) higher tertiary education","Male","6.84","7","1429","6.73","6.95","3","5","8","9"
"2006","(0) in school","Female","4.69","5","167","4.21","5.17","0","3","7","8"
