"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","(0) in school","4.48","5","496","0","2","7","8","10","4.21","4.75","0","10","5","5"
"2004","(1a) inadequately completed","4.39","5","252","0","3","6","8","10","4.06","4.72","0","10","4","5"
"2004","(1b) general elementary school","4.92","5","1923","1","3","7","8","10","4.8","5.04","0","10","5","5"
"2004","(1c) basic vocational qualification","5.59","6","5934","2","4","8","8","10","5.53","5.65","0","10","6","6"
"2004","(2a) intermediate vocational","5.49","6","4884","2","4","7","8","10","5.42","5.56","0","10","6","6"
"2004","(2b) intermediate general qualification","4.86","5","580","1","3","7","8","10","4.64","5.08","0","10","5","5"
"2004","(2c_gen) general maturity certificate","5.04","5","797","1","3","7","9","10","4.85","5.23","0","10","5","5"
"2004","(2c_voc) vocational maturity certificate","5.74","6","1521","2","4","8","9","10","5.61","5.87","0","10","6","7"
"2004","(3a) lower tertiary education","6.07","7","1690","2","5","8","9","10","5.95","6.19","0","10","7","7"
"2004","(3b) higher tertiary education","6.46","7","2548","3","5","8","9","10","6.37","6.55","0","10","7","7"
"2005","(0) in school","4.52","5","503","0","2","7","9","10","4.24","4.8","0","10","4","5"
"2005","(1a) inadequately completed","4.34","5","232","1","3","6","8","10","3.99","4.69","0","10","3","5"
"2005","(1b) general elementary school","4.74","5","1791","1","3","7","8","10","4.61","4.87","0","10","5","5"
"2005","(1c) basic vocational qualification","5.62","6","5601","2","4","8","9","10","5.55","5.69","0","10","6","6"
"2005","(2a) intermediate vocational","5.54","6","4703","2","4","8","9","10","5.47","5.61","0","10","6","6"
"2005","(2b) intermediate general qualification","4.94","5","548","1","3","7","8","10","4.72","5.16","0","10","5","6"
"2005","(2c_gen) general maturity certificate","5.09","5","735","1","3","7","8","10","4.89","5.29","0","10","5","6"
"2005","(2c_voc) vocational maturity certificate","5.62","6","1482","2","4","8","9","10","5.49","5.75","0","10","6","6"
"2005","(3a) lower tertiary education","6.23","7","1634","3","5","8","9","10","6.11","6.35","0","10","7","7"
"2005","(3b) higher tertiary education","6.47","7","2476","3","5","8","9","10","6.37","6.57","0","10","7","8"
"2006","(0) in school","4.84","5","332","0","3","7","9","10","4.5","5.18","0","10","5","6"
"2006","(1a) inadequately completed","4.22","5","227","0","2","6","8","9","3.86","4.58","0","10","4","5"
"2006","(1b) general elementary school","4.84","5","1874","1","3","7","8","10","4.72","4.96","0","10","5","5"
"2006","(1c) basic vocational qualification","5.57","6","6049","2","4","8","9","10","5.51","5.63","0","10","6","6"
"2006","(2a) intermediate vocational","5.53","6","5047","2","4","8","9","10","5.46","5.6","0","10","6","6"
"2006","(2b) intermediate general qualification","5.01","5","564","1","3","7","9","10","4.77","5.25","0","10","5","5"
"2006","(2c_gen) general maturity certificate","5.26","5","776","1","3","7","9","10","5.06","5.46","0","10","5","6"
"2006","(2c_voc) vocational maturity certificate","5.61","6","1594","2","4","8","8","10","5.48","5.74","0","10","6","6"
"2006","(3a) lower tertiary education","6.16","7","1779","2","5","8","9","10","6.05","6.27","0","10","7","7"
"2006","(3b) higher tertiary education","6.37","7","2746","2","5","8","9","10","6.28","6.46","0","10","7","7"
"2007","(0) in school","4.55","5","262","0","1","7","8","10","4.15","4.95","0","10","4","5"
"2007","(1a) inadequately completed","4.27","4","204","0","2","7","8","10","3.89","4.65","0","10","4","5"
"2007","(1b) general elementary school","4.62","5","1683","1","3","7","8","10","4.49","4.75","0","10","5","5"
"2007","(1c) basic vocational qualification","5.46","6","5525","2","4","7","8","10","5.39","5.53","0","10","6","6"
"2007","(2a) intermediate vocational","5.54","6","4793","2","4","8","9","10","5.47","5.61","0","10","6","6"
"2007","(2b) intermediate general qualification","4.9","5","497","1","3","7","8","10","4.65","5.15","0","10","5","5"
"2007","(2c_gen) general maturity certificate","5.26","5","764","2","3","8","9","10","5.07","5.45","0","10","5","6"
"2007","(2c_voc) vocational maturity certificate","5.59","6","1526","2","4","8","9","10","5.46","5.72","0","10","6","6"
"2007","(3a) lower tertiary education","6.33","7","1689","3","5","8","9","10","6.22","6.44","0","10","7","7"
"2007","(3b) higher tertiary education","6.46","7","2655","3","5","8","9","10","6.37","6.55","0","10","7","7"
"2008","(0) in school","5.12","5","263","0","3","7","9","10","4.75","5.49","0","10","5","6"
"2008","(1a) inadequately completed","4.41","5","177","1","3","6","8","9","4.03","4.79","0","10","4","5"
"2008","(1b) general elementary school","4.99","5","1531","1","3","7","8","10","4.86","5.12","0","10","5","5"
"2008","(1c) basic vocational qualification","5.49","6","5170","2","4","7","8","10","5.42","5.56","0","10","6","6"
"2008","(2a) intermediate vocational","5.54","6","4564","2","4","8","8","10","5.47","5.61","0","10","6","6"
