"plh0223","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","secondary school degree","(2b) intermediate general qualification","95","0.156002178385672","0.126395057378899","0.185609299392444"
"2 on scale 1-7 ","2005","secondary school degree","(2a) intermediate vocational","609","0.117764868115167","0.10862339932251","0.126906336907824"
"2 on scale 1-7 ","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","secondary school degree","(3a) lower tertiary education","81","0.125353502727639","0.0965878841598831","0.154119121295396"
"2 on scale 1-7 ","2005","secondary school degree","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(0) in school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(2c_gen) general maturity certificate","127","0.143178058971483","0.117804810328781","0.168551307614185"
"2 on scale 1-7 ","2005","college entrance qualification","(2c_voc) vocational maturity certificate","207","0.148365661032754","0.129042877215806","0.167688444849702"
"2 on scale 1-7 ","2005","college entrance qualification","(3a) lower tertiary education","132","0.137947559800217","0.116223836303065","0.159671283297369"
"2 on scale 1-7 ","2005","college entrance qualification","(3b) higher tertiary education","332","0.153040754220966","0.137965601949377","0.168115906492556"
"2 on scale 1-7 ","2005","Other degree","(0) in school","","","",""
"2 on scale 1-7 ","2005","Other degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","Other degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","Other degree","(1c) basic vocational qualification","34","0.117652790180025","0.0843701542393898","0.15093542612066"
"2 on scale 1-7 ","2005","Other degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","Other degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","Other degree","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","Other degree","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(0) in school","111","0.183656807776252","0.153981234310901","0.213332381241602"
"2 on scale 1-7 ","2005","no degree/no degree yet","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(0) in school","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(1b) general elementary school","210","0.149038761829814","0.130986484336711","0.167091039322917"
"3 on scale 1-7 ","2005","lower secondary degree","(1c) basic vocational qualification","708","0.12797795855847","0.119022972086082","0.136932945030857"
"3 on scale 1-7 ","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(0) in school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(2b) intermediate general qualification","95","0.174014132497143","0.143079942176422","0.204948322817863"
"3 on scale 1-7 ","2005","secondary school degree","(2a) intermediate vocational","714","0.14717779044729","0.137130098252402","0.157225482642178"
"3 on scale 1-7 ","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(3a) lower tertiary education","87","0.179388465988139","0.146056934682973","0.212719997293305"
"3 on scale 1-7 ","2005","secondary school degree","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(0) in school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(2c_gen) general maturity certificate","125","0.172211075960374","0.144859465907884","0.199562686012864"
"3 on scale 1-7 ","2005","college entrance qualification","(2c_voc) vocational maturity certificate","225","0.159209079072113","0.139320473421658","0.179097684722567"
"3 on scale 1-7 ","2005","college entrance qualification","(3a) lower tertiary education","165","0.163793120201681","0.140479210577337","0.187107029826025"
"3 on scale 1-7 ","2005","college entrance qualification","(3b) higher tertiary education","347","0.141287171754607","0.126702312466898","0.155872031042316"
"3 on scale 1-7 ","2005","Other degree","(0) in school","","","",""
"3 on scale 1-7 ","2005","Other degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","Other degree","(1b) general elementary school","40","0.114063837448795","0.0815408626390204","0.14658681225857"
"3 on scale 1-7 ","2005","Other degree","(1c) basic vocational qualification","50","0.125388623104085","0.0911801674370591","0.15959707877111"
"3 on scale 1-7 ","2005","Other degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","Other degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","Other degree","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","Other degree","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(0) in school","121","0.170183614375765","0.14138251328958","0.19898471546195"
"3 on scale 1-7 ","2005","no degree/no degree yet","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","lower secondary degree","(0) in school","","","",""
"4 on scale 1-7","2005","lower secondary degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","lower secondary degree","(1b) general elementary school","347","0.24247059044016","0.220745740829116","0.264195440051203"
"4 on scale 1-7","2005","lower secondary degree","(1c) basic vocational qualification","1318","0.244013167207068","0.232499932440306","0.255526401973829"
"4 on scale 1-7","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2005","lower secondary degree","(3a) lower tertiary education","33","0.209926994187917","0.14246614111833","0.277387847257504"
"4 on scale 1-7","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","secondary school degree","(0) in school","","","",""
"4 on scale 1-7","2005","secondary school degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","secondary school degree","(1b) general elementary school","","","",""
"4 on scale 1-7","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2005","secondary school degree","(2b) intermediate general qualification","129","0.197205169986668","0.164739705847436","0.229670634125901"
"4 on scale 1-7","2005","secondary school degree","(2a) intermediate vocational","1167","0.251426285486344","0.239122505454099","0.263730065518588"
"4 on scale 1-7","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2005","secondary school degree","(3a) lower tertiary education","121","0.217913096290135","0.182049125478122","0.253777067102148"
"4 on scale 1-7","2005","secondary school degree","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","college entrance qualification","(0) in school","","","",""
"4 on scale 1-7","2005","college entrance qualification","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","college entrance qualification","(1b) general elementary school","","","",""
"4 on scale 1-7","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","college entrance qualification","(2c_gen) general maturity certificate","159","0.243813559417118","0.212708150095093","0.274918968739142"
"4 on scale 1-7","2005","college entrance qualification","(2c_voc) vocational maturity certificate","301","0.247976960212566","0.224502389765737","0.271451530659395"
"4 on scale 1-7","2005","college entrance qualification","(3a) lower tertiary education","239","0.228107607063303","0.201673863219791","0.254541350906816"
"4 on scale 1-7","2005","college entrance qualification","(3b) higher tertiary education","507","0.241903608801478","0.223972370157455","0.259834847445502"
"4 on scale 1-7","2005","Other degree","(0) in school","","","",""
"4 on scale 1-7","2005","Other degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","Other degree","(1b) general elementary school","82","0.183065176823776","0.143500134641054","0.222630219006498"
"4 on scale 1-7","2005","Other degree","(1c) basic vocational qualification","84","0.255006871592912","0.209982369813289","0.300031373372535"
"4 on scale 1-7","2005","Other degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","Other degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","Other degree","(2c_voc) vocational maturity certificate","30","0.233362413450733","0.165447451048139","0.301277375853327"
"4 on scale 1-7","2005","Other degree","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","Other degree","(3b) higher tertiary education","47","0.321010857806651","0.249339511153675","0.392682204459627"
"4 on scale 1-7","2005","no degree/no degree yet","(0) in school","131","0.191037953197492","0.160909064125492","0.221166842269491"
"4 on scale 1-7","2005","no degree/no degree yet","(1a) inadequately completed","56","0.202762831869061","0.152622459219687","0.252903204518435"
"4 on scale 1-7","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2005","lower secondary degree","(0) in school","","","",""
"5 on scale 1-7","2005","lower secondary degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","lower secondary degree","(1b) general elementary school","308","0.199960562496995","0.179685819047408","0.220235305946582"
"5 on scale 1-7","2005","lower secondary degree","(1c) basic vocational qualification","1108","0.200425066820474","0.189694090968703","0.211156042672245"
"5 on scale 1-7","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2005","lower secondary degree","(3a) lower tertiary education","32","0.229870013512213","0.160174110278536","0.29956591674589"
"5 on scale 1-7","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2005","secondary school degree","(0) in school","","","",""
"5 on scale 1-7","2005","secondary school degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","secondary school degree","(1b) general elementary school","","","",""
"5 on scale 1-7","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2005","secondary school degree","(2b) intermediate general qualification","100","0.180438657894307","0.149061347710555","0.211815968078059"
"5 on scale 1-7","2005","secondary school degree","(2a) intermediate vocational","959","0.200846039708294","0.189483830113135","0.212208249303452"
"5 on scale 1-7","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2005","secondary school degree","(3a) lower tertiary education","116","0.22884083565758","0.192346288894956","0.265335382420204"
"5 on scale 1-7","2005","secondary school degree","(3b) higher tertiary education","30","0.271012963070627","0.188695113852712","0.353330812288542"
"5 on scale 1-7","2005","college entrance qualification","(0) in school","","","",""
"5 on scale 1-7","2005","college entrance qualification","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","college entrance qualification","(1b) general elementary school","","","",""
"5 on scale 1-7","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2005","college entrance qualification","(2c_gen) general maturity certificate","136","0.209461992949575","0.179983414038073","0.238940571861078"
"5 on scale 1-7","2005","college entrance qualification","(2c_voc) vocational maturity certificate","247","0.201900234356688","0.180079296221282","0.223721172492095"
"5 on scale 1-7","2005","college entrance qualification","(3a) lower tertiary education","201","0.206980403151377","0.181458269040341","0.232502537262414"
"5 on scale 1-7","2005","college entrance qualification","(3b) higher tertiary education","436","0.217055404632176","0.199793936946211","0.234316872318141"
"5 on scale 1-7","2005","Other degree","(0) in school","","","",""
"5 on scale 1-7","2005","Other degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","Other degree","(1b) general elementary school","75","0.254137228164419","0.209594309701684","0.298680146627155"
"5 on scale 1-7","2005","Other degree","(1c) basic vocational qualification","67","0.176809424974822","0.13740003238583","0.216218817563815"
"5 on scale 1-7","2005","Other degree","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","Other degree","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","Other degree","(2c_voc) vocational maturity certificate","35","0.223803418234446","0.156880606799688","0.290726229669203"
"5 on scale 1-7","2005","Other degree","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2005","Other degree","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(0) in school","106","0.157395912761551","0.129485405941465","0.185306419581637"
"5 on scale 1-7","2005","no degree/no degree yet","(1a) inadequately completed","42","0.158816413279552","0.113234484180002","0.204398342379102"
"5 on scale 1-7","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2005","lower secondary degree","(0) in school","","","",""
"6 on scale 1-7","2005","lower secondary degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","lower secondary degree","(1b) general elementary school","230","0.155654782739705","0.137278030785928","0.174031534693483"
"6 on scale 1-7","2005","lower secondary degree","(1c) basic vocational qualification","878","0.166247587225729","0.156267603313762","0.176227571137697"
"6 on scale 1-7","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2005","secondary school degree","(0) in school","","","",""
"6 on scale 1-7","2005","secondary school degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","secondary school degree","(1b) general elementary school","","","",""
"6 on scale 1-7","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2005","secondary school degree","(2b) intermediate general qualification","74","0.108451726723833","0.0830799517112364","0.133823501736429"
"6 on scale 1-7","2005","secondary school degree","(2a) intermediate vocational","711","0.154165237076879","0.143924011677765","0.164406462475993"
"6 on scale 1-7","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2005","secondary school degree","(3a) lower tertiary education","58","0.14727330462073","0.116487100438415","0.178059508803046"
"6 on scale 1-7","2005","secondary school degree","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2005","college entrance qualification","(0) in school","","","",""
"6 on scale 1-7","2005","college entrance qualification","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","college entrance qualification","(1b) general elementary school","","","",""
"6 on scale 1-7","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2005","college entrance qualification","(2c_gen) general maturity certificate","97","0.122131614741596","0.098411253180155","0.145851976303037"
"6 on scale 1-7","2005","college entrance qualification","(2c_voc) vocational maturity certificate","183","0.136318635604322","0.117666403775579","0.154970867433066"
"6 on scale 1-7","2005","college entrance qualification","(3a) lower tertiary education","127","0.132012876143973","0.110688555693688","0.153337196594258"
"6 on scale 1-7","2005","college entrance qualification","(3b) higher tertiary education","351","0.157555948102682","0.142300855857252","0.172811040348113"
"6 on scale 1-7","2005","Other degree","(0) in school","","","",""
"6 on scale 1-7","2005","Other degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","Other degree","(1b) general elementary school","77","0.194461403003661","0.153968870132271","0.234953935875051"
"6 on scale 1-7","2005","Other degree","(1c) basic vocational qualification","59","0.161672485270778","0.123642885220762","0.199702085320793"
"6 on scale 1-7","2005","Other degree","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","Other degree","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2005","Other degree","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2005","Other degree","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(0) in school","95","0.144246644509232","0.117319742996805","0.171173546021659"
"6 on scale 1-7","2005","no degree/no degree yet","(1a) inadequately completed","45","0.209078694636205","0.158365479896078","0.259791909376332"
"6 on scale 1-7","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"7 Strongly agree","2005","lower secondary degree","(0) in school","","","",""
"7 Strongly agree","2005","lower secondary degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","lower secondary degree","(1b) general elementary school","169","0.113092915990415","0.0970388790629086","0.129146952917921"
"7 Strongly agree","2005","lower secondary degree","(1c) basic vocational qualification","417","0.079607446633274","0.0723514510595165","0.0868634422070315"
"7 Strongly agree","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"7 Strongly agree","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
