"plh0223","year","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Male","642","0.0685401339277106","0.0635604188669779","0.0735198489884432"
"1 Strongly disagree","2005","Female","786","0.0730172947051953","0.0681120091502248","0.0779225802601659"
"2 on scale 1-7 ","2005","Male","1192","0.110264232904185","0.104091211253551","0.116437254554819"
"2 on scale 1-7 ","2005","Female","1387","0.121454691430445","0.115295767517402","0.127613615343487"
"3 on scale 1-7 ","2005","Male","1475","0.147046396441503","0.140066646842837","0.154026146040169"
"3 on scale 1-7 ","2005","Female","1604","0.139387607652584","0.132857332370468","0.145917882934699"
"4 on scale 1-7","2005","Male","2373","0.240594426996868","0.232170208609443","0.249018645384294"
"4 on scale 1-7","2005","Female","2541","0.238744463851195","0.23070647320864","0.246782454493749"
"5 on scale 1-7","2005","Male","2105","0.214396607949129","0.206308246041943","0.222484969856315"
"5 on scale 1-7","2005","Female","2052","0.191276323447837","0.183860723441637","0.198691923454038"
"6 on scale 1-7","2005","Male","1528","0.155022156858149","0.147889201708444","0.162155112007855"
"6 on scale 1-7","2005","Female","1638","0.155902565938616","0.149062842665937","0.162742289211295"
"7 Strongly agree","2005","Male","575","0.064136044922455","0.0593075987643935","0.0689644910805165"
"7 Strongly agree","2005","Female","798","0.0802170529741282","0.0750956182999371","0.0853384876483193"
"1 Strongly disagree","2006","Male","","","",""
"1 Strongly disagree","2006","Female","","","",""
"2 on scale 1-7 ","2006","Male","","","",""
"2 on scale 1-7 ","2006","Female","","","",""
"3 on scale 1-7 ","2006","Male","","","",""
"3 on scale 1-7 ","2006","Female","","","",""
"4 on scale 1-7","2006","Male","","","",""
"4 on scale 1-7","2006","Female","","","",""
"5 on scale 1-7","2006","Male","","","",""
"5 on scale 1-7","2006","Female","","","",""
"6 on scale 1-7","2006","Male","","","",""
"6 on scale 1-7","2006","Female","","","",""
"7 Strongly agree","2006","Male","","","",""
"7 Strongly agree","2006","Female","","","",""
"1 Strongly disagree","2007","Male","","","",""
"1 Strongly disagree","2007","Female","","","",""
"2 on scale 1-7 ","2007","Male","","","",""
"2 on scale 1-7 ","2007","Female","","","",""
"3 on scale 1-7 ","2007","Male","","","",""
"3 on scale 1-7 ","2007","Female","","","",""
"4 on scale 1-7","2007","Male","","","",""
"4 on scale 1-7","2007","Female","","","",""
"5 on scale 1-7","2007","Male","","","",""
"5 on scale 1-7","2007","Female","","","",""
"6 on scale 1-7","2007","Male","","","",""
"6 on scale 1-7","2007","Female","","","",""
"7 Strongly agree","2007","Male","","","",""
"7 Strongly agree","2007","Female","","","",""
"1 Strongly disagree","2008","Male","","","",""
"1 Strongly disagree","2008","Female","","","",""
"2 on scale 1-7 ","2008","Male","","","",""
"2 on scale 1-7 ","2008","Female","","","",""
"3 on scale 1-7 ","2008","Male","","","",""
"3 on scale 1-7 ","2008","Female","","","",""
"4 on scale 1-7","2008","Male","","","",""
"4 on scale 1-7","2008","Female","","","",""
"5 on scale 1-7","2008","Male","","","",""
"5 on scale 1-7","2008","Female","","","",""
"6 on scale 1-7","2008","Male","","","",""
"6 on scale 1-7","2008","Female","","","",""
"7 Strongly agree","2008","Male","","","",""
"7 Strongly agree","2008","Female","","","",""
"1 Strongly disagree","2009","Male","484","0.0573026482134788","0.0523830476618459","0.0622222487651118"
"1 Strongly disagree","2009","Female","588","0.0663515346799141","0.0613173113854783","0.0713857579743498"
"2 on scale 1-7 ","2009","Male","1031","0.12290960129588","0.115959815248415","0.129859387343345"
"2 on scale 1-7 ","2009","Female","1167","0.117036942548751","0.110534926374552","0.12353895872295"
"3 on scale 1-7 ","2009","Male","1294","0.148449996703647","0.140924216590068","0.155975776817225"
"3 on scale 1-7 ","2009","Female","1466","0.156590724584865","0.149240214154677","0.163941235015052"
"4 on scale 1-7","2009","Male","2141","0.246391397813539","0.237270406425169","0.255512389201908"
"4 on scale 1-7","2009","Female","2397","0.26366723410578","0.254755126125397","0.272579342086162"
"5 on scale 1-7","2009","Male","1837","0.210447018881324","0.201818855121375","0.219075182641274"
"5 on scale 1-7","2009","Female","1820","0.186695515232034","0.178814016297001","0.194577014167066"
"6 on scale 1-7","2009","Male","1303","0.155632264487834","0.14795914458482","0.163305384390849"
"6 on scale 1-7","2009","Female","1360","0.141864006511504","0.134806854625497","0.14892115839751"
"7 Strongly agree","2009","Male","484","0.0588670726042972","0.053884908191464","0.0638492370171303"
"7 Strongly agree","2009","Female","592","0.0677940423371533","0.0627093228706052","0.0728787618037014"
"1 Strongly disagree","2010","Male","","","",""
"1 Strongly disagree","2010","Female","","","",""
"2 on scale 1-7 ","2010","Male","","","",""
"2 on scale 1-7 ","2010","Female","","","",""
"3 on scale 1-7 ","2010","Male","","","",""
"3 on scale 1-7 ","2010","Female","","","",""
"4 on scale 1-7","2010","Male","","","",""
"4 on scale 1-7","2010","Female","","","",""
"5 on scale 1-7","2010","Male","","","",""
"5 on scale 1-7","2010","Female","","","",""
"6 on scale 1-7","2010","Male","","","",""
"6 on scale 1-7","2010","Female","","","",""
"7 Strongly agree","2010","Male","","","",""
"7 Strongly agree","2010","Female","","","",""
"1 Strongly disagree","2011","Male","","","",""
"1 Strongly disagree","2011","Female","","","",""
"2 on scale 1-7 ","2011","Male","","","",""
"2 on scale 1-7 ","2011","Female","","","",""
"3 on scale 1-7 ","2011","Male","","","",""
"3 on scale 1-7 ","2011","Female","","","",""
"4 on scale 1-7","2011","Male","","","",""
"4 on scale 1-7","2011","Female","","","",""
"5 on scale 1-7","2011","Male","","","",""
"5 on scale 1-7","2011","Female","","","",""
"6 on scale 1-7","2011","Male","","","",""
"6 on scale 1-7","2011","Female","","","",""
"7 Strongly agree","2011","Male","","","",""
"7 Strongly agree","2011","Female","","","",""
"1 Strongly disagree","2012","Male","262","0.0870493769600391","0.0767643269949414","0.0973344269251367"
"1 Strongly disagree","2012","Female","430","0.111624509403862","0.102136975797978","0.121112043009747"
"2 on scale 1-7 ","2012","Male","411","0.136567430190234","0.124039258118788","0.149095602261681"
"2 on scale 1-7 ","2012","Female","724","0.167010515358556","0.155773087178284","0.178247943538828"
"3 on scale 1-7 ","2012","Male","437","0.152785354809603","0.139659200108211","0.165911509510996"
"3 on scale 1-7 ","2012","Female","680","0.15480932415052","0.143911214644226","0.165707433656815"
"4 on scale 1-7","2012","Male","661","0.224362628862568","0.209142982883735","0.239582274841402"
"4 on scale 1-7","2012","Female","934","0.2222198311979","0.209694330340647","0.234745332055153"
"5 on scale 1-7","2012","Male","628","0.226099859292577","0.210838523910265","0.24136119467489"
"5 on scale 1-7","2012","Female","816","0.191808201359218","0.179945978815906","0.20367042390253"
"6 on scale 1-7","2012","Male","377","0.132489334900256","0.120120528298976","0.144858141501535"
"6 on scale 1-7","2012","Female","467","0.111769251731395","0.102276342356418","0.121262161106372"
"7 Strongly agree","2012","Male","110","0.0406460149847217","0.0334416060516915","0.047850423917752"
"7 Strongly agree","2012","Female","181","0.0407583667985487","0.0348010916665787","0.0467156419305186"
"1 Strongly disagree","2013","Male","454","0.0510798547300948","0.0464857147429132","0.0556739947172763"
"1 Strongly disagree","2013","Female","664","0.0647292183265407","0.0599139943895794","0.069544442263502"
"2 on scale 1-7 ","2013","Male","1062","0.120285426369129","0.113497424337614","0.127073428400644"
"2 on scale 1-7 ","2013","Female","1273","0.117467236175705","0.111166062956598","0.123768409394813"
"3 on scale 1-7 ","2013","Male","1270","0.14032555748995","0.133077861632998","0.147573253346902"
"3 on scale 1-7 ","2013","Female","1470","0.143349239867425","0.13649124392245","0.150207235812401"
"4 on scale 1-7","2013","Male","2127","0.234678302842703","0.225834825923949","0.243521779761457"
"4 on scale 1-7","2013","Female","2408","0.242615071892578","0.234225982113675","0.251004161671481"
"5 on scale 1-7","2013","Male","1965","0.22388816678778","0.21518970846417","0.232586625111391"
"5 on scale 1-7","2013","Female","2131","0.214339800656502","0.206308860085054","0.222370741227949"
"6 on scale 1-7","2013","Male","1444","0.168617601970795","0.160804627030994","0.176430576910597"
"6 on scale 1-7","2013","Female","1467","0.148550803631371","0.141590719371729","0.155510887891013"
"7 Strongly agree","2013","Male","500","0.0611250898095477","0.0561261467938973","0.066124032825198"
"7 Strongly agree","2013","Female","617","0.068948629449878","0.0639901642990831","0.0739070946006729"
"1 Strongly disagree","2014","Male","","","",""
"1 Strongly disagree","2014","Female","","","",""
"2 on scale 1-7 ","2014","Male","","","",""
"2 on scale 1-7 ","2014","Female","","","",""
"3 on scale 1-7 ","2014","Male","","","",""
"3 on scale 1-7 ","2014","Female","","","",""
"4 on scale 1-7","2014","Male","","","",""
"4 on scale 1-7","2014","Female","","","",""
"5 on scale 1-7","2014","Male","","","",""
"5 on scale 1-7","2014","Female","","","",""
"6 on scale 1-7","2014","Male","","","",""
"6 on scale 1-7","2014","Female","","","",""
"7 Strongly agree","2014","Male","","","",""
"7 Strongly agree","2014","Female","","","",""
"1 Strongly disagree","2015","Male","","","",""
