"plh0223","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","Urban Area","136","0.0693003391075341","0.058391458562523","0.0802092196525452","1"
"1 Strongly disagree","2005","1-pers.-HH","Rural Area","58","0.0735597373951635","0.0563216557875577","0.0907978190027693","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Urban Area","292","0.0608834016843009","0.0540933758359152","0.0676734275326866","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Rural Area","119","0.0519038607274343","0.0427479649925057","0.0610597564623629","1"
"1 Strongly disagree","2005","Single parent ","Urban Area","57","0.0886273712800745","0.0677663651446485","0.1094883774155","1"
"1 Strongly disagree","2005","Single parent ","Rural Area","24","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Urban Area","209","0.0883917239287296","0.0773567769793206","0.0994266708781386","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Rural Area","92","0.0767137130340279","0.06143137425876","0.0919960518092958","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Urban Area","165","0.0662650944114199","0.0560749719712491","0.0764552168515908","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Rural Area","100","0.0640263924320498","0.0510112273762348","0.0770415574878647","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Urban Area","89","0.0833912216071362","0.0671487288080264","0.0996337144062461","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Rural Area","47","0.116365109803781","0.0904687772663054","0.142261442341257","1"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","506","0.0977294357235945","0.0892971890098369","0.106161682437352","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","385","0.15555500906925","0.14146575502106","0.169644263117441","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","154","0.128358356730061","0.108707496416741","0.148009217043382","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Rural Area","108","0.106658303988583","0.0862753898060963","0.127041218171069","2"
"2 on scale 1-7 ","2005","Single parent ","Rural Area","42","0.110176208979853","0.0790612516780106","0.141291166281695","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","99","0.159202399168149","0.129655563302948","0.188749235033351","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","233","0.0955340195915085","0.0834015290431573","0.10766651013986","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Urban Area","242","0.114369207962976","0.100698574500572","0.12803984142538","2"
"2 on scale 1-7 ","2005","Single parent ","Urban Area","86","0.113814839362686","0.0905036191144196","0.137126059610953","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","168","0.143527989090136","0.123394918515014","0.163661059665258","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","308","0.120009983375221","0.106697080762095","0.133322885988347","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","191","0.111953643229908","0.0951897341535519","0.128717552306263","2"
"3 on scale 1-7 ","2005","1-pers.-HH","Rural Area","106","0.117149311034527","0.0959132660638754","0.138385356005179","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","702","0.14896382037562","0.138853227400439","0.1590744133508","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","295","0.122577706894891","0.109041876733806","0.136113537055976","3"
"3 on scale 1-7 ","2005","Single parent ","Urban Area","108","0.150390218938277","0.124152693439528","0.176627744437026","3"
"3 on scale 1-7 ","2005","Single parent ","Rural Area","62","0.147535647544904","0.11229370104929","0.182777594040517","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","387","0.141907158887399","0.128341852417438","0.15547246535736","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","165","0.133442742944182","0.113915935648252","0.152969550240111","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","345","0.148277435234517","0.133719097038898","0.162835773430136","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","224","0.147756094479827","0.128889521651765","0.166622667307889","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","181","0.171664966395119","0.149511363832462","0.193818568957776","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","97","0.165088441078667","0.135105860209784","0.195071021947549","3"
"3 on scale 1-7 ","2005","1-pers.-HH","Urban Area","328","0.147621966595913","0.132384970851617","0.16285896234021","3"
"4 on scale 1-7","2005","Single parent ","Rural Area","82","0.201423969526011","0.161568585246698","0.241279353805324","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","255","0.235104974468646","0.21019161259985","0.260018336337442","4"
"4 on scale 1-7","2005","1-pers.-HH","Rural Area","223","0.242571166228545","0.214266982034459","0.270875350422632","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","590","0.251215309865238","0.234355143814319","0.268075475916158","4"
"4 on scale 1-7","2005","Single parent ","Urban Area","177","0.24126092981049","0.209856345534478","0.272665514086501","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","280","0.227295397881601","0.203230324017041","0.25136047174616","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","499","0.212206504077984","0.195456661275227","0.228956346880741","4"
"4 on scale 1-7","2005","1-pers.-HH","Urban Area","511","0.255957381082301","0.237212164451793","0.274702597712808","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Urban Area","1125","0.237020385793037","0.224944707566238","0.249096064019835","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Rural Area","557","0.246852081814557","0.229055632788717","0.264648530840397","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","349","0.269927946288181","0.246326144970278","0.293529747606084","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","131","0.189208472613228","0.157577296918706","0.220839648307751","4"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","508","0.185069061578398","0.169972166656769","0.200165956500027","5"
"5 on scale 1-7","2005","(Married) couple without C. ","Urban Area","992","0.204588470288133","0.193133374288955","0.216043566287312","5"
