"plh0223","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","1-pers.-HH","88","0.0779030481480449","0.0629792984489659","0.0928267978471239"
"1 Strongly disagree","2005","lower secondary degree","(Married) couple without C. ","164","0.0607245355354481","0.0521656252460196","0.0692834458248767"
"1 Strongly disagree","2005","lower secondary degree","Single parent ","27","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE 16 ","99","0.128134222941699","0.106664292584619","0.149604153298778"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. GT 16 ","67","0.0619904693630333","0.0468544431558799","0.0771264955701868"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE and GT 16","35","0.115417336345975","0.083623937104426","0.147210735587525"
"1 Strongly disagree","2005","secondary school degree","1-pers.-HH","49","0.0691533173371463","0.0512328919184923","0.0870737427558004"
"1 Strongly disagree","2005","secondary school degree","(Married) couple without C. ","104","0.0492092780589748","0.0392166941714907","0.0592018619464589"
"1 Strongly disagree","2005","secondary school degree","Single parent ","24","","",""
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE 16 ","109","0.0764334751173419","0.0623128302304587","0.0905541200042252"
"1 Strongly disagree","2005","secondary school degree","Couple + C. GT 16 ","89","0.0774257148729175","0.061724119066052","0.093127310679783"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE and GT 16","41","0.0988755570565842","0.0726856067199489","0.125065507393219"
"1 Strongly disagree","2005","college entrance qualification","1-pers.-HH","44","0.0579432559441342","0.0415785883118048","0.0743079235764636"
"1 Strongly disagree","2005","college entrance qualification","(Married) couple without C. ","113","0.0612860754066207","0.0499999236110488","0.0725722272021926"
"1 Strongly disagree","2005","college entrance qualification","Single parent ","11","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE 16 ","71","0.056971320470924","0.0435806900925486","0.0703619508492995"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. GT 16 ","57","0.0523772113907228","0.0378058926926538","0.0669485300887919"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE and GT 16","20","","",""
"1 Strongly disagree","2005","Other degree","1-pers.-HH","6","","",""
"1 Strongly disagree","2005","Other degree","(Married) couple without C. ","22","","",""
"1 Strongly disagree","2005","Other degree","Single parent ","1","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE 16 ","17","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. GT 16 ","17","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE and GT 16","9","","",""
"1 Strongly disagree","2005","no degree/no degree yet","1-pers.-HH","4","","",""
"1 Strongly disagree","2005","no degree/no degree yet","(Married) couple without C. ","2","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Single parent ","14","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. GT 16 ","24","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE and GT 16","30","0.132325438675884","0.0929170185322393","0.171733858819528"
"2 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","109","0.0901531039480338","0.0742058122288126","0.106100395667255"
"2 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","257","0.0860946221832972","0.0760420196092837","0.0961472247573108"
"2 on scale 1-7 ","2005","lower secondary degree","Single parent ","37","0.112916359234172","0.0797119241382651","0.14612079433008"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","126","0.124859626410892","0.103626051137258","0.146093201684526"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","92","0.0775644418621855","0.0607746567808196","0.0943542269435514"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","46","0.122547303635157","0.0899188895936615","0.155175717676652"
"2 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","91","0.108542466746515","0.0865713110498098","0.13051362244322"
"2 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","194","0.088952752491767","0.0758016553960871","0.102103849587447"
"2 on scale 1-7 ","2005","secondary school degree","Single parent ","41","0.107838769123277","0.0752500265558575","0.140427511690696"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","204","0.152389084788579","0.133288184493587","0.171489985083571"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","177","0.142291363344858","0.121767473705136","0.16281525298458"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","83","0.151685226952374","0.120211514254822","0.183158939649927"
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","127","0.149412152371009","0.124442082485362","0.174382222256656"
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","246","0.133335251604218","0.11733980354751","0.149330699660925"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","28","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","192","0.185350652235354","0.162901866976197","0.207799437494511"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","138","0.128198868079422","0.106333301649037","0.150064434509806"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","53","0.137243990470887","0.100229675674541","0.174258305267232"
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","10","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","31","0.10290485051303","0.0709364777268623","0.134873223299198"
"2 on scale 1-7 ","2005","Other degree","Single parent ","1","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","26","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","14","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","16","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","3","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","6","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","17","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","58","0.208748961585093","0.163138183637665","0.254359739532521"
