"plh0223","year","education","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","Male","247","0.0774663282112188","0.0685497668853116","0.086382889537126"
"1 Strongly disagree","2005","lower secondary degree","Female","251","0.0761730939401367","0.0675423007907108","0.0848038870895627"
"1 Strongly disagree","2005","secondary school degree","Male","164","0.071022978493191","0.0610960581848932","0.0809498988014888"
"1 Strongly disagree","2005","secondary school degree","Female","261","0.0715765108242811","0.0629695708102521","0.0801834508383102"
"1 Strongly disagree","2005","college entrance qualification","Male","139","0.042149644483216","0.0345943906108362","0.0497048983555957"
"1 Strongly disagree","2005","college entrance qualification","Female","181","0.0734072185500869","0.0631303196537754","0.0836841174463984"
"1 Strongly disagree","2005","Other degree","Male","38","0.0605394222619949","0.0402360315278386","0.0808428129961513"
"1 Strongly disagree","2005","Other degree","Female","36","0.0544246018598048","0.0360573155653743","0.0727918881542354"
"1 Strongly disagree","2005","no degree/no degree yet","Male","39","0.11025858688937","0.0803041224248192","0.14021305135392"
"1 Strongly disagree","2005","no degree/no degree yet","Female","44","0.0839250406563777","0.0591972217346648","0.108652859578091"
"2 on scale 1-7 ","2005","lower secondary degree","Male","343","0.0948125873734242","0.0850412939700884","0.10458388077676"
"2 on scale 1-7 ","2005","lower secondary degree","Female","346","0.0933426198667373","0.0838777161473733","0.102807523586101"
"2 on scale 1-7 ","2005","secondary school degree","Male","344","0.116804874426224","0.104392026805207","0.129217722047241"
"2 on scale 1-7 ","2005","secondary school degree","Female","458","0.124338779020967","0.113321818015127","0.135355740026806"
"2 on scale 1-7 ","2005","college entrance qualification","Male","369","0.127435045973885","0.114896516801601","0.139973575146169"
"2 on scale 1-7 ","2005","college entrance qualification","Female","429","0.169783478446215","0.154989273092469","0.18457768379996"
"2 on scale 1-7 ","2005","Other degree","Male","53","0.111291111829025","0.0845166864707427","0.138065537187306"
"2 on scale 1-7 ","2005","Other degree","Female","50","0.0997576523391189","0.0754942269573374","0.1240210777209"
"2 on scale 1-7 ","2005","no degree/no degree yet","Male","55","0.127923734816545","0.0959806948848273","0.159866774748263"
"2 on scale 1-7 ","2005","no degree/no degree yet","Female","78","0.166106350845309","0.132915149067597","0.19929755262302"
"3 on scale 1-7 ","2005","lower secondary degree","Male","458","0.134808505444276","0.123417434164144","0.146199576724409"
"3 on scale 1-7 ","2005","lower secondary degree","Female","494","0.13295339279338","0.12190687133037","0.143999914256391"
"3 on scale 1-7 ","2005","secondary school degree","Male","398","0.155591600372772","0.141583412581417","0.169599788164127"
"3 on scale 1-7 ","2005","secondary school degree","Female","525","0.149832197243728","0.137915789490564","0.161748604996891"
"3 on scale 1-7 ","2005","college entrance qualification","Male","451","0.158940348436171","0.145192531147114","0.172688165725228"
"3 on scale 1-7 ","2005","college entrance qualification","Female","411","0.151452366782901","0.137326198069179","0.165578535496624"
"3 on scale 1-7 ","2005","Other degree","Male","66","0.128705140625826","0.100195569854044","0.157214711397609"
