"plh0223","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","in school","","","","","1"
"1 Strongly disagree","2005","Full Time","inadequately","5","","","","1"
"1 Strongly disagree","2005","Full Time","general elemantary","40","0.0839695183214003","0.060895810276667","0.107043226366134","1"
"1 Strongly disagree","2005","Full Time","middle vocational","316","0.0813475947017333","0.0726684569181027","0.090026732485364","1"
"1 Strongly disagree","2005","Full Time","vocational + Abi","38","0.0650380704521048","0.0440045524524869","0.0860715884517226","1"
"1 Strongly disagree","2005","Full Time","higher vocational","48","0.0586559482851264","0.0420480321680928","0.0752638644021601","1"
"1 Strongly disagree","2005","Full Time","higher education","141","0.0589329517876868","0.049171788633779","0.0686941149415947","1"
"1 Strongly disagree","2005","Part Time","in school","12","","","","1"
"1 Strongly disagree","2005","Part Time","inadequately","3","","","","1"
"1 Strongly disagree","2005","Part Time","general elemantary","50","0.0997354991738549","0.0733916129415049","0.126079385406205","1"
"1 Strongly disagree","2005","Part Time","middle vocational","204","0.0862100897759219","0.0752210489825532","0.0971991305692906","1"
"1 Strongly disagree","2005","Part Time","vocational + Abi","21","","","","1"
"1 Strongly disagree","2005","Part Time","higher vocational","28","","","","1"
"1 Strongly disagree","2005","Part Time","higher education","51","0.0640268937139186","0.0483020567336249","0.0797517306942123","1"
"1 Strongly disagree","2005","Not Working","in school","50","0.0903765320507043","0.0664361566547747","0.114316907446634","1"
"1 Strongly disagree","2005","Not Working","inadequately","12","","","","1"
"1 Strongly disagree","2005","Not Working","general elemantary","75","0.0535180789830041","0.0415256926111638","0.0655104653548444","1"
"1 Strongly disagree","2005","Not Working","middle vocational","217","0.0592823932055239","0.051901076554871","0.0666637098561768","1"
"1 Strongly disagree","2005","Not Working","vocational + Abi","19","","","","1"
"1 Strongly disagree","2005","Not Working","higher vocational","26","","","","1"
"1 Strongly disagree","2005","Not Working","higher education","48","0.0366633731870522","0.0250036546577458","0.0483230917163586","1"
"2 on scale 1-7 ","2005","Not Working","inadequately","11","","","","2"
"2 on scale 1-7 ","2005","Not Working","in school","89","0.164045302650286","0.133124869979363","0.194965735321209","2"
"2 on scale 1-7 ","2005","Not Working","middle vocational","372","0.0941129221890255","0.0849864486711853","0.103239395706866","2"
"2 on scale 1-7 ","2005","Not Working","general elemantary","109","0.0696482676433677","0.0560845750810766","0.0832119602056589","2"
"2 on scale 1-7 ","2005","Not Working","higher education","116","0.0927414256666422","0.0747450419344427","0.110737809398842","2"
"2 on scale 1-7 ","2005","Not Working","vocational + Abi","26","","","","2"
"2 on scale 1-7 ","2005","Not Working","higher vocational","32","0.0660156634690444","0.0431242733760414","0.0889070535620475","2"
"2 on scale 1-7 ","2005","Part Time","in school","22","","","","2"
"2 on scale 1-7 ","2005","Part Time","inadequately","5","","","","2"
"2 on scale 1-7 ","2005","Part Time","general elemantary","69","0.115013808362963","0.0869650826211635","0.143062534104762","2"
"2 on scale 1-7 ","2005","Part Time","middle vocational","325","0.119684431455986","0.10697589381808","0.132392969093891","2"
"2 on scale 1-7 ","2005","Part Time","vocational + Abi","55","0.163176511164334","0.122815140366243","0.203537881962425","2"
