"plh0223","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","no migration background","in school","53","0.116753681495992","0.0887459063095376","0.144761456682447"
"1 Strongly disagree","2005","no migration background","inadequately","11","","",""
"1 Strongly disagree","2005","no migration background","general elemantary","117","0.0751370938084398","0.0624444318387165","0.087829755778163"
"1 Strongly disagree","2005","no migration background","middle vocational","629","0.0713188266245658","0.0660154164840113","0.0766222367651203"
"1 Strongly disagree","2005","no migration background","vocational + Abi","62","0.0734365432057145","0.0561230960675295","0.0907499903438996"
"1 Strongly disagree","2005","no migration background","higher vocational","88","0.069896925239195","0.0564444214313058","0.0833494290470841"
"1 Strongly disagree","2005","no migration background","higher education","216","0.0554465677870631","0.0481307559419319","0.0627623796321943"
"1 Strongly disagree","2005","direct migration background","in school","4","","",""
"1 Strongly disagree","2005","direct migration background","inadequately","7","","",""
"1 Strongly disagree","2005","direct migration background","general elemantary","34","0.0587680992161807","0.039409420920736","0.0781267775116254"
"1 Strongly disagree","2005","direct migration background","middle vocational","68","0.0702277322953953","0.0532284398581185","0.0872270247326721"
"1 Strongly disagree","2005","direct migration background","vocational + Abi","14","","",""
"1 Strongly disagree","2005","direct migration background","higher vocational","9","","",""
"1 Strongly disagree","2005","direct migration background","higher education","18","","",""
"1 Strongly disagree","2005","indirect migration background","in school","5","","",""
"1 Strongly disagree","2005","indirect migration background","inadequately","2","","",""
"1 Strongly disagree","2005","indirect migration background","general elemantary","14","","",""
"1 Strongly disagree","2005","indirect migration background","middle vocational","40","0.151788916526599","0.113365348644856","0.190212484408342"
"1 Strongly disagree","2005","indirect migration background","vocational + Abi","2","","",""
"1 Strongly disagree","2005","indirect migration background","higher vocational","5","","",""
"1 Strongly disagree","2005","indirect migration background","higher education","6","","",""
"2 on scale 1-7 ","2005","no migration background","in school","84","0.163042627306713","0.130824176483563","0.195261078129863"
"2 on scale 1-7 ","2005","no migration background","inadequately","4","","",""
"2 on scale 1-7 ","2005","no migration background","general elemantary","178","0.0934619397232841","0.0794468057677283","0.10747707367884"
"2 on scale 1-7 ","2005","no migration background","middle vocational","1054","0.109070855430864","0.102647000245364","0.115494710616364"
"2 on scale 1-7 ","2005","no migration background","vocational + Abi","135","0.133796783551376","0.111201251022976","0.156392316079777"
"2 on scale 1-7 ","2005","no migration background","higher vocational","164","0.110105470688212","0.093590330475219","0.126620610901205"
"2 on scale 1-7 ","2005","no migration background","higher education","555","0.146245853475779","0.134949972129868","0.157541734821689"
"2 on scale 1-7 ","2005","direct migration background","in school","11","","",""
"2 on scale 1-7 ","2005","direct migration background","inadequately","13","","",""
"2 on scale 1-7 ","2005","direct migration background","general elemantary","55","0.0791258152879457","0.0569072603475674","0.101344370228324"
"2 on scale 1-7 ","2005","direct migration background","middle vocational","89","0.10383381049047","0.0835405466480007","0.12412707433294"
"2 on scale 1-7 ","2005","direct migration background","vocational + Abi","27","","",""
"2 on scale 1-7 ","2005","direct migration background","higher vocational","17","","",""
"2 on scale 1-7 ","2005","direct migration background","higher education","34","0.090032127356653","0.0594727200912912","0.120591534622015"
"2 on scale 1-7 ","2005","indirect migration background","in school","16","","",""
"2 on scale 1-7 ","2005","indirect migration background","inadequately","1","","",""
"2 on scale 1-7 ","2005","indirect migration background","general elemantary","26","","",""
"2 on scale 1-7 ","2005","indirect migration background","middle vocational","53","0.145274832382484","0.107540721174181","0.183008943590787"
"2 on scale 1-7 ","2005","indirect migration background","vocational + Abi","5","","",""
"2 on scale 1-7 ","2005","indirect migration background","higher vocational","8","","",""
"2 on scale 1-7 ","2005","indirect migration background","higher education","11","","",""
"3 on scale 1-7 ","2005","no migration background","in school","89","0.167678589444345","0.135095914093771","0.200261264794919"
"3 on scale 1-7 ","2005","no migration background","inadequately","15","","",""
"3 on scale 1-7 ","2005","no migration background","general elemantary","236","0.15179680175752","0.134519811022559","0.16907379249248"
"3 on scale 1-7 ","2005","no migration background","middle vocational","1298","0.138629812373797","0.131508778767694","0.145750845979901"
"3 on scale 1-7 ","2005","no migration background","vocational + Abi","152","0.163374820568413","0.138836328225856","0.187913312910969"
"3 on scale 1-7 ","2005","no migration background","higher vocational","217","0.14767911568644","0.12896067556999","0.16639755580289"
"3 on scale 1-7 ","2005","no migration background","higher education","623","0.157692854388337","0.146042123314237","0.169343585462437"
"3 on scale 1-7 ","2005","direct migration background","in school","10","","",""
"3 on scale 1-7 ","2005","direct migration background","inadequately","9","","",""
"3 on scale 1-7 ","2005","direct migration background","general elemantary","63","0.0997869276242386","0.075117103986171","0.124456751262306"
"3 on scale 1-7 ","2005","direct migration background","middle vocational","105","0.126960804595995","0.104812528310225","0.149109080881764"
"3 on scale 1-7 ","2005","direct migration background","vocational + Abi","25","","",""
"3 on scale 1-7 ","2005","direct migration background","higher vocational","14","","",""
"3 on scale 1-7 ","2005","direct migration background","higher education","49","0.145621497323212","0.10796230140559","0.183280693240835"
"3 on scale 1-7 ","2005","indirect migration background","in school","20","","",""
"3 on scale 1-7 ","2005","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2005","indirect migration background","general elemantary","36","0.221323621265595","0.160845096700051","0.281802145831139"
"3 on scale 1-7 ","2005","indirect migration background","middle vocational","44","0.149496430637542","0.111312628615999","0.187680232659084"
"3 on scale 1-7 ","2005","indirect migration background","vocational + Abi","9","","",""
"3 on scale 1-7 ","2005","indirect migration background","higher vocational","8","","",""
"3 on scale 1-7 ","2005","indirect migration background","higher education","9","","",""
"4 on scale 1-7","2005","no migration background","in school","101","0.179258912350836","0.145805080613521","0.212712744088151"
"4 on scale 1-7","2005","no migration background","inadequately","15","","",""
"4 on scale 1-7","2005","no migration background","general elemantary","391","0.248918933628096","0.2280999650453","0.269737902210893"
"4 on scale 1-7","2005","no migration background","middle vocational","2222","0.247576390211664","0.238682216245954","0.256470564177375"
"4 on scale 1-7","2005","no migration background","vocational + Abi","201","0.252342012936585","0.223512578764748","0.281171447108422"
"4 on scale 1-7","2005","no migration background","higher vocational","316","0.23234127203188","0.210059187104334","0.254623356959426"
"4 on scale 1-7","2005","no migration background","higher education","886","0.23110818238899","0.217632455246601","0.244583909531378"
"4 on scale 1-7","2005","direct migration background","in school","11","","",""
"4 on scale 1-7","2005","direct migration background","inadequately","37","0.18678140409299","0.123991806207048","0.249571001978932"
"4 on scale 1-7","2005","direct migration background","general elemantary","128","0.185933138721254","0.153909918652913","0.217956358789594"
"4 on scale 1-7","2005","direct migration background","middle vocational","210","0.248231223102343","0.219493088528333","0.276969357676352"
"4 on scale 1-7","2005","direct migration background","vocational + Abi","43","0.218866143184535","0.163852520114975","0.273879766254096"
"4 on scale 1-7","2005","direct migration background","higher vocational","25","","",""
