"plh0223","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","in school","50","0.0903765320507043","0.0664361566547747","0.114316907446634","1"
"1 Strongly disagree","2005","Not Employed","inadequately","12","","","","1"
"1 Strongly disagree","2005","Not Employed","general elemantary","75","0.0535180789830041","0.0415256926111638","0.0655104653548444","1"
"1 Strongly disagree","2005","Not Employed","middle vocational","217","0.0592823932055239","0.051901076554871","0.0666637098561768","1"
"1 Strongly disagree","2005","Not Employed","vocational + Abi","19","","","","1"
"1 Strongly disagree","2005","Not Employed","higher vocational","26","","","","1"
"1 Strongly disagree","2005","Not Employed","higher education","48","0.0366633731870522","0.0250036546577458","0.0483230917163586","1"
"1 Strongly disagree","2005","Employed","in school","12","","","","1"
"1 Strongly disagree","2005","Employed","inadequately","8","","","","1"
"1 Strongly disagree","2005","Employed","general elemantary","90","0.0917866242963231","0.0743394995269307","0.109233749065715","1"
"1 Strongly disagree","2005","Employed","middle vocational","520","0.0831780163250454","0.0763681366060064","0.0899878960440843","1"
"1 Strongly disagree","2005","Employed","vocational + Abi","59","0.0709092259134158","0.0536540625980754","0.0881643892287563","1"
"1 Strongly disagree","2005","Employed","higher vocational","76","0.0677783665848461","0.0529306534121279","0.0826260797575642","1"
"1 Strongly disagree","2005","Employed","higher education","192","0.0605541862345105","0.0522474195356679","0.0688609529333532","1"
"2 on scale 1-7 ","2005","Not Employed","higher vocational","32","0.0660156634690444","0.0431242733760414","0.0889070535620475","2"
"2 on scale 1-7 ","2005","Not Employed","higher education","116","0.0927414256666422","0.0747450419344427","0.110737809398842","2"
"2 on scale 1-7 ","2005","Employed","in school","22","","","","2"
"2 on scale 1-7 ","2005","Employed","inadequately","7","","","","2"
"2 on scale 1-7 ","2005","Employed","middle vocational","824","0.120025568050262","0.112011287074613","0.12803984902591","2"
"2 on scale 1-7 ","2005","Employed","vocational + Abi","141","0.159007361953808","0.134423883062623","0.183590840844992","2"
"2 on scale 1-7 ","2005","Employed","higher vocational","157","0.137792462913811","0.117432683403229","0.158152242424394","2"
"2 on scale 1-7 ","2005","Employed","higher education","484","0.155885874830957","0.143252248558356","0.168519501103558","2"
"2 on scale 1-7 ","2005","Not Employed","in school","89","0.164045302650286","0.133124869979363","0.194965735321209","2"
"2 on scale 1-7 ","2005","Not Employed","inadequately","11","","","","2"
"2 on scale 1-7 ","2005","Not Employed","general elemantary","109","0.0696482676433677","0.0560845750810766","0.0832119602056589","2"
"2 on scale 1-7 ","2005","Not Employed","middle vocational","372","0.0941129221890255","0.0849864486711853","0.103239395706866","2"
"2 on scale 1-7 ","2005","Not Employed","vocational + Abi","26","","","","2"
