"plh0223","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","(0) in school","","","",""
"1 Strongly disagree","2005","1-pers.-HH","(1a) inadequately completed","4","","",""
"1 Strongly disagree","2005","1-pers.-HH","(1b) general elementary school","20","","",""
"1 Strongly disagree","2005","1-pers.-HH","(1c) basic vocational qualification","68","0.0890242500664306","0.0702194938819739","0.107829006250887"
"1 Strongly disagree","2005","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"1 Strongly disagree","2005","1-pers.-HH","(2a) intermediate vocational","40","0.0631693495666706","0.0444100948583764","0.0819286042749648"
"1 Strongly disagree","2005","1-pers.-HH","(2c_gen) general maturity certificate","7","","",""
"1 Strongly disagree","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","9","","",""
"1 Strongly disagree","2005","1-pers.-HH","(3a) lower tertiary education","19","","",""
"1 Strongly disagree","2005","1-pers.-HH","(3b) higher tertiary education","20","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(0) in school","","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(1b) general elementary school","28","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(1c) basic vocational qualification","145","0.0659833823341357","0.0562442472642637","0.0757225174040078"
"1 Strongly disagree","2005","(Married) couple without C. ","(2b) intermediate general qualification","9","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(2a) intermediate vocational","85","0.0496279982576853","0.0383600122166208","0.0608959842987498"
"1 Strongly disagree","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","17","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","35","0.0852290162225934","0.0601187559542513","0.110339276490935"
"1 Strongly disagree","2005","(Married) couple without C. ","(3a) lower tertiary education","36","0.0412320487405884","0.0264607839727959","0.0560033135083809"
"1 Strongly disagree","2005","(Married) couple without C. ","(3b) higher tertiary education","49","0.046790395164179","0.0334518793245851","0.060128911003773"
"1 Strongly disagree","2005","Single parent ","(0) in school","13","","",""
"1 Strongly disagree","2005","Single parent ","(1a) inadequately completed","1","","",""
"1 Strongly disagree","2005","Single parent ","(1b) general elementary school","7","","",""
"1 Strongly disagree","2005","Single parent ","(1c) basic vocational qualification","21","","",""
"1 Strongly disagree","2005","Single parent ","(2b) intermediate general qualification","5","","",""
"1 Strongly disagree","2005","Single parent ","(2a) intermediate vocational","18","","",""
"1 Strongly disagree","2005","Single parent ","(2c_gen) general maturity certificate","5","","",""
