"plh0223","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","Male","75","0.065447816204314","0.0517486137195373","0.0791470186890906","1"
"1 Strongly disagree","2005","1-pers.-HH","Female","119","0.0743681753654597","0.0619363245958369","0.0868000261350825","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Male","203","0.0587765121951069","0.050959665654459","0.0665933587357547","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Female","208","0.0572714582323765","0.0496181786977489","0.0649247377670042","1"
"1 Strongly disagree","2005","Single parent ","Male","23","","","","1"
"1 Strongly disagree","2005","Single parent ","Female","58","0.0820910329238728","0.0626007442421525","0.101581321605593","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Male","133","0.0738474030134463","0.0617993272035836","0.0858954788233091","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Female","168","0.0963984181177173","0.0831172011837067","0.109679635051728","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Male","122","0.06294876803502","0.0520681789328403","0.0738293571371998","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Female","143","0.0684681254084393","0.0565812797671022","0.0803549710497764","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Male","68","0.104312259198743","0.0838595691020873","0.124764949295398","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Female","68","0.0842367147213054","0.0654988891417908","0.10297454030082","1"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Male","341","0.0884818159021912","0.0790435331421468","0.0979200986622356","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Male","280","0.155593912609544","0.138895284904178","0.17229254031491","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Male","126","0.131081558643894","0.108499436467804","0.153663680819983","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Female","213","0.119136382539551","0.103786691899866","0.134486073179236","2"
"2 on scale 1-7 ","2005","Single parent ","Female","97","0.121621487097526","0.0984146148373136","0.144828359357738","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","127","0.147642160131313","0.123709385946687","0.171574934315938","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Female","398","0.105886431256755","0.095751947612917","0.116020914900593","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Male","137","0.103435543215394","0.0865672327671093","0.120303853663679","2"
