"plh0223","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","Male","30","0.116652583780747","0.0810903629005053","0.15221480466099"
"1 Strongly disagree","2005","(0) in school","Female","32","0.0867648141277194","0.0568880168773477","0.116641611378091"
"1 Strongly disagree","2005","(1a) inadequately completed","Male","9","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Female","12","","",""
"1 Strongly disagree","2005","(1b) general elementary school","Male","45","0.0625679928846812","0.042772780336578","0.0823632054327845"
"1 Strongly disagree","2005","(1b) general elementary school","Female","70","0.0527348333075133","0.0405240537738091","0.0649456128412174"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Male","227","0.0813856977139375","0.0717246330308023","0.0910467623970726"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Female","194","0.0847943550360703","0.074145679026378","0.0954430310457625"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Male","23","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","Female","31","0.0938438248892395","0.0634664082747007","0.124221241503778"
"1 Strongly disagree","2005","(2a) intermediate vocational","Male","131","0.0590939725013598","0.0489162998412512","0.0692716451614683"
"1 Strongly disagree","2005","(2a) intermediate vocational","Female","209","0.0708644222485106","0.0612477880591624","0.0804810564378588"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Male","20","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Female","37","0.0541901316169858","0.0328662547393702","0.0755140084946014"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Male","36","0.0495114588304938","0.0330852630869223","0.0659376545740653"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Female","55","0.0763772782886291","0.0584797811051634","0.0942747754720947"
"1 Strongly disagree","2005","(3a) lower tertiary education","Male","42","0.0504436098263452","0.0359917548061283","0.0648954648465622"
"1 Strongly disagree","2005","(3a) lower tertiary education","Female","59","0.0837585023878396","0.0641533672792151","0.103363637496464"
"1 Strongly disagree","2005","(3b) higher tertiary education","Male","65","0.0352419939477081","0.0256716452864199","0.0448123426089962"
"1 Strongly disagree","2005","(3b) higher tertiary education","Female","74","0.0600674964780627","0.0459679931118578","0.0741669998442677"
"2 on scale 1-7 ","2005","(0) in school","Male","44","0.142604200531318","0.103866596362178","0.181341804700459"
"2 on scale 1-7 ","2005","(0) in school","Female","67","0.223019691878386","0.178837473966107","0.267201909790665"
"2 on scale 1-7 ","2005","(1a) inadequately completed","Male","11","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Female","11","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","Male","49","0.0736268083328319","0.052280383658682","0.0949732330069818"
"2 on scale 1-7 ","2005","(1b) general elementary school","Female","116","0.080996687961404","0.0660910356700406","0.0959023402527674"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","308","0.09880173834407","0.0882584324135293","0.109345044274611"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","251","0.0985718655697448","0.0871773769140768","0.109966354225413"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","47","0.176915822597066","0.127165106522353","0.226666538671778"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","48","0.139002928099293","0.102965045043928","0.175040811154659"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Male","265","0.111062951289871","0.0975009472651581","0.124624955314584"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Female","348","0.123872160404672","0.111525769535881","0.136218551273462"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","59","0.132207694566511","0.0974113467956121","0.167004042337409"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","73","0.141164555116503","0.108368473792314","0.173960636440691"
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","96","0.121084315771937","0.0963825361442353","0.145786095399638"
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","133","0.167830225516065","0.142647428356866","0.193013022675265"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Male","100","0.116203895903277","0.0950423923076132","0.137365399498942"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Female","133","0.153433949660616","0.127927996052734","0.178939903268497"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Male","185","0.131989432513584","0.114421509673603","0.149557355353565"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Female","182","0.157127940280223","0.135533435281511","0.178722445278935"
"3 on scale 1-7 ","2005","(0) in school","Male","57","0.195074568760712","0.151175624642456","0.238973512878969"
"3 on scale 1-7 ","2005","(0) in school","Female","64","0.146317170356741","0.108805463869589","0.183828876843892"
"3 on scale 1-7 ","2005","(1a) inadequately completed","Male","10","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","Female","8","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","Male","86","0.172519254773384","0.141636793615641","0.203401715931128"
"3 on scale 1-7 ","2005","(1b) general elementary school","Female","164","0.130014769940336","0.111640457231741","0.14838908264893"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","393","0.125903580766503","0.114182084477524","0.137625077055483"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","365","0.130027135005839","0.117170638143551","0.142883631868127"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","36","0.19946947541386","0.147371476492769","0.25156747433495"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","59","0.153573948409743","0.116016182911533","0.191131713907954"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Male","313","0.150766299029428","0.135321953556786","0.166210644502069"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Female","402","0.143468286916284","0.130330594019984","0.156605979812585"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","67","0.177908667607282","0.13862102346267","0.217196311751893"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","65","0.16033599446799","0.125776098544903","0.194895890391076"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","104","0.141783327087697","0.115370082980957","0.168196571194437"
