"plh0223","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","in school","","","",""
"1 Strongly disagree","2005","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2005","lower secondary degree","general elemantary","94","0.0581315834978907","0.0462822648652137","0.0699809021305677"
"1 Strongly disagree","2005","lower secondary degree","middle vocational","354","0.0830071397080562","0.0753042541942605","0.0907100252218518"
"1 Strongly disagree","2005","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2005","lower secondary degree","higher vocational","42","0.0976795940634927","0.070249698966014","0.125109489160972"
"1 Strongly disagree","2005","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2005","secondary school degree","in school","","","",""
"1 Strongly disagree","2005","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2005","secondary school degree","general elemantary","54","0.128541697553023","0.101232715888992","0.155850679217054"
"1 Strongly disagree","2005","secondary school degree","middle vocational","293","0.0654855909248753","0.057904140255708","0.0730670415940426"
"1 Strongly disagree","2005","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2005","secondary school degree","higher vocational","46","0.0672383405069551","0.0486062239611377","0.0858704570527724"
"1 Strongly disagree","2005","secondary school degree","higher education","32","0.0608610267594586","0.0420576061754113","0.0796644473435059"
"1 Strongly disagree","2005","college entrance qualification","in school","","","",""
"1 Strongly disagree","2005","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2005","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2005","college entrance qualification","middle vocational","51","0.0430311126440444","0.0283305909436143","0.0577316343444746"
"1 Strongly disagree","2005","college entrance qualification","vocational + Abi","68","0.0763356380902692","0.0594858413055084","0.09318543487503"
"1 Strongly disagree","2005","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2005","college entrance qualification","higher education","190","0.055452888569569","0.0474720747952062","0.0634337023439318"
"1 Strongly disagree","2005","Other degree","in school","","","",""
"1 Strongly disagree","2005","Other degree","inadequately","","","",""
"1 Strongly disagree","2005","Other degree","general elemantary","","","",""
"1 Strongly disagree","2005","Other degree","middle vocational","31","0.0706131853151552","0.0450900652631836","0.0961363053671268"
"1 Strongly disagree","2005","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2005","Other degree","higher vocational","","","",""
"1 Strongly disagree","2005","Other degree","higher education","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","in school","62","0.101868038511523","0.0786149598652232","0.125121117157822"
"1 Strongly disagree","2005","no degree/no degree yet","inadequately","","","",""
