"plh0223","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Schleswig-Holstein","Urban Area","11","","","","1"
"1 Strongly disagree","2005","Schleswig-Holstein","Rural Area","19","","","","1"
"1 Strongly disagree","2005","Hamburg","Urban Area","12","","","","1"
"1 Strongly disagree","2005","Hamburg","Rural Area","","","","","1"
"1 Strongly disagree","2005","Lower Saxony","Urban Area","60","0.0543286052827872","0.0395773543203173","0.0690798562452572","1"
"1 Strongly disagree","2005","Lower Saxony","Rural Area","79","0.0811571521573789","0.0631148989258735","0.0991994053888842","1"
"1 Strongly disagree","2005","Bremen","Urban Area","13","","","","1"
"1 Strongly disagree","2005","Bremen","Rural Area","","","","","1"
"1 Strongly disagree","2005","North Rhine-Westphalia","Urban Area","344","0.0854141110229365","0.0770092043048173","0.0938190177410556","1"
"1 Strongly disagree","2005","North Rhine-Westphalia","Rural Area","4","","","","1"
"1 Strongly disagree","2005","Hesse","Urban Area","83","0.0741525244605399","0.0587936325855209","0.0895114163355588","1"
"1 Strongly disagree","2005","Hesse","Rural Area","21","","","","1"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Urban Area","105","0.10174370800775","0.0823869682951897","0.12110044772031","1"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Rural Area","18","","","","1"
"1 Strongly disagree","2005","Baden-Württemberg","Urban Area","103","0.0580956543610663","0.0485439234787429","0.0676473852433898","1"
"1 Strongly disagree","2005","Baden-Württemberg","Rural Area","13","","","","1"
"1 Strongly disagree","2005","Bavaria","Urban Area","68","0.044435084644896","0.0338069365292394","0.0550632327605525","1"
"1 Strongly disagree","2005","Bavaria","Rural Area","84","0.0591637517534553","0.0470451565975261","0.0712823469093844","1"
"1 Strongly disagree","2005","Berlin","Urban Area","63","0.0807964515147931","0.0614086219644637","0.100184281065123","1"
"1 Strongly disagree","2005","Berlin","Rural Area","","","","","1"
"1 Strongly disagree","2005","Brandenburg","Urban Area","2","","","","1"
"1 Strongly disagree","2005","Brandenburg","Rural Area","51","0.0655812287015598","0.0485229823566397","0.08263947504648","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Urban Area","6","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Rural Area","38","0.0776724731867025","0.0524911017944409","0.102853844578964","1"
"1 Strongly disagree","2005","Saxony","Urban Area","58","0.082375556376343","0.0628545468820379","0.101896565870648","1"
"1 Strongly disagree","2005","Saxony","Rural Area","39","0.0467906178583683","0.031766092978061","0.0618151427386756","1"
"1 Strongly disagree","2005","Saxony-Anhalt","Urban Area","24","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","Rural Area","41","0.0660562703771703","0.0471069559036132","0.0850055848507274","1"
"1 Strongly disagree","2005","Thuringia","Urban Area","28","","","","1"
"1 Strongly disagree","2005","Thuringia","Rural Area","41","0.0624433007004889","0.0433669389319525","0.0815196624690253","1"
"2 on scale 1-7 ","2005","Saxony","Urban Area","101","0.11755821234111","0.0946895835549819","0.140426841127238","2"
"2 on scale 1-7 ","2005","Saxony","Rural Area","110","0.151717810228235","0.126195754044193","0.177239866412276","2"
"2 on scale 1-7 ","2005","Thuringia","Rural Area","92","0.125806240074878","0.0996600270039902","0.151952453145766","2"
"2 on scale 1-7 ","2005","Thuringia","Urban Area","36","0.1445398140005","0.102904057853879","0.186175570147122","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","Urban Area","287","0.103267746912357","0.0908420544735561","0.115693439351159","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","Rural Area","20","","","","2"
"2 on scale 1-7 ","2005","Bavaria","Urban Area","172","0.129735986979733","0.112405122072595","0.14706685188687","2"
"2 on scale 1-7 ","2005","Bavaria","Rural Area","162","0.104193780005073","0.0885011643787936","0.119886395631352","2"
