"plh0223","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","Male","362","0.0691524050053823","0.0623500733729683","0.0759547366377963","1"
"1 Strongly disagree","2005","Full Time","Female","235","0.0856550865010497","0.075055854206943","0.0962543187951565","1"
"1 Strongly disagree","2005","Part Time","Male","100","0.0891267087461399","0.0741318361878902","0.10412158130439","1"
"1 Strongly disagree","2005","Part Time","Female","276","0.0855503887773552","0.0761873123594104","0.0949134651953001","1"
"1 Strongly disagree","2005","Not Working","Male","180","0.0581048717755175","0.0499469257628797","0.0662628177881554","1"
"1 Strongly disagree","2005","Not Working","Female","275","0.0589779716096242","0.0522428727769487","0.0657130704422998","1"
"2 on scale 1-7 ","2005","Part Time","Male","198","0.132069440727435","0.114251663702566","0.149887217752305","2"
"2 on scale 1-7 ","2005","Full Time","Male","683","0.118986322903149","0.110305623586552","0.127667022219745","2"
"2 on scale 1-7 ","2005","Not Working","Female","459","0.0938226442143486","0.0854866078768418","0.102158680551855","2"
"2 on scale 1-7 ","2005","Full Time","Female","446","0.162550865633538","0.148576996653085","0.17652473461399","2"
"2 on scale 1-7 ","2005","Part Time","Female","482","0.133369128066149","0.121988337843694","0.144749918288604","2"
"2 on scale 1-7 ","2005","Not Working","Male","311","0.0863958138378457","0.0765986884022369","0.0961929392734546","2"
"3 on scale 1-7 ","2005","Not Working","Male","422","0.128750329496061","0.117070977001569","0.140429681990554","3"
"3 on scale 1-7 ","2005","Full Time","Male","822","0.154168468598144","0.144486702618144","0.163850234578143","3"
"3 on scale 1-7 ","2005","Part Time","Female","530","0.136909707352804","0.12540242097171","0.148416993733899","3"
"3 on scale 1-7 ","2005","Part Time","Male","231","0.162254522380858","0.142851726642396","0.181657318119319","3"
"3 on scale 1-7 ","2005","Full Time","Female","418","0.141039191213622","0.127856642537669","0.154221739889576","3"
"3 on scale 1-7 ","2005","Not Working","Female","656","0.140124653544366","0.130200940750722","0.15004836633801","3"
"4 on scale 1-7","2005","Not Working","Female","1115","0.242948618139036","0.230687811117995","0.255209425160078","4"
"4 on scale 1-7","2005","Full Time","Female","578","0.22685343406024","0.210991855766643","0.242715012353837","4"
"4 on scale 1-7","2005","Part Time","Male","305","0.222253552854942","0.200373254759589","0.244133850950296","4"
"4 on scale 1-7","2005","Not Working","Male","804","0.258601950783917","0.243332799574921","0.273871101992914","4"
"4 on scale 1-7","2005","Full Time","Male","1264","0.234561369969016","0.223200847651198","0.245921892286834","4"
"4 on scale 1-7","2005","Part Time","Female","848","0.241364172338617","0.227039629807026","0.255688714870208","4"
"5 on scale 1-7","2005","Not Working","Female","923","0.194365252084595","0.183052257745859","0.205678246423332","5"
"5 on scale 1-7","2005","Part Time","Female","619","0.192503244711587","0.179304971799609","0.205701517623564","5"
"5 on scale 1-7","2005","Not Working","Male","678","0.215573019077675","0.201233098643411","0.22991293951194","5"
"5 on scale 1-7","2005","Full Time","Male","1164","0.223494015214875","0.212324862760213","0.234663167669538","5"
