"plh0223","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","1-pers.-HH","47","0.0732871769581061","0.0539121519657217","0.0926622019504905"
"1 Strongly disagree","2005","16-34 y.","(Married) couple without C. ","87","0.0681268304181355","0.0520792116941558","0.0841744491421152"
"1 Strongly disagree","2005","16-34 y.","Single parent ","41","0.0926799309546927","0.066323006975922","0.119036854933463"
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE 16 ","91","0.101441304016989","0.0835263229645915","0.119356285069386"
"1 Strongly disagree","2005","16-34 y.","Couple + C. GT 16 ","111","0.0740823380764197","0.0600750645599632","0.0880896115928762"
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE and GT 16","59","0.10527958219754","0.0814082322834903","0.129150932111589"
"1 Strongly disagree","2005","35-65 y.","1-pers.-HH","87","0.0836119383847044","0.0678716121987154","0.0993522645706934"
"1 Strongly disagree","2005","35-65 y.","(Married) couple without C. ","209","0.0610920509721746","0.0534030085798862","0.0687810933644629"
"1 Strongly disagree","2005","35-65 y.","Single parent ","39","0.0776240371959486","0.0557531565649922","0.0994949178269049"
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE 16 ","210","0.0772418949986126","0.0670034995698646","0.0874802904273606"
"1 Strongly disagree","2005","35-65 y.","Couple + C. GT 16 ","145","0.0583948695101695","0.0484576598479719","0.0683320791723671"
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE and GT 16","77","0.0882392144348427","0.0711961161583336","0.105282312711352"
"1 Strongly disagree","2005","66 and older","1-pers.-HH","60","0.0551609758650583","0.0415455542308149","0.0687763974993016"
"1 Strongly disagree","2005","66 and older","(Married) couple without C. ","115","0.0501964537273898","0.0413589404557243","0.0590339669990554"
"1 Strongly disagree","2005","66 and older","Single parent ","1","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. GT 16 ","9","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","123","0.157931638525167","0.130819490036574","0.18504378701376"
"2 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","126","0.127035593610627","0.105825915357682","0.148245271863572"
"2 on scale 1-7 ","2005","16-34 y.","Single parent ","65","0.150228028736101","0.117753093024872","0.18270296444733"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","153","0.144983919042805","0.124091786391649","0.16587605169396"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","239","0.166949436312334","0.147004243249107","0.186894629375561"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","107","0.157802263403521","0.129447575109853","0.186156951697189"
"2 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","143","0.114803540742822","0.096676064439266","0.132931017046378"
"2 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","435","0.105642373851278","0.095774057174115","0.11551069052844"
"2 on scale 1-7 ","2005","35-65 y.","Single parent ","59","0.0871448911925432","0.0640914341769344","0.110198348208152"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","400","0.155439731991096","0.141544754509439","0.169334709472752"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","254","0.0922110965621374","0.079950073002873","0.104472120121402"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","145","0.126726050007009","0.106737307254783","0.146714792759234"
"2 on scale 1-7 ","2005","66 and older","1-pers.-HH","84","0.0839300391902791","0.0673929431972996","0.100467135183259"
"2 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","178","0.074380574605429","0.0637606199560368","0.0850005292548212"
"2 on scale 1-7 ","2005","66 and older","Single parent ","4","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","6","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","127","0.176022480890997","0.147708727897188","0.204336233884806"
"3 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","168","0.18074649815228","0.156237971694482","0.205255024610078"
"3 on scale 1-7 ","2005","16-34 y.","Single parent ","74","0.177186781852682","0.142482113008444","0.211891450696919"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","148","0.12076165381604","0.101426236402399","0.140097071229681"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","228","0.16332518925328","0.143554809254027","0.183095569252533"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","115","0.187644456346502","0.157277436601714","0.218011476091289"
"3 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","158","0.123273674997028","0.104579467198431","0.141967882795624"
"3 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","521","0.135616729395084","0.124624691819225","0.146608766970942"
"3 on scale 1-7 ","2005","35-65 y.","Single parent ","88","0.132399275845704","0.104696905785574","0.160101645905835"
