"plh0223","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","62","0.101394691943747","0.0782606607566194","0.124528723130875"
"1 Strongly disagree","2005","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","115","0.0557520159062068","0.0453304837342438","0.0661735480781699"
"1 Strongly disagree","2005","(1c) basic vocational qualification","421","0.0829602645499526","0.0758035886741338","0.0901169404257714"
"1 Strongly disagree","2005","(2b) intermediate general qualification","54","0.127343408324909","0.100213769270245","0.154473047379572"
"1 Strongly disagree","2005","(2a) intermediate vocational","340","0.0655238388960764","0.0585214373376043","0.0725262404545486"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","57","0.0506928824890365","0.0354630266594545","0.0659227383186185"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","91","0.0639050978702156","0.0515931665957156","0.0762170291447156"
"1 Strongly disagree","2005","(3a) lower tertiary education","101","0.0648576175803443","0.05296742596764","0.0767478091930487"
"1 Strongly disagree","2005","(3b) higher tertiary education","139","0.0461008551714194","0.0379084352723843","0.0542932750704545"
"2 on scale 1-7 ","2005","(0) in school","111","0.183656807776252","0.153981234310901","0.213332381241602"
"2 on scale 1-7 ","2005","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","165","0.0787353321484235","0.0665022668931638","0.0909683974036831"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","559","0.0986955528250373","0.0909568751825625","0.106434230467512"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","95","0.154547897529883","0.125130100369269","0.183965694690497"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","613","0.118060262777488","0.108928921805696","0.12719160374928"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","132","0.136823764419653","0.112964918343357","0.160682610495948"
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","229","0.146128917612163","0.128347649641858","0.163910185582468"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","233","0.132311835694754","0.11595306474748","0.148670606642029"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","367","0.14298520457803","0.129309610748802","0.156660798407259"
"3 on scale 1-7 ","2005","(0) in school","121","0.170183614375765","0.14138251328958","0.19898471546195"
"3 on scale 1-7 ","2005","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","250","0.143056741953328","0.127153398036485","0.15896008587017"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","758","0.127808381143358","0.119145390827735","0.136471371458981"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","95","0.172391940908884","0.141651865437244","0.203132016380523"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","715","0.146779599808704","0.136765159165361","0.156794040452047"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","132","0.168852292746396","0.142844019639152","0.194860565853641"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","249","0.146109746327117","0.128329445195731","0.163890047458503"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","278","0.168765766103559","0.150682645637809","0.186848886569309"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","403","0.146273082952706","0.132467708908222","0.160078456997189"
"4 on scale 1-7","2005","(0) in school","131","0.191037953197492","0.160909064125492","0.221166842269491"
"4 on scale 1-7","2005","(1a) inadequately completed","56","0.202762831869061","0.152622459219687","0.252903204518435"
"4 on scale 1-7","2005","(1b) general elementary school","429","0.232310043382137","0.213128428150764","0.251491658613511"
"4 on scale 1-7","2005","(1c) basic vocational qualification","1402","0.244733152703384","0.233577915214291","0.255888390192477"
"4 on scale 1-7","2005","(2b) intermediate general qualification","132","0.204688970305971","0.171853002770813","0.237524937841129"
"4 on scale 1-7","2005","(2a) intermediate vocational","1169","0.250596461923452","0.238333127579744","0.26285979626716"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","172","0.238299214798186","0.208720967366585","0.267877462229787"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","345","0.242898582162751","0.221311794978582","0.264485369346921"
"4 on scale 1-7","2005","(3a) lower tertiary education","402","0.225515694629744","0.205338342005825","0.245693047253663"
"4 on scale 1-7","2005","(3b) higher tertiary education","591","0.249487421705657","0.232582630997076","0.266392212414238"
"5 on scale 1-7","2005","(0) in school","106","0.157395912761551","0.129485405941465","0.185306419581637"
"5 on scale 1-7","2005","(1a) inadequately completed","42","0.158816413279552","0.113234484180002","0.204398342379102"
"5 on scale 1-7","2005","(1b) general elementary school","383","0.20922679813867","0.190751439446014","0.227702156831326"
"5 on scale 1-7","2005","(1c) basic vocational qualification","1175","0.198878461689181","0.188521668897877","0.209235254480485"
"5 on scale 1-7","2005","(2b) intermediate general qualification","100","0.178756575704588","0.147574784428321","0.209938366980856"
"5 on scale 1-7","2005","(2a) intermediate vocational","966","0.202313542075785","0.190945339124178","0.213681745027391"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","154","0.214238565414777","0.185753769583094","0.242723361246459"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","300","0.211594984198878","0.191034853836762","0.232155114560994"
"5 on scale 1-7","2005","(3a) lower tertiary education","353","0.211490651256313","0.191774665396314","0.231206637116313"
"5 on scale 1-7","2005","(3b) higher tertiary education","505","0.2127969662609","0.196807551104524","0.228786381417277"
"6 on scale 1-7","2005","(0) in school","95","0.144246644509232","0.117319742996805","0.171173546021659"
"6 on scale 1-7","2005","(1a) inadequately completed","45","0.209078694636205","0.158365479896078","0.259791909376332"
"6 on scale 1-7","2005","(1b) general elementary school","307","0.162292165889681","0.145544537367851","0.179039794411512"
"6 on scale 1-7","2005","(1c) basic vocational qualification","937","0.165947960554307","0.156294906427024","0.17560101468159"
"6 on scale 1-7","2005","(2b) intermediate general qualification","74","0.107440719880314","0.0822385993705401","0.132642840390089"
"6 on scale 1-7","2005","(2a) intermediate vocational","716","0.154148479337777","0.14393014940073","0.164366809274825"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","107","0.122888518368135","0.100095492551547","0.145681544184723"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","220","0.142514740128341","0.124917615306826","0.160111864949856"
"6 on scale 1-7","2005","(3a) lower tertiary education","216","0.147472611655294","0.130353574162923","0.164591649147665"
"6 on scale 1-7","2005","(3b) higher tertiary education","400","0.154961644207066","0.140824659049926","0.169098629364205"
"7 Strongly agree","2005","(0) in school","","","",""
"7 Strongly agree","2005","(1a) inadequately completed","43","0.157974940800759","0.112491195038209","0.20345868656331"
"7 Strongly agree","2005","(1b) general elementary school","213","0.118626902581554","0.103940015927258","0.133313789235849"
"7 Strongly agree","2005","(1c) basic vocational qualification","454","0.0809762265347802","0.0738980017942979","0.0880544512752624"
"7 Strongly agree","2005","(2b) intermediate general qualification","30","0.0548304873454509","0.0363037049942255","0.0733572696966763"
