"plh0223","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","Urban Area","316","0.0901761229699273","0.080760420357728","0.0995918255821266","1"
"1 Strongly disagree","2005","16-34 y.","Rural Area","140","0.0771813875782196","0.0647343154818945","0.0896284596745448","1"
"1 Strongly disagree","2005","35-65 y.","Urban Area","530","0.0704527223622429","0.0647673461626343","0.0761380985618515","1"
"1 Strongly disagree","2005","35-65 y.","Rural Area","253","0.0725009314818017","0.0642701092372568","0.0807317537263466","1"
"1 Strongly disagree","2005","66 and older","Urban Area","134","0.0565462144357929","0.0475174663052745","0.0655749625663113","1"
"1 Strongly disagree","2005","66 and older","Rural Area","55","0.0435473234909474","0.0323008774103132","0.0547937695715816","1"
"2 on scale 1-7 ","2005","35-65 y.","Urban Area","974","0.115540659316368","0.108438654983273","0.122642663649463","2"
"2 on scale 1-7 ","2005","16-34 y.","Urban Area","553","0.149417703784759","0.137698786549277","0.161136621020241","2"
"2 on scale 1-7 ","2005","66 and older","Rural Area","99","0.0676464180414638","0.053807072509306","0.0814857635736217","2"
"2 on scale 1-7 ","2005","16-34 y.","Rural Area","274","0.151106222796484","0.134402218569229","0.167810227023739","2"
"2 on scale 1-7 ","2005","35-65 y.","Rural Area","492","0.116677646535911","0.106487788603405","0.126867504468416","2"
"2 on scale 1-7 ","2005","66 and older","Urban Area","187","0.0809962080103768","0.0703313163122035","0.0916610997085501","2"
"3 on scale 1-7 ","2005","66 and older","Urban Area","343","0.135268048661315","0.121898897924483","0.148637199398148","3"
"3 on scale 1-7 ","2005","16-34 y.","Urban Area","603","0.166588577691486","0.154340142099514","0.178837013283458","3"
"3 on scale 1-7 ","2005","35-65 y.","Rural Area","546","0.124101358449748","0.113636583754397","0.134566133145099","3"
"3 on scale 1-7 ","2005","35-65 y.","Urban Area","1155","0.145361590380453","0.13753107021441","0.153192110546496","3"
"3 on scale 1-7 ","2005","16-34 y.","Rural Area","280","0.153416810697819","0.136608501185164","0.170225120210474","3"
"3 on scale 1-7 ","2005","66 and older","Rural Area","152","0.121650977402749","0.103637639709279","0.139664315096219","3"
"4 on scale 1-7","2005","66 and older","Rural Area","335","0.262578549317696","0.238329744722207","0.286827353913185","4"
"4 on scale 1-7","2005","16-34 y.","Rural Area","407","0.227008056050416","0.207470921829886","0.246545190270945","4"
"4 on scale 1-7","2005","35-65 y.","Urban Area","1813","0.24414325659916","0.234599558591778","0.253686954606542","4"
"4 on scale 1-7","2005","66 and older","Urban Area","637","0.246731469247192","0.229879423129448","0.263583515364936","4"
"4 on scale 1-7","2005","16-34 y.","Urban Area","784","0.225229498301312","0.211497698541769","0.238961298060854","4"
"4 on scale 1-7","2005","35-65 y.","Rural Area","938","0.235174619930219","0.221713194201441","0.248636045658997","4"
"5 on scale 1-7","2005","66 and older","Rural Area","268","0.207839857155279","0.185479757255959","0.230199957054599","5"
"5 on scale 1-7","2005","35-65 y.","Rural Area","781","0.222622293289303","0.209418003243814","0.235826583334791","5"
"5 on scale 1-7","2005","66 and older","Urban Area","486","0.191466202418963","0.176086051204303","0.206846353633624","5"
"5 on scale 1-7","2005","16-34 y.","Urban Area","662","0.191861665178986","0.178917762248107","0.204805568109865","5"
"5 on scale 1-7","2005","16-34 y.","Rural Area","323","0.183241933990005","0.165198803464616","0.201285064515394","5"
"5 on scale 1-7","2005","35-65 y.","Urban Area","1637","0.206336937624","0.197346493415332","0.215327381832669","5"
"6 on scale 1-7","2005","66 and older","Rural Area","246","0.206341014713967","0.184040618569352","0.228641410858583","6"
"6 on scale 1-7","2005","35-65 y.","Urban Area","1188","0.150278179902499","0.142339269065163","0.158217090739835","6"
"6 on scale 1-7","2005","66 and older","Urban Area","483","0.189093398143361","0.173786434323795","0.204400361962927","6"
"6 on scale 1-7","2005","16-34 y.","Urban Area","447","0.120459090599192","0.109759279740505","0.131158901457879","6"
"6 on scale 1-7","2005","35-65 y.","Rural Area","571","0.16240004124686","0.150693567927978","0.174106514565742","6"
"6 on scale 1-7","2005","16-34 y.","Rural Area","231","0.134820377243433","0.118891555526357","0.15074919896051","6"
"7 Strongly agree","2005","66 and older","Rural Area","110","0.0903958598778975","0.0745941780600916","0.106197541695703","7"
"7 Strongly agree","2005","66 and older","Urban Area","244","0.099898459082999","0.0881767590945977","0.1116201590714","7"
"7 Strongly agree","2005","35-65 y.","Urban Area","486","0.0678866538152767","0.0622980780873214","0.073475229543232","7"
"7 Strongly agree","2005","35-65 y.","Rural Area","232","0.0665231090661588","0.0586135414477924","0.0744326766845253","7"
"7 Strongly agree","2005","16-34 y.","Urban Area","190","0.0562673414743381","0.048692370401613","0.0638423125470633","7"
"7 Strongly agree","2005","16-34 y.","Rural Area","111","0.0732252116436229","0.0610753826703008","0.0853750406169451","7"
"1 Strongly disagree","2006","16-34 y.","Rural Area","","","","","1"
