"plh0223","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","West Germany","332","0.0571777199244487","0.0511821911952482","0.0631732486536492","1"
"1 Strongly disagree","2005","Not Employed","East Germany","123","0.0641065995878024","0.0536254260409001","0.0745877731347048","1"
"1 Strongly disagree","2005","Employed","West Germany","744","0.0799205727702868","0.0745773400259789","0.0852638055145948","1"
"1 Strongly disagree","2005","Employed","East Germany","229","0.0749214932884951","0.065410070916405","0.0844329156605852","1"
"2 on scale 1-7 ","2005","Not Employed","East Germany","243","0.104927239870115","0.0918137391723563","0.118040740567874","2"
"2 on scale 1-7 ","2005","Employed","West Germany","1363","0.130951825329634","0.124304608552819","0.137599042106449","2"
"2 on scale 1-7 ","2005","Employed","East Germany","446","0.142936004575274","0.130290667667364","0.155581341483184","2"
"2 on scale 1-7 ","2005","Not Employed","West Germany","527","0.0871551700012775","0.0798716014729793","0.0944387385295757","2"
"3 on scale 1-7 ","2005","Not Employed","East Germany","288","0.131363631897393","0.116909170057492","0.145818093737293","3"
"3 on scale 1-7 ","2005","Employed","West Germany","1539","0.149522213236926","0.142495592971274","0.156548833502577","3"
"3 on scale 1-7 ","2005","Employed","East Germany","462","0.141292261307168","0.128707794016538","0.153876728597799","3"
"3 on scale 1-7 ","2005","Not Employed","West Germany","790","0.136763914063665","0.127891338482583","0.145636489644748","3"
"4 on scale 1-7","2005","Employed","East Germany","709","0.24335587754389","0.227852736030681","0.258859019057098","4"
"4 on scale 1-7","2005","Not Employed","East Germany","507","0.254930180361206","0.236281227050692","0.27357913367172","4"
"4 on scale 1-7","2005","Employed","West Germany","2286","0.231193068868756","0.222885801508981","0.239500336228531","4"
"4 on scale 1-7","2005","Not Employed","West Germany","1412","0.247593695723652","0.236448308609279","0.258739082838024","4"
"5 on scale 1-7","2005","Employed","West Germany","1991","0.20484653069652","0.196894062817372","0.212798998575668","5"
"5 on scale 1-7","2005","Not Employed","East Germany","443","0.203014026779422","0.185801932715394","0.22022612084345","5"
"5 on scale 1-7","2005","Not Employed","West Germany","1158","0.202674948968234","0.192294481917935","0.213055416018532","5"
"5 on scale 1-7","2005","Employed","East Germany","565","0.189789096008731","0.175621778392742","0.203956413624721","5"
"6 on scale 1-7","2005","Employed","West Germany","1416","0.142070290623934","0.135191063851721","0.148949517396147","6"
"6 on scale 1-7","2005","Employed","East Germany","393","0.150028842228272","0.137127276081472","0.162930408375071","6"
"6 on scale 1-7","2005","Not Employed","East Germany","352","0.171195520430877","0.155077281391501","0.187313759470253","6"
"6 on scale 1-7","2005","Not Employed","West Germany","1005","0.173957705673745","0.164169070756456","0.183746340591033","6"
"7 Strongly agree","2005","Employed","East Germany","139","0.0576764250481701","0.0492537090913668","0.0660991410049734","7"
"7 Strongly agree","2005","Not Employed","East Germany","142","0.0704628010731853","0.0595116772874716","0.081413924858899","7"
"7 Strongly agree","2005","Employed","West Germany","555","0.0614954984739432","0.0567617848466675","0.0662292121012189","7"
"7 Strongly agree","2005","Not Employed","West Germany","537","0.0946768456449784","0.0871168271596492","0.102236864130308","7"
"1 Strongly disagree","2006","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2006","Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2006","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2006","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","West Germany","","","","","3"
"4 on scale 1-7","2006","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Employed","West Germany","","","","","4"
"4 on scale 1-7","2006","Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Not Employed","West Germany","","","","","4"
"5 on scale 1-7","2006","Employed","West Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","West Germany","","","","","5"
"6 on scale 1-7","2006","Employed","West Germany","","","","","6"
