"plh0223","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","1-pers.-HH","83","0.0840954935804882","0.0674117725783901","0.100779214582586","1"
"1 Strongly disagree","2005","Full Time","(Married) couple without C. ","172","0.0678032302197199","0.0576644167404977","0.0779420436989422","1"
"1 Strongly disagree","2005","Full Time","Single parent ","20","","","","1"
"1 Strongly disagree","2005","Full Time","Couple + C. LE 16 ","145","0.0745685322159666","0.062539372668909","0.0865976917630242","1"
"1 Strongly disagree","2005","Full Time","Couple + C. GT 16 ","120","0.066570581607901","0.0542908308697614","0.0788503323460407","1"
"1 Strongly disagree","2005","Full Time","Couple + C. LE and GT 16","49","0.101642458196236","0.0784122232790877","0.124872693113383","1"
"1 Strongly disagree","2005","Part Time","1-pers.-HH","32","0.0935198480030963","0.067197161716769","0.119842534289424","1"
"1 Strongly disagree","2005","Part Time","(Married) couple without C. ","76","0.0671028044759363","0.0527601985880106","0.0814454103638619","1"
"1 Strongly disagree","2005","Part Time","Single parent ","29","","","","1"
"1 Strongly disagree","2005","Part Time","Couple + C. LE 16 ","105","0.0980098803477727","0.0812430703258954","0.11477669036965","1"
"1 Strongly disagree","2005","Part Time","Couple + C. GT 16 ","80","0.0753674306659606","0.0588733926825195","0.0918614686494017","1"
"1 Strongly disagree","2005","Part Time","Couple + C. LE and GT 16","41","0.0978831886034249","0.0720680392438276","0.123698337963022","1"
"1 Strongly disagree","2005","Not Working","1-pers.-HH","79","0.053713391346287","0.0420282840055449","0.0653984986870291","1"
"1 Strongly disagree","2005","Not Working","(Married) couple without C. ","163","0.0492099419665109","0.0420315264208474","0.0563883575121744","1"
"1 Strongly disagree","2005","Not Working","Single parent ","32","0.0913874860766836","0.0628252348602341","0.119949737293133","1"
"1 Strongly disagree","2005","Not Working","Couple + C. LE 16 ","51","0.0912392787168123","0.0693867917684722","0.113091765665152","1"
"1 Strongly disagree","2005","Not Working","Couple + C. GT 16 ","65","0.0546292494383668","0.0410820681827432","0.0681764306939904","1"
"1 Strongly disagree","2005","Not Working","Couple + C. LE and GT 16","46","0.0834129516225071","0.0601560541133911","0.106669849131623","1"
"2 on scale 1-7 ","2005","Not Working","Single parent ","44","0.123288844048358","0.0907014322204899","0.155876255876227","2"
"2 on scale 1-7 ","2005","Full Time","1-pers.-HH","148","0.128302349513409","0.108198385362318","0.148406313664501","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE and GT 16","84","0.11862682913446","0.093769023558817","0.143484634710104","2"
"2 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","311","0.122289087655992","0.109076808358309","0.135501366953675","2"
"2 on scale 1-7 ","2005","Full Time","Single parent ","43","0.114386551217401","0.0811840865738177","0.147589015860985","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","300","0.161156208329666","0.14431980100722","0.177992615652111","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","225","0.131735421010643","0.115075038910243","0.148395803111042","2"
"2 on scale 1-7 ","2005","Part Time","1-pers.-HH","72","0.146076394567885","0.114146411209228","0.178006377926541","2"
"2 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","140","0.112656335548172","0.0945318965796571","0.130780774516687","2"
"2 on scale 1-7 ","2005","Part Time","Single parent ","41","0.100020320029168","0.0689413190925324","0.131099320965804","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","179","0.161365927168787","0.140621244568116","0.182110609769459","2"
