"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","direct migration background","7.24","8","852","4","5","9","10","10","7.07","7.41","0","10","8","8"
"1984","16-34 y.","indirect migration background","7.95","8.43","49","4","6","10","10","10","7.25","8.65","0","10","8","10"
"1984","16-34 y.","no migration background","7.56","8","1951","5","6","9","10","10","7.46","7.66","0","10","8","8"
"1984","35-65 y.","direct migration background","7.59","8","1409","4","6","10","10","10","7.46","7.72","0","10","8","8"
"1984","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1984","35-65 y.","no migration background","7.82","8","2702","5","7","10","10","10","7.74","7.9","0","10","8","8"
"1984","66 and older","direct migration background","","","","","","","","","","","","","",""
"1984","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1984","66 and older","no migration background","8.36","9","44","5","8","10","10","10","7.78","8.94","3","10","8","10"
"1985","16-34 y.","direct migration background","7.27","8","708","5","6","9","10","10","7.1","7.44","0","10","8","8"
"1985","16-34 y.","indirect migration background","7.6","7","54","5","5","10","10","10","7.12","8.08","4","10","8","10"
"1985","16-34 y.","no migration background","7.45","8","1839","5","6","9","10","10","7.35","7.55","0","10","8","8"
"1985","35-65 y.","direct migration background","7.4","8","1211","4","6","9","10","10","7.27","7.53","0","10","8","8"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","7.63","8","2475","5","7","9","10","10","7.55","7.71","0","10","8","8"
"1985","66 and older","direct migration background","","","","","","","","","","","","","",""
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","6.79","7.15","38","2","5","10","10","10","5.86","7.72","0","10","6","9"
"1986","16-34 y.","direct migration background","7.25","8","678","4","6","9","10","10","7.08","7.42","0","10","8","8"
"1986","16-34 y.","indirect migration background","7.4","7.71","67","5","6","9","10","10","6.95","7.85","2","10","8","9"
"1986","16-34 y.","no migration background","7.36","8","1874","5","6","9","10","10","7.26","7.46","0","10","8","8"
"1986","35-65 y.","direct migration background","7.43","8","1175","5","6","9","10","10","7.3","7.56","0","10","8","8"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","7.44","8","2333","5","6","9","10","10","7.36","7.52","0","10","8","8"
"1986","66 and older","direct migration background","","","","","","","","","","","","","",""
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","","","","","","","","","","","","","",""
"1987","16-34 y.","direct migration background","7.23","8","670","5","6","9","10","10","7.07","7.39","0","10","8","8"
"1987","16-34 y.","indirect migration background","6.71","7.31","74","4","5","8","9","10","6.15","7.27","0","10","7","8"
"1987","16-34 y.","no migration background","7.32","8","1869","4","6","9","10","10","7.22","7.42","0","10","8","8"
"1987","35-65 y.","direct migration background","7.39","8","1159","5","6","9","10","10","7.27","7.51","0","10","8","8"
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","no migration background","7.49","8","2333","5","6","9","10","10","7.41","7.57","0","10","8","8"
"1987","66 and older","direct migration background","","","","","","","","","","","","","",""
"1987","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1987","66 and older","no migration background","7.86","8","34","5","7","10","10","10","7.07","8.65","1","10","7","10"
"1988","16-34 y.","direct migration background","7.2","7","648","4","6","9","10","10","7.03","7.37","0","10","7","8"
"1988","16-34 y.","indirect migration background","7.83","8","101","5","7","10","10","10","7.44","8.22","2","10","8","8"
"1988","16-34 y.","no migration background","7.27","8","1731","4","6","9","10","10","7.17","7.37","0","10","8","8"
"1988","35-65 y.","direct migration background","7.22","8","1063","4","6","9","10","10","7.09","7.35","0","10","7","8"
"1988","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","no migration background","7.23","8","2247","5","6","9","10","10","7.15","7.31","0","10","8","8"
"1988","66 and older","direct migration background","","","","","","","","","","","","","",""
"1988","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1988","66 and older","no migration background","8.58","9","30","5","8","10","10","10","7.84","9.32","3","10","8","10"
"1989","16-34 y.","direct migration background","7.27","8","616","5","6","9","10","10","7.1","7.44","0","10","7","8"
"1989","16-34 y.","indirect migration background","7.69","8","110","5","7","9","10","10","7.33","8.05","0","10","8","8"
"1989","16-34 y.","no migration background","7.25","8","1739","5","6","9","10","10","7.15","7.35","0","10","8","8"
"1989","35-65 y.","direct migration background","7.07","7","1040","5","6","8","10","10","6.95","7.19","0","10","7","8"
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","7.28","8","2139","5","6","9","10","10","7.2","7.36","0","10","8","8"
"1989","66 and older","direct migration background","","","","","","","","","","","","","",""
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","direct migration background","7.11","7.19","606","4","6","9","10","10","6.94","7.28","0","10","7","8"
"1990","16-34 y.","indirect migration background","7.47","8","138","4","7","9","10","10","7.12","7.82","1","10","8","8"
"1990","16-34 y.","no migration background","7.13","8","3114","4","6","9","10","10","7.05","7.21","0","10","7","8"
"1990","35-65 y.","direct migration background","7.19","8","1125","5","6","9","10","10","7.07","7.31","0","10","7","8"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","7.3","8","4031","5","6","9","10","10","7.23","7.37","0","10","8","8"
"1990","66 and older","direct migration background","","","","","","","","","","","","","",""
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","8","8","46","5","7","9","10","10","7.39","8.61","0","10","8","9"
"1991","16-34 y.","direct migration background","7.29","8","592","5","6","9","10","10","7.13","7.45","0","10","8","8"
"1991","16-34 y.","indirect migration background","7.38","8","193","4","6","9","10","10","7.07","7.69","0","10","8","8"
"1991","16-34 y.","no migration background","7.07","8","2837","4","6","9","10","10","6.98","7.16","0","10","7","8"
"1991","35-65 y.","direct migration background","7.06","7.78","1127","4","6","8","10","10","6.94","7.18","0","10","7","8"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","6.93","7","3729","4","6","8","10","10","6.85","7.01","0","10","7","7"
"1991","66 and older","direct migration background","","","","","","","","","","","","","",""
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","8.03","8","33","6","7","9","10","10","7.41","8.65","3","10","7","9"
"1992","16-34 y.","direct migration background","7.44","8","565","5","6","9","10","10","7.28","7.6","0","10","7","8"
"1992","16-34 y.","indirect migration background","7.87","8","214","5","7","9","10","10","7.62","8.12","0","10","8","8"
"1992","16-34 y.","no migration background","7.3","8","2606","5","7","9","9","10","7.22","7.38","0","10","8","8"
"1992","35-65 y.","direct migration background","7.3","8","1045","5","6","9","10","10","7.18","7.42","0","10","7","8"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","7.25","8","3574","5","6","9","10","10","7.18","7.32","0","10","8","8"
"1992","66 and older","direct migration background","","","","","","","","","","","","","",""
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","","","","","","","","","","","","","",""
"1993","16-34 y.","direct migration background","7.11","7","530","5","6","8","10","10","6.93","7.29","0","10","7","8"
"1993","16-34 y.","indirect migration background","7.69","8","263","5","7","9","10","10","7.45","7.93","0","10","8","8"
"1993","16-34 y.","no migration background","7.14","8","2494","5","6","8","9","10","7.06","7.22","0","10","7","8"
"1993","35-65 y.","direct migration background","6.84","7","983","4","5","8","9","10","6.71","6.97","0","10","7","7"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","7.04","7","3466","4","6","8","10","10","6.97","7.11","0","10","7","8"
"1993","66 and older","direct migration background","","","","","","","","","","","","","",""
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","direct migration background","6.96","7.65","470","4","6","8","9","10","6.78","7.14","0","10","7","8"
"1994","16-34 y.","indirect migration background","7.13","8","276","4","6","9","10","10","6.87","7.39","0","10","7","8"
"1994","16-34 y.","no migration background","7.1","8","2435","4","6","8","9","10","7.02","7.18","0","10","7","8"
"1994","35-65 y.","direct migration background","6.76","7","885","4","5","8","9","10","6.61","6.91","0","10","7","8"
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","6.88","7","3415","4","6","8","9","10","6.81","6.95","0","10","7","7"
"1994","66 and older","direct migration background","","","","","","","","","","","","","",""
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","","","","","","","","","","","","","",""
"1995","16-34 y.","direct migration background","6.91","8","614","3","6","9","10","10","6.73","7.09","0","10","7","8"
"1995","16-34 y.","indirect migration background","7.19","8","312","5","5","9","10","10","6.95","7.43","0","10","8","8"
"1995","16-34 y.","no migration background","6.97","7","2595","4","6","8","9","10","6.89","7.05","0","10","7","8"
"1995","35-65 y.","direct migration background","6.66","7","1052","3","5","8","10","10","6.52","6.8","0","10","7","7"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","6.82","7","3611","4","5","8","9","10","6.75","6.89","0","10","7","7"
"1995","66 and older","direct migration background","","","","","","","","","","","","","",""
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","6.07","7","58","2","5","8","9","10","5.38","6.76","0","10","5","8"
"1996","16-34 y.","direct migration background","6.92","8","554","4","5","9","9","10","6.72","7.12","0","10","7","8"
"1996","16-34 y.","indirect migration background","7.05","8","328","4","5","9","10","10","6.82","7.28","0","10","7","8"
"1996","16-34 y.","no migration background","6.97","7","2490","4","6","8","9","10","6.89","7.05","0","10","7","8"
"1996","35-65 y.","direct migration background","6.58","7","971","3","5","8","9","10","6.44","6.72","0","10","7","7"
"1996","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1996","35-65 y.","no migration background","6.79","7","3659","4","5","8","9","10","6.72","6.86","0","10","7","7"
"1996","66 and older","direct migration background","","","","","","","","","","","","","",""
"1996","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1996","66 and older","no migration background","6.06","7","66","3","5","8","9","10","5.46","6.66","0","10","6","8"
"1997","16-34 y.","direct migration background","6.95","8","511","4","5","9","10","10","6.75","7.15","0","10","7","8"
"1997","16-34 y.","indirect migration background","7.03","7","339","4","6","9","10","10","6.8","7.26","0","10","7","8"
"1997","16-34 y.","no migration background","6.98","7","2381","4","6","8","9","10","6.9","7.06","0","10","7","8"
"1997","35-65 y.","direct migration background","6.46","7","910","3","5","8","9","10","6.31","6.61","0","10","7","7"
"1997","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1997","35-65 y.","no migration background","6.77","7","3597","4","5","8","9","10","6.7","6.84","0","10","7","7"
"1997","66 and older","direct migration background","","","","","","","","","","","","","",""
"1997","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1997","66 and older","no migration background","6.26","7","60","3","4","9","10","10","5.53","6.99","0","10","5","8"
"1998","16-34 y.","direct migration background","6.97","7","459","4","6","9","10","10","6.77","7.17","0","10","7","8"
"1998","16-34 y.","indirect migration background","7.23","8","359","4","6","9","10","10","7","7.46","0","10","7","8"
"1998","16-34 y.","no migration background","6.85","7","2541","4","6","8","9","10","6.77","6.93","0","10","7","8"
"1998","35-65 y.","direct migration background","6.8","7","897","4","6","8","9","10","6.66","6.94","0","10","7","7"
"1998","35-65 y.","indirect migration background","7.24","7","32","6","7","8","9","10","6.4","8.08","0","10","7","8"
"1998","35-65 y.","no migration background","6.9","7","4154","4","6","8","9","10","6.84","6.96","0","10","7","7"
"1998","66 and older","direct migration background","","","","","","","","","","","","","",""
"1998","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1998","66 and older","no migration background","6.38","7","93","2","5","9","10","10","5.75","7.01","0","10","6","8"
