"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(0) in school","","","","","","","","","","","","","",""
"1984","Full Time","(1a) inadequately completed","7.23","8","562","4","6","9","10","10","7.03","7.43","0","10","8","8"
"1984","Full Time","(1b) general elementary school","7.48","8","991","4","6","10","10","10","7.32","7.64","0","10","8","8"
"1984","Full Time","(1c) basic vocational qualification","7.8","8","2202","5","7","10","10","10","7.71","7.89","0","10","8","8"
"1984","Full Time","(2a) intermediate vocational","7.81","8","734","5","7","10","10","10","7.65","7.97","0","10","8","8"
"1984","Full Time","(2b) intermediate general qualification","7.45","8","121","5","6","10","10","10","7.03","7.87","0","10","7","8"
"1984","Full Time","(2c_gen) general maturity certificate","7.25","8","70","4","6","8","10","10","6.59","7.91","0","10","7","8"
"1984","Full Time","(2c_voc) vocational maturity certificate","7.72","8","235","5","7","9","10","10","7.43","8.01","0","10","8","8"
"1984","Full Time","(3a) lower tertiary education","8.13","8","165","5","7","10","10","10","7.86","8.4","2","10","8","9"
"1984","Full Time","(3b) higher tertiary education","7.96","8","297","6","7","9","10","10","7.75","8.17","0","10","8","8"
"1984","Not Working","(0) in school","","","","","","","","","","","","","",""
"1984","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Not Working","(1b) general elementary school","7.95","8","45","5","7","10","10","10","7.26","8.64","0","10","8","10"
"1984","Not Working","(1c) basic vocational qualification","7.82","8","47","5","7","9","10","10","7.15","8.49","0","10","8","9"
"1984","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Part Time","(0) in school","","","","","","","","","","","","","",""
"1984","Part Time","(1a) inadequately completed","6.3","7","91","3","5","8","10","10","5.7","6.9","0","10","7","8"
"1984","Part Time","(1b) general elementary school","7.5","8","363","4","5","10","10","10","7.25","7.75","0","10","8","8"
"1984","Part Time","(1c) basic vocational qualification","7.6","8","450","5","7","10","10","10","7.39","7.81","0","10","8","8"
"1984","Part Time","(2a) intermediate vocational","7.75","8","190","5","6","10","10","10","7.41","8.09","0","10","8","9"
"1984","Part Time","(2b) intermediate general qualification","7.79","8","87","5","7","10","10","10","7.33","8.25","0","10","8","9"
"1984","Part Time","(2c_gen) general maturity certificate","7.18","7","55","4","6","9","10","10","6.54","7.82","1","10","7","8"
"1984","Part Time","(2c_voc) vocational maturity certificate","7.66","8","52","5","6","10","10","10","7.04","8.28","3","10","7","9"
"1984","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Part Time","(3b) higher tertiary education","7.25","8","110","4","6","9","10","10","6.82","7.68","0","10","7","8"
"1985","Full Time","(0) in school","","","","","","","","","","","","","",""
"1985","Full Time","(1a) inadequately completed","7.35","8","436","4","6","9","10","10","7.14","7.56","0","10","8","8"
"1985","Full Time","(1b) general elementary school","7.47","8","827","5","6","9","10","10","7.32","7.62","0","10","8","8"
"1985","Full Time","(1c) basic vocational qualification","7.56","8","1908","5","6","9","10","10","7.47","7.65","0","10","8","8"
"1985","Full Time","(2a) intermediate vocational","7.69","8","695","5","7","9","10","10","7.55","7.83","0","10","8","8"
