"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1984","direct migration background","general elemantary","7.31","8","700","4","5","10","10","7.12","7.5","8","8"
"1984","direct migration background","higher education","7.43","8","92","4","6","9","10","6.97","7.89","8","8"
"1984","direct migration background","higher vocational","7.84","8","33","5","7","10","10","6.92","8.76","8","10"
"1984","direct migration background","in school","","","","","","","","","","",""
"1984","direct migration background","inadequately","7.18","8","559","3","5","9","10","6.97","7.39","8","8"
"1984","direct migration background","middle vocational","7.68","8","752","4","6","10","10","7.5","7.86","8","8"
"1984","direct migration background","vocational + Abi","7.36","7.73","97","5","6","9","10","6.92","7.8","8","9"
"1984","indirect migration background","general elemantary","7.98","9.31","30","5","5","10","10","7.06","8.9","6","10"
"1984","indirect migration background","higher education","","","","","","","","","","",""
"1984","indirect migration background","higher vocational","","","","","","","","","","",""
"1984","indirect migration background","in school","","","","","","","","","","",""
"1984","indirect migration background","inadequately","","","","","","","","","","",""
"1984","indirect migration background","middle vocational","","","","","","","","","","",""
"1984","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1984","no migration background","general elemantary","7.55","8","879","5","6","10","10","7.39","7.71","8","8"
"1984","no migration background","higher education","7.85","8","521","5","7","9","10","7.68","8.02","8","8"
"1984","no migration background","higher vocational","8.07","8","410","5","7","10","10","7.87","8.27","8","9"
"1984","no migration background","in school","","","","","","","","","","",""
"1984","no migration background","inadequately","6.7","7","31","4","5","9","10","5.82","7.58","6","8"
"1984","no migration background","middle vocational","7.72","8","2735","5","7","10","10","7.64","7.8","8","8"
"1984","no migration background","vocational + Abi","7.68","8","114","5","7","9","10","7.3","8.06","7","8"
"1985","direct migration background","general elemantary","7.35","8","604","5","6","9","10","7.18","7.52","8","8"
"1985","direct migration background","higher education","7.19","7.67","80","5","5","9","10","6.77","7.61","7","8"
"1985","direct migration background","higher vocational","7.08","8","32","2","5","9","9","6.16","8","7","9"
"1985","direct migration background","in school","","","","","","","","","","",""
"1985","direct migration background","inadequately","7.29","8","434","4","6","9","10","7.08","7.5","8","8"
"1985","direct migration background","middle vocational","7.4","8","657","5","6","9","10","7.22","7.58","8","8"
"1985","direct migration background","vocational + Abi","7.43","8","78","4","6","9","10","6.93","7.93","8","9"
"1985","indirect migration background","general elemantary","","","","","","","","","","",""
"1985","indirect migration background","higher education","","","","","","","","","","",""
"1985","indirect migration background","higher vocational","","","","","","","","","","",""
"1985","indirect migration background","in school","","","","","","","","","","",""
"1985","indirect migration background","inadequately","","","","","","","","","","",""
"1985","indirect migration background","middle vocational","7.68","7.27","30","5","5","10","10","7.07","8.29","8","10"
"1985","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1985","no migration background","general elemantary","7.47","8","812","5","6","9","10","7.32","7.62","8","8"
"1985","no migration background","higher education","7.68","8","504","5","7","9","10","7.51","7.85","8","8"
"1985","no migration background","higher vocational","7.67","8","383","5","7","9","10","7.46","7.88","8","8"
"1985","no migration background","in school","","","","","","","","","","",""
"1985","no migration background","inadequately","6.88","7","31","4","5","9","10","5.93","7.83","5","8"
"1985","no migration background","middle vocational","7.55","8","2494","5","6","9","10","7.47","7.63","8","8"
"1985","no migration background","vocational + Abi","7.15","8","101","5","6","9","10","6.72","7.58","7","8"
"1986","direct migration background","general elemantary","7.38","8","598","5","6","9","10","7.21","7.55","8","8"
"1986","direct migration background","higher education","7.19","7","82","5","6","8","10","6.73","7.65","7","8"
"1986","direct migration background","higher vocational","7.83","8","31","5","7","9","10","7.16","8.5","7","9"
"1986","direct migration background","in school","","","","","","","","","","",""
"1986","direct migration background","inadequately","6.89","7.58","390","3","5","8","10","6.65","7.13","7","8"
"1986","direct migration background","middle vocational","7.47","8","637","5","6","9","10","7.3","7.64","8","8"
"1986","direct migration background","vocational + Abi","7.37","8","80","4","6","9","10","6.83","7.91","7","8"
"1986","indirect migration background","general elemantary","7.56","8","30","4","6","9","10","6.88","8.24","8","9"
"1986","indirect migration background","higher education","","","","","","","","","","",""
"1986","indirect migration background","higher vocational","","","","","","","","","","",""
"1986","indirect migration background","in school","","","","","","","","","","",""
"1986","indirect migration background","inadequately","","","","","","","","","","",""
"1986","indirect migration background","middle vocational","7.08","7.61","36","3","5","9","10","6.41","7.75","7","9"
"1986","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1986","no migration background","general elemantary","7.26","8","787","5","6","9","10","7.11","7.41","7","8"
"1986","no migration background","higher education","7.61","8","498","5","7","9","10","7.45","7.77","8","8"
"1986","no migration background","higher vocational","7.48","8","346","5","7","9","10","7.27","7.69","8","8"
"1986","no migration background","in school","","","","","","","","","","",""
"1986","no migration background","inadequately","7.07","7","36","4","5","9","10","6.33","7.81","6","9"
"1986","no migration background","middle vocational","7.42","8","2422","5","6","9","10","7.34","7.5","8","8"
"1986","no migration background","vocational + Abi","7.23","8","108","4","6","9","10","6.83","7.63","7","8"
"1987","direct migration background","general elemantary","7.52","8","594","5","7","9","10","7.36","7.68","8","8"
"1987","direct migration background","higher education","7.48","8","73","5","7","9","10","6.94","8.02","8","9"
"1987","direct migration background","higher vocational","7.84","8","36","6","7","9","10","7.31","8.37","7","8"
"1987","direct migration background","in school","","","","","","","","","","",""
"1987","direct migration background","inadequately","7.16","7","377","4","6","9","10","6.94","7.38","7","8"
"1987","direct migration background","middle vocational","7.24","8","636","4","6","9","10","7.07","7.41","8","8"
"1987","direct migration background","vocational + Abi","7.13","7","75","5","6","9","10","6.64","7.62","7","8"
"1987","indirect migration background","general elemantary","","","","","","","","","","",""
"1987","indirect migration background","higher education","","","","","","","","","","",""
"1987","indirect migration background","higher vocational","","","","","","","","","","",""
"1987","indirect migration background","in school","","","","","","","","","","",""
"1987","indirect migration background","inadequately","","","","","","","","","","",""
