"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1984","16-34 y.","college entrance qualification","7.44","8","344","4","6","9","10","7.22","7.66","8","8"
"1984","16-34 y.","lower secondary degree","7.54","8","1281","5","6","9","10","7.41","7.67","8","8"
"1984","16-34 y.","no degree/no degree yet","6.94","8","173","3","5","9","10","6.55","7.33","8","8"
"1984","16-34 y.","Other degree","7.14","8","352","3","5","10","10","6.86","7.42","8","8"
"1984","16-34 y.","secondary school degree","7.63","8","690","5","7","10","10","7.46","7.8","8","8"
"1984","35-65 y.","college entrance qualification","7.89","8","425","5","7","10","10","7.7","8.08","8","8"
"1984","35-65 y.","lower secondary degree","7.79","8","1927","5","7","10","10","7.7","7.88","8","8"
"1984","35-65 y.","no degree/no degree yet","7.07","8","494","3","5","9","10","6.85","7.29","8","8"
"1984","35-65 y.","Other degree","7.53","8","729","4","6","10","10","7.35","7.71","8","8"
"1984","35-65 y.","secondary school degree","7.97","8","513","5","7","10","10","7.79","8.15","8","9"
"1984","66 and older","college entrance qualification","","","","","","","","","","",""
"1984","66 and older","lower secondary degree","","","","","","","","","","",""
"1984","66 and older","no degree/no degree yet","","","","","","","","","","",""
"1984","66 and older","Other degree","","","","","","","","","","",""
"1984","66 and older","secondary school degree","","","","","","","","","","",""
"1985","16-34 y.","college entrance qualification","7.05","8","350","3","6","9","10","6.8","7.3","7","8"
"1985","16-34 y.","lower secondary degree","7.49","8","1153","5","6","9","10","7.36","7.62","8","8"
"1985","16-34 y.","no degree/no degree yet","7","7","117","4","5","9","10","6.6","7.4","7","8"
"1985","16-34 y.","Other degree","7.31","8","271","4","6","9","10","7.04","7.58","7","8"
"1985","16-34 y.","secondary school degree","7.55","8","669","5","7","9","10","7.39","7.71","8","8"
"1985","35-65 y.","college entrance qualification","7.78","8","396","5","7","9","10","7.6","7.96","8","8"
"1985","35-65 y.","lower secondary degree","7.58","8","1725","5","6","9","10","7.48","7.68","8","8"
"1985","35-65 y.","no degree/no degree yet","7.32","8","402","4","6","9","10","7.1","7.54","8","8"
"1985","35-65 y.","Other degree","7.31","8","642","4","6","9","10","7.14","7.48","8","8"
"1985","35-65 y.","secondary school degree","7.68","8","493","5","7","9","10","7.5","7.86","8","8"
"1985","66 and older","college entrance qualification","","","","","","","","","","",""
"1985","66 and older","lower secondary degree","","","","","","","","","","",""
"1985","66 and older","no degree/no degree yet","","","","","","","","","","",""
"1985","66 and older","Other degree","","","","","","","","","","",""
"1985","66 and older","secondary school degree","","","","","","","","","","",""
"1986","16-34 y.","college entrance qualification","7.23","8","398","4","6","9","10","7.02","7.44","8","8"
"1986","16-34 y.","lower secondary degree","7.38","8","1159","5","6","9","10","7.26","7.5","8","8"
"1986","16-34 y.","no degree/no degree yet","7.51","8","114","4","6","9","10","7.04","7.98","8","8"
"1986","16-34 y.","Other degree","7.15","7","234","4","5","9","10","6.86","7.44","7","8"
"1986","16-34 y.","secondary school degree","7.39","8","664","5","6","9","10","7.23","7.55","8","8"
"1986","35-65 y.","college entrance qualification","7.56","8","393","5","7","9","10","7.38","7.74","8","8"
"1986","35-65 y.","lower secondary degree","7.41","8","1632","5","6","9","10","7.31","7.51","8","8"
"1986","35-65 y.","no degree/no degree yet","7","7.41","367","4","6","9","10","6.76","7.24","7","8"
"1986","35-65 y.","Other degree","7.34","8","635","5","6","9","10","7.17","7.51","8","8"
"1986","35-65 y.","secondary school degree","7.55","8","458","5","7","9","10","7.37","7.73","8","8"
"1986","66 and older","college entrance qualification","","","","","","","","","","",""
"1986","66 and older","lower secondary degree","","","","","","","","","","",""
"1986","66 and older","no degree/no degree yet","","","","","","","","","","",""
"1986","66 and older","Other degree","","","","","","","","","","",""
"1986","66 and older","secondary school degree","","","","","","","","","","",""
"1987","16-34 y.","college entrance qualification","7.17","8","390","4","6","9","10","6.96","7.38","8","8"
"1987","16-34 y.","lower secondary degree","7.35","8","1142","5","6","9","10","7.22","7.48","8","8"
"1987","16-34 y.","no degree/no degree yet","7.01","8","104","5","6","9","9","6.55","7.47","6","8"
"1987","16-34 y.","Other degree","7.3","8","210","4","6","9","10","7.01","7.59","8","8"
"1987","16-34 y.","secondary school degree","7.34","8","692","4","6","9","10","7.18","7.5","8","8"
"1987","35-65 y.","college entrance qualification","7.7","8","388","5","7","9","10","7.52","7.88","8","8"
"1987","35-65 y.","lower secondary degree","7.44","8","1639","5","6","9","10","7.34","7.54","8","8"
"1987","35-65 y.","no degree/no degree yet","7.28","7","358","4","6","9","10","7.06","7.5","7","8"
"1987","35-65 y.","Other degree","7.24","8","623","5","6","9","10","7.07","7.41","8","8"
"1987","35-65 y.","secondary school degree","7.57","8","466","5","7","9","10","7.4","7.74","8","8"
"1987","66 and older","college entrance qualification","","","","","","","","","","",""
"1987","66 and older","lower secondary degree","","","","","","","","","","",""
"1987","66 and older","no degree/no degree yet","","","","","","","","","","",""
"1987","66 and older","Other degree","","","","","","","","","","",""
"1987","66 and older","secondary school degree","","","","","","","","","","",""
"1988","16-34 y.","college entrance qualification","7.31","8","365","4","6","9","9","7.09","7.53","8","8"
"1988","16-34 y.","lower secondary degree","7.26","8","1102","4","6","9","10","7.14","7.38","8","8"
"1988","16-34 y.","no degree/no degree yet","6.59","6.06","94","3","5","8","10","6.12","7.06","6","8"
"1988","16-34 y.","Other degree","7.51","8","181","5","6","10","10","7.2","7.82","7","8"
"1988","16-34 y.","secondary school degree","7.32","8","655","5","6","9","10","7.17","7.47","8","8"
"1988","35-65 y.","college entrance qualification","7.28","8","390","4","7","9","10","7.08","7.48","8","8"
"1988","35-65 y.","lower secondary degree","7.24","8","1541","5","6","9","10","7.14","7.34","8","8"
"1988","35-65 y.","no degree/no degree yet","7.12","7.37","312","4","6","9","10","6.89","7.35","7","8"
"1988","35-65 y.","Other degree","7.1","7.73","581","4","6","9","10","6.92","7.28","7","8"
"1988","35-65 y.","secondary school degree","7.26","8","467","5","6","9","10","7.08","7.44","8","8"
"1988","66 and older","college entrance qualification","","","","","","","","","","",""
"1988","66 and older","lower secondary degree","","","","","","","","","","",""
"1988","66 and older","no degree/no degree yet","","","","","","","","","","",""
"1988","66 and older","Other degree","","","","","","","","","","",""
"1988","66 and older","secondary school degree","","","","","","","","","","",""
"1989","16-34 y.","college entrance qualification","7.37","8","374","5","7","9","9","7.17","7.57","8","8"
"1989","16-34 y.","lower secondary degree","7.21","8","1104","4","6","9","10","7.08","7.34","7","8"
"1989","16-34 y.","no degree/no degree yet","6.57","7","93","4","5","8","9","6.08","7.06","7","8"
"1989","16-34 y.","Other degree","6.76","7","151","4","5","8","10","6.4","7.12","7","8"
"1989","16-34 y.","secondary school degree","7.36","8","659","5","6","9","10","7.21","7.51","8","8"
"1989","35-65 y.","college entrance qualification","7.64","8","394","5","7","9","10","7.47","7.81","8","8"
"1989","35-65 y.","lower secondary degree","7.16","8","1442","5","6","8","10","7.06","7.26","8","8"
"1989","35-65 y.","no degree/no degree yet","6.69","7","295","4","5","8","10","6.45","6.93","7","7"
"1989","35-65 y.","Other degree","7.16","8","582","4","6","8","10","7","7.32","7","8"
"1989","35-65 y.","secondary school degree","7.33","8","453","5","6","9","10","7.15","7.51","8","8"
"1989","66 and older","college entrance qualification","","","","","","","","","","",""
"1989","66 and older","lower secondary degree","","","","","","","","","","",""
"1989","66 and older","no degree/no degree yet","","","","","","","","","","",""
"1989","66 and older","Other degree","","","","","","","","","","",""
"1989","66 and older","secondary school degree","","","","","","","","","","",""
"1990","16-34 y.","college entrance qualification","7","8","541","4","6","9","9","6.82","7.18","7","8"
"1990","16-34 y.","lower secondary degree","7.22","8","1238","5","6","9","10","7.1","7.34","7","8"
"1990","16-34 y.","no degree/no degree yet","6.62","6.62","86","4","5","8","10","6.09","7.15","6","8"
"1990","16-34 y.","Other degree","6.96","7","156","4","5","9","10","6.6","7.32","7","8"
"1990","16-34 y.","secondary school degree","7.11","8","1737","4","6","9","10","7","7.22","7","8"
"1990","35-65 y.","college entrance qualification","7.27","8","691","5","6","9","9","7.11","7.43","7","8"
"1990","35-65 y.","lower secondary degree","7.29","8","2415","5","6","9","10","7.21","7.37","8","8"
"1990","35-65 y.","no degree/no degree yet","7","7","296","5","5","9","10","6.77","7.23","7","8"
"1990","35-65 y.","Other degree","7.17","8","596","5","6","9","10","7.01","7.33","7","8"
"1990","35-65 y.","secondary school degree","7.32","8","1135","4","6","9","10","7.19","7.45","8","8"
"1990","66 and older","college entrance qualification","","","","","","","","","","",""
"1990","66 and older","lower secondary degree","","","","","","","","","","",""
"1990","66 and older","no degree/no degree yet","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","",""
"1990","66 and older","secondary school degree","","","","","","","","","","",""
"1991","16-34 y.","college entrance qualification","7.04","8","523","4","6","9","9","6.85","7.23","7","8"
"1991","16-34 y.","lower secondary degree","7.31","8","1196","5","6","9","10","7.19","7.43","8","8"
"1991","16-34 y.","no degree/no degree yet","6.53","7","91","2","5","8","9","6.01","7.05","6","8"
"1991","16-34 y.","Other degree","7.2","8","142","4","6","8","10","6.87","7.53","7","8"
"1991","16-34 y.","secondary school degree","6.95","8","1541","4","5","9","10","6.83","7.07","7","8"
"1991","35-65 y.","college entrance qualification","7.07","8","684","4","6","8","9","6.91","7.23","7","8"
"1991","35-65 y.","lower secondary degree","6.95","7","2146","4","6","8","10","6.85","7.05","7","7"
"1991","35-65 y.","no degree/no degree yet","7.3","8","298","5","6","9","10","7.07","7.53","7","8"
"1991","35-65 y.","Other degree","7.11","8","600","5","6","8","10","6.95","7.27","7","8"
"1991","35-65 y.","secondary school degree","6.79","7","1105","4","5","8","9","6.65","6.93","7","7"
"1991","66 and older","college entrance qualification","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","","","","","","","","","","",""
"1991","66 and older","no degree/no degree yet","","","","","","","","","","",""
