"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1984","direct migration background","(1a) inadequately completed","7.16","8","635","3","5","9","10","10","6.97","7.35","0","10","8","8"
"1984","direct migration background","(1b) general elementary school","7.31","8","676","4","5","10","10","10","7.11","7.51","0","10","8","8"
"1984","direct migration background","(1c) basic vocational qualification","7.84","8","562","5","7","10","10","10","7.65","8.03","0","10","8","8"
"1984","direct migration background","(2a) intermediate vocational","7.79","8","52","3","8","10","10","10","7.08","8.5","0","10","8","9"
"1984","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","direct migration background","(2c_gen) general maturity certificate","6.89","7.45","72","2","5","9","10","10","6.19","7.59","0","10","6","8"
"1984","direct migration background","(2c_voc) vocational maturity certificate","7.23","7.11","107","4","6","9","10","10","6.78","7.68","0","10","8","8"
"1984","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","direct migration background","(3b) higher tertiary education","7.64","8","75","4","6","9","10","10","7.18","8.1","2","10","8","9"
"1984","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","no migration background","(0) in school","","","","","","","","","","","","","",""
"1984","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","no migration background","(1b) general elementary school","7.53","8","700","4","6","10","10","10","7.36","7.7","0","10","8","8"
"1984","no migration background","(1c) basic vocational qualification","7.76","8","2118","5","7","10","10","10","7.67","7.85","0","10","8","8"
"1984","no migration background","(2a) intermediate vocational","7.8","8","875","5","7","10","10","10","7.65","7.95","0","10","8","8"
"1984","no migration background","(2b) intermediate general qualification","7.64","8","188","5","6","10","10","10","7.31","7.97","0","10","8","8"
"1984","no migration background","(2c_gen) general maturity certificate","7.27","8","66","4","6","9","10","10","6.77","7.77","3","10","7","8"
"1984","no migration background","(2c_voc) vocational maturity certificate","7.77","8","193","5","7","10","10","10","7.47","8.07","0","10","8","8"
"1984","no migration background","(3a) lower tertiary education","8.04","8","180","5","7","10","10","10","7.77","8.31","2","10","8","9"
"1984","no migration background","(3b) higher tertiary education","7.74","8","341","5","7","9","10","10","7.53","7.95","0","10","8","8"
"1985","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1985","direct migration background","(1a) inadequately completed","7.35","8","489","4","6","9","10","10","7.15","7.55","0","10","8","8"
"1985","direct migration background","(1b) general elementary school","7.31","8","577","4","6","9","10","10","7.13","7.49","0","10","8","8"
"1985","direct migration background","(1c) basic vocational qualification","7.48","8","503","5","6","9","10","10","7.28","7.68","0","10","8","8"
"1985","direct migration background","(2a) intermediate vocational","7.49","8","51","5","6","9","10","10","6.95","8.03","2","10","8","8"
"1985","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","direct migration background","(2c_gen) general maturity certificate","6.11","6","57","2","5","8","10","10","5.37","6.85","0","10","6","8"
"1985","direct migration background","(2c_voc) vocational maturity certificate","7.25","8","89","4","6","9","10","10","6.76","7.74","0","10","8","8"
"1985","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","direct migration background","(3b) higher tertiary education","7.37","8","65","5","5","9","10","10","6.91","7.83","3","10","8","8"
"1985","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1985","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
