"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","general elemantary","Rural Area","7.27","8","300","5","6","9","10","10","7.02","7.52","0","10","8","8"
"1985","general elemantary","Urban Area","7.51","8","1141","5","6","9","10","10","7.38","7.64","0","10","8","8"
"1985","higher education","Rural Area","8.21","8","83","6","7","10","10","10","7.84","8.58","3","10","8","9"
"1985","higher education","Urban Area","7.54","8","503","5","7","9","10","10","7.36","7.72","0","10","8","8"
"1985","higher vocational","Rural Area","7.57","8","90","4","7","9","10","10","7.13","8.01","2","10","8","9"
"1985","higher vocational","Urban Area","7.66","8","328","5","7","9","10","10","7.43","7.89","0","10","8","8"
"1985","in school","Rural Area","","","","","","","","","","","","","",""
"1985","in school","Urban Area","","","","","","","","","","","","","",""
"1985","inadequately","Rural Area","7.87","8","50","5","7","9","10","10","7.23","8.51","2","10","7","8"
"1985","inadequately","Urban Area","7.06","8","417","4","5","9","10","10","6.84","7.28","0","10","8","8"
"1985","middle vocational","Rural Area","7.53","8","695","5","6","9","10","10","7.37","7.69","0","10","8","8"
"1985","middle vocational","Urban Area","7.54","8","2486","5","6","9","10","10","7.46","7.62","0","10","8","8"
"1985","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1985","vocational + Abi","Urban Area","7.14","8","157","5","6","9","10","10","6.78","7.5","0","10","7","8"
"1986","general elemantary","Rural Area","7.08","8","311","4","6","8","10","10","6.83","7.33","0","10","7","8"
"1986","general elemantary","Urban Area","7.36","8","1104","5","6","9","10","10","7.24","7.48","0","10","8","8"
"1986","higher education","Rural Area","7.86","8","90","6","7","9","10","10","7.55","8.17","4","10","8","9"
"1986","higher education","Urban Area","7.54","8","493","5","7","9","10","10","7.37","7.71","0","10","8","8"
"1986","higher vocational","Rural Area","7.43","8","84","5","7","9","10","10","6.96","7.9","1","10","7","8"
"1986","higher vocational","Urban Area","7.53","8","298","5","7","9","10","10","7.31","7.75","2","10","8","8"
"1986","in school","Rural Area","","","","","","","","","","","","","",""
"1986","in school","Urban Area","","","","","","","","","","","","","",""
"1986","inadequately","Rural Area","6.76","6.68","54","4","5","9","10","10","6.01","7.51","0","10","6","8"
"1986","inadequately","Urban Area","7.01","8","375","4","6","8","10","10","6.78","7.24","0","10","7","8"
"1986","middle vocational","Rural Area","7.54","8","668","5","6","9","10","10","7.38","7.7","0","10","8","8"
"1986","middle vocational","Urban Area","7.39","8","2427","5","6","9","10","10","7.3","7.48","0","10","8","8"
"1986","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1986","vocational + Abi","Urban Area","7.27","8","162","4","6","9","10","10","6.92","7.62","0","10","7","8"
"1987","general elemantary","Rural Area","7.23","8","302","4","6","9","10","10","6.97","7.49","0","10","8","8"
"1987","general elemantary","Urban Area","7.36","8","1099","4","6","9","10","10","7.24","7.48","0","10","8","8"
"1987","higher education","Rural Area","7.9","8","88","5","7","9","10","10","7.51","8.29","2","10","8","9"
"1987","higher education","Urban Area","7.57","8","487","5","7","9","10","10","7.4","7.74","0","10","8","8"
"1987","higher vocational","Rural Area","7.91","8","81","5","7","9","10","10","7.55","8.27","4","10","8","8"
"1987","higher vocational","Urban Area","7.46","8","297","5","7","9","10","10","7.25","7.67","0","10","8","8"
"1987","in school","Rural Area","","","","","","","","","","","","","",""
"1987","in school","Urban Area","","","","","","","","","","","","","",""
"1987","inadequately","Rural Area","6.23","7","57","1","5","8","10","10","5.5","6.96","0","10","6","8"
"1987","inadequately","Urban Area","7.26","7.67","357","5","6","9","10","10","7.04","7.48","0","10","7","8"
"1987","middle vocational","Rural Area","7.29","8","694","4","6","9","10","10","7.14","7.44","0","10","8","8"
"1987","middle vocational","Urban Area","7.44","8","2422","5","6","9","10","10","7.36","7.52","0","10","8","8"
"1987","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
