"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","7.5","8","233","5","6","9","10","10","7.21","7.79","0","10","8","8"
"1985","direct migration background","Urban Area","7.33","8","1687","5","6","9","10","10","7.22","7.44","0","10","8","8"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","7.68","8","56","5","7","9","10","10","7.19","8.17","3","10","8","10"
"1985","no migration background","Rural Area","7.53","8","1008","5","6","9","10","10","7.4","7.66","0","10","8","8"
"1985","no migration background","Urban Area","7.55","8","3344","5","6","9","10","10","7.48","7.62","0","10","8","8"
"1986","direct migration background","Rural Area","7.72","8","231","5","7","10","10","10","7.42","8.02","0","10","8","8"
"1986","direct migration background","Urban Area","7.3","8","1622","5","6","9","10","10","7.19","7.41","0","10","8","8"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","7.41","8","67","4","7","9","10","10","6.92","7.9","2","10","8","9"
"1986","no migration background","Rural Area","7.39","8","999","5","6","9","10","10","7.26","7.52","0","10","8","8"
"1986","no migration background","Urban Area","7.42","8","3236","5","6","9","10","10","7.35","7.49","0","10","8","8"
"1987","direct migration background","Rural Area","7.17","8","237","4","6","9","10","10","6.86","7.48","0","10","7","8"
"1987","direct migration background","Urban Area","7.37","8","1593","5","6","9","10","10","7.27","7.47","0","10","8","8"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","7.25","8","75","5","6","9","9","10","6.73","7.77","0","10","7","8"
"1987","no migration background","Rural Area","7.37","8","1010","5","6","9","10","10","7.24","7.5","0","10","8","8"
"1987","no migration background","Urban Area","7.43","8","3226","5","6","9","10","10","7.36","7.5","0","10","8","8"
"1988","direct migration background","Rural Area","7.22","8","213","4","6","9","10","10","6.91","7.53","0","10","8","8"
"1988","direct migration background","Urban Area","7.22","8","1499","4","6","9","10","10","7.11","7.33","0","10","7","8"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","7.67","8","98","5","7","9","10","10","7.29","8.05","2","10","7","8"
"1988","no migration background","Rural Area","7.26","8","922","5","6","9","10","10","7.13","7.39","0","10","8","8"
"1988","no migration background","Urban Area","7.26","8","3086","4","6","9","10","10","7.19","7.33","0","10","8","8"
"1989","direct migration background","Rural Area","6.97","7","211","4","5","8","10","10","6.67","7.27","0","10","7","8"
"1989","direct migration background","Urban Area","7.17","8","1445","5","6","8","10","10","7.07","7.27","0","10","7","8"
"1989","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1989","indirect migration background","Urban Area","7.43","8","109","5","7","9","9","10","7.08","7.78","0","10","7","8"
"1989","no migration background","Rural Area","7.23","8","887","5","6","9","10","10","7.09","7.37","0","10","7","8"
"1989","no migration background","Urban Area","7.29","8","3019","5","6","9","10","10","7.22","7.36","0","10","8","8"
"1990","direct migration background","Rural Area","7.43","8","281","5","6","9","10","10","7.2","7.66","0","10","8","8"
"1990","direct migration background","Urban Area","7.1","7","1450","5","6","9","10","10","6.99","7.21","0","10","7","8"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","7.51","8","132","5","6","9","10","10","7.17","7.85","1","10","8","8"
"1990","no migration background","Rural Area","7.24","8","2973","5","6","9","10","10","7.16","7.32","0","10","8","8"
"1990","no migration background","Urban Area","7.23","8","4150","5","6","9","10","10","7.17","7.29","0","10","8","8"
"1991","direct migration background","Rural Area","6.97","8","265","4","6","8","10","10","6.69","7.25","0","10","7","8"
"1991","direct migration background","Urban Area","7.16","8","1457","5","6","8","10","10","7.06","7.26","0","10","8","8"
