"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","Female","7.4","8","467","5","6","9","10","10","7.2","7.6","0","10","8","8"
"1985","Rural Area","Male","7.6","8","782","5","7","9","10","10","7.46","7.74","0","10","8","8"
"1985","Urban Area","Female","7.52","8","1924","5","6","9","10","10","7.42","7.62","0","10","8","8"
"1985","Urban Area","Male","7.52","8","3163","5","7","9","10","10","7.45","7.59","0","10","8","8"
"1986","Rural Area","Female","7.26","8","474","4","6","9","10","10","7.06","7.46","0","10","8","8"
"1986","Rural Area","Male","7.53","8","769","5","6","9","10","10","7.38","7.68","0","10","8","8"
"1986","Urban Area","Female","7.36","8","1863","5","6","9","10","10","7.26","7.46","0","10","8","8"
"1986","Urban Area","Male","7.44","8","3062","5","6","9","10","10","7.37","7.51","0","10","8","8"
"1987","Rural Area","Female","7.26","8","499","4","6","9","10","10","7.07","7.45","0","10","8","8"
"1987","Rural Area","Male","7.42","8","762","5","6","9","10","10","7.27","7.57","0","10","8","8"
"1987","Urban Area","Female","7.35","8","1874","5","6","9","10","10","7.25","7.45","0","10","8","8"
"1987","Urban Area","Male","7.48","8","3020","5","7","9","10","10","7.41","7.55","0","10","8","8"
"1988","Rural Area","Female","7.29","8","451","4","6","9","10","10","7.09","7.49","0","10","8","8"
"1988","Rural Area","Male","7.26","8","703","5","6","9","10","10","7.11","7.41","0","10","8","8"
"1988","Urban Area","Female","7.25","8","1809","4","6","9","10","10","7.15","7.35","0","10","7","8"
"1988","Urban Area","Male","7.27","8","2874","5","6","9","10","10","7.2","7.34","0","10","8","8"
"1989","Rural Area","Female","7.13","8","436","4","6","9","10","10","6.93","7.33","0","10","7","8"
"1989","Rural Area","Male","7.28","8","682","5","6","9","10","10","7.13","7.43","0","10","7","8"
"1989","Urban Area","Female","7.26","8","1794","5","6","9","10","10","7.16","7.36","0","10","7","8"
"1989","Urban Area","Male","7.29","8","2779","5","6","9","10","10","7.22","7.36","0","10","8","8"
"1990","Rural Area","Female","7.23","8","1461","4","6","9","10","10","7.11","7.35","0","10","8","8"
"1990","Rural Area","Male","7.26","8","1816","5","6","9","10","10","7.16","7.36","0","10","8","8"
"1990","Urban Area","Female","7.19","8","2380","4","6","9","10","10","7.1","7.28","0","10","7","8"
"1990","Urban Area","Male","7.23","8","3352","5","6","9","10","10","7.16","7.3","0","10","8","8"
"1991","Rural Area","Female","6.81","7","1264","4","5","8","10","10","6.67","6.95","0","10","7","8"
"1991","Rural Area","Male","6.8","7","1662","3","5","8","10","10","6.68","6.92","0","10","7","7"
"1991","Urban Area","Female","7.05","8","2334","4","6","9","10","10","6.96","7.14","0","10","7","8"
"1991","Urban Area","Male","7.15","8","3216","5","6","8","10","10","7.08","7.22","0","10","8","8"
"1992","Rural Area","Female","7.3","8","1127","5","6","9","10","10","7.18","7.42","0","10","8","8"
"1992","Rural Area","Male","7.07","8","1510","4","6","8","9","10","6.97","7.17","0","10","8","8"
"1992","Urban Area","Female","7.29","8","2242","5","6","9","10","10","7.21","7.37","0","10","8","8"
"1992","Urban Area","Male","7.38","8","3091","5","7","9","10","10","7.31","7.45","0","10","8","8"
"1993","Rural Area","Female","7.01","7","1099","4","6","9","10","10","6.88","7.14","0","10","7","8"
"1993","Rural Area","Male","7.05","7","1459","5","6","8","9","10","6.95","7.15","0","10","7","8"
"1993","Urban Area","Female","7.11","8","2203","5","6","8","9","10","7.02","7.2","0","10","7","8"
"1993","Urban Area","Male","7.07","8","3025","4","6","8","9","10","7","7.14","0","10","7","8"
"1994","Rural Area","Female","7.05","7","1082","5","6","8","9","10","6.93","7.17","0","10","7","7"
"1994","Rural Area","Male","6.99","8","1421","4","6","8","9","10","6.88","7.1","0","10","7","8"
"1994","Urban Area","Female","6.9","7","2130","4","5","8","9","10","6.81","6.99","0","10","7","8"
"1994","Urban Area","Male","6.96","7","2892","4","6","8","9","10","6.89","7.03","0","10","7","8"
"1995","Rural Area","Female","6.87","7","1250","4","5","8","9","10","6.74","7","0","10","7","8"
"1995","Rural Area","Male","6.9","7","1562","4","6","8","9","10","6.79","7.01","0","10","7","7"
"1995","Urban Area","Female","6.8","7","2361","4","5","8","9","10","6.71","6.89","0","10","7","7"
"1995","Urban Area","Male","6.86","7","3099","4","6","8","9","10","6.78","6.94","0","10","7","7"
"1996","Rural Area","Female","6.81","7","1233","4","5","8","9","10","6.69","6.93","0","10","7","8"
"1996","Rural Area","Male","6.74","7","1543","4","5","8","9","10","6.63","6.85","0","10","7","7"
"1996","Urban Area","Female","6.86","7","2325","4","5","8","9","10","6.77","6.95","0","10","7","7"
"1996","Urban Area","Male","6.84","7","3000","4","6","8","9","10","6.76","6.92","0","10","7","7"
"1997","Rural Area","Female","6.76","7","1184","4","5","8","9","10","6.64","6.88","0","10","7","7"
"1997","Rural Area","Male","6.69","7","1507","3","5","8","9","10","6.58","6.8","0","10","7","7"
"1997","Urban Area","Female","6.83","7","2249","4","6","8","9","10","6.74","6.92","0","10","7","7"
"1997","Urban Area","Male","6.87","7","2895","4","6","8","9","10","6.79","6.95","0","10","7","7"
"1998","Rural Area","Female","6.84","7","1295","4","5","8","10","10","6.72","6.96","0","10","7","8"
"1998","Rural Area","Male","6.82","7","1629","4","6","8","9","10","6.72","6.92","0","10","7","7"
"1998","Urban Area","Female","6.86","7","2478","4","6","8","9","10","6.78","6.94","0","10","7","7"
"1998","Urban Area","Male","6.93","7","3148","4","6","8","9","10","6.86","7","0","10","7","7"
"1999","Rural Area","Female","6.77","7","1289","3","5","8","9","10","6.65","6.89","0","10","7","8"
"1999","Rural Area","Male","6.84","7","1593","4","6","8","9","10","6.74","6.94","0","10","7","7"
"1999","Urban Area","Female","6.8","7","2420","4","5","8","9","10","6.71","6.89","0","10","7","7"
"1999","Urban Area","Male","6.89","7","3051","4","5","8","9","10","6.82","6.96","0","10","7","7"
"2000","Rural Area","Female","6.89","7","2051","4","5","8","10","10","6.79","6.99","0","10","7","8"
"2000","Rural Area","Male","7.07","8","2523","4","6","8","10","10","6.98","7.16","0","10","7","8"
"2000","Urban Area","Female","7.02","8","3904","4","6","9","10","10","6.95","7.09","0","10","7","8"
"2000","Urban Area","Male","7.13","8","4823","4","6","9","10","10","7.07","7.19","0","10","8","8"
"2001","Rural Area","Female","6.95","7.61","2041","4","6","8","10","10","6.85","7.05","0","10","7","8"
"2001","Rural Area","Male","7.07","8","2436","4","6","8","10","10","6.99","7.15","0","10","7","8"
"2001","Urban Area","Female","7.04","8","3928","4","6","9","10","10","6.97","7.11","0","10","7","8"
"2001","Urban Area","Male","7.09","8","4677","4","6","9","10","10","7.03","7.15","0","10","8","8"
"2002","Rural Area","Female","6.92","7","2096","4","5","8","10","10","6.82","7.02","0","10","7","8"
"2002","Rural Area","Male","6.8","7","2478","4","6","8","9","10","6.71","6.89","0","10","7","8"
"2002","Urban Area","Female","6.87","7","4289","4","5","8","9","10","6.81","6.93","0","10","7","8"
"2002","Urban Area","Male","6.94","7","5096","4","6","8","9","10","6.88","7","0","10","8","8"
"2003","Rural Area","Female","6.89","7","2005","4","6","8","10","10","6.79","6.99","0","10","7","8"
"2003","Rural Area","Male","6.72","7","2318","3","5","8","9","10","6.63","6.81","0","10","7","8"
"2003","Urban Area","Female","6.84","7","4166","4","5","8","9","10","6.77","6.91","0","10","7","8"
"2003","Urban Area","Male","6.93","7","4776","4","6","8","9","10","6.87","6.99","0","10","7","8"
"2004","Rural Area","Female","6.78","7","1960","4","5","8","9","10","6.68","6.88","0","10","7","7"
"2004","Rural Area","Male","6.69","7","2215","3","5","8","9","10","6.59","6.79","0","10","7","7"
"2004","Urban Area","Female","6.76","7","4024","4","5","8","9","10","6.69","6.83","0","10","7","7"
"2004","Urban Area","Male","6.77","7","4593","4","5","8","9","10","6.71","6.83","0","10","7","8"
"2005","Rural Area","Female","6.73","7","1887","3","5","8","9","10","6.63","6.83","0","10","7","7"
"2005","Rural Area","Male","6.63","7","2090","3","5","8","9","10","6.53","6.73","0","10","7","7"
"2005","Urban Area","Female","6.72","7","3843","4","5","8","9","10","6.65","6.79","0","10","7","7"
"2005","Urban Area","Male","6.71","7","4328","3","5","8","9","10","6.65","6.77","0","10","7","7"
"2006","Rural Area","Female","6.9","7","2004","4","5","9","10","10","6.8","7","0","10","7","7"
"2006","Rural Area","Male","6.76","7","2217","4","5","8","9","10","6.67","6.85","0","10","7","7"
"2006","Urban Area","Female","6.76","7","4015","4","5","8","9","10","6.69","6.83","0","10","7","7"
"2006","Urban Area","Male","6.68","7","4452","3","5","8","9","10","6.62","6.74","0","10","7","7"
"2007","Rural Area","Female","6.78","7","1939","3","5","8","9","10","6.68","6.88","0","10","7","7"
"2007","Rural Area","Male","6.84","7","2121","4","6","8","9","10","6.75","6.93","0","10","7","7"
"2007","Urban Area","Female","6.72","7","3844","4","5","8","9","10","6.65","6.79","0","10","7","7"
"2007","Urban Area","Male","6.74","7","4185","4","5","8","9","10","6.68","6.8","0","10","7","7"
"2008","Rural Area","Female","6.86","7","1846","4","6","8","9","10","6.76","6.96","0","10","7","7"
"2008","Rural Area","Male","6.72","7","1987","3","5","8","9","10","6.62","6.82","0","10","7","7"
"2008","Urban Area","Female","6.8","7","3686","4","5","8","9","10","6.73","6.87","0","10","7","8"
"2008","Urban Area","Male","6.77","7","3957","4","6","8","9","10","6.71","6.83","0","10","7","7"
"2009","Rural Area","Female","6.73","7","1785","3","5","8","9","10","6.63","6.83","0","10","7","7"
"2009","Rural Area","Male","6.71","7","1893","3","6","8","9","10","6.61","6.81","0","10","7","7"
"2009","Urban Area","Female","6.76","7","3499","4","5","8","9","10","6.69","6.83","0","10","7","7"
"2009","Urban Area","Male","6.62","7","3634","3","5","8","9","10","6.55","6.69","0","10","7","7"
"2010","Rural Area","Female","6.86","7","2380","4","6","8","9","10","6.77","6.95","0","10","7","8"
"2010","Rural Area","Male","6.83","7","2602","4","6","8","9","10","6.75","6.91","0","10","7","8"
"2010","Urban Area","Female","6.77","7","4535","4","5","8","9","10","6.7","6.84","0","10","7","8"
"2010","Urban Area","Male","6.83","7","4948","4","6","8","9","10","6.77","6.89","0","10","7","8"
"2011","Rural Area","Female","6.9","7","2876","4","6","8","9","10","6.82","6.98","0","10","8","8"
"2011","Rural Area","Male","6.89","7","2884","4","6","8","9","10","6.81","6.97","0","10","7","8"
"2011","Urban Area","Female","6.91","7","5320","4","6","8","9","10","6.85","6.97","0","10","8","8"
"2011","Urban Area","Male","6.91","7","5214","4","6","8","9","10","6.85","6.97","0","10","8","8"
"2012","Rural Area","Female","6.94","7","2979","4","5","9","9","10","6.86","7.02","0","10","8","8"
"2012","Rural Area","Male","7.08","8","2906","4","6","9","9","10","7","7.16","0","10","8","8"
