"ple0021","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2011","1-pers.-HH","(0) in school","","","",""
"Yes","2011","1-pers.-HH","(1a) inadequately completed","25","","",""
"Yes","2011","1-pers.-HH","(1b) general elementary school","189","1","1","1"
"Yes","2011","1-pers.-HH","(1c) basic vocational qualification","353","1","1","1"
"Yes","2011","1-pers.-HH","(2b) intermediate general qualification","15","","",""
"Yes","2011","1-pers.-HH","(2a) intermediate vocational","185","1","1","1"
"Yes","2011","1-pers.-HH","(2c_gen) general maturity certificate","16","","",""
"Yes","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","55","1","1","1"
"Yes","2011","1-pers.-HH","(3a) lower tertiary education","76","1","1","1"
"Yes","2011","1-pers.-HH","(3b) higher tertiary education","74","1","1","1"
"Yes","2011","(Married) couple without C. ","(0) in school","","","",""
"Yes","2011","(Married) couple without C. ","(1a) inadequately completed","26","","",""
"Yes","2011","(Married) couple without C. ","(1b) general elementary school","236","1","1","1"
"Yes","2011","(Married) couple without C. ","(1c) basic vocational qualification","874","1","1","1"
"Yes","2011","(Married) couple without C. ","(2b) intermediate general qualification","33","1","1","1"
"Yes","2011","(Married) couple without C. ","(2a) intermediate vocational","435","1","1","1"
"Yes","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","15","","",""
"Yes","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","121","1","1","1"
"Yes","2011","(Married) couple without C. ","(3a) lower tertiary education","195","1","1","1"
"Yes","2011","(Married) couple without C. ","(3b) higher tertiary education","215","1","1","1"
"Yes","2011","Single parent ","(0) in school","1","","",""
"Yes","2011","Single parent ","(1a) inadequately completed","6","","",""
"Yes","2011","Single parent ","(1b) general elementary school","29","","",""
"Yes","2011","Single parent ","(1c) basic vocational qualification","34","1","1","1"
"Yes","2011","Single parent ","(2b) intermediate general qualification","3","","",""
"Yes","2011","Single parent ","(2a) intermediate vocational","37","1","1","1"
"Yes","2011","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes","2011","Single parent ","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2011","Single parent ","(3a) lower tertiary education","3","","",""
"Yes","2011","Single parent ","(3b) higher tertiary education","24","","",""
"Yes","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2011","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2011","Couple + C. LE 16 ","(1b) general elementary school","5","","",""
"Yes","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","54","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Yes","2011","Couple + C. LE 16 ","(2a) intermediate vocational","70","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Yes","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","21","","",""
"Yes","2011","Couple + C. LE 16 ","(3a) lower tertiary education","19","","",""
"Yes","2011","Couple + C. LE 16 ","(3b) higher tertiary education","32","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes","2011","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Yes","2011","Couple + C. GT 16 ","(1b) general elementary school","37","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","137","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","7","","",""
"Yes","2011","Couple + C. GT 16 ","(2a) intermediate vocational","113","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","11","","",""
"Yes","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Yes","2011","Couple + C. GT 16 ","(3a) lower tertiary education","34","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(3b) higher tertiary education","48","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(0) in school","1","","",""
