"ple0021","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Full Time","Female","2473","0.879150099687834","0.867044392797061","0.891255806578606","2"
"No","2011","Full Time","Male","4511","0.903808266349374","0.895655836160031","0.911960696538716","2"
"No","2011","Part Time","Male","1205","0.874575861078977","0.857152069591353","0.891999652566601","2"
"No","2011","Part Time","Female","2996","0.835759456140937","0.82351316740975","0.848005744872125","2"
"No","2011","Not Working","Male","2469","0.716574810629112","0.701484283750201","0.731665337508023","2"
"No","2011","Not Working","Female","3073","0.612897027200209","0.599001209677528","0.62679284472289","2"
"Yes","2011","Full Time","Male","514","0.0961917336506264","0.0880393034612837","0.104344163839969","1"
"Yes","2011","Full Time","Female","312","0.120849900312166","0.108744193421394","0.132955607202939","1"
"Yes","2011","Part Time","Male","183","0.125424138921023","0.108000347433399","0.142847930408647","1"
"Yes","2011","Part Time","Female","520","0.164240543859063","0.151994255127875","0.17648683259025","1"
"Yes","2011","Not Working","Male","957","0.283425189370888","0.268334662491977","0.298515716249799","1"
"Yes","2011","Not Working","Female","1647","0.387102972799791","0.37320715527711","0.400998790322472","1"
"No","2012","Full Time","Male","","","","","2"
"No","2012","Full Time","Female","","","","","2"
"No","2012","Part Time","Male","","","","","2"
"No","2012","Part Time","Female","","","","","2"
"No","2012","Not Working","Male","","","","","2"
"No","2012","Not Working","Female","","","","","2"
"Yes","2012","Full Time","Male","","","","","1"
"Yes","2012","Full Time","Female","","","","","1"
"Yes","2012","Part Time","Male","","","","","1"
"Yes","2012","Part Time","Female","","","","","1"
"Yes","2012","Not Working","Male","","","","","1"
"Yes","2012","Not Working","Female","","","","","1"
"No","2013","Full Time","Male","3928","0.893115983595128","0.884007475057556","0.902224492132701","2"
"No","2013","Full Time","Female","2233","0.857951330729206","0.84447285463749","0.871429806820922","2"
"No","2013","Part Time","Male","1087","0.856795488858866","0.837485079110624","0.876105898607109","2"
"No","2013","Part Time","Female","2827","0.827252465007303","0.814420585948296","0.840084344066309","2"
"No","2013","Not Working","Male","2315","0.716334588509341","0.700691809777979","0.731977367240704","2"
"No","2013","Not Working","Female","2638","0.594430609018342","0.579556476495976","0.609304741540708","2"
"Yes","2013","Full Time","Male","492","0.106884016404872","0.0977755078672994","0.115992524942444","1"
"Yes","2013","Full Time","Female","344","0.142048669270794","0.128570193179078","0.15552714536251","1"
"Yes","2013","Part Time","Male","177","0.143204511141133","0.123894101392891","0.162514920889376","1"
"Yes","2013","Part Time","Female","507","0.172747534992697","0.15991565593369","0.185579414051704","1"
"Yes","2013","Not Working","Male","875","0.283665411490659","0.268022632759296","0.299308190222021","1"
"Yes","2013","Not Working","Female","1548","0.405569390981658","0.390695258459292","0.420443523504024","1"
"No","2014","Full Time","Male","","","","","2"
"No","2014","Full Time","Female","","","","","2"
"No","2014","Part Time","Male","","","","","2"
"No","2014","Part Time","Female","","","","","2"
"No","2014","Not Working","Male","","","","","2"
"No","2014","Not Working","Female","","","","","2"
"Yes","2014","Full Time","Male","","","","","1"
"Yes","2014","Full Time","Female","","","","","1"
"Yes","2014","Part Time","Male","","","","","1"
"Yes","2014","Part Time","Female","","","","","1"
"Yes","2014","Not Working","Male","","","","","1"
"Yes","2014","Not Working","Female","","","","","1"
"No","2015","Full Time","Male","5695","0.906994307121946","0.899802391222815","0.914186223021077","2"
"No","2015","Full Time","Female","2887","0.8830808998197","0.87204903608764","0.89411276355176","2"
"No","2015","Part Time","Male","1573","0.850384893557527","0.833956906306587","0.866812880808466","2"
"No","2015","Part Time","Female","4609","0.834893430994287","0.82492415357954","0.844862708409033","2"
"No","2015","Not Working","Male","2541","0.715800849108759","0.700730849281196","0.730870848936322","2"
"No","2015","Not Working","Female","3415","0.61041703750077","0.596988497425497","0.623845577576044","2"
"Yes","2015","Full Time","Male","570","0.0930056928780539","0.0858137769789232","0.100197608777185","1"
"Yes","2015","Full Time","Female","372","0.1169191001803","0.10588723644824","0.12795096391236","1"
"Yes","2015","Part Time","Male","238","0.149615106442473","0.133187119191534","0.166043093693413","1"
"Yes","2015","Part Time","Female","719","0.165106569005713","0.155137291590967","0.17507584642046","1"
"Yes","2015","Not Working","Male","900","0.284199150891241","0.269129151063678","0.299269150718804","1"
"Yes","2015","Not Working","Female","1651","0.38958296249923","0.376154422423956","0.403011502574503","1"
"No","2016","Full Time","Male","","","","","2"
"No","2016","Full Time","Female","","","","","2"
"No","2016","Part Time","Male","","","","","2"
"No","2016","Part Time","Female","","","","","2"
"No","2016","Not Working","Male","","","","","2"
"No","2016","Not Working","Female","","","","","2"
"Yes","2016","Full Time","Male","","","","","1"
"Yes","2016","Full Time","Female","","","","","1"
"Yes","2016","Part Time","Male","","","","","1"
"Yes","2016","Part Time","Female","","","","","1"
"Yes","2016","Not Working","Male","","","","","1"
"Yes","2016","Not Working","Female","","","","","1"
"No","2017","Full Time","Male","5972","0.891517189622605","0.884058926622899","0.898975452622312","2"
"No","2017","Full Time","Female","3262","0.875914507762869","0.865334523082476","0.886494492443262","2"
"No","2017","Part Time","Male","1782","0.843465456181419","0.827831179734625","0.859099732628212","2"
"No","2017","Part Time","Female","4781","0.813311331881748","0.803110216191072","0.823512447572423","2"
"No","2017","Not Working","Male","2652","0.710526694397603","0.695681087013412","0.725372301781793","2"
"No","2017","Not Working","Female","3428","0.608410345130006","0.594946803868776","0.621873886391236","2"
"Yes","2017","Full Time","Male","707","0.108482810377395","0.101024547377688","0.115941073377101","1"
"Yes","2017","Full Time","Female","468","0.124085492237131","0.113505507556738","0.134665476917524","1"
"Yes","2017","Part Time","Male","293","0.156534543818581","0.140900267371788","0.172168820265375","1"
"Yes","2017","Part Time","Female","824","0.186688668118252","0.176487552427577","0.196889783808928","1"
"Yes","2017","Not Working","Male","933","0.289473305602397","0.274627698218207","0.304318912986588","1"
"Yes","2017","Not Working","Female","1621","0.391589654869994","0.378126113608764","0.405053196131224","1"
"No","2018","Full Time","Male","","","","","2"
"No","2018","Full Time","Female","","","","","2"
"No","2018","Part Time","Male","","","","","2"
"No","2018","Part Time","Female","","","","","2"
"No","2018","Not Working","Male","","","","","2"
"No","2018","Not Working","Female","","","","","2"
"Yes","2018","Full Time","Male","","","","","1"
"Yes","2018","Full Time","Female","","","","","1"
"Yes","2018","Part Time","Male","","","","","1"
"Yes","2018","Part Time","Female","","","","","1"
"Yes","2018","Not Working","Male","","","","","1"
"Yes","2018","Not Working","Female","","","","","1"
"No","2019","Full Time","Male","6013","0.879575215362187","0.871847671884495","0.887302758839878","2"
"No","2019","Full Time","Female","3194","0.85644281073208","0.845152246593042","0.867733374871117","2"
"No","2019","Part Time","Male","1702","0.841113978832455","0.825168036039449","0.857059921625462","2"
"No","2019","Part Time","Female","4335","0.818595796936195","0.808138059649956","0.829053534222433","2"
"No","2019","Not Working","Male","2545","0.721214915541127","0.706401886426554","0.7360279446557","2"
"No","2019","Not Working","Female","3043","0.606119139251746","0.591994665457088","0.620243613046405","2"
"Yes","2019","Full Time","Male","801","0.120424784637813","0.112697241160122","0.128152328115505","1"
"Yes","2019","Full Time","Female","511","0.14355718926792","0.132266625128883","0.154847753406958","1"
"Yes","2019","Part Time","Male","317","0.158886021167545","0.142940078374538","0.174831963960551","1"
"Yes","2019","Part Time","Female","881","0.181404203063805","0.170946465777567","0.191861940350044","1"
"Yes","2019","Not Working","Female","1554","0.393880860748254","0.379756386953595","0.408005334542913","1"
"Yes","2019","Not Working","Male","975","0.278785084458873","0.2639720553443","0.293598113573446","1"
