"ple0021","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2011","16-34 y.","(0) in school","3","","",""
"Yes","2011","16-34 y.","(1a) inadequately completed","2","","",""
"Yes","2011","16-34 y.","(1b) general elementary school","6","","",""
"Yes","2011","16-34 y.","(1c) basic vocational qualification","19","","",""
"Yes","2011","16-34 y.","(2b) intermediate general qualification","13","","",""
"Yes","2011","16-34 y.","(2a) intermediate vocational","32","1","1","1"
"Yes","2011","16-34 y.","(2c_gen) general maturity certificate","17","","",""
"Yes","2011","16-34 y.","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2011","16-34 y.","(3a) lower tertiary education","6","","",""
"Yes","2011","16-34 y.","(3b) higher tertiary education","8","","",""
"Yes","2011","35-65 y.","(0) in school","","","",""
"Yes","2011","35-65 y.","(1a) inadequately completed","29","","",""
"Yes","2011","35-65 y.","(1b) general elementary school","176","1","1","1"
"Yes","2011","35-65 y.","(1c) basic vocational qualification","634","1","1","1"
"Yes","2011","35-65 y.","(2b) intermediate general qualification","27","","",""
"Yes","2011","35-65 y.","(2a) intermediate vocational","577","1","1","1"
"Yes","2011","35-65 y.","(2c_gen) general maturity certificate","25","","",""
"Yes","2011","35-65 y.","(2c_voc) vocational maturity certificate","138","1","1","1"
"Yes","2011","35-65 y.","(3a) lower tertiary education","157","1","1","1"
"Yes","2011","35-65 y.","(3b) higher tertiary education","226","1","1","1"
"Yes","2011","66 and older","(0) in school","","","",""
"Yes","2011","66 and older","(1a) inadequately completed","36","1","1","1"
"Yes","2011","66 and older","(1b) general elementary school","347","1","1","1"
"Yes","2011","66 and older","(1c) basic vocational qualification","870","1","1","1"
"Yes","2011","66 and older","(2b) intermediate general qualification","26","","",""
"Yes","2011","66 and older","(2a) intermediate vocational","274","1","1","1"
"Yes","2011","66 and older","(2c_gen) general maturity certificate","14","","",""
"Yes","2011","66 and older","(2c_voc) vocational maturity certificate","86","1","1","1"
"Yes","2011","66 and older","(3a) lower tertiary education","172","1","1","1"
"Yes","2011","66 and older","(3b) higher tertiary education","173","1","1","1"
"Yes","2012","16-34 y.","(0) in school","","","",""
"Yes","2012","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2012","16-34 y.","(1b) general elementary school","","","",""
"Yes","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2012","35-65 y.","(0) in school","","","",""
"Yes","2012","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2012","35-65 y.","(1b) general elementary school","","","",""
"Yes","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2012","66 and older","(0) in school","","","",""
"Yes","2012","66 and older","(1a) inadequately completed","","","",""
"Yes","2012","66 and older","(1b) general elementary school","","","",""
"Yes","2012","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2012","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2012","66 and older","(2a) intermediate vocational","","","",""
"Yes","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","66 and older","(3a) lower tertiary education","","","",""
"Yes","2012","66 and older","(3b) higher tertiary education","","","",""
"Yes","2013","16-34 y.","(0) in school","5","","",""
"Yes","2013","16-34 y.","(1a) inadequately completed","2","","",""
"Yes","2013","16-34 y.","(1b) general elementary school","3","","",""
"Yes","2013","16-34 y.","(1c) basic vocational qualification","14","","",""
"Yes","2013","16-34 y.","(2b) intermediate general qualification","7","","",""
"Yes","2013","16-34 y.","(2a) intermediate vocational","24","","",""
"Yes","2013","16-34 y.","(2c_gen) general maturity certificate","11","","",""
"Yes","2013","16-34 y.","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2013","16-34 y.","(3a) lower tertiary education","6","","",""
"Yes","2013","16-34 y.","(3b) higher tertiary education","15","","",""
"Yes","2013","35-65 y.","(0) in school","","","",""
"Yes","2013","35-65 y.","(1a) inadequately completed","25","","",""
"Yes","2013","35-65 y.","(1b) general elementary school","150","1","1","1"
"Yes","2013","35-65 y.","(1c) basic vocational qualification","587","1","1","1"
"Yes","2013","35-65 y.","(2b) intermediate general qualification","31","1","1","1"
"Yes","2013","35-65 y.","(2a) intermediate vocational","555","1","1","1"
"Yes","2013","35-65 y.","(2c_gen) general maturity certificate","23","","",""
"Yes","2013","35-65 y.","(2c_voc) vocational maturity certificate","146","1","1","1"
"Yes","2013","35-65 y.","(3a) lower tertiary education","156","1","1","1"
"Yes","2013","35-65 y.","(3b) higher tertiary education","231","1","1","1"
"Yes","2013","66 and older","(0) in school","","","",""
"Yes","2013","66 and older","(1a) inadequately completed","28","","",""
"Yes","2013","66 and older","(1b) general elementary school","319","1","1","1"
"Yes","2013","66 and older","(1c) basic vocational qualification","806","1","1","1"
"Yes","2013","66 and older","(2b) intermediate general qualification","31","1","1","1"
"Yes","2013","66 and older","(2a) intermediate vocational","280","1","1","1"
"Yes","2013","66 and older","(2c_gen) general maturity certificate","15","","",""
"Yes","2013","66 and older","(2c_voc) vocational maturity certificate","83","1","1","1"
"Yes","2013","66 and older","(3a) lower tertiary education","168","1","1","1"
"Yes","2013","66 and older","(3b) higher tertiary education","193","1","1","1"
"Yes","2014","16-34 y.","(0) in school","","","",""
"Yes","2014","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2014","16-34 y.","(1b) general elementary school","","","",""
"Yes","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2014","35-65 y.","(0) in school","","","",""
"Yes","2014","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2014","35-65 y.","(1b) general elementary school","","","",""
"Yes","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2014","66 and older","(0) in school","","","",""
"Yes","2014","66 and older","(1a) inadequately completed","","","",""
"Yes","2014","66 and older","(1b) general elementary school","","","",""
"Yes","2014","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2014","66 and older","(2a) intermediate vocational","","","",""
"Yes","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","66 and older","(3a) lower tertiary education","","","",""
