"ple0021","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Not Employed","in school","246","0.990899514275489","0.979104580369815","1.00269444818116","2"
"No","2011","Not Employed","inadequately","96","0.634837053425758","0.554795561336824","0.714878545514692","2"
"No","2011","Not Employed","vocational + Abi","193","0.660620890315979","0.604555930644995","0.716685849986963","2"
"No","2011","Not Employed","higher vocational","302","0.641413677008572","0.598284888912916","0.684542465104228","2"
"No","2011","Employed","inadequately","80","0.847117511106024","0.774367198127351","0.919867824084697","2"
"No","2011","Employed","general elemantary","787","0.853422792118876","0.830455793542133","0.876389790695618","2"
"No","2011","Not Employed","middle vocational","2839","0.6455381180444","0.631178723117861","0.659897512970939","2"
"No","2011","Employed","in school","64","1","1","1","2"
"No","2011","Employed","vocational + Abi","847","0.882337216367658","0.861684406646728","0.902990026088588","2"
"No","2011","Employed","higher vocational","843","0.856683409223659","0.834734388044132","0.878632430403186","2"
"No","2011","Employed","higher education","2920","0.905352302721171","0.895306840051663","0.915397765390678","2"
"No","2011","Not Employed","general elemantary","810","0.610120457820765","0.583370342425315","0.636870573216215","2"
"No","2011","Not Employed","higher education","938","0.683124495860662","0.65819495399287","0.708054037728454","2"
"No","2011","Employed","middle vocational","5463","0.869078379090448","0.860739059656037","0.877417698524859","2"
"Yes","2011","Not Employed","in school","3","","","","1"
"Yes","2011","Not Employed","inadequately","43","0.365162946574242","0.285121454485308","0.445204438663176","1"
"Yes","2011","Not Employed","general elemantary","467","0.389879542179235","0.363129426783785","0.416629657574685","1"
"Yes","2011","Not Employed","middle vocational","1424","0.3544618819556","0.340102487029061","0.368821276882139","1"
"Yes","2011","Not Employed","vocational + Abi","81","0.339379109684021","0.283314150013037","0.395444069355005","1"
"Yes","2011","Not Employed","higher vocational","173","0.358586322991428","0.315457534895772","0.401715111087084","1"
"Yes","2011","Not Employed","higher education","400","0.316875504139338","0.291945962271546","0.34180504600713","1"
"Yes","2011","Employed","in school","","","","","1"
"Yes","2011","Employed","inadequately","14","","","","1"
"Yes","2011","Employed","general elemantary","124","0.146577207881124","0.123610209304382","0.169544206457867","1"
"Yes","2011","Employed","middle vocational","822","0.130921620909552","0.122582301475141","0.139260940343963","1"
"Yes","2011","Employed","vocational + Abi","88","0.117662783632342","0.0970099739114117","0.138315593353272","1"
"Yes","2011","Employed","higher vocational","136","0.143316590776341","0.121367569596814","0.165265611955868","1"
"Yes","2011","Employed","higher education","342","0.0946476972788294","0.0846022346093221","0.104693159948337","1"
"No","2012","Employed","middle vocational","","","","","2"
"No","2012","Employed","vocational + Abi","","","","","2"
"No","2012","Employed","higher vocational","","","","","2"
"No","2012","Not Employed","in school","","","","","2"
"No","2012","Not Employed","inadequately","","","","","2"
"No","2012","Not Employed","vocational + Abi","","","","","2"
"No","2012","Not Employed","higher vocational","","","","","2"
"No","2012","Employed","inadequately","","","","","2"
"No","2012","Employed","general elemantary","","","","","2"
"No","2012","Employed","higher education","","","","","2"
"No","2012","Not Employed","general elemantary","","","","","2"
"No","2012","Not Employed","middle vocational","","","","","2"
"No","2012","Not Employed","higher education","","","","","2"
"No","2012","Employed","in school","","","","","2"
